,index,utcdate,utctime,alt,speed_mph,n_sats,duration
146,88918,2021-11-21,21:46:30.300000,179,200.702833,6,88918
147,89185,2021-11-21,21:46:30.600000,180,133.594765,6,89185
148,89459,2021-11-21,21:46:30.800000,180,66.486697,6,89459
149,89730,2021-11-21,21:46:31.100000,180,301.364935,6,89730
150,89997,2021-11-21,21:46:31.400000,180,200.702833,6,89997
151,90272,2021-11-21,21:46:31.700000,180,66.486697,6,90272
152,90536,2021-11-21,21:46:31.900000,180,100.04073100000001,6,90536
153,90811,2021-11-21,21:46:32.200000,180,167.148799,6,90811
154,91086,2021-11-21,21:46:32.500000,180,133.594765,6,91086
155,91385,2021-11-21,21:46:32.800000,180,167.148799,6,91385
156,91650,2021-11-21,21:46:33,180,66.486697,6,91650
157,91926,2021-11-21,21:46:33.300000,180,66.486697,6,91926
158,92199,2021-11-21,21:46:33.600000,180,66.486697,6,92199
159,92472,2021-11-21,21:46:33.900000,181,133.594765,6,92472
160,92745,2021-11-21,21:46:34.100000,181,0.0,6,92745
161,93017,2021-11-21,21:46:34.400000,181,66.486697,6,93017
162,93288,2021-11-21,21:46:34.700000,181,66.486697,6,93288
163,93564,2021-11-21,21:46:34.900000,181,234.256867,6,93564
164,93839,2021-11-21,21:46:35.200000,181,100.04073100000001,6,93839
165,94115,2021-11-21,21:46:35.500000,181,0.0,6,94115
166,94389,2021-11-21,21:46:35.800000,181,200.702833,6,94389
167,94669,2021-11-21,21:46:36.100000,181,267.810901,6,94669
168,94940,2021-11-21,21:46:36.300000,181,301.364935,6,94940
169,95209,2021-11-21,21:46:36.600000,181,402.027037,6,95209
170,95485,2021-11-21,21:46:36.900000,182,368.473003,6,95485
171,95757,2021-11-21,21:46:37.100000,182,334.918969,6,95757
172,96041,2021-11-21,21:46:37.400000,182,603.351241,6,96041
173,96305,2021-11-21,21:46:37.700000,182,301.364935,6,96305
174,96582,2021-11-21,21:46:38,182,32.932663,6,96582
175,96856,2021-11-21,21:46:38.200000,182,66.486697,6,96856
176,97129,2021-11-21,21:46:38.500000,182,133.594765,6,97129
177,97405,2021-11-21,21:46:38.800000,182,66.486697,6,97405
178,97679,2021-11-21,21:46:39.100000,182,234.256867,6,97679
179,97960,2021-11-21,21:46:39.300000,183,267.810901,6,97960
180,98231,2021-11-21,21:46:39.600000,183,133.594765,6,98231
181,98506,2021-11-21,21:46:39.900000,183,32.932663,6,98506
182,98787,2021-11-21,21:46:40.200000,183,133.594765,6,98787
183,99056,2021-11-21,21:46:40.400000,183,469.135105,6,99056
184,99328,2021-11-21,21:46:40.700000,183,0.0,6,99328
185,99595,2021-11-21,21:46:41,183,0.0,6,99595
186,99886,2021-11-21,21:46:41.300000,183,200.702833,6,99886
187,100152,2021-11-21,21:46:41.500000,183,234.256867,6,100152
188,100421,2021-11-21,21:46:41.800000,183,32.932663,6,100421
189,100689,2021-11-21,21:46:42.100000,184,0.0,6,100689
190,100965,2021-11-21,21:46:42.400000,184,133.594765,6,100965
191,101236,2021-11-21,21:46:42.600000,184,234.256867,6,101236
192,101509,2021-11-21,21:46:42.900000,184,267.810901,6,101509
193,101784,2021-11-21,21:46:43.200000,184,100.04073100000001,6,101784
194,102047,2021-11-21,21:46:43.400000,184,368.473003,6,102047
195,102316,2021-11-21,21:46:43.700000,184,66.486697,6,102316
196,102585,2021-11-21,21:46:44,184,334.918969,6,102585
197,102848,2021-11-21,21:46:44.200000,184,402.027037,6,102848
198,103124,2021-11-21,21:46:44.500000,184,234.256867,6,103124
199,103392,2021-11-21,21:46:44.800000,184,133.594765,6,103392
200,103661,2021-11-21,21:46:45,184,200.702833,6,103661
201,103925,2021-11-21,21:46:45.300000,185,234.256867,6,103925
202,104199,2021-11-21,21:46:45.600000,185,267.810901,6,104199
203,104468,2021-11-21,21:46:45.900000,185,267.810901,6,104468
204,104736,2021-11-21,21:46:46.100000,185,200.702833,6,104736
205,104999,2021-11-21,21:46:46.400000,185,402.027037,6,104999
206,105277,2021-11-21,21:46:46.700000,185,32.932663,6,105277
207,105549,2021-11-21,21:46:46.900000,185,32.932663,6,105549
208,105826,2021-11-21,21:46:47.200000,185,32.932663,6,105826
209,106115,2021-11-21,21:46:47.500000,185,167.148799,6,106115
210,106387,2021-11-21,21:46:47.800000,185,368.473003,6,106387
211,106663,2021-11-21,21:46:48,185,301.364935,6,106663
212,106927,2021-11-21,21:46:48.300000,185,368.473003,6,106927
213,107202,2021-11-21,21:46:48.600000,185,100.04073100000001,6,107202
214,107470,2021-11-21,21:46:48.900000,185,704.013343,6,107470
215,107742,2021-11-21,21:46:49.100000,186,234.256867,7,107742
216,108009,2021-11-21,21:46:49.400000,186,200.702833,7,108009
217,108286,2021-11-21,21:46:49.700000,186,100.04073100000001,7,108286
218,108560,2021-11-21,21:46:49.900000,186,435.581071,7,108560
219,108828,2021-11-21,21:46:50.200000,186,66.486697,7,108828
220,109105,2021-11-21,21:46:50.500000,186,838.229479,7,109105
221,109377,2021-11-21,21:46:50.800000,186,603.351241,7,109377
222,109667,2021-11-21,21:46:51.100000,186,133.594765,7,109667
223,109930,2021-11-21,21:46:51.300000,186,133.594765,7,109930
224,110194,2021-11-21,21:46:51.600000,186,334.918969,7,110194
225,110468,2021-11-21,21:46:51.900000,186,167.148799,7,110468
226,110749,2021-11-21,21:46:52.100000,186,200.702833,7,110749
227,111017,2021-11-21,21:46:52.400000,186,267.810901,7,111017
228,111282,2021-11-21,21:46:52.700000,186,133.594765,7,111282
229,111556,2021-11-21,21:46:52.900000,186,267.810901,7,111556
230,111832,2021-11-21,21:46:53.200000,186,133.594765,7,111832
231,112106,2021-11-21,21:46:53.500000,187,234.256867,7,112106
232,112369,2021-11-21,21:46:53.800000,187,267.810901,7,112369
233,112645,2021-11-21,21:46:54,187,267.810901,7,112645
234,112908,2021-11-21,21:46:54.300000,187,167.148799,7,112908
235,113189,2021-11-21,21:46:54.600000,187,0.0,7,113189
236,113459,2021-11-21,21:46:54.800000,187,301.364935,7,113459
237,113726,2021-11-21,21:46:55.100000,187,234.256867,7,113726
238,113995,2021-11-21,21:46:55.400000,187,267.810901,7,113995
239,114259,2021-11-21,21:46:55.600000,187,133.594765,7,114259
240,114535,2021-11-21,21:46:55.900000,187,100.04073100000001,7,114535
241,114809,2021-11-21,21:46:56.200000,187,234.256867,7,114809
242,115085,2021-11-21,21:46:56.500000,187,66.486697,7,115085
243,115347,2021-11-21,21:46:56.700000,187,100.04073100000001,7,115347
244,115629,2021-11-21,21:46:57,187,167.148799,7,115629
245,115904,2021-11-21,21:46:57.300000,187,0.0,7,115904
246,116180,2021-11-21,21:46:57.600000,187,167.148799,7,116180
247,116449,2021-11-21,21:46:57.800000,187,167.148799,7,116449
248,116725,2021-11-21,21:46:58.100000,186,200.702833,7,116725
249,116999,2021-11-21,21:46:58.400000,186,32.932663,7,116999
250,117268,2021-11-21,21:46:58.700000,186,200.702833,7,117268
251,117544,2021-11-21,21:46:58.900000,186,402.027037,7,117544
252,117814,2021-11-21,21:46:59.200000,186,133.594765,7,117814
253,118097,2021-11-21,21:46:59.500000,186,66.486697,7,118097
254,118364,2021-11-21,21:46:59.700000,186,301.364935,7,118364
255,118640,2021-11-21,21:47:00,186,167.148799,7,118640
256,118907,2021-11-21,21:47:00.300000,186,301.364935,7,118907
257,119184,2021-11-21,21:47:00.600000,186,32.932663,7,119184
258,119464,2021-11-21,21:47:00.800000,186,334.918969,7,119464
259,119735,2021-11-21,21:47:01.100000,186,32.932663,7,119735
260,120008,2021-11-21,21:47:01.400000,186,133.594765,7,120008
261,120286,2021-11-21,21:47:01.700000,185,402.027037,7,120286
262,120565,2021-11-21,21:47:01.900000,185,0.0,7,120565
263,120838,2021-11-21,21:47:02.200000,185,334.918969,7,120838
264,121109,2021-11-21,21:47:02.500000,185,301.364935,7,121109
265,121378,2021-11-21,21:47:02.800000,185,200.702833,7,121378
266,121660,2021-11-21,21:47:03,185,32.932663,7,121660
267,121928,2021-11-21,21:47:03.300000,185,267.810901,7,121928
268,122191,2021-11-21,21:47:03.600000,185,133.594765,7,122191
269,122467,2021-11-21,21:47:03.800000,185,66.486697,7,122467
270,122743,2021-11-21,21:47:04.100000,184,66.486697,7,122743
271,123026,2021-11-21,21:47:04.400000,184,234.256867,7,123026
272,123294,2021-11-21,21:47:04.700000,184,234.256867,7,123294
273,123578,2021-11-21,21:47:05,184,133.594765,7,123578
274,123843,2021-11-21,21:47:05.200000,184,804.675445,7,123843
275,124120,2021-11-21,21:47:05.500000,184,670.459309,7,124120
276,124388,2021-11-21,21:47:05.800000,184,200.702833,7,124388
277,124656,2021-11-21,21:47:06,183,32.932663,7,124656
278,124936,2021-11-21,21:47:06.300000,183,167.148799,7,124936
279,125207,2021-11-21,21:47:06.600000,183,200.702833,7,125207
280,125484,2021-11-21,21:47:06.900000,183,0.0,7,125484
281,125757,2021-11-21,21:47:07.100000,183,133.594765,7,125757
282,126035,2021-11-21,21:47:07.400000,183,167.148799,7,126035
283,126308,2021-11-21,21:47:07.700000,183,66.486697,7,126308
284,126589,2021-11-21,21:47:08,182,167.148799,7,126589
285,126859,2021-11-21,21:47:08.200000,182,133.594765,7,126859
286,127139,2021-11-21,21:47:08.500000,182,267.810901,7,127139
287,127409,2021-11-21,21:47:08.800000,182,100.04073100000001,7,127409
288,127677,2021-11-21,21:47:09.100000,182,32.932663,7,127677
289,127947,2021-11-21,21:47:09.300000,182,100.04073100000001,7,127947
290,128224,2021-11-21,21:47:09.600000,182,167.148799,7,128224
291,128576,2021-11-21,21:47:10,182,66.486697,7,128576
292,128847,2021-11-21,21:47:10.200000,182,100.04073100000001,7,128847
293,129124,2021-11-21,21:47:10.500000,182,0.0,7,129124
294,129394,2021-11-21,21:47:10.800000,182,32.932663,7,129394
295,129666,2021-11-21,21:47:11,182,32.932663,7,129666
296,129930,2021-11-21,21:47:10.300000,182,66.486697,8,129930
297,130206,2021-11-21,21:47:10.600000,182,32.932663,8,130206
298,130487,2021-11-21,21:47:10.900000,182,100.04073100000001,8,130487
299,130757,2021-11-21,21:47:11.100000,182,133.594765,8,130757
300,131057,2021-11-21,21:47:11.400000,182,0.0,8,131057
301,131324,2021-11-21,21:47:11.700000,182,66.486697,8,131324
302,131601,2021-11-21,21:47:12,182,32.932663,8,131601
303,131870,2021-11-21,21:47:12.300000,181,66.486697,8,131870
304,132154,2021-11-21,21:47:12.500000,181,32.932663,8,132154
305,132425,2021-11-21,21:47:12.800000,181,100.04073100000001,8,132425
306,132688,2021-11-21,21:47:13.100000,181,66.486697,8,132688
307,132964,2021-11-21,21:47:13.300000,181,66.486697,8,132964
308,133227,2021-11-21,21:47:13.600000,181,100.04073100000001,8,133227
309,133495,2021-11-21,21:47:13.900000,181,200.702833,8,133495
310,133765,2021-11-21,21:47:14.100000,181,167.148799,8,133765
311,134041,2021-11-21,21:47:14.400000,181,100.04073100000001,8,134041
312,134316,2021-11-21,21:47:14.700000,181,66.486697,8,134316
313,134597,2021-11-21,21:47:15,181,100.04073100000001,8,134597
314,134865,2021-11-21,21:47:15.200000,181,0.0,8,134865
315,135136,2021-11-21,21:47:15.500000,181,167.148799,8,135136
316,135404,2021-11-21,21:47:15.800000,181,301.364935,8,135404
317,135667,2021-11-21,21:47:16,181,32.932663,8,135667
318,135942,2021-11-21,21:47:16.300000,181,32.932663,8,135942
319,136205,2021-11-21,21:47:16.600000,181,66.486697,8,136205
320,136480,2021-11-21,21:47:16.900000,181,100.04073100000001,8,136480
321,136756,2021-11-21,21:47:17.100000,181,100.04073100000001,8,136756
322,137030,2021-11-21,21:47:17.400000,181,167.148799,8,137030
323,137299,2021-11-21,21:47:17.700000,181,66.486697,8,137299
324,137574,2021-11-21,21:47:18,181,32.932663,8,137574
325,137843,2021-11-21,21:47:18.200000,181,133.594765,8,137843
326,138106,2021-11-21,21:47:18.500000,181,133.594765,8,138106
327,138383,2021-11-21,21:47:18.800000,181,100.04073100000001,8,138383
328,138653,2021-11-21,21:47:19,181,100.04073100000001,8,138653
329,138927,2021-11-21,21:47:19.300000,181,100.04073100000001,8,138927
330,139196,2021-11-21,21:47:19.600000,181,100.04073100000001,8,139196
331,139470,2021-11-21,21:47:19.900000,181,66.486697,8,139470
332,139740,2021-11-21,21:47:20.100000,181,66.486697,8,139740
333,140018,2021-11-21,21:47:20.400000,181,133.594765,8,140018
334,140284,2021-11-21,21:47:20.700000,181,200.702833,8,140284
335,140564,2021-11-21,21:47:20.900000,181,267.810901,8,140564
336,140828,2021-11-21,21:47:21.200000,181,334.918969,8,140828
337,141097,2021-11-21,21:47:21.500000,181,133.594765,8,141097
338,141367,2021-11-21,21:47:21.700000,181,133.594765,8,141367
339,141635,2021-11-21,21:47:22,181,100.04073100000001,8,141635
340,141904,2021-11-21,21:47:22.300000,181,200.702833,8,141904
341,142179,2021-11-21,21:47:22.600000,181,267.810901,8,142179
342,142454,2021-11-21,21:47:22.800000,181,32.932663,8,142454
343,142718,2021-11-21,21:47:23.100000,181,100.04073100000001,8,142718
344,142991,2021-11-21,21:47:23.400000,181,32.932663,8,142991
345,143255,2021-11-21,21:47:23.600000,181,100.04073100000001,8,143255
346,143524,2021-11-21,21:47:23.900000,181,66.486697,8,143524
347,143806,2021-11-21,21:47:24.200000,181,32.932663,8,143806
348,144081,2021-11-21,21:47:24.500000,181,100.04073100000001,8,144081
349,144353,2021-11-21,21:47:24.700000,181,133.594765,8,144353
350,144625,2021-11-21,21:47:25,181,66.486697,8,144625
351,144896,2021-11-21,21:47:25.300000,181,66.486697,8,144896
352,145163,2021-11-21,21:47:25.500000,181,133.594765,8,145163
353,145435,2021-11-21,21:47:25.800000,181,133.594765,8,145435
354,145701,2021-11-21,21:47:26.100000,181,32.932663,8,145701
355,145965,2021-11-21,21:47:26.300000,181,100.04073100000001,8,145965
356,146240,2021-11-21,21:47:26.600000,181,66.486697,8,146240
357,146508,2021-11-21,21:47:26.900000,181,167.148799,8,146508
358,146778,2021-11-21,21:47:27.200000,181,167.148799,8,146778
359,147046,2021-11-21,21:47:27.400000,181,234.256867,8,147046
360,147326,2021-11-21,21:47:27.700000,181,267.810901,8,147326
361,147598,2021-11-21,21:47:28,181,66.486697,8,147598
362,147877,2021-11-21,21:47:28.300000,181,66.486697,8,147877
363,148142,2021-11-21,21:47:28.500000,181,267.810901,8,148142
364,148429,2021-11-21,21:47:28.800000,181,435.581071,8,148429
365,148694,2021-11-21,21:47:29.100000,181,200.702833,8,148694
366,148967,2021-11-21,21:47:29.300000,181,133.594765,8,148967
367,149242,2021-11-21,21:47:29.600000,181,66.486697,8,149242
368,149506,2021-11-21,21:47:29.900000,181,100.04073100000001,8,149506
369,149781,2021-11-21,21:47:30.200000,181,200.702833,8,149781
370,150056,2021-11-21,21:47:30.400000,181,133.594765,8,150056
371,150332,2021-11-21,21:47:30.700000,181,133.594765,8,150332
372,150606,2021-11-21,21:47:31,181,167.148799,8,150606
373,150888,2021-11-21,21:47:31.300000,181,32.932663,8,150888
374,151157,2021-11-21,21:47:31.500000,181,167.148799,8,151157
375,151432,2021-11-21,21:47:31.800000,181,167.148799,8,151432
376,151695,2021-11-21,21:47:32.100000,181,234.256867,8,151695
377,151964,2021-11-21,21:47:32.300000,181,133.594765,8,151964
378,152232,2021-11-21,21:47:32.600000,181,200.702833,8,152232
379,152496,2021-11-21,21:47:32.900000,181,368.473003,8,152496
380,152774,2021-11-21,21:47:33.200000,181,334.918969,8,152774
381,153046,2021-11-21,21:47:33.400000,181,200.702833,8,153046
382,153322,2021-11-21,21:47:33.700000,181,200.702833,8,153322
383,153596,2021-11-21,21:47:34,181,0.0,8,153596
384,153871,2021-11-21,21:47:34.300000,181,200.702833,8,153871
385,154141,2021-11-21,21:47:34.500000,181,100.04073100000001,8,154141
386,154405,2021-11-21,21:47:34.800000,181,435.581071,8,154405
387,154686,2021-11-21,21:47:35.100000,181,100.04073100000001,8,154686
388,154962,2021-11-21,21:47:35.300000,181,368.473003,8,154962
389,155242,2021-11-21,21:47:35.600000,181,100.04073100000001,8,155242
390,155505,2021-11-21,21:47:35.900000,181,133.594765,8,155505
391,155782,2021-11-21,21:47:36.200000,181,234.256867,8,155782
392,156049,2021-11-21,21:47:36.400000,181,133.594765,8,156049
393,156317,2021-11-21,21:47:36.700000,181,66.486697,8,156317
394,156602,2021-11-21,21:47:37,181,334.918969,8,156602
395,156869,2021-11-21,21:47:37.300000,181,66.486697,8,156869
396,157144,2021-11-21,21:47:37.500000,181,200.702833,8,157144
397,157422,2021-11-21,21:47:37.800000,181,100.04073100000001,8,157422
398,157694,2021-11-21,21:47:38.100000,181,100.04073100000001,8,157694
399,157964,2021-11-21,21:47:38.300000,181,133.594765,8,157964
400,158238,2021-11-21,21:47:38.600000,181,133.594765,8,158238
401,158501,2021-11-21,21:47:38.900000,181,234.256867,8,158501
402,158777,2021-11-21,21:47:39.200000,181,167.148799,8,158777
403,159046,2021-11-21,21:47:39.400000,180,66.486697,8,159046
404,159329,2021-11-21,21:47:39.700000,180,100.04073100000001,8,159329
405,159603,2021-11-21,21:47:40,180,368.473003,8,159603
406,159875,2021-11-21,21:47:40.300000,180,66.486697,8,159875
407,160147,2021-11-21,21:47:40.500000,180,234.256867,8,160147
408,160415,2021-11-21,21:47:40.800000,180,167.148799,8,160415
409,160692,2021-11-21,21:47:41.100000,180,200.702833,8,160692
410,160967,2021-11-21,21:47:41.300000,180,200.702833,8,160967
411,161242,2021-11-21,21:47:41.600000,180,32.932663,8,161242
412,161505,2021-11-21,21:47:41.900000,180,200.702833,8,161505
413,161786,2021-11-21,21:47:42.200000,180,66.486697,8,161786
414,162055,2021-11-21,21:47:42.400000,180,66.486697,8,162055
415,162318,2021-11-21,21:47:42.700000,180,0.0,8,162318
416,162592,2021-11-21,21:47:43,180,133.594765,8,162592
417,162855,2021-11-21,21:47:43.200000,180,200.702833,8,162855
418,163132,2021-11-21,21:47:43.500000,179,100.04073100000001,8,163132
419,163393,2021-11-21,21:47:43.800000,179,167.148799,8,163393
420,163668,2021-11-21,21:47:44,179,200.702833,8,163668
421,163933,2021-11-21,21:47:44.300000,179,133.594765,8,163933
422,164207,2021-11-21,21:47:44.600000,179,234.256867,8,164207
