,rpm,speed,throt_pos,engine_load,bat_volt,duration,trip_id,utcdate
68,904.0,0.0,18,32,14.42,61089,6,2021-10-27
69,899.0,0.0,18,32,14.5,61357,6,2021-10-27
70,898.0,0.0,18,32,14.49,61627,6,2021-10-27
71,903.0,0.0,18,33,14.49,61896,6,2021-10-27
72,905.0,0.0,18,32,14.46,62170,6,2021-10-27
73,905.0,0.0,18,32,14.5,62441,6,2021-10-27
74,907.0,0.0,18,32,14.5,62714,6,2021-10-27
75,904.0,0.0,18,33,14.54,62980,6,2021-10-27
76,898.0,0.0,18,34,14.54,63253,6,2021-10-27
77,897.0,0.0,18,34,14.53,63522,6,2021-10-27
78,892.0,0.0,18,34,14.46,63792,6,2021-10-27
79,895.0,0.0,18,34,14.38,64070,6,2021-10-27
80,900.0,0.0,18,33,14.4,64342,6,2021-10-27
81,905.0,0.0,18,32,14.38,64604,6,2021-10-27
82,906.0,0.0,18,32,14.39,64880,6,2021-10-27
83,907.0,0.0,18,32,14.49,65141,6,2021-10-27
84,898.0,0.0,18,33,14.48,65424,6,2021-10-27
85,895.0,0.0,18,33,14.48,65692,6,2021-10-27
86,898.0,0.0,18,33,14.49,65961,6,2021-10-27
87,899.0,0.0,18,32,14.36,66231,6,2021-10-27
88,907.0,0.0,18,32,14.36,66494,6,2021-10-27
89,904.0,0.0,18,33,14.38,66769,6,2021-10-27
90,904.0,0.0,18,32,14.36,67040,6,2021-10-27
91,902.0,0.0,18,32,14.4,67312,6,2021-10-27
92,900.0,0.0,18,32,14.44,67575,6,2021-10-27
93,898.0,0.0,18,32,14.46,67846,6,2021-10-27
94,896.0,0.0,18,34,14.42,68114,6,2021-10-27
95,899.0,0.0,18,33,14.28,68390,6,2021-10-27
96,906.0,0.0,18,32,14.29,68665,6,2021-10-27
97,907.0,0.0,18,32,14.32,68933,6,2021-10-27
98,907.0,0.0,18,32,14.38,69214,6,2021-10-27
99,900.0,0.0,18,32,14.37,69484,6,2021-10-27
100,894.0,0.0,18,34,14.36,69754,6,2021-10-27
101,898.0,0.0,18,33,14.34,70029,6,2021-10-27
102,906.0,0.0,18,32,14.45,70300,6,2021-10-27
103,913.0,0.0,18,32,14.38,70577,6,2021-10-27
104,903.0,0.0,18,32,14.31,70848,6,2021-10-27
105,895.0,0.0,18,33,14.35,71127,6,2021-10-27
106,892.0,0.0,18,34,14.33,71400,6,2021-10-27
107,890.0,0.0,18,33,14.35,71669,6,2021-10-27
108,900.0,0.0,18,33,14.38,71937,6,2021-10-27
109,898.0,0.0,18,32,14.32,72206,6,2021-10-27
110,901.0,0.0,18,32,14.39,72480,6,2021-10-27
111,903.0,0.0,18,32,14.39,72750,6,2021-10-27
112,898.0,0.0,18,32,14.34,73013,6,2021-10-27
113,898.0,0.0,18,34,14.4,73288,6,2021-10-27
114,895.0,0.0,18,34,14.4,73563,6,2021-10-27
115,898.0,0.0,18,33,14.42,73832,6,2021-10-27
116,905.0,0.0,18,32,14.45,74101,6,2021-10-27
117,908.0,0.0,18,32,14.48,74375,6,2021-10-27
118,910.0,0.0,18,32,14.49,74639,6,2021-10-27
119,909.0,0.0,18,32,14.45,74902,6,2021-10-27
120,901.0,0.0,18,32,14.29,75180,6,2021-10-27
121,900.0,0.0,18,32,14.4,75452,6,2021-10-27
122,906.0,0.0,18,32,14.25,75720,6,2021-10-27
123,900.0,0.0,18,32,14.28,75997,6,2021-10-27
124,903.0,0.0,18,32,14.4,76272,6,2021-10-27
125,899.0,0.0,18,32,14.4,76541,6,2021-10-27
126,897.0,0.0,18,32,14.32,76812,6,2021-10-27
127,899.0,0.0,18,32,14.37,77085,6,2021-10-27
128,895.0,0.0,18,33,14.37,77356,6,2021-10-27
129,901.0,0.0,18,32,14.45,77636,6,2021-10-27
130,902.0,0.0,18,32,14.4,77905,6,2021-10-27
131,902.0,0.0,18,32,14.42,78169,6,2021-10-27
132,908.0,0.0,18,31,14.36,78443,6,2021-10-27
133,911.0,0.0,18,31,14.25,78712,6,2021-10-27
134,893.0,0.0,18,32,14.27,78987,6,2021-10-27
135,894.0,0.0,18,33,14.29,79256,6,2021-10-27
136,895.0,0.0,18,33,14.28,79524,6,2021-10-27
137,896.0,0.0,18,32,14.34,79795,6,2021-10-27
138,895.0,0.0,18,32,14.39,80070,6,2021-10-27
139,897.0,0.0,18,32,14.38,80346,6,2021-10-27
140,900.0,0.0,18,31,14.38,80609,6,2021-10-27
141,904.0,0.0,18,32,14.38,80880,6,2021-10-27
142,903.0,0.0,18,32,14.37,81146,6,2021-10-27
143,904.0,0.0,18,32,14.37,81415,6,2021-10-27
144,897.0,0.0,18,32,14.39,81690,6,2021-10-27
145,893.0,0.0,18,33,14.45,81961,6,2021-10-27
146,895.0,0.0,18,32,14.35,82234,6,2021-10-27
147,903.0,0.0,18,32,14.32,82510,6,2021-10-27
148,899.0,0.0,18,31,14.25,82786,6,2021-10-27
149,900.0,0.0,18,31,14.31,83070,6,2021-10-27
150,904.0,0.0,18,31,14.29,83335,6,2021-10-27
151,899.0,0.0,18,32,14.31,83599,6,2021-10-27
152,892.0,0.0,18,33,14.29,83873,6,2021-10-27
153,889.0,0.0,18,33,14.31,84155,6,2021-10-27
154,888.0,0.0,18,32,14.28,84422,6,2021-10-27
155,907.0,0.0,18,31,14.37,84700,6,2021-10-27
156,910.0,0.0,18,31,14.37,84972,6,2021-10-27
157,909.0,0.0,18,31,14.24,85239,6,2021-10-27
158,898.0,0.0,18,32,14.19,85531,6,2021-10-27
159,893.0,0.0,18,32,14.17,85795,6,2021-10-27
160,894.0,0.0,18,32,14.27,86070,6,2021-10-27
161,906.0,0.0,18,31,14.27,86339,6,2021-10-27
162,907.0,0.0,18,31,14.25,86609,6,2021-10-27
163,904.0,0.0,18,32,14.23,86889,6,2021-10-27
164,900.0,0.0,18,32,14.23,87152,6,2021-10-27
165,896.0,0.0,18,32,14.23,87419,6,2021-10-27
166,900.0,0.0,18,32,14.23,87690,6,2021-10-27
167,905.0,0.0,18,31,14.33,87959,6,2021-10-27
168,906.0,0.0,18,32,14.27,88228,6,2021-10-27
169,903.0,0.0,18,32,14.23,88491,6,2021-10-27
170,902.0,0.0,18,32,14.23,88753,6,2021-10-27
171,904.0,0.0,18,32,14.21,89016,6,2021-10-27
172,898.0,0.0,18,32,14.25,89285,6,2021-10-27
173,895.0,0.0,18,32,14.25,89553,6,2021-10-27
174,906.0,0.0,18,31,14.32,89825,6,2021-10-27
175,906.0,0.0,18,32,14.25,90092,6,2021-10-27
176,901.0,0.0,18,32,14.32,90355,6,2021-10-27
177,906.0,0.0,18,32,14.29,90625,6,2021-10-27
178,905.0,0.0,18,31,14.28,90894,6,2021-10-27
179,900.0,0.0,18,32,14.17,91173,6,2021-10-27
180,896.0,0.0,18,31,14.21,91444,6,2021-10-27
181,890.0,0.0,18,32,14.24,91713,6,2021-10-27
182,891.0,0.0,18,32,14.19,91995,6,2021-10-27
183,894.0,0.0,18,32,14.25,92270,6,2021-10-27
184,901.0,0.0,18,31,14.2,92536,6,2021-10-27
185,901.0,0.0,18,31,14.17,92809,6,2021-10-27
186,906.0,0.0,18,32,14.17,93085,6,2021-10-27
187,905.0,0.0,18,32,14.17,93351,6,2021-10-27
188,896.0,0.0,18,32,14.17,93621,6,2021-10-27
189,898.0,0.0,18,32,14.17,93890,6,2021-10-27
190,903.0,0.0,18,31,14.25,94152,6,2021-10-27
191,908.0,0.0,18,31,14.25,94435,6,2021-10-27
192,904.0,0.0,18,31,14.21,94703,6,2021-10-27
193,904.0,0.0,18,31,14.14,94977,6,2021-10-27
194,900.0,0.0,18,32,14.14,95241,6,2021-10-27
195,898.0,0.0,18,31,14.14,95510,6,2021-10-27
196,900.0,0.0,18,31,14.13,95781,6,2021-10-27
197,899.0,0.0,18,31,14.13,96049,6,2021-10-27
198,901.0,0.0,18,31,14.19,96323,6,2021-10-27
199,901.0,0.0,18,31,14.21,96592,6,2021-10-27
200,901.0,0.0,18,31,14.21,96870,6,2021-10-27
201,907.0,0.0,18,31,14.23,97149,6,2021-10-27
202,898.0,0.0,18,32,14.21,97425,6,2021-10-27
203,899.0,0.0,18,32,14.21,97692,6,2021-10-27
204,904.0,0.0,18,31,14.15,97963,6,2021-10-27
205,901.0,0.0,18,31,14.04,98238,6,2021-10-27
206,902.0,0.0,18,31,14.09,98509,6,2021-10-27
207,900.0,0.0,18,31,14.06,98776,6,2021-10-27
208,898.0,0.0,18,32,14.11,99046,6,2021-10-27
209,890.0,0.0,18,32,14.07,99313,6,2021-10-27
210,898.0,0.0,18,31,14.09,99585,6,2021-10-27
211,898.0,0.0,18,31,14.17,99853,6,2021-10-27
212,902.0,0.0,18,31,14.15,100132,6,2021-10-27
213,903.0,0.0,18,31,14.11,100403,6,2021-10-27
214,906.0,0.0,18,32,14.19,100672,6,2021-10-27
215,896.0,0.0,18,32,14.21,100954,6,2021-10-27
216,900.0,0.0,18,32,14.17,101228,6,2021-10-27
217,898.0,0.0,18,32,14.12,101499,6,2021-10-27
218,904.0,0.0,18,31,14.07,101768,6,2021-10-27
219,905.0,0.0,18,31,14.2,102047,6,2021-10-27
220,901.0,0.0,18,30,14.16,102319,6,2021-10-27
221,899.0,0.0,18,31,14.13,102597,6,2021-10-27
222,898.0,0.0,18,31,14.14,102867,6,2021-10-27
223,892.0,0.0,18,32,14.16,103131,6,2021-10-27
224,893.0,0.0,18,32,14.15,103405,6,2021-10-27
225,898.0,0.0,18,31,14.15,103668,6,2021-10-27
226,901.0,0.0,18,31,14.16,103941,6,2021-10-27
227,905.0,0.0,18,31,14.17,104209,6,2021-10-27
228,901.0,0.0,18,31,14.17,104481,6,2021-10-27
229,900.0,0.0,18,32,14.11,104751,6,2021-10-27
230,903.0,0.0,18,32,14.13,105018,6,2021-10-27
231,907.0,0.0,18,31,14.13,105282,6,2021-10-27
232,903.0,0.0,18,31,14.19,105558,6,2021-10-27
233,897.0,0.0,18,32,14.16,105821,6,2021-10-27
234,897.0,0.0,18,31,14.08,106084,6,2021-10-27
235,902.0,0.0,18,31,14.03,106364,6,2021-10-27
236,902.0,0.0,18,31,14.12,106635,6,2021-10-27
237,900.0,0.0,18,31,14.15,106915,6,2021-10-27
238,905.0,0.0,18,30,14.1,107191,6,2021-10-27
239,907.0,0.0,18,31,14.19,107472,6,2021-10-27
240,908.0,0.0,21,47,14.2,107748,6,2021-10-27
241,837.0,0.0,21,49,14.03,108016,6,2021-10-27
242,867.0,0.0,21,48,14.06,108285,6,2021-10-27
243,843.0,0.0,21,56,14.09,108554,6,2021-10-27
244,783.0,0.0,21,56,14.03,108823,6,2021-10-27
245,783.0,0.0,21,56,13.88,109094,6,2021-10-27
246,783.0,0.0,21,57,13.92,109368,6,2021-10-27
247,802.0,0.0,21,55,14.1,109638,6,2021-10-27
248,785.0,0.0,20,46,14.02,109911,6,2021-10-27
249,812.0,0.0,20,46,14.04,110176,6,2021-10-27
250,781.0,0.0,20,45,13.92,110456,6,2021-10-27
251,803.0,0.0,20,43,14.23,110726,6,2021-10-27
252,808.0,0.621371,19,43,14.04,111004,6,2021-10-27
253,812.0,0.621371,22,54,14.24,111279,6,2021-10-27
254,865.0,1.242742,25,63,14.03,111552,6,2021-10-27
255,979.0,1.8641130000000001,25,52,14.27,111827,6,2021-10-27
256,1115.0,1.8641130000000001,25,45,14.15,112102,6,2021-10-27
257,1200.0,3.106855,17,22,14.2,112378,6,2021-10-27
258,1057.0,3.106855,20,38,14.09,112653,6,2021-10-27
259,959.0,3.7282260000000003,20,36,14.2,112928,6,2021-10-27
260,935.0,3.7282260000000003,20,38,14.1,113203,6,2021-10-27
261,911.0,3.7282260000000003,20,38,14.1,113484,6,2021-10-27
262,894.0,3.7282260000000003,19,38,14.09,113754,6,2021-10-27
263,886.0,3.7282260000000003,19,36,14.16,114024,6,2021-10-27
264,870.0,3.7282260000000003,19,37,14.1,114291,6,2021-10-27
265,852.0,3.7282260000000003,19,38,14.13,114573,6,2021-10-27
266,860.0,3.7282260000000003,21,47,14.19,114842,6,2021-10-27
267,915.0,3.7282260000000003,24,62,14.17,115118,6,2021-10-27
268,942.0,3.7282260000000003,25,54,14.13,115381,6,2021-10-27
269,1061.0,4.349597,20,26,14.2,115652,6,2021-10-27
270,1122.0,4.349597,17,22,14.13,115932,6,2021-10-27
271,1073.0,4.970968,19,31,14.11,116208,6,2021-10-27
272,1007.0,4.970968,19,31,14.17,116482,6,2021-10-27
273,1000.0,4.970968,19,34,14.19,116760,6,2021-10-27
274,922.0,4.349597,19,38,14.15,117041,6,2021-10-27
275,882.0,4.349597,19,40,14.09,117308,6,2021-10-27
276,844.0,4.349597,20,42,14.1,117585,6,2021-10-27
277,849.0,4.349597,20,43,13.98,117862,6,2021-10-27
278,838.0,4.349597,20,42,14.07,118150,6,2021-10-27
279,844.0,4.349597,20,40,14.17,118429,6,2021-10-27
280,867.0,3.7282260000000003,19,40,14.2,118706,6,2021-10-27
281,828.0,3.106855,19,43,14.16,118973,6,2021-10-27
282,807.0,2.485484,20,45,14.04,119246,6,2021-10-27
283,802.0,1.8641130000000001,20,45,13.88,119510,6,2021-10-27
284,799.0,1.242742,20,50,14.06,119785,6,2021-10-27
285,770.0,0.621371,20,50,13.73,120068,6,2021-10-27
286,773.0,0.0,21,54,13.91,120335,6,2021-10-27
287,782.0,0.0,21,50,14.03,120605,6,2021-10-27
288,830.0,0.0,20,44,14.11,120873,6,2021-10-27
289,898.0,0.0,25,64,13.88,121154,6,2021-10-27
290,941.0,0.0,30,78,14.0,121423,6,2021-10-27
291,1224.0,0.0,29,52,14.13,121692,6,2021-10-27
292,1448.0,1.242742,19,21,14.14,121962,6,2021-10-27
293,1264.0,1.242742,21,37,14.09,122237,6,2021-10-27
294,1056.0,1.242742,22,49,13.98,122501,6,2021-10-27
295,950.0,1.242742,26,70,13.99,122770,6,2021-10-27
296,961.0,1.242742,26,60,14.04,123044,6,2021-10-27
297,1098.0,1.8641130000000001,26,51,14.13,123314,6,2021-10-27
298,1189.0,1.8641130000000001,19,23,14.27,123595,6,2021-10-27
299,1170.0,1.8641130000000001,19,30,14.21,123871,6,2021-10-27
300,974.0,2.485484,20,38,14.13,124144,6,2021-10-27
301,925.0,2.485484,20,42,14.08,124412,6,2021-10-27
302,869.0,2.485484,20,45,14.08,124697,6,2021-10-27
303,846.0,2.485484,20,45,14.09,124965,6,2021-10-27
304,846.0,2.485484,20,45,14.13,125240,6,2021-10-27
305,821.0,1.8641130000000001,20,46,14.04,125503,6,2021-10-27
306,816.0,1.8641130000000001,20,46,14.17,125786,6,2021-10-27
307,820.0,1.242742,20,45,14.08,126067,6,2021-10-27
308,826.0,1.242742,20,45,14.13,126336,6,2021-10-27
309,826.0,1.242742,20,45,14.04,126612,6,2021-10-27
310,822.0,0.621371,20,45,14.14,126880,6,2021-10-27
311,817.0,0.0,20,46,13.99,127155,6,2021-10-27
312,840.0,0.0,20,43,14.0,127430,6,2021-10-27
313,849.0,0.0,20,47,13.89,127697,6,2021-10-27
314,799.0,0.0,20,49,14.04,127968,6,2021-10-27
315,798.0,0.0,25,70,14.25,128236,6,2021-10-27
316,874.0,0.621371,30,78,14.19,128507,6,2021-10-27
317,1211.0,1.242742,29,54,14.27,128787,6,2021-10-27
318,1390.0,1.8641130000000001,30,52,14.23,129060,6,2021-10-27
319,1449.0,2.485484,30,53,14.21,129328,6,2021-10-27
320,1480.0,3.7282260000000003,30,55,14.27,129608,6,2021-10-27
321,1527.0,4.349597,31,56,14.29,129880,6,2021-10-27
322,1564.0,5.592339,31,56,14.25,130152,6,2021-10-27
323,1615.0,6.21371,31,55,14.24,130428,6,2021-10-27
324,1694.0,6.835081,31,52,14.27,130702,6,2021-10-27
325,1767.0,7.4564520000000005,31,51,14.23,130971,6,2021-10-27
326,1857.0,8.077823,32,50,14.28,131247,6,2021-10-27
327,1968.0,8.699194,32,48,14.23,131519,6,2021-10-27
328,2081.0,9.941936,32,46,14.25,131803,6,2021-10-27
329,2189.0,10.563307,32,45,14.21,132072,6,2021-10-27
330,2305.0,10.563307,32,44,14.32,132354,6,2021-10-27
331,2290.0,11.184678,32,50,14.25,132630,6,2021-10-27
332,2013.0,11.806049,32,55,13.85,132904,6,2021-10-27
333,1826.0,12.42742,32,55,14.19,133173,6,2021-10-27
334,1864.0,13.048791,32,53,14.24,133453,6,2021-10-27
335,1922.0,13.670162,32,51,14.2,133721,6,2021-10-27
336,1979.0,13.670162,32,50,14.17,133993,6,2021-10-27
337,2026.0,14.291533,32,50,14.17,134262,6,2021-10-27
338,2081.0,14.912904000000001,32,50,14.14,134543,6,2021-10-27
339,2118.0,15.534275000000001,32,50,14.21,134813,6,2021-10-27
340,2177.0,15.534275000000001,32,49,14.14,135095,6,2021-10-27
341,2221.0,16.155646,31,42,14.1,135363,6,2021-10-27
342,2226.0,16.777017,31,43,14.15,135638,6,2021-10-27
343,2274.0,16.777017,31,43,14.19,135901,6,2021-10-27
344,2201.0,16.777017,31,53,14.12,136171,6,2021-10-27
345,1755.0,17.398388,31,58,14.13,136446,6,2021-10-27
346,1615.0,17.398388,31,58,14.16,136715,6,2021-10-27
347,1580.0,18.019759,31,57,14.08,136998,6,2021-10-27
348,1594.0,18.64113,32,57,14.15,137267,6,2021-10-27
349,1605.0,18.64113,32,58,14.13,137549,6,2021-10-27
350,1620.0,19.262501,31,55,14.17,137818,6,2021-10-27
351,1628.0,19.262501,31,54,14.08,138100,6,2021-10-27
352,1647.0,19.883872,31,56,14.15,138368,6,2021-10-27
353,1667.0,19.883872,31,54,14.13,138641,6,2021-10-27
354,1679.0,20.505243,31,54,14.14,138911,6,2021-10-27
355,1699.0,20.505243,30,46,14.06,139185,6,2021-10-27
356,1706.0,20.505243,30,45,14.11,139455,6,2021-10-27
357,1740.0,21.126614,29,41,14.02,139736,6,2021-10-27
358,1742.0,21.126614,29,41,14.04,140006,6,2021-10-27
359,1784.0,21.747985,27,34,14.09,140279,6,2021-10-27
360,1842.0,21.747985,27,34,14.09,140560,6,2021-10-27
361,1878.0,21.747985,27,32,14.13,140837,6,2021-10-27
362,1884.0,21.747985,26,32,14.11,141109,6,2021-10-27
363,1889.0,22.369356,26,32,14.17,141378,6,2021-10-27
364,1814.0,22.369356,25,33,14.13,141650,6,2021-10-27
365,1540.0,22.369356,24,36,14.14,141933,6,2021-10-27
366,1407.0,22.369356,24,33,14.14,142208,6,2021-10-27
367,1405.0,22.369356,22,31,14.17,142481,6,2021-10-27
368,1406.0,22.369356,22,31,14.21,142759,6,2021-10-27
369,1406.0,22.990727,22,31,14.12,143031,6,2021-10-27
370,1419.0,22.990727,22,28,14.16,143314,6,2021-10-27
371,1410.0,22.990727,18,16,14.08,143584,6,2021-10-27
372,1525.0,22.990727,17,16,14.14,143859,6,2021-10-27
373,1431.0,22.990727,18,18,14.21,144135,6,2021-10-27
374,1386.0,22.990727,18,19,14.16,144415,6,2021-10-27
375,1396.0,22.990727,18,19,14.15,144687,6,2021-10-27
376,1395.0,22.990727,18,19,14.19,144972,6,2021-10-27
377,1399.0,22.990727,18,19,14.17,145249,6,2021-10-27
378,1398.0,22.990727,18,19,14.17,145523,6,2021-10-27
379,1394.0,22.990727,18,19,14.11,145799,6,2021-10-27
380,1397.0,22.990727,18,19,14.19,146074,6,2021-10-27
381,1399.0,23.612098,18,19,14.17,146361,6,2021-10-27
382,1405.0,23.612098,18,19,14.16,146637,6,2021-10-27
383,1404.0,23.612098,18,19,14.17,146913,6,2021-10-27
384,1413.0,23.612098,18,19,14.14,147187,6,2021-10-27
385,1411.0,23.612098,18,19,14.11,147466,6,2021-10-27
386,1411.0,23.612098,18,18,14.17,147732,6,2021-10-27
387,1414.0,23.612098,18,18,14.09,148007,6,2021-10-27
388,1414.0,23.612098,18,21,14.1,148279,6,2021-10-27
389,1424.0,23.612098,21,27,14.04,148556,6,2021-10-27
390,1485.0,23.612098,21,27,14.11,148828,6,2021-10-27
391,1542.0,24.233469,21,26,14.09,149103,6,2021-10-27
392,1550.0,23.612098,22,27,14.04,149371,6,2021-10-27
393,1561.0,24.233469,22,27,14.07,149647,6,2021-10-27
394,1565.0,24.233469,22,26,14.15,149917,6,2021-10-27
395,1574.0,24.233469,22,27,14.09,150191,6,2021-10-27
396,1568.0,24.233469,22,27,14.1,150466,6,2021-10-27
397,1558.0,24.233469,22,27,14.14,150738,6,2021-10-27
398,1550.0,24.85484,21,26,14.19,151005,6,2021-10-27
399,1528.0,24.85484,21,26,14.08,151279,6,2021-10-27
400,1542.0,24.85484,21,26,14.19,151555,6,2021-10-27
401,1532.0,24.85484,21,26,14.15,151830,6,2021-10-27
402,1554.0,24.85484,21,26,14.17,152112,6,2021-10-27
403,1546.0,24.85484,21,26,14.13,152388,6,2021-10-27
404,1564.0,24.85484,21,25,14.17,152669,6,2021-10-27
405,1553.0,24.85484,21,25,14.15,152941,6,2021-10-27
406,1567.0,25.476211,21,25,14.17,153212,6,2021-10-27
407,1560.0,25.476211,19,18,14.2,153488,6,2021-10-27
408,1601.0,25.476211,17,14,14.17,153759,6,2021-10-27
409,1571.0,25.476211,18,17,14.13,154033,6,2021-10-27
410,1523.0,25.476211,18,17,14.12,154307,6,2021-10-27
411,1543.0,25.476211,18,16,14.17,154583,6,2021-10-27
412,1543.0,25.476211,18,17,14.14,154851,6,2021-10-27
413,1538.0,25.476211,18,17,14.17,155133,6,2021-10-27
414,1535.0,25.476211,18,17,14.23,155408,6,2021-10-27
415,1531.0,25.476211,18,17,14.15,155688,6,2021-10-27
416,1528.0,25.476211,18,17,14.15,155966,6,2021-10-27
417,1534.0,25.476211,18,17,14.23,156239,6,2021-10-27
418,1531.0,25.476211,18,16,14.16,156509,6,2021-10-27
419,1534.0,25.476211,18,17,14.15,156789,6,2021-10-27
420,1540.0,25.476211,18,17,14.21,157054,6,2021-10-27
421,1531.0,25.476211,18,16,14.19,157335,6,2021-10-27
422,1539.0,25.476211,18,16,14.17,157598,6,2021-10-27
423,1541.0,25.476211,18,17,14.12,157869,6,2021-10-27
424,1542.0,25.476211,18,16,14.15,158137,6,2021-10-27
425,1549.0,26.097582,18,16,14.15,158411,6,2021-10-27
426,1553.0,26.097582,18,16,14.15,158697,6,2021-10-27
427,1564.0,26.097582,18,16,14.1,158962,6,2021-10-27
428,1567.0,26.097582,18,16,14.16,159236,6,2021-10-27
429,1575.0,26.097582,18,16,14.17,159500,6,2021-10-27
430,1583.0,26.718953,18,16,14.04,159783,6,2021-10-27
431,1595.0,26.718953,18,16,14.13,160063,6,2021-10-27
432,1593.0,26.718953,18,15,14.0,160343,6,2021-10-27
433,1644.0,26.718953,18,16,14.12,160614,6,2021-10-27
434,1631.0,26.097582,18,16,14.04,160894,6,2021-10-27
435,1617.0,26.097582,18,16,14.13,161164,6,2021-10-27
436,1593.0,25.476211,17,14,14.08,161439,6,2021-10-27
437,1538.0,25.476211,16,14,14.11,161717,6,2021-10-27
438,1471.0,25.476211,16,14,14.15,161990,6,2021-10-27
439,1438.0,25.476211,16,14,14.1,162278,6,2021-10-27
440,1438.0,25.476211,16,14,14.06,162550,6,2021-10-27
441,1445.0,25.476211,16,14,14.08,162822,6,2021-10-27
442,1448.0,25.476211,16,15,14.06,163091,6,2021-10-27
443,1430.0,24.85484,16,14,14.04,163373,6,2021-10-27
444,1414.0,24.85484,16,15,14.07,163642,6,2021-10-27
445,1386.0,24.233469,16,15,14.09,163915,6,2021-10-27
446,1370.0,24.233469,16,15,14.04,164179,6,2021-10-27
447,1366.0,24.233469,16,16,14.09,164466,6,2021-10-27
448,1367.0,24.233469,16,16,14.1,164729,6,2021-10-27
