,rpm,speed,throt_pos,engine_load,bat_volt,duration
80812,904.0,0.0,20,41,14.65,80812
81082,892.0,0.0,20,40,14.71,81082
81357,898.0,0.0,20,40,14.53,81357
81642,900.0,0.0,20,40,14.56,81642
81913,908.0,0.0,20,40,14.64,81913
82195,909.0,0.0,20,39,14.67,82195
82472,911.0,0.0,20,39,14.71,82472
82749,904.0,0.0,20,39,14.7,82749
83015,887.0,0.0,20,40,14.67,83015
83284,898.0,0.0,20,41,14.5,83284
83559,900.0,0.0,20,40,14.54,83559
83834,897.0,0.0,20,40,14.64,83834
84116,898.0,0.0,20,40,14.67,84116
84385,896.0,0.0,20,41,14.66,84385
84660,904.0,0.0,20,40,14.62,84660
84929,895.0,0.0,20,41,14.7,84929
85193,901.0,0.0,20,40,14.6,85193
85467,904.0,0.0,20,39,14.6,85467
85736,902.0,0.0,20,39,14.62,85736
86004,906.0,0.0,20,39,14.7,86004
86275,909.0,0.0,20,38,14.73,86275
86551,900.0,0.0,20,38,14.53,86551
86833,898.0,0.0,20,40,14.58,86833
87101,896.0,0.0,20,40,14.67,87101
87380,894.0,0.0,20,41,14.71,87380
87651,890.0,0.0,20,40,14.66,87651
87946,891.0,0.0,20,40,14.66,87946
88214,899.0,0.0,20,40,14.7,88214
88489,908.0,0.0,20,39,14.65,88489
88758,904.0,0.0,20,38,14.56,88758
89027,907.0,0.0,20,38,14.57,89027
89294,917.0,0.0,20,39,14.54,89294
89565,905.0,0.0,20,40,14.64,89565
89847,905.0,0.0,20,39,14.67,89847
90116,893.0,0.0,20,40,14.65,90116
90391,892.0,0.0,20,40,14.64,90391
90654,893.0,0.0,20,40,14.65,90654
90916,892.0,0.0,20,41,14.61,90916
91185,897.0,0.0,20,40,14.67,91185
91455,910.0,0.0,20,40,14.65,91455
91737,904.0,0.0,20,38,14.63,91737
92005,910.0,0.0,20,39,14.71,92005
92282,904.0,0.0,20,39,14.56,92282
92564,899.0,0.0,20,40,14.57,92564
92831,897.0,0.0,20,40,14.56,92831
93107,901.0,0.0,20,40,14.65,93107
93387,901.0,0.0,20,39,14.67,93387
93657,898.0,0.0,20,39,14.52,93657
93932,901.0,0.0,20,40,14.44,93932
94202,899.0,0.0,20,40,14.46,94202
94476,901.0,0.0,20,39,14.58,94476
94754,903.0,0.0,20,39,14.62,94754
95029,891.0,0.0,20,39,14.56,95029
95296,895.0,0.0,20,39,14.61,95296
95570,894.0,0.0,20,39,14.63,95570
95842,893.0,0.0,20,40,14.56,95842
96109,895.0,0.0,20,40,14.56,96109
96377,905.0,0.0,20,40,14.64,96377
96655,903.0,0.0,20,39,14.65,96655
96962,903.0,0.0,20,39,14.64,96962
97228,894.0,0.0,20,39,14.62,97228
97498,886.0,0.0,20,40,14.62,97498
97767,897.0,0.0,20,40,14.62,97767
98035,895.0,0.0,20,39,14.65,98035
98304,906.0,0.0,20,38,14.58,98304
98574,911.0,0.0,20,38,14.6,98574
98837,918.0,0.0,20,38,14.7,98837
99111,912.0,0.0,20,38,14.71,99111
99375,914.0,0.0,20,38,14.7,99375
99650,905.0,0.0,19,38,14.83,99650
99912,912.0,0.0,20,37,14.78,99912
100182,911.0,0.0,19,37,14.73,100182
100451,912.0,0.0,19,37,14.74,100451
100718,905.0,0.0,19,37,14.83,100718
100989,907.0,0.0,19,36,14.78,100989
101265,914.0,0.0,19,36,14.67,101265
101540,910.0,0.0,19,36,14.73,101540
101815,913.0,0.0,19,36,14.75,101815
102094,904.0,0.0,19,34,14.79,102094
102366,916.0,0.0,19,34,14.75,102366
102646,917.0,0.0,19,34,14.66,102646
102916,914.0,0.0,19,35,14.66,102916
103183,921.0,0.0,19,34,14.75,103183
103453,919.0,0.0,19,34,14.74,103453
103716,916.0,0.0,19,35,14.75,103716
103992,922.0,0.0,18,34,14.71,103992
104254,916.0,0.0,18,33,14.79,104254
104530,919.0,0.0,18,33,14.78,104530
104801,912.0,0.0,18,33,14.71,104801
105073,903.0,0.0,18,34,14.71,105073
105344,916.0,0.0,18,33,14.75,105344
105617,913.0,0.0,18,34,14.77,105617
105887,909.0,0.0,18,33,14.78,105887
106162,911.0,0.0,18,33,14.71,106162
106431,907.0,0.0,18,34,14.75,106431
106694,909.0,0.0,18,33,14.82,106694
106972,899.0,0.0,18,32,14.81,106972
107241,901.0,0.0,18,32,14.73,107241
107514,905.0,0.0,18,32,14.71,107514
107784,919.0,0.0,18,32,14.71,107784
108057,919.0,0.0,18,32,14.7,108057
108327,926.0,0.0,18,32,14.69,108327
108602,899.0,0.0,18,32,14.67,108602
108871,900.0,0.0,18,33,14.67,108871
109139,890.0,0.0,18,34,14.74,109139
109410,901.0,0.0,18,33,14.74,109410
109680,906.0,0.0,18,32,14.75,109680
109955,899.0,0.0,18,32,14.66,109955
110229,893.0,0.0,18,32,14.67,110229
110498,902.0,0.0,18,33,14.67,110498
110773,897.0,0.0,18,32,14.65,110773
111043,907.0,0.0,18,33,14.62,111043
111311,903.0,0.0,18,33,14.69,111311
111579,901.0,0.0,18,32,14.67,111579
111850,908.0,0.0,19,35,14.38,111850
112130,879.0,0.0,22,52,14.64,112130
112401,934.0,0.0,22,50,14.71,112401
112672,883.0,0.0,22,58,14.67,112672
112945,865.0,0.0,22,56,14.83,112945
113213,856.0,0.0,22,57,14.74,113213
113482,872.0,0.0,22,56,14.62,113482
113752,874.0,0.0,22,56,14.71,113752
114019,865.0,0.0,22,54,14.75,114019
114289,873.0,0.0,21,44,14.67,114289
114577,889.0,0.0,21,45,14.58,114577
114841,884.0,0.0,21,45,14.57,114841
115116,874.0,0.0,20,45,14.6,115116
115390,891.0,0.0,20,43,14.7,115390
115653,894.0,0.621371,20,41,14.71,115653
115930,954.0,0.621371,21,42,14.77,115930
116204,926.0,1.242742,20,39,14.85,116204
116482,902.0,1.8641130000000001,21,41,14.71,116482
116755,973.0,2.485484,21,41,14.75,116755
117036,969.0,2.485484,21,42,14.67,117036
117306,986.0,2.485484,26,60,14.75,117306
117585,1058.0,3.106855,21,38,14.69,117585
117856,997.0,3.106855,20,38,14.7,117856
118137,1019.0,3.7282260000000003,22,43,14.83,118137
118422,1117.0,3.7282260000000003,25,48,14.79,118422
118700,1190.0,4.349597,25,45,14.79,118700
118971,1264.0,4.349597,26,45,14.79,118971
119240,1328.0,4.970968,26,44,14.79,119240
119514,1392.0,5.592339,27,44,14.78,119514
119783,1450.0,6.21371,27,41,14.79,119783
120058,1506.0,6.835081,27,41,14.79,120058
120334,1571.0,6.835081,27,39,14.83,120334
120614,1637.0,7.4564520000000005,27,38,14.81,120614
120890,1709.0,8.077823,27,38,14.82,120890
121166,1777.0,8.077823,28,38,14.79,121166
121435,1832.0,8.699194,28,36,14.73,121435
121716,1897.0,8.699194,28,36,14.75,121716
121997,1957.0,9.320565,28,35,14.77,121997
122277,2011.0,9.320565,29,34,14.75,122277
122549,2065.0,9.941936,29,34,14.71,122549
122823,2052.0,9.941936,28,38,14.71,122823
123101,1756.0,9.941936,27,41,14.75,123101
123378,1584.0,10.563307,27,42,14.79,123378
123643,1568.0,10.563307,28,44,14.75,123643
123913,1635.0,11.184678,28,43,14.73,123913
124187,1681.0,11.806049,29,43,14.73,124187
124456,1713.0,11.806049,29,43,14.6,124456
124733,1749.0,12.42742,28,39,14.79,124733
125000,1778.0,12.42742,28,38,14.83,125000
125276,1813.0,13.048791,28,37,14.82,125276
125543,1848.0,13.048791,26,30,14.79,125543
125817,1859.0,13.670162,24,25,14.79,125817
126090,1855.0,13.670162,23,24,14.79,126090
126368,1845.0,14.291533,22,22,14.79,126368
126642,1836.0,14.291533,21,20,14.73,126642
126917,1811.0,14.291533,20,18,14.75,126917
127191,1754.0,14.291533,19,16,14.73,127191
127469,1761.0,14.291533,19,17,14.75,127469
127741,1735.0,14.291533,19,17,14.67,127741
128013,1730.0,14.291533,19,16,14.71,128013
128291,1723.0,14.291533,19,16,14.75,128291
128564,1690.0,14.291533,19,17,14.71,128564
128837,1669.0,13.670162,19,17,14.73,128837
129104,1651.0,13.670162,19,18,14.71,129104
129379,1585.0,13.048791,18,18,14.73,129379
129642,1541.0,12.42742,18,19,14.74,129642
129924,1485.0,11.806049,18,19,14.66,129924
130193,1435.0,11.184678,18,20,14.67,130193
130475,1378.0,10.563307,18,19,14.77,130475
130744,1340.0,10.563307,18,20,14.67,130744
131027,1297.0,9.941936,17,20,14.71,131027
131294,1243.0,9.320565,17,20,14.7,131294
131571,1173.0,8.699194,16,20,14.78,131571
131845,1094.0,8.077823,18,26,14.67,131845
132114,1055.0,8.077823,18,27,14.7,132114
132392,1024.0,6.835081,19,32,14.73,132392
132661,963.0,6.21371,20,39,14.66,132661
133002,928.0,4.970968,20,38,14.7,133002
133271,933.0,4.349597,20,38,14.69,133271
133552,896.0,3.7282260000000003,20,42,14.79,133552
133815,865.0,3.7282260000000003,20,41,14.69,133815
134097,894.0,3.7282260000000003,19,38,14.77,134097
134372,994.0,4.349597,25,54,14.78,134372
134652,1167.0,4.349597,28,56,14.74,134652
134923,1351.0,5.592339,29,50,14.78,134923
135351,1597.0,6.835081,30,48,14.77,135351
135617,1730.0,7.4564520000000005,30,46,14.83,135617
135892,1881.0,8.699194,30,44,14.75,135892
136162,2018.0,9.320565,31,43,14.79,136162
136437,2183.0,9.941936,31,42,14.71,136437
136712,2295.0,10.563307,32,43,14.79,136712
136995,2392.0,11.184678,32,45,14.74,136995
137272,2229.0,12.42742,32,49,14.74,137272
137541,2000.0,13.048791,31,50,14.71,137541
137824,1962.0,13.670162,31,48,14.7,137824
138089,2047.0,14.291533,31,47,14.7,138089
138363,2131.0,14.912904000000001,31,46,14.71,138363
138633,2203.0,16.155646,32,47,14.71,138633
138906,2282.0,16.777017,32,46,14.73,138906
139172,2343.0,16.777017,30,37,14.71,139172
139446,2360.0,17.398388,30,38,14.71,139446
139715,2174.0,18.019759,30,43,14.71,139715
139995,1762.0,18.64113,30,49,14.71,139995
140280,1697.0,18.64113,30,53,14.7,140280
140560,1743.0,19.262501,32,67,14.71,140560
140829,1731.0,19.262501,32,62,14.69,140829
141106,1765.0,19.883872,32,60,14.69,141106
141374,1796.0,20.505243,32,62,14.71,141374
141641,1805.0,21.126614,32,61,14.67,141641
141922,1802.0,21.747985,32,61,14.71,141922
142193,1802.0,21.747985,32,60,14.69,142193
142470,1823.0,22.369356,32,60,14.75,142470
142737,1855.0,22.369356,32,60,14.71,142737
143022,1876.0,22.990727,32,59,14.66,143022
143289,1901.0,22.990727,32,58,14.7,143289
143562,1926.0,23.612098,32,58,14.69,143562
143832,1943.0,23.612098,32,58,14.69,143832
144112,1959.0,23.612098,32,54,14.71,144112
144382,1956.0,24.233469,29,37,14.75,144382
144657,1964.0,24.233469,27,31,14.71,144657
144932,1959.0,23.612098,27,32,14.71,144932
145209,1954.0,23.612098,27,36,14.75,145209
145476,1785.0,22.990727,30,50,14.7,145476
145758,1593.0,22.990727,30,57,14.71,145758
146028,1598.0,22.369356,30,53,14.73,146028
146302,1582.0,22.369356,30,53,14.7,146302
146572,1532.0,22.369356,29,50,14.74,146572
146846,1494.0,22.369356,29,52,14.69,146846
147131,1477.0,22.369356,29,52,14.71,147131
147399,1463.0,22.369356,29,53,14.7,147399
147683,1448.0,22.369356,29,54,14.71,147683
147955,1429.0,22.990727,20,23,14.66,147955
148231,1409.0,22.990727,16,15,14.74,148231
148499,1402.0,22.369356,21,29,14.75,148499
148776,1435.0,22.990727,26,40,14.7,148776
149050,1524.0,22.990727,26,37,14.7,149050
149327,1554.0,22.990727,22,25,14.7,149327
149594,1531.0,22.990727,17,16,14.71,149594
149881,1482.0,22.990727,18,17,14.71,149881
150145,1438.0,22.990727,18,18,14.67,150145
150418,1411.0,22.990727,18,19,14.69,150418
150689,1401.0,23.612098,18,19,14.71,150689
150966,1410.0,23.612098,18,19,14.65,150966
151240,1406.0,23.612098,18,19,14.71,151240
151511,1406.0,23.612098,18,18,14.71,151511
151789,1421.0,24.233469,18,18,14.71,151789
152061,1435.0,24.233469,18,18,14.67,152061
152334,1441.0,24.85484,18,18,14.69,152334
152611,1468.0,24.85484,18,18,14.74,152611
152885,1484.0,25.476211,18,18,14.7,152885
153153,1500.0,26.097582,18,18,14.67,153153
153434,1525.0,26.097582,18,18,14.67,153434
153703,1527.0,26.097582,18,18,14.69,153703
153977,1553.0,26.718953,18,17,14.67,153977
154243,1551.0,26.718953,18,17,14.67,154243
154518,1562.0,26.718953,18,17,14.7,154518
154792,1562.0,26.718953,18,17,14.78,154792
155069,1553.0,26.097582,18,18,14.7,155069
155343,1527.0,26.097582,18,18,14.69,155343
155614,1516.0,25.476211,18,18,14.79,155614
155890,1498.0,24.85484,18,20,14.78,155890
156156,1478.0,24.85484,18,20,14.71,156156
156441,1443.0,24.233469,18,19,14.74,156441
156706,1413.0,23.612098,18,20,14.71,156706
156976,1384.0,22.990727,18,20,14.74,156976
157251,1359.0,22.369356,18,20,14.77,157251
157531,1299.0,21.747985,18,20,14.64,157531
157795,1260.0,20.505243,17,20,14.71,157795
158072,1216.0,19.883872,17,20,14.74,158072
158346,1177.0,19.262501,16,20,14.73,158346
158620,1138.0,18.64113,16,20,14.71,158620
158891,1143.0,18.019759,17,20,14.71,158891
159171,1206.0,16.777017,17,20,14.66,159171
159434,1247.0,16.155646,17,20,14.73,159434
159710,1229.0,14.912904000000001,17,20,14.71,159710
159991,1176.0,14.291533,16,21,14.74,159991
160260,1112.0,13.048791,16,20,14.71,160260
160535,1161.0,11.806049,17,20,14.69,160535
160811,1226.0,10.563307,17,20,14.79,160811
161088,1238.0,9.941936,17,21,14.74,161088
161360,1176.0,8.699194,17,22,14.69,161360
161646,1041.0,7.4564520000000005,18,32,14.66,161646
161912,965.0,6.21371,20,41,14.83,161912
162192,939.0,5.592339,20,37,14.67,162192
162462,940.0,4.970968,20,38,14.71,162462
162737,932.0,4.970968,20,38,14.77,162737
163000,920.0,4.970968,21,60,14.71,163000
163276,1046.0,5.592339,33,79,14.71,163276
163551,1690.0,6.835081,31,56,14.7,163551
163826,1802.0,8.077823,31,52,14.69,163826
164096,1965.0,8.699194,31,40,14.73,164096
164379,2148.0,9.941936,29,32,14.69,164379
164665,2233.0,10.563307,17,9,14.71,164665
164940,1977.0,11.184678,19,19,14.71,164940
165228,1501.0,11.806049,21,25,14.65,165228
165502,1475.0,12.42742,24,34,14.77,165502
165779,1640.0,12.42742,28,41,14.71,165779
166054,1762.0,12.42742,30,48,14.73,166054
166335,1865.0,13.048791,31,49,14.77,166335
166609,1960.0,13.670162,32,54,14.71,166609
166884,2079.0,14.912904000000001,32,52,14.74,166884
167150,2153.0,15.534275000000001,32,50,14.71,167150
167429,2268.0,16.155646,32,49,14.67,167429
167693,2355.0,16.777017,32,47,14.75,167693
167974,2422.0,18.019759,32,44,14.67,167974
168244,2443.0,18.64113,32,45,14.74,168244
168523,2043.0,19.262501,31,52,14.73,168523
168794,1826.0,19.883872,30,46,14.71,168794
169071,1857.0,21.126614,23,24,14.69,169071
169344,1814.0,21.747985,21,20,14.67,169344
169614,1811.0,21.747985,19,16,14.73,169614
169894,1781.0,22.990727,18,16,14.67,169894
170170,1688.0,22.990727,19,18,14.73,170170
170450,1577.0,23.612098,18,19,14.78,170450
170730,1483.0,24.233469,18,20,14.67,170730
171001,1473.0,24.85484,18,19,14.73,171001
171271,1496.0,25.476211,18,18,14.78,171271
171552,1531.0,26.097582,18,18,14.74,171552
171832,1555.0,26.718953,18,18,14.75,171832
172104,1575.0,27.340324,18,18,14.71,172104
172372,1597.0,27.340324,18,18,14.7,172372
172648,1602.0,27.961695,18,18,14.71,172648
173073,1615.0,27.961695,18,18,14.75,173073
173348,1619.0,28.583066,18,17,14.71,173348
173624,1634.0,28.583066,18,17,14.69,173624
173892,1644.0,28.583066,18,17,14.74,173892
174171,1766.0,28.583066,19,16,14.75,174171
174439,1757.0,27.961695,19,17,14.75,174439
174718,1755.0,28.583066,19,16,14.71,174718
174988,1753.0,28.583066,19,16,14.71,174988
175264,1743.0,28.583066,17,13,14.77,175264
175539,1740.0,27.961695,17,14,14.69,175539
175819,1739.0,27.961695,17,14,14.75,175819
176089,1722.0,27.961695,17,14,14.7,176089
176365,1722.0,27.961695,17,14,14.75,176365
176638,1726.0,27.961695,17,14,14.71,176638
176915,1715.0,27.961695,17,14,14.73,176915
177189,1716.0,27.961695,17,14,14.7,177189
177465,1724.0,27.961695,17,13,14.69,177465
177740,1720.0,27.961695,17,13,14.69,177740
178016,1720.0,27.961695,17,14,14.71,178016
178298,1731.0,27.961695,17,14,14.69,178298
178566,1739.0,27.961695,17,13,14.71,178566
178841,1747.0,28.583066,17,13,14.7,178841
179122,1756.0,28.583066,17,13,14.71,179122
179398,1766.0,28.583066,17,13,14.71,179398
179668,1781.0,29.204437,17,13,14.71,179668
179945,1782.0,29.204437,17,13,14.65,179945
180224,1789.0,29.204437,17,13,14.7,180224
180498,1802.0,29.204437,18,14,14.74,180498
180769,1811.0,29.204437,18,13,14.73,180769
181046,1819.0,29.825808000000002,18,13,14.75,181046
181312,1829.0,29.825808000000002,18,13,14.79,181312
181590,1843.0,29.825808000000002,18,13,14.75,181590
181863,1850.0,30.447179000000002,18,13,14.75,181863
182132,1860.0,30.447179000000002,18,13,14.75,182132
182408,1868.0,30.447179000000002,18,13,14.79,182408
182678,1879.0,31.068550000000002,18,13,14.71,182678
182957,1887.0,31.068550000000002,18,13,14.71,182957
183233,1902.0,31.068550000000002,18,13,14.74,183233
183513,1734.0,31.068550000000002,17,16,14.71,183513
183790,1354.0,31.068550000000002,18,21,14.71,183790
184071,1342.0,31.068550000000002,18,22,14.71,184071
184344,1302.0,30.447179000000002,18,22,14.73,184344
184627,1278.0,30.447179000000002,18,20,14.67,184627
184898,1264.0,29.825808000000002,17,19,14.79,184898
185170,1238.0,29.204437,16,18,14.61,185170
185448,1195.0,28.583066,16,19,14.66,185448
185722,1154.0,27.961695,16,20,14.71,185722
186004,1138.0,27.340324,16,19,14.71,186004
186273,1192.0,26.718953,16,20,14.64,186273
186555,1102.0,25.476211,16,23,14.69,186555
186830,1063.0,24.85484,17,23,14.63,186830
187104,1055.0,24.233469,17,23,14.64,187104
187374,1059.0,24.233469,17,23,14.78,187374
187656,1069.0,23.612098,17,23,14.62,187656
187925,1072.0,23.612098,17,21,14.67,187925
188199,1057.0,22.990727,17,22,14.69,188199
188478,1082.0,23.612098,17,23,14.61,188478
188756,1059.0,22.990727,17,23,14.7,188756
189027,1053.0,22.990727,17,23,14.75,189027
189305,1078.0,22.990727,17,22,14.67,189305
189578,1057.0,22.369356,17,23,14.71,189578
189852,1046.0,21.747985,17,24,14.7,189852
190127,1010.0,21.126614,17,24,14.71,190127
190402,990.0,20.505243,17,23,14.71,190402
190684,1018.0,19.883872,16,24,14.7,190684
190953,964.0,18.64113,16,25,14.7,190953
191234,929.0,17.398388,16,26,14.71,191234
191504,938.0,16.155646,17,27,14.7,191504
191777,899.0,14.912904000000001,18,31,14.71,191777
192041,899.0,13.670162,18,32,14.71,192041
192317,905.0,12.42742,18,31,14.7,192317
192586,931.0,10.563307,18,31,14.66,192586
192860,927.0,9.320565,18,33,14.75,192860
193130,871.0,8.077823,18,36,14.69,193130
193413,886.0,6.21371,19,36,14.71,193413
193688,868.0,4.970968,19,39,14.61,193688
193957,877.0,3.7282260000000003,19,41,14.69,193957
194231,830.0,3.106855,20,42,14.74,194231
194506,842.0,3.106855,19,40,14.67,194506
194782,866.0,3.7282260000000003,19,37,14.75,194782
195052,868.0,4.349597,19,36,14.79,195052
195332,883.0,4.970968,22,45,14.73,195332
195598,1116.0,5.592339,23,39,14.79,195598
195876,1351.0,6.21371,25,34,14.75,195876
196154,1598.0,6.835081,25,33,14.74,196154
196432,1705.0,8.077823,25,23,14.73,196432
196709,1812.0,8.699194,17,13,14.69,196709
196989,1751.0,9.320565,18,16,14.75,196989
197260,1647.0,9.941936,18,17,14.62,197260
197529,1510.0,10.563307,18,20,14.75,197529
197804,1331.0,10.563307,17,19,14.69,197804
198073,1309.0,11.184678,18,19,14.71,198073
198499,1356.0,11.806049,18,19,14.78,198499
198770,1381.0,11.806049,18,19,14.74,198770
199042,1424.0,11.806049,18,19,14.73,199042
199311,1465.0,12.42742,18,18,14.7,199311
199592,1496.0,12.42742,18,18,14.73,199592
199862,1514.0,12.42742,18,18,14.78,199862
200135,1493.0,12.42742,18,18,14.74,200135
200399,1507.0,12.42742,18,18,14.71,200399
200683,1495.0,12.42742,18,18,14.75,200683
200950,1483.0,11.806049,18,19,14.67,200950
201231,1447.0,11.184678,18,19,14.79,201231
201500,1397.0,11.184678,18,20,14.65,201500
201783,1360.0,10.563307,18,20,14.75,201783
202051,1333.0,10.563307,18,19,14.64,202051
202328,1310.0,10.563307,17,20,14.73,202328
202601,1281.0,9.941936,17,19,14.81,202601
202870,1244.0,9.941936,17,20,14.79,202870
203152,1220.0,9.941936,17,20,14.67,203152
203427,1218.0,9.941936,16,19,14.69,203427
203707,1201.0,9.941936,17,20,14.75,203707
203971,1192.0,9.941936,17,20,14.64,203971
204254,1186.0,9.941936,17,20,14.67,204254
204529,1165.0,9.320565,16,20,14.66,204529
204809,1166.0,9.320565,16,20,14.77,204809
205079,1178.0,9.941936,16,20,14.79,205079
205355,1190.0,9.941936,17,20,14.71,205355
205621,1194.0,9.941936,21,37,14.65,205621
205887,1253.0,9.941936,23,35,14.69,205887
206162,1367.0,9.941936,23,31,14.79,206162
206431,1458.0,9.941936,23,31,14.75,206431
206706,1461.0,10.563307,23,31,14.71,206706
206978,1484.0,10.563307,24,34,14.75,206978
207250,1520.0,11.184678,26,37,14.71,207250
207526,1575.0,11.184678,28,43,14.75,207526
207803,1641.0,11.184678,28,41,14.79,207803
208070,1688.0,11.806049,30,47,14.7,208070
208344,1745.0,11.806049,30,47,14.63,208344
208620,1780.0,12.42742,30,46,14.67,208620
208902,1832.0,12.42742,30,45,14.75,208902
209171,1856.0,13.048791,31,52,14.65,209171
209451,1920.0,13.048791,32,55,14.78,209451
209720,1980.0,13.670162,32,54,14.71,209720
210009,2029.0,14.291533,32,54,14.73,210009
210285,2073.0,14.291533,32,53,14.79,210285
210553,2123.0,14.912904000000001,32,53,14.71,210553
210987,2173.0,15.534275000000001,32,52,14.71,210987
211255,2204.0,16.155646,32,52,14.71,211255
211529,2226.0,16.155646,32,51,14.7,211529
211799,2240.0,16.155646,33,55,14.71,211799
212073,2274.0,16.155646,33,55,14.67,212073
212337,2199.0,16.777017,33,67,14.71,212337
212612,1693.0,16.777017,36,94,14.7,212612
212887,1575.0,16.777017,36,86,14.7,212887
213163,1586.0,17.398388,37,100,14.7,213163
213438,1607.0,17.398388,36,95,14.69,213438
213712,1586.0,18.019759,36,99,14.69,213712
213989,1598.0,18.64113,37,100,14.67,213989
214268,1590.0,18.64113,39,100,14.67,214268
214539,1609.0,19.262501,41,100,14.67,214539
214819,1657.0,19.883872,50,100,14.66,214819
215089,1632.0,19.883872,50,100,14.67,215089
215371,1684.0,20.505243,50,100,14.71,215371
215640,1713.0,20.505243,48,100,14.67,215640
215915,1708.0,20.505243,45,100,14.67,215915
216190,1758.0,21.126614,43,100,14.69,216190
216472,1759.0,21.126614,42,100,14.75,216472
216741,1780.0,21.747985,40,100,14.7,216741
217016,1800.0,21.747985,40,100,14.71,217016
217292,1812.0,21.747985,40,100,14.67,217292
217567,1816.0,21.747985,39,100,14.71,217567
217842,1837.0,22.369356,39,100,14.64,217842
218119,1839.0,22.369356,39,100,14.69,218119
