,utcdate,utctime,alt,speed_mph,n_sats,duration
92002,2021-11-28,22:39:23.200000,250,167.148799,10,92002
92280,2021-11-28,22:39:23.500000,250,100.04073100000001,10,92280
92561,2021-11-28,22:39:23.800000,250,368.473003,10,92561
92828,2021-11-28,22:39:24,250,100.04073100000001,10,92828
93100,2021-11-28,22:39:24.300000,250,267.810901,11,93100
93385,2021-11-28,22:39:24.600000,250,234.256867,11,93385
93654,2021-11-28,22:39:24.900000,250,32.932663,11,93654
93929,2021-11-28,22:39:25.100000,250,133.594765,11,93929
94200,2021-11-28,22:39:25.400000,250,66.486697,11,94200
94474,2021-11-28,22:39:25.700000,250,66.486697,11,94474
94752,2021-11-28,22:39:26,250,267.810901,11,94752
95020,2021-11-28,22:39:26.200000,250,133.594765,11,95020
95293,2021-11-28,22:39:26.500000,249,0.0,11,95293
95568,2021-11-28,22:39:26.800000,249,66.486697,11,95568
95839,2021-11-28,22:39:27.100000,249,100.04073100000001,11,95839
96106,2021-11-28,22:39:27.300000,249,200.702833,11,96106
96374,2021-11-28,22:39:27.600000,249,234.256867,11,96374
96652,2021-11-28,22:39:27.900000,249,234.256867,11,96652
96926,2021-11-28,22:39:28.100000,249,267.810901,11,96926
97226,2021-11-28,22:39:28.400000,249,133.594765,11,97226
97495,2021-11-28,22:39:28.700000,249,133.594765,11,97495
97764,2021-11-28,22:39:29,249,167.148799,11,97764
98033,2021-11-28,22:39:29.300000,249,66.486697,11,98033
98295,2021-11-28,22:39:29.500000,249,167.148799,11,98295
98571,2021-11-28,22:39:29.800000,249,301.364935,11,98571
98834,2021-11-28,22:39:30.100000,248,100.04073100000001,11,98834
99108,2021-11-28,22:39:30.300000,248,234.256867,11,99108
99372,2021-11-28,22:39:30.600000,248,200.702833,11,99372
99647,2021-11-28,22:39:30.900000,248,368.473003,11,99647
99910,2021-11-28,22:39:31.100000,248,234.256867,11,99910
100172,2021-11-28,22:39:31.400000,248,200.702833,11,100172
100448,2021-11-28,22:39:31.700000,248,167.148799,11,100448
100711,2021-11-28,22:39:31.900000,248,100.04073100000001,11,100711
100986,2021-11-28,22:39:32.200000,248,32.932663,11,100986
101262,2021-11-28,22:39:32.500000,248,167.148799,11,101262
101538,2021-11-28,22:39:32.800000,248,301.364935,11,101538
101812,2021-11-28,22:39:33,248,200.702833,11,101812
102091,2021-11-28,22:39:33.300000,248,66.486697,11,102091
102363,2021-11-28,22:39:33.600000,247,32.932663,11,102363
102638,2021-11-28,22:39:33.900000,247,100.04073100000001,11,102638
102913,2021-11-28,22:39:34.100000,247,100.04073100000001,11,102913
103176,2021-11-28,22:39:34.400000,247,200.702833,11,103176
103451,2021-11-28,22:39:34.700000,247,100.04073100000001,11,103451
103713,2021-11-28,22:39:34.900000,247,234.256867,11,103713
103989,2021-11-28,22:39:35.200000,247,200.702833,11,103989
104252,2021-11-28,22:39:35.500000,247,32.932663,11,104252
104527,2021-11-28,22:39:35.700000,247,66.486697,11,104527
104798,2021-11-28,22:39:36,247,133.594765,11,104798
105070,2021-11-28,22:39:36.300000,247,167.148799,11,105070
105340,2021-11-28,22:39:36.600000,247,267.810901,11,105340
105610,2021-11-28,22:39:36.800000,247,66.486697,11,105610
105884,2021-11-28,22:39:37.100000,247,100.04073100000001,11,105884
106153,2021-11-28,22:39:37.400000,247,0.0,11,106153
106429,2021-11-28,22:39:37.700000,247,66.486697,11,106429
106691,2021-11-28,22:39:37.900000,247,32.932663,11,106691
106969,2021-11-28,22:39:38.200000,247,100.04073100000001,11,106969
107239,2021-11-28,22:39:38.500000,247,66.486697,11,107239
107511,2021-11-28,22:39:38.700000,247,301.364935,11,107511
107781,2021-11-28,22:39:39,247,32.932663,11,107781
108054,2021-11-28,22:39:39.300000,247,66.486697,11,108054
108324,2021-11-28,22:39:39.500000,247,66.486697,11,108324
108594,2021-11-28,22:39:39.800000,247,167.148799,11,108594
108868,2021-11-28,22:39:40.100000,247,167.148799,11,108868
109131,2021-11-28,22:39:40.400000,247,167.148799,11,109131
109408,2021-11-28,22:39:40.600000,247,234.256867,11,109408
109677,2021-11-28,22:39:40.900000,247,167.148799,11,109677
109952,2021-11-28,22:39:41.200000,248,234.256867,11,109952
110227,2021-11-28,22:39:41.400000,248,66.486697,11,110227
110495,2021-11-28,22:39:41.700000,248,334.918969,11,110495
110771,2021-11-28,22:39:42,248,32.932663,11,110771
111040,2021-11-28,22:39:42.300000,248,32.932663,11,111040
111308,2021-11-28,22:39:42.500000,248,0.0,11,111308
111571,2021-11-28,22:39:42.800000,248,66.486697,11,111571
111847,2021-11-28,22:39:43.100000,248,167.148799,11,111847
112120,2021-11-28,22:39:43.300000,248,200.702833,11,112120
112398,2021-11-28,22:39:43.600000,248,66.486697,11,112398
112669,2021-11-28,22:39:43.900000,248,133.594765,11,112669
112942,2021-11-28,22:39:44.200000,248,32.932663,11,112942
113210,2021-11-28,22:39:44.400000,248,267.810901,11,113210
113480,2021-11-28,22:39:44.700000,248,32.932663,11,113480
113748,2021-11-28,22:39:45,249,167.148799,11,113748
114012,2021-11-28,22:39:45.200000,249,32.932663,11,114012
114286,2021-11-28,22:39:45.500000,249,100.04073100000001,11,114286
114549,2021-11-28,22:39:45.800000,249,32.932663,11,114549
114838,2021-11-28,22:39:46.100000,249,100.04073100000001,11,114838
115112,2021-11-28,22:39:46.300000,249,267.810901,11,115112
115387,2021-11-28,22:39:46.600000,249,905.337547,11,115387
115651,2021-11-28,22:39:46.900000,249,1609.9722610000001,11,115651
115927,2021-11-28,22:39:47.100000,249,1609.9722610000001,11,115927
116202,2021-11-28,22:39:47.400000,249,3858.092539,11,116202
116478,2021-11-28,22:39:47.700000,249,4931.821627,11,116478
116752,2021-11-28,22:39:48,249,5938.442647,11,116752
117032,2021-11-28,22:39:48.300000,249,6575.969293,11,117032
117303,2021-11-28,22:39:48.500000,249,7951.063316,11,117303
117577,2021-11-28,22:39:48.800000,249,8253.049622,11,117577
117853,2021-11-28,22:39:49.100000,249,8957.684336,11,117853
118129,2021-11-28,22:39:49.300000,249,9695.873084,10,118129
118420,2021-11-28,22:39:49.600000,249,11306.466716,11,118420
118691,2021-11-28,22:39:49.900000,249,11474.236886,10,118691
118968,2021-11-28,22:39:50.200000,249,14494.099946,10,118968
119238,2021-11-28,22:39:50.500000,249,14225.667674,10,119238
119511,2021-11-28,22:39:50.700000,249,16036.964139,10,119511
119780,2021-11-28,22:39:51,249,17681.111805,10,119780
120055,2021-11-28,22:39:51.300000,249,19895.678049000002,10,120055
120331,2021-11-28,22:39:51.600000,249,20298.326457,10,120331
120611,2021-11-28,22:39:51.800000,249,21439.163613,10,120611
120888,2021-11-28,22:39:52.100000,249,23284.635483000002,10,120888
121164,2021-11-28,22:39:52.400000,249,23116.865313000002,10,121164
121432,2021-11-28,22:39:52.700000,249,24357.7432,10,121432
121713,2021-11-28,22:39:52.900000,250,26001.890866,10,121713
121995,2021-11-28,22:39:53.200000,250,26941.403818,10,121995
122270,2021-11-28,22:39:53.500000,250,27713.1466,10,122270
122546,2021-11-28,22:39:53.800000,250,28719.76762,10,122546
122814,2021-11-28,22:39:54,250,29323.740232,10,122814
123098,2021-11-28,22:39:54.300000,249,29894.15881,10,123098
123370,2021-11-28,22:39:54.600000,250,31369.914935,10,123370
123640,2021-11-28,22:39:54.900000,250,31671.901241,10,123640
123910,2021-11-28,22:39:55.100000,249,32611.414193,10,123910
124184,2021-11-28,22:39:55.400000,250,34121.345723,11,124184
124453,2021-11-28,22:39:55.700000,249,34255.561859,11,124453
124730,2021-11-28,22:39:55.900000,249,35362.844981,11,124730
124997,2021-11-28,22:39:56.200000,249,36470.128103,11,124997
125273,2021-11-28,22:39:56.500000,249,37845.843497,11,125273
125540,2021-11-28,22:39:56.800000,249,39019.613316,11,125540
125815,2021-11-28,22:39:57,249,40227.55854,11,125815
126088,2021-11-28,22:39:57.300000,249,40697.315016,11,126088
126359,2021-11-28,22:39:57.600000,249,512.009704,11,126359
126639,2021-11-28,22:39:57.900000,249,847.550044,11,126639
126909,2021-11-28,22:39:58.100000,249,1552.184758,11,126909
127187,2021-11-28,22:39:58.400000,249,1350.860554,11,127187
127460,2021-11-28,22:39:58.700000,249,1686.400894,11,127460
127738,2021-11-28,22:39:59,249,1988.3872000000001,11,127738
128011,2021-11-28,22:39:59.200000,249,1787.062996,11,128011
128288,2021-11-28,22:39:59.500000,249,1719.954928,11,128288
128562,2021-11-28,22:39:59.800000,249,1552.184758,11,128562
128834,2021-11-28,22:40:00.100000,248,1652.84686,11,128834
129101,2021-11-28,22:40:00.300000,248,40395.32871,11,129101
129376,2021-11-28,22:40:00.600000,248,39422.261724,11,129376
129639,2021-11-28,22:40:00.900000,248,37644.519293,11,129639
129921,2021-11-28,22:40:01.100000,248,36805.668443,11,129921
130190,2021-11-28,22:40:01.400000,248,35161.520777,11,130190
130467,2021-11-28,22:40:01.700000,248,32846.292431,11,130467
130741,2021-11-28,22:40:02,248,32141.657717000002,11,130741
131019,2021-11-28,22:40:02.200000,248,31269.252833,11,131019
131291,2021-11-28,22:40:02.500000,248,29894.15881,11,131291
131568,2021-11-28,22:40:02.800000,248,28585.551484,11,131568
131843,2021-11-28,22:40:03.100000,248,26471.647342,11,131843
132111,2021-11-28,22:40:03.300000,248,25095.931948,11,132111
132389,2021-11-28,22:40:03.600000,248,23217.527415,11,132389
132658,2021-11-28,22:40:03.900000,248,20533.204695,11,132658
132999,2021-11-28,22:40:04.200000,248,17983.098111,11,132999
133268,2021-11-28,22:40:04.500000,248,15098.072558,11,133268
133549,2021-11-28,22:40:04.800000,248,12648.628076,11,133549
133812,2021-11-28,22:40:05,248,10668.94007,11,133812
134090,2021-11-28,22:40:05.300000,248,11205.804614,11,134090
134369,2021-11-28,22:40:05.600000,248,12279.533702,11,134369
134644,2021-11-28,22:40:05.900000,248,13252.600688,11,134644
134920,2021-11-28,22:40:06.100000,248,14695.42415,11,134920
135190,2021-11-28,22:40:06.400000,248,16708.044819,11,135190
135614,2021-11-28,22:40:06.800000,248,20130.556287,11,135614
135883,2021-11-28,22:40:07.100000,248,23787.324622,11,135883
136159,2021-11-28,22:40:07.400000,248,26203.215070000002,12,136159
136434,2021-11-28,22:40:07.600000,248,28652.659552,12,136434
136709,2021-11-28,22:40:07.900000,248,30665.901592000002,12,136709
136993,2021-11-28,22:40:08.200000,248,32913.400499,12,136993
137269,2021-11-28,22:40:08.500000,248,34725.318335,12,137269
137538,2021-11-28,22:40:08.700000,248,36101.033729,12,137538
137821,2021-11-28,22:40:09,247,38818.910483,12,137821
138086,2021-11-28,22:40:09.300000,247,411.347602,12,138086
138361,2021-11-28,22:40:09.600000,247,2995.00822,12,138361
138630,2021-11-28,22:40:09.800000,247,4639.1558860000005,12,138630
138903,2021-11-28,22:40:10.100000,247,6651.776555,12,138903
139170,2021-11-28,22:40:10.400000,247,8631.464561,12,139170
139443,2021-11-28,22:40:10.600000,247,9973.625921,12,139443
139712,2021-11-28,22:40:10.900000,247,10980.246941,12,139712
139986,2021-11-28,22:40:11.200000,246,11517.111485,12,139986
140278,2021-11-28,22:40:11.500000,246,13429.691423,12,140278
140551,2021-11-28,22:40:11.800000,246,14234.366868000001,12,140551
140827,2021-11-28,22:40:12,246,14804.785446,12,140827
141097,2021-11-28,22:40:12.300000,246,17656.878336,12,141097
141371,2021-11-28,22:40:12.600000,246,19099.701798000002,12,141371
141639,2021-11-28,22:40:12.800000,246,19938.552648,12,141639
141919,2021-11-28,22:40:13.100000,246,21112.943838,12,141919
142190,2021-11-28,22:40:13.400000,246,22118.943487,12,142190
142467,2021-11-28,22:40:13.700000,246,24098.631493,12,142467
142734,2021-11-28,22:40:13.900000,246,25138.806547,12,142734
143019,2021-11-28,22:40:14.200000,246,26380.305805,12,143019
143286,2021-11-28,22:40:14.500000,246,26413.859839,12,143286
143560,2021-11-28,22:40:14.800000,246,27286.264723,12,143560
143828,2021-11-28,22:40:15,246,27856.683301,12,143828
144109,2021-11-28,22:40:15.300000,246,28661.980117,12,144109
144379,2021-11-28,22:40:15.600000,247,29031.074491,12,144379
144654,2021-11-28,22:40:15.900000,247,29399.547494,12,144654
144929,2021-11-28,22:40:16.100000,247,29332.439426,12,144929
145201,2021-11-28,22:40:16.400000,247,28729.088185,12,145201
145474,2021-11-28,22:40:16.700000,247,27990.899437,12,145474
145750,2021-11-28,22:40:17,247,27420.480859,12,145750
146026,2021-11-28,22:40:17.200000,248,26850.062281,12,146026
146293,2021-11-28,22:40:17.500000,248,25373.684785,12,146293
146569,2021-11-28,22:40:17.800000,248,25742.779159,12,146569
146844,2021-11-28,22:40:18,248,25944.103363000002,12,146844
147128,2021-11-28,22:40:18.300000,248,25675.671091,12,147128
147397,2021-11-28,22:40:18.600000,248,25742.779159,12,147397
147680,2021-11-28,22:40:18.900000,248,25608.563023,12,147680
147953,2021-11-28,22:40:19.200000,248,26246.089669,12,147953
148228,2021-11-28,22:40:19.400000,248,26447.413873,12,148228
148497,2021-11-28,22:40:19.700000,248,26548.075975,12,148497
148773,2021-11-28,22:40:20,248,26480.967907000002,12,148773
149047,2021-11-28,22:40:20.200000,248,26581.630009,12,149047
149324,2021-11-28,22:40:20.500000,248,26615.184043,12,149324
149591,2021-11-28,22:40:20.800000,248,27185.602621,12,149591
149872,2021-11-28,22:40:21.100000,248,28796.196253000002,12,149872
150141,2021-11-28,22:40:21.300000,248,27420.480859,12,150141
150411,2021-11-28,22:40:21.600000,248,28125.115573,12,150411
150686,2021-11-28,22:40:21.900000,248,28292.885743,12,150686
150958,2021-11-28,22:40:22.200000,247,28259.331709000002,12,150958
151237,2021-11-28,22:40:22.400000,247,29433.101528,12,151237
151507,2021-11-28,22:40:22.700000,247,28695.534151,12,151507
151786,2021-11-28,22:40:23,247,27756.021199,12,151786
152058,2021-11-28,22:40:23.300000,247,28829.750287,12,152058
152332,2021-11-28,22:40:23.500000,247,30372.61448,12,152332
152608,2021-11-28,22:40:23.800000,247,29936.412038,12,152608
152882,2021-11-28,22:40:24.100000,246,31345.681466000002,12,152882
153150,2021-11-28,22:40:24.400000,246,31077.249194,12,153150
153432,2021-11-28,22:40:24.600000,246,34835.301002,12,153432
153701,2021-11-28,22:40:24.900000,246,35170.841342,12,153701
153970,2021-11-28,22:40:25.200000,245,36143.908328,12,153970
154240,2021-11-28,22:40:25.400000,245,36479.448668,12,154240
154510,2021-11-28,22:40:25.700000,245,37854.542691,12,154510
154789,2021-11-28,22:40:26,245,35942.584124,12,154789
155066,2021-11-28,22:40:26.300000,245,36915.65111,12,155066
155340,2021-11-28,22:40:26.500000,244,36311.678498,12,155340
155612,2021-11-28,22:40:26.800000,244,35237.94941,12,155612
155887,2021-11-28,22:40:27.100000,244,35271.503444,12,155887
156153,2021-11-28,22:40:27.400000,244,32184.532316,12,156153
156438,2021-11-28,22:40:27.600000,243,31681.221806,12,156438
156703,2021-11-28,22:40:27.900000,243,30641.046752000002,12,156703
156973,2021-11-28,22:40:28.200000,242,26581.630009,12,156973
157248,2021-11-28,22:40:28.500000,242,26078.319499,12,157248
157528,2021-11-28,22:40:28.700000,242,24031.523425,12,157528
157792,2021-11-28,22:40:29,241,22353.821725,12,157792
158063,2021-11-28,22:40:29.300000,241,19468.796172,12,158063
158344,2021-11-28,22:40:29.500000,241,18898.377594,12,158344
158613,2021-11-28,22:40:29.800000,240,16348.27101,12,158613
158887,2021-11-28,22:40:30.100000,240,14200.812834,12,158887
159162,2021-11-28,22:40:30.400000,240,11416.449383,12,159162
159431,2021-11-28,22:40:30.600000,239,8665.018595,12,159431
159708,2021-11-28,22:40:30.900000,239,5612.222872,12,159708
159988,2021-11-28,22:40:31.200000,239,1686.400894,12,159988
160258,2021-11-28,22:40:31.500000,238,8.699194,12,160258
160532,2021-11-28,22:40:31.700000,238,38282.045939,12,160532
160808,2021-11-28,22:40:32,238,34557.548165,12,160808
161085,2021-11-28,22:40:32.300000,238,31470.577037,12,161085
161358,2021-11-28,22:40:32.600000,238,28551.99745,12,161358
161643,2021-11-28,22:40:32.800000,237,24928.161778,12,161643
161909,2021-11-28,22:40:33.100000,237,21539.825715,12,161909
162190,2021-11-28,22:40:33.400000,237,17882.436009,12,162190
162459,2021-11-28,22:40:33.700000,237,15835.639935000001,12,162459
162728,2021-11-28,22:40:33.900000,237,13789.465232,12,162728
162997,2021-11-28,22:40:34.200000,237,14829.640286,12,162997
163269,2021-11-28,22:40:34.500000,237,17110.693227,12,163269
163548,2021-11-28,22:40:34.700000,237,16238.288343,12,163548
163823,2021-11-28,22:40:35,237,19627.245777,12,163823
164093,2021-11-28,22:40:35.300000,237,24357.7432,12,164093
164376,2021-11-28,22:40:35.600000,237,26941.403818,12,164376
164662,2021-11-28,22:40:35.900000,237,32040.995615,12,164662
164937,2021-11-28,22:40:36.100000,237,33819.359417,12,164937
165225,2021-11-28,22:40:36.400000,237,35765.493389,12,165225
165500,2021-11-28,22:40:36.700000,237,37912.951565,12,165500
165776,2021-11-28,22:40:37,237,38617.586279,12,165776
166051,2021-11-28,22:40:37.300000,237,38651.140313,12,166051
166332,2021-11-28,22:40:37.500000,237,39892.0182,12,166332
166607,2021-11-28,22:40:37.800000,237,579.1177720000001,12,166607
166877,2021-11-28,22:40:38.100000,237,1183.090384,12,166877
167147,2021-11-28,22:40:38.300000,237,2625.913846,12,167147
167420,2021-11-28,22:40:38.600000,237,4706.263954,12,167420
167690,2021-11-28,22:40:38.900000,237,7624.843541,12,167690
167967,2021-11-28,22:40:39.200000,237,10544.044499,12,167967
168241,2021-11-28,22:40:39.400000,236,11986.867961,12,168241
168520,2021-11-28,22:40:39.700000,236,15475.866126,12,168520
168791,2021-11-28,22:40:40,236,16146.946806,12,168791
169068,2021-11-28,22:40:40.300000,236,17187.12186,12,169068
169340,2021-11-28,22:40:40.500000,236,20643.187362,12,169340
169611,2021-11-28,22:40:40.800000,235,21816.957181,12,169611
169891,2021-11-28,22:40:41.100000,235,24635.496037,12,169891
170167,2021-11-28,22:40:41.400000,235,26447.413873,12,170167
170447,2021-11-28,22:40:41.600000,235,27319.818757,12,170447
170727,2021-11-28,22:40:41.900000,234,28326.439777,12,170727
170993,2021-11-28,22:40:42.200000,234,30775.262888,12,170993
171268,2021-11-28,22:40:42.500000,233,34097.112254,12,171268
171545,2021-11-28,22:40:42.700000,232,33560.24771,12,171545
171829,2021-11-28,22:40:43,232,36479.448668,12,171829
172096,2021-11-28,22:40:43.300000,232,38391.407235,12,172096
172369,2021-11-28,22:40:43.600000,231,39666.460527,12,172369
172645,2021-11-28,22:40:43.800000,231,38626.285473,12,172645
173070,2021-11-28,22:40:44.300000,231,39599.352459,12,173070
173346,2021-11-28,22:40:44.500000,231,39129.595983,12,173346
173621,2021-11-28,22:40:44.800000,231,1091.748847,12,173621
173890,2021-11-28,22:40:45.100000,231,1360.181119,12,173890
174168,2021-11-28,22:40:45.400000,231,789.762541,12,174168
174436,2021-11-28,22:40:45.600000,231,1762.829527,12,174436
174715,2021-11-28,22:40:45.900000,230,420.668167,12,174715
174985,2021-11-28,22:40:46.200000,230,1494.397255,12,174985
175257,2021-11-28,22:40:46.500000,230,1527.951289,12,175257
175536,2021-11-28,22:40:46.700000,230,621.992371,12,175536
175811,2021-11-28,22:40:47,230,40706.635581,12,175811
176086,2021-11-28,22:40:47.300000,230,353.560099,12,176086
176358,2021-11-28,22:40:47.600000,230,621.992371,12,176358
176635,2021-11-28,22:40:47.800000,230,40236.879105,12,176635
