,index,rpm,speed,throt_pos,engine_load,bat_volt,duration
141,112161,1596.0,6.21371,30,53,12.53,112161
142,112434,1645.0,6.835081,30,50,12.53,112434
143,112701,1739.0,7.4564520000000005,27,37,12.53,112701
144,112965,1789.0,8.077823,28,37,12.55,112965
145,113239,1843.0,8.699194,27,34,12.52,113239
146,113509,1901.0,8.699194,23,24,12.55,113509
147,113772,1897.0,9.320565,19,13,12.53,113772
148,114049,1840.0,9.320565,19,17,12.48,114049
149,114311,1644.0,9.320565,19,20,12.5,114311
150,114577,1443.0,9.320565,18,22,12.39,114577
151,114848,1270.0,9.320565,18,22,12.5,114848
152,115118,1143.0,8.699194,18,27,12.46,115118
153,115393,1091.0,8.699194,20,31,12.49,115393
154,115661,1115.0,8.699194,24,46,12.46,115661
155,115931,1179.0,8.699194,29,72,12.5,115931
156,116193,1191.0,8.077823,33,100,12.56,116193
157,116492,1215.0,8.077823,33,68,12.52,116492
158,116756,1474.0,8.077823,31,54,12.56,116756
159,117026,1725.0,8.699194,31,56,12.53,117026
160,117295,1713.0,9.320565,32,60,12.55,117295
161,117556,1747.0,9.941936,32,61,12.5,117556
162,117825,1761.0,10.563307,32,65,12.56,117825
163,118091,1810.0,11.184678,33,67,12.55,118091
164,118365,1860.0,11.806049,34,71,12.54,118365
165,118633,1910.0,12.42742,34,69,12.53,118633
166,118902,1987.0,13.048791,35,71,12.5,118902
167,119172,2075.0,13.670162,35,71,12.55,119172
168,119433,2127.0,14.291533,35,71,12.53,119433
169,119715,2222.0,15.534275000000001,35,70,12.56,119715
170,119991,2320.0,16.155646,35,70,12.53,119991
171,120265,2401.0,16.777017,36,70,12.55,120265
172,120550,2483.0,17.398388,35,67,12.52,120550
173,120820,2524.0,18.019759,35,66,12.55,120820
174,121092,2568.0,18.64113,35,67,12.52,121092
175,121360,2361.0,19.262501,36,92,12.55,121360
176,121630,1942.0,19.883872,37,94,12.57,121630
177,121892,1822.0,20.505243,37,100,12.52,121892
178,122161,1830.0,21.126614,37,100,12.53,122161
179,122424,1859.0,21.747985,37,100,12.56,122424
180,122693,1880.0,22.990727,37,96,12.54,122693
181,122956,1934.0,23.612098,36,90,12.56,122956
182,123224,1983.0,24.233469,36,85,12.54,123224
183,123491,2041.0,24.85484,36,81,12.5,123491
184,123762,2090.0,25.476211,36,73,12.6,123762
185,124032,2128.0,26.097582,35,70,12.56,124032
186,124295,2182.0,26.718953,35,70,12.55,124295
187,124559,2217.0,27.340324,35,72,12.57,124559
188,124820,1984.0,27.340324,36,83,12.54,124820
189,125088,1815.0,27.961695,36,78,12.56,125088
190,125359,1836.0,28.583066,35,75,12.53,125359
191,125626,1841.0,29.204437,23,23,12.49,125626
192,125896,1812.0,29.204437,18,14,12.5,125896
193,126159,1813.0,29.204437,18,14,12.52,126159
194,126434,1792.0,29.825808000000002,20,18,12.5,126434
195,126699,1767.0,29.204437,24,27,12.46,126699
196,126964,1821.0,29.204437,24,26,12.55,126964
197,127235,1837.0,29.204437,25,28,12.45,127235
198,127499,1832.0,29.204437,27,34,12.58,127499
199,127773,1860.0,29.204437,30,43,12.54,127773
200,128035,1927.0,29.204437,30,43,12.52,128035
201,128305,1948.0,29.204437,30,43,12.54,128305
202,128574,1944.0,29.204437,30,45,12.53,128574
203,128849,1962.0,29.825808000000002,30,47,12.56,128849
204,129112,1961.0,29.825808000000002,30,47,12.56,129112
205,129375,1950.0,29.825808000000002,30,47,12.54,129375
206,129650,1939.0,29.825808000000002,30,47,12.59,129650
207,129912,1929.0,29.825808000000002,30,47,12.55,129912
208,130181,1907.0,29.825808000000002,30,46,12.53,130181
209,130451,1903.0,29.825808000000002,30,48,12.52,130451
210,130718,1888.0,29.825808000000002,30,49,12.5,130718
211,130990,1875.0,29.825808000000002,30,49,12.55,130990
212,131252,1867.0,29.825808000000002,30,49,12.49,131252
213,131528,1856.0,29.825808000000002,30,50,12.5,131528
214,131790,1856.0,29.825808000000002,31,49,12.5,131790
215,132057,1843.0,29.825808000000002,31,50,12.48,132057
216,132328,1839.0,29.825808000000002,31,50,12.49,132328
217,132596,1821.0,29.825808000000002,30,49,12.45,132596
218,132866,1823.0,29.204437,30,50,12.5,132866
219,133135,1812.0,29.204437,30,50,12.57,133135
220,133403,1803.0,29.204437,27,34,12.6,133403
221,133672,1792.0,28.583066,21,20,12.46,133672
222,133947,1776.0,28.583066,18,14,12.5,133947
223,134218,1732.0,27.961695,18,16,12.56,134218
224,134499,1748.0,27.961695,18,16,12.52,134499
225,134767,1731.0,27.961695,18,16,12.5,134767
226,135044,1717.0,27.961695,19,17,12.48,135044
227,135313,1701.0,27.340324,19,17,12.5,135313
228,135580,1671.0,27.340324,18,18,12.49,135580
229,135854,1582.0,27.340324,17,14,12.45,135854
230,136125,1566.0,27.340324,17,15,12.49,136125
231,136399,1559.0,26.097582,17,15,12.45,136399
232,136670,1524.0,25.476211,17,16,12.5,136670
233,136932,1462.0,23.612098,17,17,12.48,136932
234,137201,1400.0,22.369356,17,18,12.42,137201
235,137469,1321.0,21.747985,17,20,12.42,137469
236,137738,1204.0,20.505243,16,21,12.46,137738
237,138007,1060.0,19.262501,16,23,12.45,138007
238,138270,1060.0,18.019759,16,23,12.49,138270
239,138546,1053.0,17.398388,16,21,12.42,138546
240,138809,1065.0,16.777017,16,23,12.45,138809
241,139083,1027.0,16.155646,16,25,12.45,139083
242,139351,936.0,15.534275000000001,17,28,12.5,139351
243,139630,917.0,14.912904000000001,18,30,12.52,139630
244,139901,895.0,14.291533,18,31,12.5,139901
245,140181,880.0,13.670162,18,32,12.48,140181
246,140450,899.0,13.048791,18,32,12.5,140450
247,140729,905.0,12.42742,18,32,12.53,140729
248,140996,900.0,11.806049,18,32,12.52,140996
249,141280,899.0,11.184678,18,33,12.52,141280
250,141546,917.0,10.563307,18,33,12.5,141546
251,141814,886.0,9.941936,18,33,12.5,141814
252,142093,897.0,9.320565,18,34,12.49,142093
253,142360,911.0,8.699194,18,33,12.53,142360
254,142635,913.0,8.077823,19,35,12.48,142635
255,142910,908.0,7.4564520000000005,19,35,12.49,142910
256,143184,880.0,7.4564520000000005,19,38,12.46,143184
257,143454,874.0,6.835081,19,37,12.52,143454
258,143729,900.0,6.835081,19,39,12.49,143729
259,143998,864.0,5.592339,20,40,12.45,143998
260,144279,878.0,4.970968,20,41,12.46,144279
261,144548,870.0,3.7282260000000003,20,41,12.48,144548
262,144823,883.0,3.106855,19,41,12.46,144823
263,145093,850.0,2.485484,20,42,12.53,145093
264,145373,844.0,1.8641130000000001,20,42,12.45,145373
265,145643,839.0,0.621371,20,41,12.44,145643
266,145912,850.0,0.0,20,42,12.54,145912
267,146187,852.0,0.0,20,43,12.4,146187
268,146451,842.0,0.0,20,44,12.46,146451
269,146725,825.0,0.0,20,44,12.41,146725
270,146995,817.0,0.0,20,46,12.42,146995
271,147277,821.0,0.0,20,45,12.44,147277
272,147545,833.0,0.0,20,43,12.42,147545
273,147819,848.0,0.0,20,42,12.45,147819
274,148082,849.0,0.0,20,41,12.5,148082
275,148352,849.0,0.0,19,41,12.53,148352
276,148622,845.0,0.0,19,40,12.44,148622
277,148897,848.0,0.0,19,40,12.4,148897
278,149172,834.0,0.0,19,40,12.46,149172
279,149434,834.0,0.0,19,40,12.45,149434
280,149709,821.0,0.0,19,39,12.49,149709
281,149983,830.0,0.0,19,40,12.44,149983
282,150253,814.0,1.242742,19,40,12.46,150253
283,150522,810.0,2.485484,20,41,12.53,150522
284,150801,865.0,3.106855,23,54,12.6,150801
285,151074,1017.0,4.349597,23,40,12.59,151074
286,151354,1185.0,4.970968,18,20,12.58,151354
287,151623,1288.0,5.592339,17,18,12.6,151623
288,151906,1356.0,6.835081,18,20,12.54,151906
289,152175,1324.0,7.4564520000000005,18,20,12.61,152175
290,152455,1269.0,8.077823,17,21,12.46,152455
291,152721,1202.0,8.699194,17,21,12.55,152721
292,152987,1150.0,9.320565,16,21,12.54,152987
293,153290,1115.0,9.941936,17,21,12.48,153290
294,153564,1126.0,10.563307,17,20,12.53,153564
295,153841,1200.0,10.563307,18,21,12.49,153841
296,154114,1284.0,11.184678,18,20,12.54,154114
297,154395,1335.0,11.184678,18,20,12.55,154395
298,154671,1367.0,11.806049,18,20,12.57,154671
299,154948,1397.0,11.806049,18,20,12.45,154948
300,155214,1434.0,12.42742,18,20,12.52,155214
301,155526,1454.0,12.42742,19,20,12.46,155526
302,155792,1471.0,12.42742,18,20,12.53,155792
303,156067,1489.0,13.048791,18,19,12.46,156067
304,156336,1511.0,13.048791,19,19,12.52,156336
305,156609,1501.0,13.048791,19,19,12.53,156609
306,156879,1515.0,12.42742,19,19,12.46,156879
307,157149,1509.0,13.048791,19,19,12.5,157149
308,157429,1513.0,13.048791,19,19,12.5,157429
309,157701,1522.0,13.048791,19,19,12.55,157701
310,157987,1533.0,13.048791,19,19,12.5,157987
311,158256,1548.0,13.048791,19,19,12.52,158256
312,158529,1543.0,13.048791,19,19,12.46,158529
313,158793,1538.0,13.048791,19,19,12.5,158793
314,159075,1513.0,13.048791,19,19,12.46,159075
315,159344,1528.0,13.048791,19,19,12.46,159344
316,159625,1502.0,12.42742,27,41,12.54,159625
317,159894,1674.0,12.42742,29,46,12.53,159894
318,160176,1803.0,12.42742,30,45,12.54,160176
319,160451,1876.0,13.048791,30,44,12.54,160451
320,160720,1924.0,13.670162,30,45,12.53,160720
321,160997,1974.0,14.291533,30,45,12.56,160997
322,161270,2029.0,14.291533,31,45,12.53,161270
323,161547,2069.0,14.912904000000001,31,44,12.54,161547
324,161822,2105.0,15.534275000000001,31,46,12.5,161822
325,162097,2163.0,15.534275000000001,31,45,12.54,162097
326,162372,2206.0,16.155646,32,49,12.49,162372
327,162653,2257.0,16.155646,32,51,12.55,162653
328,162922,2312.0,16.777017,32,50,12.56,162922
329,163200,2269.0,16.777017,32,57,12.55,163200
330,163473,1902.0,17.398388,33,75,12.56,163473
331,163755,1646.0,17.398388,37,95,12.53,163755
332,164024,1678.0,18.019759,36,87,12.56,164024
333,164305,1743.0,18.64113,37,100,12.53,164305
334,164575,1813.0,19.262501,38,100,12.54,164575
335,164855,1792.0,19.883872,38,100,12.5,164855
336,165124,1791.0,20.505243,38,100,12.55,165124
337,165400,1793.0,21.126614,38,100,12.5,165400
338,165676,1841.0,21.747985,38,100,12.52,165676
339,165946,1873.0,22.990727,38,98,12.55,165946
340,166225,1909.0,22.990727,37,96,12.5,166225
341,166500,1955.0,23.612098,36,90,12.53,166500
342,166773,1996.0,24.233469,36,90,12.52,166773
343,167043,2020.0,24.85484,36,87,12.52,167043
344,167323,2054.0,24.85484,36,83,12.56,167323
345,167590,2077.0,25.476211,36,84,12.54,167590
346,167865,2108.0,25.476211,36,81,12.54,167865
347,168151,2128.0,26.097582,36,80,12.53,168151
348,168421,2154.0,26.097582,36,80,12.57,168421
349,168691,2152.0,26.097582,36,81,12.54,168691
350,168971,2010.0,26.097582,40,100,12.5,168971
351,169241,1822.0,26.718953,41,100,12.52,169241
352,169516,1757.0,26.718953,41,100,12.53,169516
353,169779,1758.0,26.718953,40,100,12.53,169779
354,170055,1761.0,27.340324,40,100,12.54,170055
355,170331,1770.0,27.961695,38,88,12.54,170331
356,170609,1744.0,27.961695,33,67,12.49,170609
357,170875,1741.0,27.961695,33,66,12.54,170875
358,171148,1732.0,27.961695,30,46,12.57,171148
359,171419,1744.0,27.961695,30,47,12.56,171419
360,171691,1724.0,27.961695,31,63,12.58,171691
361,171969,1763.0,27.961695,32,60,12.57,171969
362,172241,1794.0,27.961695,33,66,12.55,172241
363,172571,1813.0,27.961695,33,65,12.46,172571
364,172843,1838.0,27.961695,34,68,12.5,172843
365,173114,1851.0,27.961695,34,69,12.49,173114
366,173383,1843.0,28.583066,34,71,12.5,173383
367,173657,1832.0,28.583066,34,70,12.5,173657
368,173921,1852.0,28.583066,34,70,12.45,173921
369,174196,1850.0,28.583066,35,73,12.5,174196
370,174472,1851.0,28.583066,35,72,12.5,174472
371,174751,1825.0,29.204437,35,71,12.54,174751
372,175015,1837.0,29.204437,34,63,12.5,175015
373,175297,1819.0,29.204437,32,58,12.46,175297
374,175566,1800.0,29.204437,30,44,12.46,175566
375,175836,1795.0,29.204437,30,46,12.5,175836
376,176110,1780.0,29.204437,30,47,12.45,176110
377,176373,1776.0,28.583066,30,48,12.54,176373
378,176649,1773.0,28.583066,31,54,12.55,176649
379,176919,1775.0,28.583066,32,61,12.52,176919
380,177192,1808.0,28.583066,33,62,12.5,177192
381,177469,1816.0,28.583066,33,65,12.46,177469
382,177746,1827.0,28.583066,33,66,12.49,177746
383,178012,1800.0,28.583066,34,69,12.52,178012
384,178287,1834.0,28.583066,34,69,12.5,178287
385,178560,1797.0,28.583066,34,68,12.5,178560
386,178832,1797.0,28.583066,34,69,12.49,178832
387,179101,1792.0,28.583066,34,69,12.46,179101
388,179376,1793.0,28.583066,34,69,12.5,179376
389,179641,1790.0,28.583066,34,69,12.5,179641
390,179911,1786.0,28.583066,34,69,12.55,179911
391,180190,1788.0,28.583066,34,70,12.53,180190
392,180465,1780.0,28.583066,34,70,12.5,180465
393,180748,1775.0,28.583066,34,70,12.46,180748
394,181015,1772.0,28.583066,34,70,12.53,181015
395,181284,1758.0,27.961695,34,70,12.53,181284
396,181553,1760.0,28.583066,34,70,12.5,181553
397,181820,1763.0,28.583066,30,42,12.45,181820
398,182091,1740.0,27.961695,25,27,12.46,182091
399,182374,1724.0,27.961695,19,17,12.52,182374
400,182642,1700.0,27.340324,18,14,12.5,182642
401,182917,1661.0,26.718953,18,16,12.57,182917
402,183180,1636.0,26.718953,18,17,12.52,183180
403,183455,1612.0,26.097582,18,18,12.5,183455
404,183731,1567.0,25.476211,18,18,12.45,183731
405,184005,1524.0,24.85484,18,19,12.49,184005
406,184290,1476.0,24.233469,18,20,12.46,184290
407,184556,1377.0,22.990727,18,20,12.41,184556
408,184824,1308.0,22.369356,17,20,12.49,184824
409,185095,1241.0,21.747985,17,20,12.48,185095
410,185375,1191.0,21.747985,17,20,12.48,185375
411,185651,1148.0,21.126614,16,20,12.45,185651
412,185932,1109.0,20.505243,20,31,12.49,185932
413,186208,1169.0,19.883872,20,29,12.48,186208
414,186483,1255.0,19.883872,26,49,12.5,186483
415,186753,1391.0,19.262501,29,47,12.5,186753
416,187028,1804.0,18.64113,30,47,12.55,187028
417,187299,1787.0,19.262501,31,52,12.55,187299
418,187572,1825.0,19.262501,31,52,12.49,187572
419,187853,1837.0,19.262501,32,60,12.55,187853
420,188123,1893.0,19.262501,34,64,12.58,188123
421,188399,1961.0,19.262501,34,67,12.55,188399
422,188673,2032.0,19.883872,34,73,12.54,188673
423,188948,2068.0,19.883872,35,72,12.53,188948
424,189224,2111.0,20.505243,36,72,12.5,189224
425,189499,2193.0,21.126614,36,74,12.53,189499
426,189769,2187.0,21.126614,36,80,12.49,189769
427,190046,2224.0,21.747985,36,77,12.46,190046
428,190324,2230.0,22.369356,36,78,12.5,190324
429,190600,2232.0,22.990727,36,79,12.5,190600
430,190870,2206.0,23.612098,36,79,12.5,190870
431,191145,2190.0,24.233469,36,79,12.5,191145
432,191413,2205.0,24.85484,36,79,12.5,191413
433,191694,2216.0,25.476211,36,79,12.53,191694
434,191971,2235.0,26.097582,36,77,12.5,191971
435,192250,2276.0,26.718953,36,77,12.46,192250
436,192515,2322.0,27.340324,36,75,12.46,192515
437,193147,2163.0,29.204437,36,80,12.46,193147
438,193415,1892.0,29.825808000000002,35,72,12.49,193415
439,193678,1895.0,30.447179000000002,35,74,12.49,193678
440,193953,1925.0,31.068550000000002,36,76,12.46,193953
441,194229,1964.0,31.689921000000002,35,69,12.49,194229
442,194503,1977.0,31.689921000000002,34,62,12.49,194503
443,194775,1999.0,32.311292,34,60,12.46,194775
444,195054,2040.0,32.932663,34,61,12.49,195054
445,195325,2068.0,33.554034,34,61,12.49,195325
446,195598,1901.0,33.554034,34,79,12.49,195598
447,195867,1626.0,34.175405,34,75,12.49,195867
448,196147,1576.0,34.796776,33,68,12.54,196147
449,196418,1558.0,34.796776,32,58,12.53,196418
450,196699,1529.0,35.418147,20,19,12.5,196699
451,196968,1513.0,35.418147,16,14,12.5,196968
452,197248,1518.0,35.418147,22,28,12.53,197248
453,197519,1536.0,35.418147,26,40,12.52,197519
454,197794,1602.0,35.418147,26,37,12.5,197794
455,198069,1637.0,35.418147,26,37,12.53,198069
456,198344,1635.0,36.039518,26,37,12.55,198344
457,198615,1635.0,36.039518,26,36,12.46,198615
458,198895,1633.0,36.039518,26,37,12.5,198895
459,199180,1622.0,36.039518,26,36,12.53,199180
460,199447,1608.0,36.039518,25,32,12.56,199447
461,199726,1598.0,36.039518,16,13,12.5,199726
462,199990,1544.0,36.039518,17,15,12.46,199990
463,200265,1533.0,36.039518,18,17,12.44,200265
464,200536,1477.0,36.039518,18,18,12.48,200536
465,200814,1473.0,35.418147,18,18,12.45,200814
466,201085,1435.0,35.418147,16,15,12.5,201085
467,201354,1436.0,34.796776,16,15,12.48,201354
468,201640,1446.0,34.175405,16,15,12.5,201640
469,201911,1442.0,34.175405,16,15,12.49,201911
470,202188,1424.0,33.554034,16,16,12.5,202188
471,202458,1404.0,32.932663,16,16,12.45,202458
472,202740,1371.0,32.932663,16,16,12.49,202740
473,203012,1349.0,32.311292,16,17,12.45,203012
474,203292,1320.0,31.689921000000002,16,17,12.44,203292
475,203568,1300.0,31.068550000000002,16,18,12.46,203568
476,203846,1282.0,30.447179000000002,16,18,12.48,203846
477,204112,1254.0,29.825808000000002,16,18,12.5,204112
478,204392,1229.0,29.825808000000002,16,18,12.52,204392
479,204660,1213.0,29.204437,16,18,12.48,204660
480,204933,1177.0,28.583066,16,20,12.52,204933
481,205209,1142.0,27.961695,16,19,12.37,205209
482,205477,1225.0,26.718953,16,16,12.52,205477
483,205752,1344.0,26.097582,16,15,12.42,205752
484,206027,1451.0,24.85484,16,15,12.46,206027
485,206303,1431.0,24.233469,16,15,12.49,206303
486,206572,1405.0,22.369356,16,17,12.53,206572
487,206853,1296.0,21.126614,16,19,12.45,206853
488,207128,1168.0,19.883872,16,21,12.44,207128
489,207396,1060.0,18.64113,16,23,12.46,207396
490,207667,986.0,17.398388,16,22,12.46,207667
491,207945,1057.0,16.155646,16,21,12.46,207945
492,208218,1058.0,15.534275000000001,16,23,12.44,208218
493,208495,989.0,14.912904000000001,17,26,12.46,208495
494,208766,927.0,14.912904000000001,17,29,12.46,208766
495,209034,887.0,14.291533,18,29,12.46,209034
496,209307,917.0,14.912904000000001,18,29,12.5,209307
497,209574,926.0,14.912904000000001,18,29,12.52,209574
498,209850,934.0,14.912904000000001,18,29,12.46,209850
499,210119,1035.0,15.534275000000001,23,38,12.53,210119
500,210394,1335.0,16.155646,25,41,12.52,210394
501,210669,1532.0,17.398388,28,44,12.55,210669
502,210945,1606.0,17.398388,29,46,12.56,210945
503,211214,1712.0,18.64113,29,45,12.54,211214
504,211487,1785.0,19.262501,30,45,12.55,211487
505,211751,1839.0,19.883872,30,43,12.5,211751
506,212027,1881.0,20.505243,26,27,12.55,212027
507,212297,1888.0,21.126614,22,21,12.54,212297
508,212577,1863.0,21.747985,19,16,12.55,212577
509,212847,1810.0,21.747985,18,14,12.53,212847
510,213472,1530.0,22.369356,24,34,12.52,213472
511,213747,1541.0,22.369356,26,41,12.5,213747
512,214019,1543.0,22.369356,30,50,12.54,214019
513,214288,1635.0,22.369356,29,47,12.53,214288
514,214554,1664.0,22.369356,29,42,12.53,214554
515,214840,1662.0,22.369356,26,35,12.57,214840
516,215111,1611.0,22.369356,28,46,12.57,215111
517,215392,1624.0,22.990727,32,70,12.58,215392
518,215661,1721.0,22.369356,33,63,12.53,215661
519,215937,1831.0,22.369356,33,61,12.55,215937
520,216207,1837.0,22.990727,33,62,12.49,216207
521,216482,1826.0,22.990727,33,64,12.53,216482
522,216751,1796.0,22.990727,33,64,12.53,216751
523,217025,1699.0,22.990727,33,67,12.55,217025
524,217314,1649.0,23.612098,33,67,12.55,217314
525,217588,1611.0,23.612098,33,69,12.54,217588
526,217864,1596.0,23.612098,33,70,12.55,217864
527,218132,1569.0,23.612098,34,70,12.55,218132
