,index,utcdate,utctime,alt,speed_mph,n_sats,duration
129,109191,2021-11-18,18:44:25.700000,0,0.0,0,109191
130,109453,2021-11-18,18:44:26,0,0.0,0,109453
131,109728,2021-11-18,18:44:26.300000,0,0.0,0,109728
132,109991,2021-11-18,18:44:26.500000,0,0.0,0,109991
133,110266,2021-11-18,18:44:26.800000,0,0.0,0,110266
134,110529,2021-11-18,18:44:27.100000,0,0.0,0,110529
135,110795,2021-11-18,18:44:27.300000,0,0.0,0,110795
136,111067,2021-11-18,18:44:27.600000,0,0.0,0,111067
137,111341,2021-11-18,18:44:27.900000,0,0.0,0,111341
138,111623,2021-11-18,18:44:28.100000,0,0.0,0,111623
139,111892,2021-11-18,18:44:28.400000,0,0.0,0,111892
140,112159,2021-11-18,18:44:28.700000,0,0.0,0,112159
141,112431,2021-11-18,18:44:29,0,0.0,0,112431
142,112699,2021-11-18,18:44:29.200000,0,0.0,0,112699
143,112963,2021-11-18,18:44:29.500000,0,0.0,0,112963
144,113232,2021-11-18,18:44:29.800000,0,0.0,0,113232
145,113507,2021-11-18,18:44:30,0,0.0,0,113507
146,113770,2021-11-18,18:44:30.300000,0,0.0,0,113770
147,114046,2021-11-18,18:44:30.600000,0,0.0,0,114046
148,114308,2021-11-18,18:44:30.800000,0,0.0,0,114308
149,114575,2021-11-18,18:44:31.100000,0,0.0,0,114575
150,114846,2021-11-18,18:44:31.400000,0,0.0,0,114846
151,115109,2021-11-18,18:44:31.600000,0,0.0,0,115109
152,115391,2021-11-18,18:44:31.900000,0,0.0,0,115391
153,115659,2021-11-18,18:44:32.200000,0,0.0,0,115659
154,115928,2021-11-18,18:44:32.500000,0,0.0,0,115928
155,116191,2021-11-18,18:44:32.700000,0,0.0,0,116191
156,116490,2021-11-18,18:44:33,0,0.0,0,116490
157,116754,2021-11-18,18:44:33.300000,0,0.0,0,116754
158,117019,2021-11-18,18:44:33.500000,0,0.0,0,117019
159,117292,2021-11-18,18:44:33.800000,0,0.0,0,117292
160,117554,2021-11-18,18:44:34.100000,0,0.0,0,117554
161,117823,2021-11-18,18:44:34.300000,0,0.0,0,117823
162,118089,2021-11-18,18:44:34.600000,0,0.0,0,118089
163,118362,2021-11-18,18:44:34.900000,0,0.0,0,118362
164,118631,2021-11-18,18:44:35.200000,0,0.0,0,118631
165,118894,2021-11-18,18:44:35.400000,0,0.0,0,118894
166,119169,2021-11-18,18:44:35.700000,0,0.0,0,119169
167,119431,2021-11-18,18:44:36,0,0.0,0,119431
168,119713,2021-11-18,18:44:36.200000,0,0.0,0,119713
169,119989,2021-11-18,18:44:36.500000,0,0.0,0,119989
170,120263,2021-11-18,18:44:36.800000,0,0.0,0,120263
171,120548,2021-11-18,18:44:37.100000,0,0.0,0,120548
172,120818,2021-11-18,18:44:37.300000,0,0.0,0,120818
173,121090,2021-11-18,18:44:37.600000,0,0.0,0,121090
174,121352,2021-11-18,18:44:37.900000,0,0.0,0,121352
175,121628,2021-11-18,18:44:38.200000,0,0.0,0,121628
176,121889,2021-11-18,18:44:38.400000,0,0.0,0,121889
177,122159,2021-11-18,18:44:38.700000,0,0.0,0,122159
178,122422,2021-11-18,18:44:38.900000,0,0.0,0,122422
179,122691,2021-11-18,18:44:39.200000,0,0.0,0,122691
180,122953,2021-11-18,18:44:39.500000,0,0.0,0,122953
181,123216,2021-11-18,18:44:39.700000,0,0.0,0,123216
182,123489,2021-11-18,18:44:40,0,0.0,0,123489
183,123754,2021-11-18,18:44:40.300000,0,0.0,0,123754
184,124029,2021-11-18,18:44:40.600000,0,0.0,0,124029
185,124293,2021-11-18,18:44:40.800000,0,0.0,0,124293
186,124557,2021-11-18,18:44:41.100000,0,0.0,0,124557
187,124818,2021-11-18,18:44:41.300000,0,0.0,0,124818
188,125086,2021-11-18,18:44:41.600000,0,0.0,0,125086
189,125357,2021-11-18,18:44:41.900000,0,0.0,0,125357
190,125619,2021-11-18,18:44:42.100000,0,0.0,0,125619
191,125893,2021-11-18,18:44:42.400000,0,0.0,0,125893
192,126156,2021-11-18,18:44:42.700000,0,0.0,0,126156
193,126432,2021-11-18,18:44:43,0,0.0,0,126432
194,126697,2021-11-18,18:44:43.200000,0,0.0,0,126697
195,126957,2021-11-18,18:44:43.500000,0,0.0,0,126957
196,127233,2021-11-18,18:44:43.800000,0,0.0,0,127233
197,127497,2021-11-18,18:44:44,0,0.0,0,127497
198,127770,2021-11-18,18:44:44.300000,0,0.0,0,127770
199,128033,2021-11-18,18:44:44.600000,0,0.0,0,128033
200,128303,2021-11-18,18:44:44.800000,0,0.0,0,128303
201,128572,2021-11-18,18:44:45.100000,0,0.0,0,128572
202,128841,2021-11-18,18:44:45.400000,0,0.0,0,128841
203,129110,2021-11-18,18:44:45.600000,0,0.0,0,129110
204,129373,2021-11-18,18:44:45.900000,0,0.0,0,129373
205,129647,2021-11-18,18:44:46.200000,0,0.0,0,129647
206,129910,2021-11-18,18:44:46.400000,0,0.0,0,129910
207,130179,2021-11-18,18:44:46.700000,0,0.0,0,130179
208,130448,2021-11-18,18:44:47,0,0.0,0,130448
209,130711,2021-11-18,18:44:47.200000,0,0.0,0,130711
210,130988,2021-11-18,18:44:47.500000,0,0.0,0,130988
211,131250,2021-11-18,18:44:47.800000,0,0.0,0,131250
212,131525,2021-11-18,18:44:48,0,0.0,0,131525
213,131788,2021-11-18,18:44:48.300000,0,0.0,0,131788
214,132054,2021-11-18,18:44:48.600000,0,0.0,0,132054
215,132325,2021-11-18,18:44:48.800000,0,0.0,0,132325
216,132588,2021-11-18,18:44:49.100000,0,0.0,0,132588
217,132864,2021-11-18,18:44:49.400000,0,0.0,0,132864
218,133132,2021-11-18,18:44:49.700000,0,0.0,0,133132
219,133401,2021-11-18,18:44:49.900000,0,0.0,0,133401
220,133670,2021-11-18,18:44:50.200000,0,0.0,0,133670
221,133945,2021-11-18,18:44:50.500000,0,0.0,0,133945
222,134216,2021-11-18,18:44:50.700000,0,0.0,0,134216
223,134477,2021-11-18,18:44:51,0,0.0,0,134477
224,134765,2021-11-18,18:44:51.300000,0,0.0,0,134765
225,135042,2021-11-18,18:44:51.600000,0,0.0,0,135042
226,135310,2021-11-18,18:44:51.800000,0,0.0,0,135310
227,135578,2021-11-18,18:44:52.100000,0,0.0,0,135578
228,135852,2021-11-18,18:44:52.400000,0,0.0,0,135852
229,136122,2021-11-18,18:44:52.600000,0,0.0,0,136122
230,136391,2021-11-18,18:44:52.900000,0,0.0,0,136391
231,136667,2021-11-18,18:44:53.200000,0,0.0,0,136667
232,136929,2021-11-18,18:44:53.500000,0,0.0,0,136929
233,137199,2021-11-18,18:44:53.700000,0,0.0,0,137199
234,137467,2021-11-18,18:44:54,0,0.0,0,137467
235,137731,2021-11-18,18:44:54.300000,0,0.0,0,137731
236,138005,2021-11-18,18:44:54.500000,0,0.0,0,138005
237,138268,2021-11-18,18:44:54.800000,0,0.0,0,138268
238,138543,2021-11-18,18:44:55,0,0.0,0,138543
239,138806,2021-11-18,18:44:55.300000,0,0.0,3,138806
240,139080,2021-11-18,18:44:55.600000,128,18025.972710000002,3,139080
241,139347,2021-11-18,18:44:55.900000,128,16784.473452000002,3,139347
242,139627,2021-11-18,18:44:56.100000,128,17052.905724,3,139627
243,139898,2021-11-18,18:44:56.400000,128,19435.242138,3,139898
244,140178,2021-11-18,18:44:56.700000,128,17656.878336,3,140178
245,140447,2021-11-18,18:44:57,128,20710.295430000002,3,140447
246,140722,2021-11-18,18:44:57.200000,128,31781.883908,3,140722
247,140993,2021-11-18,18:44:57.500000,128,26480.967907000002,3,140993
248,141272,2021-11-18,18:44:57.800000,128,17287.783962,3,141272
249,141543,2021-11-18,18:44:58.100000,127,12993.488981,3,141543
250,141811,2021-11-18,18:44:58.300000,128,8262.370187,3,141811
251,142091,2021-11-18,18:44:58.600000,128,2760.129982,3,142091
252,142357,2021-11-18,18:44:58.900000,127,40428.882744,3,142357
253,142631,2021-11-18,18:44:59.200000,127,35866.155491,3,142631
254,142907,2021-11-18,18:44:59.400000,128,34289.115893,3,142907
255,143181,2021-11-18,18:44:59.700000,128,30733.00966,3,143181
256,143452,2021-11-18,18:45:00,128,28283.565178,3,143452
257,143726,2021-11-18,18:45:00.300000,128,27075.619954,3,143726
258,143995,2021-11-18,18:45:00.500000,129,26203.215070000002,3,143995
259,144276,2021-11-18,18:45:00.800000,128,22278.014463,3,144276
260,144545,2021-11-18,18:45:01.100000,129,19291.705437,3,144545
261,144815,2021-11-18,18:45:01.300000,128,17915.990043,3,144815
262,145090,2021-11-18,18:45:01.600000,128,15165.180626,3,145090
263,145366,2021-11-18,18:45:01.900000,128,11474.236886,3,145366
264,145640,2021-11-18,18:45:02.200000,128,8487.92786,3,145640
265,145909,2021-11-18,18:45:02.400000,127,6240.428953,3,145909
266,146184,2021-11-18,18:45:02.700000,128,4562.727253,3,146184
267,146448,2021-11-18,18:45:03,128,2616.593281,3,146448
268,146723,2021-11-18,18:45:02.200000,128,1710.6343630000001,3,146723
269,146992,2021-11-18,18:45:02.500000,128,737.567377,3,146992
270,147274,2021-11-18,18:45:02.800000,128,402.027037,3,147274
271,147542,2021-11-18,18:45:03.100000,128,133.594765,3,147542
272,147816,2021-11-18,18:45:03.300000,128,402.027037,3,147816
273,148079,2021-11-18,18:45:03.600000,128,569.797207,3,148079
274,148342,2021-11-18,18:45:03.900000,128,771.121411,3,148342
275,148619,2021-11-18,18:45:04.100000,128,636.905275,3,148619
276,148889,2021-11-18,18:45:04.400000,128,871.783513,3,148889
277,149169,2021-11-18,18:45:04.700000,128,402.027037,3,149169
278,149431,2021-11-18,18:45:05,128,838.229479,3,149431
279,149706,2021-11-18,18:45:05.200000,128,603.351241,3,149706
280,149980,2021-11-18,18:45:05.500000,128,1106.661751,3,149980
281,150251,2021-11-18,18:45:05.800000,128,3153.457825,3,150251
282,150520,2021-11-18,18:45:06,128,5435.1321370000005,3,150520
283,150798,2021-11-18,18:45:06.300000,128,7515.482245,3,150798
284,151071,2021-11-18,18:45:06.600000,128,10031.413424,3,151071
285,151352,2021-11-18,18:45:06.900000,128,14091.451538,3,151352
286,151621,2021-11-18,18:45:07.100000,128,17043.585159,3,151621
287,151898,2021-11-18,18:45:07.400000,127,19493.029641,3,151898
288,152172,2021-11-18,18:45:07.700000,127,21573.379749,3,152172
289,152446,2021-11-18,18:45:08,127,22412.230599,3,152446
290,152718,2021-11-18,18:45:08.200000,194,23116.865313000002,5,152718
291,152985,2021-11-18,18:45:08.500000,194,26136.107002,5,152985
292,153288,2021-11-18,18:45:08.800000,195,28753.321654,5,153288
293,153561,2021-11-18,18:45:09.100000,196,28921.091824,5,153561
294,153839,2021-11-18,18:45:09.400000,196,30733.00966,5,153839
295,154110,2021-11-18,18:45:09.600000,196,30431.023354,5,154110
296,154393,2021-11-18,18:45:09.900000,196,33316.048907000004,5,154393
297,154668,2021-11-18,18:45:10.200000,196,34993.750607,5,154668
298,154945,2021-11-18,18:45:10.500000,195,33819.359417,5,154945
299,155211,2021-11-18,18:45:10.700000,195,36805.668443,5,155211
300,155489,2021-11-18,18:45:11,195,36906.330545,5,155489
301,155789,2021-11-18,18:45:11.300000,195,36101.033729,5,155789
302,156059,2021-11-18,18:45:11.600000,195,37141.208783,5,156059
303,156333,2021-11-18,18:45:11.900000,195,37141.208783,5,156333
304,156601,2021-11-18,18:45:12.100000,195,35664.831287,5,156601
305,156876,2021-11-18,18:45:12.400000,195,36403.020035,5,156876
306,157146,2021-11-18,18:45:12.700000,194,34255.561859,5,157146
307,157427,2021-11-18,18:45:13,194,36403.020035,5,157427
308,157698,2021-11-18,18:45:13.200000,194,37040.546681,5,157698
309,157984,2021-11-18,18:45:13.500000,194,37510.303157,5,157984
310,158253,2021-11-18,18:45:13.800000,194,39187.383486,5,158253
311,158526,2021-11-18,18:45:14,194,36436.574069,5,158526
312,158790,2021-11-18,18:45:14.300000,194,39086.721384000004,5,158790
313,159073,2021-11-18,18:45:14.600000,193,37678.073327,5,159073
314,159342,2021-11-18,18:45:14.900000,193,35060.858675,5,159342
315,159618,2021-11-18,18:45:15.100000,193,33886.467485,5,159618
316,159892,2021-11-18,18:45:15.400000,193,33987.129587,5,159892
317,160166,2021-11-18,18:45:15.700000,193,33081.170669,5,160166
318,160449,2021-11-18,18:45:16,193,34356.223961,5,160449
319,160717,2021-11-18,18:45:16.200000,193,34423.332029,5,160717
320,160994,2021-11-18,18:45:16.500000,193,36101.033729,5,160994
321,161267,2021-11-18,18:45:16.800000,193,37308.978953,5,161267
322,161544,2021-11-18,18:45:17.100000,193,478.45567,5,161544
323,161819,2021-11-18,18:45:17.300000,193,4773.3720220000005,5,161819
324,162094,2021-11-18,18:45:17.600000,193,3867.413104,5,162094
325,162370,2021-11-18,18:45:17.900000,192,4068.737308,5,162370
326,162651,2021-11-18,18:45:18.200000,193,7557.735473,5,162651
327,162920,2021-11-18,18:45:18.400000,193,4907.5881580000005,5,162920
328,163192,2021-11-18,18:45:18.700000,193,6215.574113,5,163192
329,163471,2021-11-18,18:45:19,192,9369.653309,5,163471
330,163745,2021-11-18,18:45:19.300000,192,8363.032289,5,163745
331,164021,2021-11-18,18:45:19.500000,192,4974.696226,5,164021
332,164297,2021-11-18,18:45:19.800000,192,4337.16958,5,164297
333,164572,2021-11-18,18:45:20.100000,192,6584.668487,5,164572
334,164846,2021-11-18,18:45:20.400000,192,1854.1710640000001,5,164846
335,165121,2021-11-18,18:45:20.600000,192,4706.263954,5,165121
336,165398,2021-11-18,18:45:20.900000,191,5679.33094,5,165398
337,165672,2021-11-18,18:45:21.200000,190,39791.356098000004,5,165672
338,165944,2021-11-18,18:45:21.500000,189,37543.857191,5,165944
339,166222,2021-11-18,18:45:21.700000,189,8967.004901,5,166222
340,166498,2021-11-18,18:45:22,189,17958.864642,5,166498
341,166770,2021-11-18,18:45:22.300000,189,20576.079294,5,166770
342,167040,2021-11-18,18:45:22.600000,189,22186.051555000002,5,167040
343,167320,2021-11-18,18:45:22.800000,188,21816.957181,5,167320
344,167587,2021-11-18,18:45:23.100000,189,23796.645187000002,5,167587
345,167863,2021-11-18,18:45:23.400000,189,30070.628174,5,167863
346,168147,2021-11-18,18:45:23.700000,189,33929.342084,5,168147
347,168418,2021-11-18,18:45:23.900000,189,1058.194813,5,168418
348,168688,2021-11-18,18:45:24.200000,192,34600.422764,6,168688
349,168968,2021-11-18,18:45:24.500000,193,35338.611512,6,168968
350,169238,2021-11-18,18:45:24.800000,193,36009.692192,6,169238
351,169507,2021-11-18,18:45:25,194,40505.311377,6,169507
352,169777,2021-11-18,18:45:25.300000,194,38022.312861,6,169777
353,170047,2021-11-18,18:45:25.600000,194,38726.947575,6,170047
354,170328,2021-11-18,18:45:25.800000,194,40505.311377,6,170328
355,170600,2021-11-18,18:45:26.100000,194,252.897997,6,170600
356,170872,2021-11-18,18:45:26.400000,195,689.100439,6,170872
357,171141,2021-11-18,18:45:26.700000,195,2937.220717,6,171141
358,171416,2021-11-18,18:45:26.900000,194,353.560099,6,171416
359,171687,2021-11-18,18:45:27.200000,195,18.019759,6,171687
360,171966,2021-11-18,18:45:27.500000,194,38357.853201,6,171966
361,172238,2021-11-18,18:45:27.800000,194,6392.664848,6,172238
362,172568,2021-11-18,18:45:28.100000,196,487.776235,6,172568
363,172839,2021-11-18,18:45:28.400000,196,689.100439,6,172839
364,173111,2021-11-18,18:45:28.600000,196,655.546405,6,173111
365,173380,2021-11-18,18:45:28.900000,197,1225.964983,6,173380
366,173654,2021-11-18,18:45:29.200000,198,2366.802139,6,173654
367,173918,2021-11-18,18:45:29.400000,198,2232.586003,6,173918
368,174188,2021-11-18,18:45:29.700000,198,3776.071567,6,174188
369,174470,2021-11-18,18:45:30,199,2501.018275,6,174470
370,174744,2021-11-18,18:45:30.300000,199,3104.990887,6,174744
371,175013,2021-11-18,18:45:30.500000,199,3742.517533,6,175013
372,175288,2021-11-18,18:45:30.800000,199,3876.733669,6,175288
373,175563,2021-11-18,18:45:31.100000,198,4245.206672,6,175563
374,175834,2021-11-18,18:45:31.400000,198,3943.841737,6,175834
375,176107,2021-11-18,18:45:31.600000,198,4580.747012,6,176107
376,176370,2021-11-18,18:45:31.900000,198,3641.855431,6,176370
377,176646,2021-11-18,18:45:32.200000,197,3608.301397,6,176646
378,176916,2021-11-18,18:45:32.400000,198,4580.747012,6,176916
379,177190,2021-11-18,18:45:32.700000,198,3272.761057,6,177190
380,177466,2021-11-18,18:45:33,199,689.100439,6,177466
381,177744,2021-11-18,18:45:33.300000,200,1762.829527,6,177744
382,178009,2021-11-18,18:45:33.500000,200,2064.815833,6,178009
383,178280,2021-11-18,18:45:33.800000,199,1125.302881,6,178280
384,178557,2021-11-18,18:45:34.100000,200,2836.558615,6,178557
385,178823,2021-11-18,18:45:34.300000,200,3675.409465,6,178823
386,179098,2021-11-18,18:45:34.600000,200,38357.853201,6,179098
387,179368,2021-11-18,18:45:34.900000,200,2501.018275,6,179368
388,179638,2021-11-18,18:45:35.200000,201,185.789929,6,179638
389,179908,2021-11-18,18:45:35.400000,202,3071.436853,6,179908
390,180187,2021-11-18,18:45:35.700000,203,3239.207023,6,180187
391,180462,2021-11-18,18:45:36,203,2601.680377,6,180462
392,180745,2021-11-18,18:45:36.300000,203,37753.880589,6,180745
393,181012,2021-11-18,18:45:36.500000,202,1293.073051,6,181012
394,181282,2021-11-18,18:45:36.800000,201,1225.964983,6,181282
395,181550,2021-11-18,18:45:37.100000,201,40169.771037,6,181550
396,181818,2021-11-18,18:45:37.300000,202,37317.678147,6,181818
397,182089,2021-11-18,18:45:37.600000,202,1393.735153,6,182089
398,182372,2021-11-18,18:45:37.900000,202,4647.85508,6,182372
399,182639,2021-11-18,18:45:38.200000,201,1494.397255,6,182639
400,182908,2021-11-18,18:45:38.400000,202,286.452031,6,182908
401,183177,2021-11-18,18:45:38.700000,203,40471.757343,6,183177
402,183447,2021-11-18,18:45:39,205,36647.218838,6,183447
403,183728,2021-11-18,18:45:39.200000,205,35338.611512,6,183728
404,184003,2021-11-18,18:45:39.500000,205,33526.693676,6,184003
405,184287,2021-11-18,18:45:39.800000,205,30842.370956,6,184287
406,184553,2021-11-18,18:45:40.100000,205,29165.290627,6,184553
407,184821,2021-11-18,18:45:40.300000,205,27319.818757,6,184821
408,185092,2021-11-18,18:45:40.600000,205,26581.630009,6,185092
409,185373,2021-11-18,18:45:40.900000,205,24601.942003,6,185373
410,185648,2021-11-18,18:45:41.200000,205,21582.078943,6,185648
411,185929,2021-11-18,18:45:41.400000,205,20274.092988,6,185929
412,186205,2021-11-18,18:45:41.700000,206,19670.120376,6,186205
413,186476,2021-11-18,18:45:42,206,13631.015627,6,186476
414,186749,2021-11-18,18:45:42.300000,206,16448.933112,6,186749
415,187019,2021-11-18,18:45:42.500000,206,16549.595214,6,187019
416,187296,2021-11-18,18:45:42.800000,206,16616.703282,6,187296
417,187569,2021-11-18,18:45:43.100000,207,15945.622602,6,187569
418,187850,2021-11-18,18:45:43.400000,207,19804.336512,6,187850
419,188120,2021-11-18,18:45:43.600000,208,13764.610392,6,188120
420,188397,2021-11-18,18:45:43.900000,209,19267.471968,6,188397
421,188669,2021-11-18,18:45:44.200000,210,17153.567826,6,188669
422,188946,2021-11-18,18:45:44.500000,210,16717.365384,6,188946
423,189221,2021-11-18,18:45:44.700000,211,18126.634812,6,189221
424,189497,2021-11-18,18:45:45,212,20173.430886000002,6,189497
425,189766,2021-11-18,18:45:45.300000,212,21146.497872,6,189766
426,190044,2021-11-18,18:45:45.600000,214,22790.024167,6,190044
