,index,rpm,speed,throt_pos,engine_load,bat_volt,duration,utcdate
104,79197,1332.0,12.42742,18,21,14.53,79197,2021-11-16
105,79464,1306.0,11.806049,18,22,14.5,79464,2021-11-16
106,79732,1269.0,11.806049,18,21,14.48,79732,2021-11-16
107,80003,1222.0,11.184678,18,22,14.5,80003,2021-11-16
108,80266,1185.0,11.184678,17,22,14.54,80266,2021-11-16
109,80534,1129.0,11.184678,18,25,14.42,80534,2021-11-16
110,80803,1098.0,10.563307,18,26,14.46,80803,2021-11-16
111,81071,1071.0,10.563307,18,27,14.33,81071,2021-11-16
112,81341,1043.0,9.941936,18,30,14.5,81341,2021-11-16
113,81604,988.0,9.941936,19,32,14.45,81604,2021-11-16
114,81875,986.0,9.320565,19,32,14.44,81875,2021-11-16
115,82143,930.0,8.699194,19,36,14.48,82143,2021-11-16
116,82410,881.0,8.699194,20,39,14.4,82410,2021-11-16
117,82681,894.0,8.077823,20,39,14.39,82681,2021-11-16
118,82950,872.0,7.4564520000000005,20,41,14.46,82950,2021-11-16
119,83355,843.0,6.21371,20,43,14.58,83355,2021-11-16
120,83627,844.0,4.970968,20,45,14.42,83627,2021-11-16
121,83895,821.0,4.349597,20,45,14.54,83895,2021-11-16
122,84163,820.0,3.7282260000000003,20,46,14.45,84163,2021-11-16
123,84432,818.0,3.106855,20,47,14.32,84432,2021-11-16
124,84709,791.0,2.485484,20,49,14.39,84709,2021-11-16
125,84972,797.0,2.485484,20,47,14.35,84972,2021-11-16
126,85233,805.0,2.485484,20,48,14.56,85233,2021-11-16
127,85505,799.0,2.485484,20,47,14.56,85505,2021-11-16
128,85775,806.0,1.8641130000000001,20,47,14.4,85775,2021-11-16
129,86054,822.0,2.485484,25,68,14.4,86054,2021-11-16
130,86325,939.0,2.485484,26,55,14.46,86325,2021-11-16
131,86599,1104.0,2.485484,30,72,14.56,86599,2021-11-16
132,86870,1226.0,3.106855,31,62,14.54,86870,2021-11-16
133,87145,1425.0,3.7282260000000003,30,54,14.54,87145,2021-11-16
134,87426,1534.0,4.970968,31,57,14.53,87426,2021-11-16
135,87701,1557.0,5.592339,31,60,14.56,87701,2021-11-16
136,87986,1599.0,6.21371,31,58,14.5,87986,2021-11-16
137,88251,1684.0,6.835081,31,55,14.54,88251,2021-11-16
138,88520,1771.0,7.4564520000000005,32,54,14.56,88520,2021-11-16
139,88790,1878.0,8.077823,32,53,14.56,88790,2021-11-16
140,89069,1978.0,8.699194,32,53,14.54,89069,2021-11-16
141,89338,2075.0,9.320565,32,50,14.52,89338,2021-11-16
142,89609,2166.0,9.941936,32,51,14.54,89609,2021-11-16
143,89891,2239.0,10.563307,32,50,14.53,89891,2021-11-16
144,90160,2198.0,10.563307,32,58,14.57,90160,2021-11-16
145,90438,1876.0,11.184678,32,63,14.5,90438,2021-11-16
146,90711,1787.0,11.806049,32,60,14.54,90711,2021-11-16
147,90985,1818.0,12.42742,32,59,14.48,90985,2021-11-16
148,91257,1866.0,12.42742,32,59,14.5,91257,2021-11-16
149,91535,1903.0,13.048791,33,63,14.49,91535,2021-11-16
150,91805,1967.0,13.048791,33,60,14.45,91805,2021-11-16
151,92082,2003.0,13.670162,34,62,14.48,92082,2021-11-16
152,92350,2049.0,14.291533,34,64,14.49,92350,2021-11-16
153,92631,2092.0,14.291533,34,63,14.5,92631,2021-11-16
154,92917,2127.0,14.912904000000001,35,72,14.49,92917,2021-11-16
155,93195,2180.0,14.912904000000001,35,66,14.5,93195,2021-11-16
156,93471,2203.0,15.534275000000001,36,77,14.5,93471,2021-11-16
157,93745,2290.0,16.155646,36,73,14.54,93745,2021-11-16
158,94164,2358.0,16.777017,36,73,14.53,94164,2021-11-16
159,94435,2414.0,16.777017,36,74,14.53,94435,2021-11-16
160,94714,2439.0,17.398388,36,75,14.5,94714,2021-11-16
161,94984,2472.0,17.398388,36,74,14.5,94984,2021-11-16
162,95252,2468.0,18.019759,36,74,14.48,95252,2021-11-16
163,95527,2457.0,18.019759,36,74,14.5,95527,2021-11-16
164,95797,2428.0,18.019759,36,79,14.5,95797,2021-11-16
165,96072,2286.0,18.64113,42,100,14.49,96072,2021-11-16
166,96347,1747.0,18.64113,50,100,14.46,96347,2021-11-16
167,96615,1549.0,18.64113,49,100,14.46,96615,2021-11-16
168,96884,1621.0,19.262501,49,100,14.45,96884,2021-11-16
169,97167,1593.0,19.262501,49,100,14.48,97167,2021-11-16
170,97436,1589.0,19.262501,49,100,14.46,97436,2021-11-16
171,97716,1637.0,19.883872,50,100,14.53,97716,2021-11-16
172,97987,1602.0,19.883872,50,100,14.48,97987,2021-11-16
173,98262,1653.0,19.883872,50,100,14.52,98262,2021-11-16
174,98537,1637.0,19.883872,50,100,14.44,98537,2021-11-16
175,98811,1658.0,19.883872,50,100,14.48,98811,2021-11-16
176,99088,1643.0,19.883872,50,100,14.5,99088,2021-11-16
177,99364,1658.0,19.883872,50,100,14.5,99364,2021-11-16
178,99647,1681.0,20.505243,50,100,14.46,99647,2021-11-16
179,99915,1693.0,20.505243,50,100,14.46,99915,2021-11-16
180,100193,1708.0,20.505243,51,100,14.46,100193,2021-11-16
181,100465,1726.0,21.126614,51,100,14.46,100465,2021-11-16
182,100741,1748.0,21.126614,51,100,14.48,100741,2021-11-16
183,101008,1774.0,21.747985,52,100,14.49,101008,2021-11-16
184,101282,1800.0,21.747985,52,100,14.53,101282,2021-11-16
185,101557,1840.0,22.369356,52,100,14.49,101557,2021-11-16
186,101841,1888.0,22.990727,53,100,14.52,101841,2021-11-16
187,102109,1905.0,22.990727,45,100,14.49,102109,2021-11-16
188,102389,1937.0,23.612098,37,87,14.54,102389,2021-11-16
189,102657,1960.0,24.233469,34,69,14.48,102657,2021-11-16
190,102934,2008.0,24.233469,34,58,14.5,102934,2021-11-16
191,103204,1995.0,24.233469,34,61,14.52,103204,2021-11-16
192,103480,2025.0,24.85484,34,66,14.5,103480,2021-11-16
193,103751,1801.0,24.85484,34,78,14.46,103751,2021-11-16
194,104031,1658.0,25.476211,35,73,14.49,104031,2021-11-16
195,104299,1673.0,25.476211,35,73,14.52,104299,2021-11-16
196,104567,1692.0,26.097582,29,41,14.48,104567,2021-11-16
197,104844,1630.0,26.097582,29,41,14.58,104844,2021-11-16
198,105116,1688.0,26.097582,28,40,14.5,105116,2021-11-16
199,105395,1738.0,26.097582,28,39,14.5,105395,2021-11-16
200,105664,1752.0,26.718953,28,40,14.48,105664,2021-11-16
201,105931,1773.0,26.718953,28,39,14.53,105931,2021-11-16
202,106208,1788.0,27.340324,27,37,14.54,106208,2021-11-16
203,106488,1807.0,27.340324,27,37,14.48,106488,2021-11-16
204,106770,1817.0,27.961695,28,37,14.5,106770,2021-11-16
205,107059,1833.0,27.961695,28,37,14.5,107059,2021-11-16
206,107334,1849.0,28.583066,28,36,14.5,107334,2021-11-16
207,107611,1858.0,28.583066,28,36,14.53,107611,2021-11-16
208,107883,1868.0,28.583066,23,23,14.52,107883,2021-11-16
209,108163,1816.0,29.204437,18,15,14.46,108163,2021-11-16
210,108434,1743.0,29.204437,18,15,14.52,108434,2021-11-16
211,108711,1714.0,29.204437,18,16,14.5,108711,2021-11-16
212,108985,1783.0,29.204437,19,16,14.5,108985,2021-11-16
213,109266,1790.0,28.583066,19,16,14.52,109266,2021-11-16
214,109536,1782.0,28.583066,19,16,14.56,109536,2021-11-16
215,109806,1756.0,27.961695,19,16,14.5,109806,2021-11-16
216,110086,1708.0,27.961695,18,16,14.5,110086,2021-11-16
217,110361,1641.0,27.961695,17,14,14.54,110361,2021-11-16
218,110637,1631.0,27.340324,17,14,14.54,110637,2021-11-16
219,110906,1610.0,27.340324,17,14,14.48,110906,2021-11-16
220,111314,1587.0,26.718953,17,14,14.54,111314,2021-11-16
221,111587,1565.0,26.097582,17,15,14.48,111587,2021-11-16
222,111867,1548.0,25.476211,22,27,14.53,111867,2021-11-16
223,112139,1583.0,25.476211,24,31,14.54,112139,2021-11-16
224,112413,1587.0,25.476211,22,26,14.5,112413,2021-11-16
225,112689,1581.0,24.85484,17,13,14.52,112689,2021-11-16
226,112968,1519.0,24.85484,17,15,14.45,112968,2021-11-16
227,113234,1414.0,24.85484,17,17,14.5,113234,2021-11-16
228,113510,1329.0,24.233469,17,18,14.48,113510,2021-11-16
229,113784,1253.0,24.233469,18,22,14.53,113784,2021-11-16
230,114057,1211.0,23.612098,17,21,14.56,114057,2021-11-16
231,114336,1217.0,23.612098,17,21,14.5,114336,2021-11-16
232,114605,1223.0,23.612098,17,21,14.5,114605,2021-11-16
233,114878,1215.0,22.990727,17,21,14.54,114878,2021-11-16
234,115147,1209.0,22.990727,17,21,14.49,115147,2021-11-16
235,115423,1198.0,22.369356,17,21,14.54,115423,2021-11-16
236,115691,1175.0,22.369356,17,21,14.53,115691,2021-11-16
237,115974,1164.0,21.747985,17,21,14.31,115974,2021-11-16
238,116243,1148.0,21.747985,17,22,14.44,116243,2021-11-16
239,116520,1111.0,21.126614,17,21,14.46,116520,2021-11-16
240,116794,1107.0,21.126614,17,21,14.46,116794,2021-11-16
241,117070,1092.0,21.126614,17,22,14.48,117070,2021-11-16
242,117343,1084.0,20.505243,17,22,14.41,117343,2021-11-16
243,117620,1080.0,20.505243,16,22,14.45,117620,2021-11-16
244,117894,1056.0,19.883872,17,23,14.52,117894,2021-11-16
245,118172,1051.0,19.262501,16,23,14.42,118172,2021-11-16
246,118444,1056.0,18.64113,16,21,14.53,118444,2021-11-16
247,118716,1121.0,18.019759,17,20,14.46,118716,2021-11-16
248,118995,1167.0,18.019759,17,20,14.46,118995,2021-11-16
249,119268,1200.0,17.398388,17,20,14.49,119268,2021-11-16
250,119539,1231.0,16.777017,17,20,14.5,119539,2021-11-16
251,119808,1237.0,16.155646,17,20,14.48,119808,2021-11-16
252,120089,1210.0,15.534275000000001,17,21,14.46,120089,2021-11-16
253,120358,1178.0,14.912904000000001,17,21,14.45,120358,2021-11-16
254,120640,1128.0,13.670162,16,21,14.54,120640,2021-11-16
255,120909,1101.0,13.048791,16,20,14.5,120909,2021-11-16
256,121189,1188.0,12.42742,17,19,14.48,121189,2021-11-16
257,121460,1269.0,11.184678,17,19,14.56,121460,2021-11-16
258,121741,1296.0,10.563307,17,20,14.54,121741,2021-11-16
259,122010,1276.0,9.941936,17,20,14.57,122010,2021-11-16
260,122291,1231.0,9.320565,17,20,14.53,122291,2021-11-16
261,122561,1187.0,9.320565,16,20,14.6,122561,2021-11-16
262,122835,1133.0,8.699194,16,21,14.5,122835,2021-11-16
263,123124,1072.0,8.077823,17,24,14.56,123124,2021-11-16
264,123395,1056.0,8.077823,20,40,14.45,123395,2021-11-16
265,123669,1093.0,8.077823,36,100,14.52,123669,2021-11-16
266,123937,1325.0,8.077823,36,73,14.53,123937,2021-11-16
267,124212,2001.0,8.699194,34,66,14.56,124212,2021-11-16
268,124488,1984.0,9.941936,36,64,14.54,124488,2021-11-16
269,124767,1998.0,11.184678,22,21,14.54,124767,2021-11-16
270,125034,1690.0,11.806049,20,20,14.48,125034,2021-11-16
271,125306,1665.0,12.42742,19,18,14.54,125306,2021-11-16
272,125576,1610.0,12.42742,18,17,14.54,125576,2021-11-16
273,125861,1543.0,11.806049,17,16,14.45,125861,2021-11-16
274,126139,1438.0,11.806049,18,18,14.49,126139,2021-11-16
275,126413,1420.0,11.184678,18,18,14.48,126413,2021-11-16
276,126684,1392.0,11.184678,23,35,14.56,126684,2021-11-16
277,126960,1436.0,11.184678,27,46,14.52,126960,2021-11-16
278,127227,1550.0,11.806049,27,42,14.48,127227,2021-11-16
279,127510,1615.0,11.184678,27,41,14.5,127510,2021-11-16
280,127777,1646.0,11.806049,27,39,14.5,127777,2021-11-16
281,128048,1693.0,11.806049,27,41,14.53,128048,2021-11-16
282,128324,1696.0,11.806049,29,45,14.5,128324,2021-11-16
283,128594,1743.0,11.806049,29,44,14.54,128594,2021-11-16
284,128877,1771.0,12.42742,30,45,14.5,128877,2021-11-16
285,129148,1812.0,13.048791,30,47,14.53,129148,2021-11-16
286,129562,1881.0,13.048791,30,45,14.5,129562,2021-11-16
287,129830,1923.0,13.670162,31,46,14.56,129830,2021-11-16
288,130114,1975.0,14.291533,31,45,14.56,130114,2021-11-16
289,130386,2017.0,14.291533,31,44,14.52,130386,2021-11-16
290,130668,2082.0,14.912904000000001,31,44,14.5,130668,2021-11-16
291,130937,2119.0,15.534275000000001,31,43,14.56,130937,2021-11-16
292,131215,2176.0,15.534275000000001,31,43,14.54,131215,2021-11-16
293,131482,2221.0,16.155646,31,41,14.54,131482,2021-11-16
294,131858,2262.0,16.777017,31,42,14.54,131858,2021-11-16
295,132126,2280.0,16.777017,31,43,14.52,132126,2021-11-16
296,132402,2098.0,17.398388,31,46,14.56,132402,2021-11-16
297,132671,1735.0,17.398388,30,50,14.57,132671,2021-11-16
298,132950,1603.0,17.398388,30,49,14.53,132950,2021-11-16
299,133222,1609.0,18.019759,30,49,14.52,133222,2021-11-16
300,133495,1604.0,18.019759,30,49,14.58,133495,2021-11-16
301,133766,1606.0,18.019759,30,49,14.53,133766,2021-11-16
302,134039,1609.0,18.019759,30,50,14.52,134039,2021-11-16
303,134309,1607.0,18.64113,30,49,14.54,134309,2021-11-16
304,134590,1625.0,18.64113,30,50,14.5,134590,2021-11-16
305,134860,1624.0,18.64113,30,49,14.56,134860,2021-11-16
306,135140,1615.0,19.262501,30,49,14.49,135140,2021-11-16
307,135413,1597.0,19.262501,30,49,14.56,135413,2021-11-16
308,135691,1612.0,19.262501,30,52,14.5,135691,2021-11-16
309,135962,1630.0,19.262501,31,55,14.54,135962,2021-11-16
310,136237,1643.0,19.883872,33,72,14.5,136237,2021-11-16
311,136512,1684.0,19.883872,33,65,14.54,136512,2021-11-16
312,136787,1700.0,20.505243,33,64,14.49,136787,2021-11-16
313,137062,1713.0,21.126614,33,63,14.52,137062,2021-11-16
314,137325,1741.0,21.126614,34,63,14.48,137325,2021-11-16
315,137601,1766.0,21.747985,34,63,14.5,137601,2021-11-16
316,137884,1801.0,21.747985,34,61,14.54,137884,2021-11-16
317,138158,1825.0,22.369356,33,61,14.52,138158,2021-11-16
318,138426,1841.0,22.369356,33,61,14.5,138426,2021-11-16
319,138708,1856.0,22.990727,33,59,14.54,138708,2021-11-16
320,138977,1811.0,22.369356,34,73,14.49,138977,2021-11-16
321,139252,1556.0,22.990727,35,74,14.5,139252,2021-11-16
322,139527,1510.0,23.612098,35,72,14.54,139527,2021-11-16
323,139807,1516.0,23.612098,35,72,14.5,139807,2021-11-16
324,140078,1533.0,24.233469,35,72,14.4,140078,2021-11-16
325,140353,1537.0,24.233469,35,72,14.46,140353,2021-11-16
326,140622,1539.0,24.85484,34,67,14.45,140622,2021-11-16
327,140899,1541.0,24.85484,33,63,14.48,140899,2021-11-16
328,141166,1553.0,24.85484,32,60,14.45,141166,2021-11-16
329,141448,1558.0,24.85484,32,61,14.42,141448,2021-11-16
330,141723,1581.0,25.476211,32,60,14.45,141723,2021-11-16
331,141998,1582.0,25.476211,31,56,14.48,141998,2021-11-16
332,142268,1591.0,25.476211,31,56,14.46,142268,2021-11-16
333,142543,1581.0,25.476211,31,56,14.5,142543,2021-11-16
334,142815,1608.0,25.476211,31,56,14.46,142815,2021-11-16
335,143088,1599.0,26.097582,31,55,14.52,143088,2021-11-16
336,143364,1630.0,26.097582,31,53,14.5,143364,2021-11-16
337,143632,1629.0,26.097582,31,54,14.54,143632,2021-11-16
338,143906,1638.0,26.097582,31,54,14.52,143906,2021-11-16
339,144182,1655.0,26.718953,31,54,14.5,144182,2021-11-16
340,144457,1655.0,26.718953,30,50,14.52,144457,2021-11-16
341,144726,1667.0,26.718953,30,50,14.54,144726,2021-11-16
342,145003,1682.0,27.340324,30,49,14.54,145003,2021-11-16
343,145272,1696.0,27.340324,30,49,14.54,145272,2021-11-16
344,145556,1717.0,27.340324,30,50,14.53,145556,2021-11-16
345,145822,1717.0,27.340324,30,49,14.52,145822,2021-11-16
346,146102,1727.0,27.340324,30,49,14.54,146102,2021-11-16
347,146372,1727.0,27.340324,30,47,14.5,146372,2021-11-16
348,146652,1736.0,27.961695,30,47,14.56,146652,2021-11-16
349,146922,1754.0,27.961695,30,47,14.56,146922,2021-11-16
350,147202,1762.0,27.961695,30,46,14.53,147202,2021-11-16
351,147473,1772.0,27.961695,30,46,14.56,147473,2021-11-16
352,147749,1777.0,28.583066,30,47,14.52,147749,2021-11-16
353,148023,1776.0,28.583066,30,47,14.54,148023,2021-11-16
354,148318,1787.0,27.961695,30,46,14.53,148318,2021-11-16
355,148586,1776.0,27.961695,30,45,14.5,148586,2021-11-16
356,148867,1776.0,27.961695,30,47,14.53,148867,2021-11-16
357,149137,1771.0,27.961695,30,47,14.54,149137,2021-11-16
358,149411,1753.0,27.961695,30,47,14.52,149411,2021-11-16
359,149687,1747.0,27.961695,30,47,14.5,149687,2021-11-16
360,149957,1732.0,27.340324,30,47,14.49,149957,2021-11-16
361,150238,1728.0,27.340324,30,47,14.46,150238,2021-11-16
362,150520,1716.0,27.340324,30,47,14.48,150520,2021-11-16
363,150803,1711.0,27.340324,30,47,14.46,150803,2021-11-16
364,151073,1709.0,27.340324,30,47,14.48,151073,2021-11-16
365,151346,1695.0,27.340324,30,47,14.53,151346,2021-11-16
366,151615,1706.0,27.340324,30,48,14.46,151615,2021-11-16
367,151901,1694.0,27.340324,30,48,14.53,151901,2021-11-16
368,152165,1693.0,27.340324,30,47,14.46,152165,2021-11-16
369,152446,1672.0,26.718953,30,48,14.49,152446,2021-11-16
370,152716,1666.0,26.718953,30,48,14.5,152716,2021-11-16
371,152989,1657.0,26.718953,30,48,14.5,152989,2021-11-16
372,153254,1656.0,26.718953,30,49,14.5,153254,2021-11-16
373,153528,1639.0,26.097582,30,48,14.45,153528,2021-11-16
374,153811,1636.0,26.097582,30,49,14.48,153811,2021-11-16
375,154092,1629.0,26.097582,31,56,14.53,154092,2021-11-16
376,154361,1653.0,26.097582,31,56,14.49,154361,2021-11-16
377,154638,1650.0,26.097582,31,56,14.53,154638,2021-11-16
378,154905,1646.0,26.097582,31,56,14.58,154905,2021-11-16
379,155181,1641.0,26.097582,32,58,14.49,155181,2021-11-16
380,155450,1642.0,26.097582,32,60,14.52,155450,2021-11-16
381,155719,1640.0,26.097582,32,62,14.54,155719,2021-11-16
382,156004,1631.0,25.476211,32,62,14.54,156004,2021-11-16
383,156269,1624.0,26.097582,33,71,14.53,156269,2021-11-16
384,156556,1653.0,26.097582,34,65,14.5,156556,2021-11-16
385,156825,1632.0,26.097582,34,66,14.54,156825,2021-11-16
386,157105,1629.0,26.097582,34,66,14.53,157105,2021-11-16
387,157373,1634.0,26.097582,34,67,14.48,157373,2021-11-16
388,157657,1635.0,26.097582,34,67,14.49,157657,2021-11-16
389,157933,1640.0,26.097582,34,66,14.53,157933,2021-11-16
390,158209,1637.0,26.097582,34,70,14.54,158209,2021-11-16
391,158484,1646.0,26.097582,34,69,14.54,158484,2021-11-16
392,158758,1642.0,26.097582,34,68,14.49,158758,2021-11-16
393,159029,1631.0,26.097582,34,69,14.5,159029,2021-11-16
394,159301,1640.0,26.097582,34,68,14.49,159301,2021-11-16
395,159579,1647.0,26.718953,34,69,14.48,159579,2021-11-16
396,159853,1659.0,26.718953,34,69,14.5,159853,2021-11-16
397,160123,1662.0,26.718953,34,68,14.48,160123,2021-11-16
398,160399,1658.0,26.718953,34,68,14.49,160399,2021-11-16
399,160666,1671.0,26.718953,34,68,14.48,160666,2021-11-16
400,160942,1668.0,26.718953,34,67,14.46,160942,2021-11-16
401,161212,1677.0,26.718953,34,67,14.45,161212,2021-11-16
402,161491,1675.0,26.718953,35,70,14.5,161491,2021-11-16
403,161762,1673.0,26.718953,35,73,14.46,161762,2021-11-16
404,162039,1671.0,26.718953,37,80,14.49,162039,2021-11-16
405,162309,1675.0,26.718953,37,78,14.48,162309,2021-11-16
406,162580,1645.0,26.097582,37,78,14.46,162580,2021-11-16
407,162853,1639.0,25.476211,38,86,14.46,162853,2021-11-16
408,163128,1623.0,25.476211,38,83,14.48,163128,2021-11-16
409,163402,1583.0,24.85484,37,83,14.49,163402,2021-11-16
410,163675,1578.0,24.85484,48,100,14.5,163675,2021-11-16
411,163954,1623.0,24.233469,50,100,14.5,163954,2021-11-16
412,164227,1613.0,24.233469,49,100,14.46,164227,2021-11-16
413,164502,1534.0,23.612098,49,100,14.42,164502,2021-11-16
414,164777,1518.0,23.612098,49,100,14.48,164777,2021-11-16
415,165054,1486.0,22.990727,48,100,14.48,165054,2021-11-16
416,165328,1462.0,22.990727,48,100,14.48,165328,2021-11-16
417,165612,1450.0,22.990727,48,100,14.46,165612,2021-11-16
418,165885,1419.0,22.990727,47,100,14.48,165885,2021-11-16
