,index,acc1,acc2,acc3,acc4,duration,trip_id,utcdate
164,73284,-5;-9;0,-6;-9;-2,-5;-6;1,-4;-4;-1,73284,17,2021-11-16
165,73556,,,,,73556,17,2021-11-16
166,73559,-2;-10;-3,0;-8;-3,-3;-9;-1,-5;-4;1,73559,17,2021-11-16
167,73839,,,,,73839,17,2021-11-16
168,73841,-2;-9;3,-4;-7;-2,-2;-7;1,-4;-6;2,73841,17,2021-11-16
169,74102,,,,,74102,17,2021-11-16
170,74104,0;-10;0,-3;-9;-1,-4;-8;-2,-3;-6;-2,74104,17,2021-11-16
171,74369,,,,,74369,17,2021-11-16
172,74372,-4;-7;0,-5;-7;0,-3;-8;0,-3;-1;1,74372,17,2021-11-16
173,74634,,,,,74634,17,2021-11-16
174,74636,-3;-9;-2,0;-4;-4,-2;-6;-1,-1;-5;0,74636,17,2021-11-16
175,74896,,,,,74896,17,2021-11-16
176,74899,-5;-7;2,-2;-5;0,-5;-6;3,-4;-8;-1,74899,17,2021-11-16
177,75165,,,,,75165,17,2021-11-16
178,75167,-3;-6;-1,-3;-7;0,-2;-8;2,0;-6;0,75167,17,2021-11-16
179,75442,,,,,75442,17,2021-11-16
180,75444,-1;-4;2,-2;-2;5,0;-9;2,0;-8;2,75444,17,2021-11-16
181,75715,,,,,75715,17,2021-11-16
182,75717,-3;-4;2,-1;-5;6,0;-5;0,0;-3;0,75717,17,2021-11-16
183,75984,,,,,75984,17,2021-11-16
184,75986,0;-8;2,-4;-4;6,0;0;0,2;-7;-3,75986,17,2021-11-16
185,76248,,,,,76248,17,2021-11-16
186,76250,1;-5;-1,-1;-7;-3,-2;-2;4,-1;-7;-2,76250,17,2021-11-16
187,76522,,,,,76522,17,2021-11-16
188,76525,-1;-5;1,1;-2;-2,1;-5;2,1;-8;-6,76525,17,2021-11-16
189,76785,,,,,76785,17,2021-11-16
190,76787,-2;-4;0,0;-8;-5,-2;-5;2,0;-5;0,76787,17,2021-11-16
191,77061,,,,,77061,17,2021-11-16
192,77063,1;-8;0,0;-6;-5,-2;-4;0,1;-8;1,77063,17,2021-11-16
193,77323,,,,,77323,17,2021-11-16
194,77326,1;-2;0,1;-3;-2,-1;-7;0,-1;-2;2,77326,17,2021-11-16
195,77586,,,,,77586,17,2021-11-16
196,77588,0;-8;5,-1;-7;0,0;-6;-1,0;-8;0,77588,17,2021-11-16
197,77861,,,,,77861,17,2021-11-16
198,77863,1;-7;4,0;-5;3,0;-4;0,1;-5;3,77863,17,2021-11-16
199,78125,,,,,78125,17,2021-11-16
200,78127,0;-9;2,0;-8;-1,0;-7;-1,0;-5;0,78127,17,2021-11-16
201,78387,,,,,78387,17,2021-11-16
202,78394,0;-4;4,1;-5;1,0;-7;1,-2;-9;0,78394,17,2021-11-16
203,78662,,,,,78662,17,2021-11-16
204,78664,0;-6;-1,0;-5;0,1;-6;0,0;-5;2,78664,17,2021-11-16
205,78924,,,,,78924,17,2021-11-16
206,78926,0;-7;3,0;-7;4,0;-5;0,0;-6;0,78926,17,2021-11-16
207,79195,,,,,79195,17,2021-11-16
208,79197,-1;-3;0,-1;-6;0,1;-3;0,-1;-4;0,79197,17,2021-11-16
209,79462,,,,,79462,17,2021-11-16
210,79464,-2;-5;2,0;-7;2,0;-6;0,-1;-7;1,79464,17,2021-11-16
211,79725,,,,,79725,17,2021-11-16
212,79732,-2;-4;1,-1;-3;0,0;-4;0,0;-6;0,79732,17,2021-11-16
213,80001,,,,,80001,17,2021-11-16
214,80003,0;-7;0,-1;-4;2,0;-3;0,0;-3;1,80003,17,2021-11-16
215,80263,,,,,80263,17,2021-11-16
216,80266,0;-3;0,1;-4;0,-1;-4;4,0;-4;-2,80266,17,2021-11-16
217,80532,,,,,80532,17,2021-11-16
218,80534,1;-5;0,0;-3;-1,1;-7;0,0;-5;2,80534,17,2021-11-16
219,80801,,,,,80801,17,2021-11-16
220,80803,0;-4;0,1;-2;2,0;-2;4,0;-4;0,80803,17,2021-11-16
221,81064,,,,,81064,17,2021-11-16
222,81071,-2;-6;0,0;-4;0,0;-6;0,0;-6;2,81071,17,2021-11-16
223,81339,,,,,81339,17,2021-11-16
224,81341,0;-3;3,2;-6;2,4;-6;0,3;-6;-1,81341,17,2021-11-16
225,81602,,,,,81602,17,2021-11-16
226,81604,2;-4;3,3;-6;0,1;-5;1,0;-1;0,81604,17,2021-11-16
227,81873,,,,,81873,17,2021-11-16
228,81875,0;-3;0,2;-2;0,3;-6;1,-1;-5;0,81875,17,2021-11-16
229,82140,,,,,82140,17,2021-11-16
230,82143,4;-3;0,4;-3;2,3;-2;2,3;-2;1,82143,17,2021-11-16
231,82403,,,,,82403,17,2021-11-16
232,82410,5;-4;3,3;-7;0,6;-7;0,4;-2;1,82410,17,2021-11-16
233,82679,,,,,82679,17,2021-11-16
234,82681,4;-5;4,3;-3;5,6;-5;2,5;-4;0,82681,17,2021-11-16
235,82948,,,,,82948,17,2021-11-16
236,82950,2;-5;3,5;-5;2,7;-6;0,5;-5;2,82950,17,2021-11-16
237,83353,,,,,83353,17,2021-11-16
238,83355,7;-2;1,7;-3;5,6;-5;3,9;-5;0,83355,17,2021-11-16
239,83624,,,,,83624,17,2021-11-16
240,83627,4;-3;5,7;-4;0,5;-3;3,6;-4;2,83627,17,2021-11-16
241,83893,,,,,83893,17,2021-11-16
242,83895,6;-4;2,6;-3;0,7;-3;3,8;-6;4,83895,17,2021-11-16
243,84161,,,,,84161,17,2021-11-16
244,84163,8;-4;4,7;-5;2,6;-6;0,7;-5;2,84163,17,2021-11-16
245,84430,,,,,84430,17,2021-11-16
246,84432,4;-6;1,3;-6;4,1;-6;3,2;-4;0,84432,17,2021-11-16
247,84701,,,,,84701,17,2021-11-16
248,84709,1;-6;0,0;-5;0,0;-4;1,-1;-5;-2,84709,17,2021-11-16
249,84970,,,,,84970,17,2021-11-16
250,84972,-3;-4;0,-1;-4;0,-2;-3;0,-4;-5;0,84972,17,2021-11-16
251,85231,,,,,85231,17,2021-11-16
252,85233,-2;-5;0,-2;-5;1,-3;-4;2,-2;-4;0,85233,17,2021-11-16
253,85501,,,,,85501,17,2021-11-16
254,85505,-2;-6;0,-2;-5;-2,-2;-6;-4,0;-6;0,85505,17,2021-11-16
255,85772,,,,,85772,17,2021-11-16
256,85775,-5;-5;0,-5;-2;1,-5;-3;-1,-6;-4;-3,85775,17,2021-11-16
257,86052,,,,,86052,17,2021-11-16
258,86054,-7;-4;-1,-7;-4;0,-7;-5;0,-6;-4;-1,86054,17,2021-11-16
259,86323,,,,,86323,17,2021-11-16
260,86325,-8;-4;-2,-12;-3;-5,-13;-4;-5,-12;-4;-4,86325,17,2021-11-16
261,86592,,,,,86592,17,2021-11-16
262,86599,-14;-4;-1,-9;-4;-2,-12;-5;-2,-14;-2;-2,86599,17,2021-11-16
263,86866,,,,,86866,17,2021-11-16
264,86870,-10;-3;-3,-15;-3;-1,-16;-3;-3,-17;-3;-3,86870,17,2021-11-16
265,87142,,,,,87142,17,2021-11-16
266,87145,-17;0;-6,-20;-2;-1,-19;-4;0,-19;0;-4,87145,17,2021-11-16
267,87424,,,,,87424,17,2021-11-16
268,87426,-19;-2;-7,-17;0;-4,-18;0;-2,-19;0;-4,87426,17,2021-11-16
269,87698,,,,,87698,17,2021-11-16
270,87701,-16;-3;-4,-19;0;-5,-19;-2;-5,-19;1;-2,87701,17,2021-11-16
271,87984,,,,,87984,17,2021-11-16
272,87986,-15;-2;-2,-15;-3;-1,-16;2;-7,-14;0;-8,87986,17,2021-11-16
273,88248,,,,,88248,17,2021-11-16
274,88251,-16;0;-2,-18;0;-2,-14;-2;1,-14;0;-2,88251,17,2021-11-16
275,88518,,,,,88518,17,2021-11-16
276,88520,-15;2;-6,-14;-1;-4,-14;0;-5,-15;0;-2,88520,17,2021-11-16
277,88787,,,,,88787,17,2021-11-16
278,88790,-17;0;-3,-12;0;-2,-16;3;-1,-13;0;-7,88790,17,2021-11-16
279,89062,,,,,89062,17,2021-11-16
280,89069,-13;4;1,-15;4;0,-13;5;-7,-15;3;-7,89069,17,2021-11-16
281,89335,,,,,89335,17,2021-11-16
282,89338,-10;6;-5,-16;7;0,-10;9;-8,-13;10;0,89338,17,2021-11-16
283,89607,,,,,89607,17,2021-11-16
284,89609,-13;12;0,-12;13;-1,-10;9;-9,-6;4;-8,89609,17,2021-11-16
285,89888,,,,,89888,17,2021-11-16
286,89891,-6;6;-1,-8;15;2,-9;15;3,-7;13;-1,89891,17,2021-11-16
287,90158,,,,,90158,17,2021-11-16
288,90160,-8;9;-2,-10;11;-1,-8;8;-7,-9;11;-8,90160,17,2021-11-16
289,90435,,,,,90435,17,2021-11-16
290,90438,-9;13;-5,-13;16;0,-14;16;0,-8;17;1,90438,17,2021-11-16
291,90708,,,,,90708,17,2021-11-16
292,90711,-12;16;-1,-10;14;2,-12;15;-8,-13;18;-2,90711,17,2021-11-16
293,90982,,,,,90982,17,2021-11-16
294,90985,-11;20;-1,-7;12;-1,-8;11;-9,-11;13;-6,90985,17,2021-11-16
295,91254,,,,,91254,17,2021-11-16
296,91257,-10;12;-3,-9;11;0,-11;17;-3,-13;22;-2,91257,17,2021-11-16
297,91528,,,,,91528,17,2021-11-16
298,91535,-12;13;-6,-10;6;-4,-6;4;-4,-16;10;-1,91535,17,2021-11-16
299,91802,,,,,91802,17,2021-11-16
300,91805,-14;14;1,-11;10;0,-10;10;-1,-9;10;-4,91805,17,2021-11-16
301,92073,,,,,92073,17,2021-11-16
302,92082,-11;3;0,-10;3;-6,-13;8;-2,-14;9;-1,92082,17,2021-11-16
303,92347,,,,,92347,17,2021-11-16
304,92350,-15;8;0,-16;6;5,-10;4;-4,-14;2;0,92350,17,2021-11-16
305,92628,,,,,92628,17,2021-11-16
306,92631,-12;2;-4,-12;1;0,-15;5;-2,-15;2;0,92631,17,2021-11-16
307,92914,,,,,92914,17,2021-11-16
308,92917,-12;2;-4,-17;-1;4,-11;0;-9,-13;0;-3,92917,17,2021-11-16
309,93192,,,,,93192,17,2021-11-16
310,93195,-14;-2;-5,-15;-5;-1,-19;-1;-1,-15;-6;0,93195,17,2021-11-16
311,93469,,,,,93469,17,2021-11-16
312,93471,-16;-10;-1,-13;-11;-3,-14;-5;0,-14;-10;-6,93471,17,2021-11-16
313,93743,,,,,93743,17,2021-11-16
314,93745,-17;-11;1,-18;-6;-4,-20;-7;-2,-20;-11;-4,93745,17,2021-11-16
315,94015,,,,,94015,17,2021-11-16
316,94164,-18;-9;-4,-22;-10;-3,-16;-12;-3,-17;-6;-8,94164,17,2021-11-16
317,94432,,,,,94432,17,2021-11-16
318,94435,-21;-6;-2,-18;-7;-5,-18;-11;-3,-23;-8;-2,94435,17,2021-11-16
319,94705,,,,,94705,17,2021-11-16
320,94714,-19;-9;2,-18;-7;-1,-21;-13;-2,-20;-11;-3,94714,17,2021-11-16
321,94981,,,,,94981,17,2021-11-16
322,94984,-21;-11;-2,-16;0;-10,-18;-6;-9,-22;-8;1,94984,17,2021-11-16
323,95249,,,,,95249,17,2021-11-16
324,95252,-20;-9;-3,-18;-2;-6,-19;-5;-8,-23;-4;0,95252,17,2021-11-16
325,95525,,,,,95525,17,2021-11-16
326,95527,-13;-5;-4,-17;-6;-4,-16;-5;-3,-17;-4;0,95527,17,2021-11-16
327,95794,,,,,95794,17,2021-11-16
328,95797,-8;-2;-5,-15;-9;-8,-11;-4;-3,-17;-3;0,95797,17,2021-11-16
329,96069,,,,,96069,17,2021-11-16
330,96072,-13;-5;-6,-21;-9;0,-21;-2;0,-20;-2;-3,96072,17,2021-11-16
331,96345,,,,,96345,17,2021-11-16
332,96347,-18;-9;-3,-20;-6;-1,-23;-4;-4,-22;-2;-10,96347,17,2021-11-16
333,96613,,,,,96613,17,2021-11-16
334,96615,-18;-4;-6,-21;-2;-2,-24;-6;-3,-17;-8;-6,96615,17,2021-11-16
335,96882,,,,,96882,17,2021-11-16
336,96884,-22;-5;1,-18;-9;-7,-17;-4;-1,-16;-6;-6,96884,17,2021-11-16
337,97164,,,,,97164,17,2021-11-16
338,97167,-26;-5;0,-15;-2;-12,-15;-6;-13,-24;-9;1,97167,17,2021-11-16
339,97433,,,,,97433,17,2021-11-16
340,97436,-17;-13;-6,-17;-8;2,-23;-3;2,-14;-3;-8,97436,17,2021-11-16
341,97708,,,,,97708,17,2021-11-16
342,97716,-19;-4;8,-19;-7;-2,-21;-3;-3,-20;-5;-7,97716,17,2021-11-16
343,97984,,,,,97984,17,2021-11-16
344,97987,-26;-7;2,-22;-8;-3,-24;-6;-4,-17;-9;-8,97987,17,2021-11-16
345,98259,,,,,98259,17,2021-11-16
346,98262,-22;-10;1,-21;-7;0,-23;-6;-2,-19;-1;-7,98262,17,2021-11-16
347,98534,,,,,98534,17,2021-11-16
348,98537,-25;-5;0,-20;-6;-6,-22;-4;-2,-19;-8;-5,98537,17,2021-11-16
349,98809,,,,,98809,17,2021-11-16
350,98811,-19;-6;-3,-18;-14;-7,-17;-11;-9,-22;-7;0,98811,17,2021-11-16
351,99085,,,,,99085,17,2021-11-16
352,99088,-16;-4;-13,-18;-8;-3,-21;-7;-4,-21;-6;-4,99088,17,2021-11-16
353,99362,,,,,99362,17,2021-11-16
354,99364,-16;-5;-5,-20;-13;-1,-26;-6;1,-19;-5;-11,99364,17,2021-11-16
355,99644,,,,,99644,17,2021-11-16
356,99647,-25;-6;-3,-19;-2;-12,-21;-15;-5,-19;-12;-5,99647,17,2021-11-16
357,99913,,,,,99913,17,2021-11-16
358,99915,-22;-12;-7,-18;-6;-6,-21;-10;-6,-17;-11;-13,99915,17,2021-11-16
359,100191,,,,,100191,17,2021-11-16
360,100193,-21;-12;-5,-21;-9;-7,-25;-11;-4,-21;-4;-2,100193,17,2021-11-16
361,100462,,,,,100462,17,2021-11-16
362,100465,-17;-4;-7,-22;-9;-6,-22;-3;-12,-18;-2;-12,100465,17,2021-11-16
363,100738,,,,,100738,17,2021-11-16
364,100741,-13;-4;-12,-22;-6;-6,-18;-7;-8,-19;-1;-8,100741,17,2021-11-16
365,101005,,,,,101005,17,2021-11-16
366,101008,-19;-2;-2,-21;-6;-8,-21;-9;-7,-18;-9;-11,101008,17,2021-11-16
367,101275,,,,,101275,17,2021-11-16
368,101282,-18;-9;-12,-21;-9;-3,-21;-6;-3,-17;-11;-5,101282,17,2021-11-16
369,101554,,,,,101554,17,2021-11-16
370,101557,-25;-7;2,-26;-2;0,-25;-8;0,-20;-10;-10,101557,17,2021-11-16
371,101833,,,,,101833,17,2021-11-16
372,101841,-16;-5;-7,-18;-3;-9,-16;-4;-13,-14;0;-16,101841,17,2021-11-16
373,102106,,,,,102106,17,2021-11-16
374,102109,-20;-4;-13,-13;-5;-12,-14;-3;-12,-22;-2;-9,102109,17,2021-11-16
375,102382,,,,,102382,17,2021-11-16
376,102389,-17;-2;-16,-16;-3;-9,-13;-5;-11,-20;-4;-10,102389,17,2021-11-16
377,102654,,,,,102654,17,2021-11-16
378,102657,-14;0;-11,-13;1;-5,-9;-3;-10,-9;-2;-9,102657,17,2021-11-16
379,102926,,,,,102926,17,2021-11-16
380,102934,-13;-4;0,-9;-4;-7,-6;-8;-5,-8;-11;-2,102934,17,2021-11-16
381,103201,,,,,103201,17,2021-11-16
382,103204,-4;-14;-13,-8;-6;-8,-8;-8;-11,-8;-7;-8,103204,17,2021-11-16
383,103473,,,,,103473,17,2021-11-16
384,103480,-7;-4;-7,-7;-5;-5,-13;-7;1,-12;-11;3,103480,17,2021-11-16
385,103748,,,,,103748,17,2021-11-16
386,103751,-6;-11;-7,-12;-13;0,-7;-9;6,-9;-3;-11,103751,17,2021-11-16
387,104022,,,,,104022,17,2021-11-16
388,104031,-9;-11;1,-9;-3;-7,-4;-1;-2,-11;-11;-2,104031,17,2021-11-16
389,104296,,,,,104296,17,2021-11-16
390,104299,-2;-14;-8,-9;-2;-4,-11;-11;-3,-5;-11;-8,104299,17,2021-11-16
391,104565,,,,,104565,17,2021-11-16
392,104567,-8;-12;3,-5;-16;-8,-7;-16;-2,-6;-10;0,104567,17,2021-11-16
393,104841,,,,,104841,17,2021-11-16
394,104844,-5;-7;-8,-3;-10;-10,1;-12;0,-4;-6;0,104844,17,2021-11-16
395,105114,,,,,105114,17,2021-11-16
396,105116,-5;-8;0,-5;-5;-9,-5;-5;-3,-2;-8;-10,105116,17,2021-11-16
397,105392,,,,,105392,17,2021-11-16
398,105395,-4;-9;-7,-3;-9;-6,-1;-5;-10,-5;-9;-4,105395,17,2021-11-16
399,105662,,,,,105662,17,2021-11-16
