,utcdate,utctime,alt,speed_mph,n_sats,duration,trip_id
74,2021-11-19,16:34:11.400000,206,14234.366868000001,5,77691,25
75,2021-11-19,16:34:11.700000,207,17556.216234,5,77975,25
76,2021-11-19,16:34:11.900000,208,14637.015276,5,78240,25
77,2021-11-19,16:34:12.200000,209,16885.135554,5,78512,25
78,2021-11-19,16:34:12.500000,0,0.0,5,78789,25
79,2021-11-19,16:34:12.700000,210,20743.849464,5,79052,25
80,2021-11-19,16:34:13,211,21314.268042,5,79329,25
81,2021-11-19,16:34:13.300000,211,22286.713657,5,79603,25
82,2021-11-19,16:34:13.600000,212,23595.320983,5,79879,25
83,2021-11-19,16:34:13.800000,0,0.0,4,80139,25
84,2021-11-19,16:34:14.100000,0,0.0,4,80402,25
85,2021-11-19,16:34:14.400000,0,0.0,4,80679,25
86,2021-11-19,16:34:14.600000,0,0.0,4,80940,25
87,2021-11-19,16:34:14.900000,0,0.0,4,81216,25
88,2021-11-19,16:34:15.200000,0,0.0,4,81479,25
89,2021-11-19,16:34:15.400000,0,0.0,4,81741,25
90,2021-11-19,16:34:15.700000,0,0.0,4,82016,25
91,2021-11-19,16:34:16,0,0.0,4,82279,25
92,2021-11-19,16:34:16.200000,0,0.0,4,82550,25
93,2021-11-19,16:34:16.500000,0,0.0,4,82818,25
94,2021-11-19,16:34:16.800000,0,0.0,4,83080,25
95,2021-11-19,16:34:17,0,0.0,4,83351,25
96,2021-11-19,16:34:17.300000,0,0.0,4,83618,25
97,2021-11-19,16:34:17.600000,0,0.0,4,83889,25
98,2021-11-19,16:34:17.800000,0,0.0,4,84156,25
99,2021-11-19,16:34:18.100000,221,37921.650759000004,5,84428,25
100,2021-11-19,16:34:18.400000,221,39968.446833,5,84702,25
101,2021-11-19,16:34:18.700000,222,1225.964983,5,84978,25
102,2021-11-19,16:34:18.900000,222,353.560099,5,85260,25
103,2021-11-19,16:34:19.200000,222,890.4246430000001,5,85528,25
104,2021-11-19,16:34:19.500000,222,1762.829527,5,85815,25
105,2021-11-19,16:34:19.800000,0,0.0,4,86083,25
106,2021-11-19,16:34:20,0,0.0,4,86345,25
107,2021-11-19,16:34:20.300000,0,0.0,4,86621,25
108,2021-11-19,16:34:20.600000,0,0.0,4,86883,25
109,2021-11-19,16:34:20.800000,0,0.0,4,87153,25
110,2021-11-19,16:34:21.100000,0,0.0,4,87421,25
111,2021-11-19,16:34:21.400000,0,0.0,4,87685,25
112,2021-11-19,16:34:21.700000,0,0.0,4,87960,25
113,2021-11-19,16:34:21.900000,0,0.0,4,88222,25
114,2021-11-19,16:34:22.200000,0,0.0,4,88498,25
115,2021-11-19,16:34:22.500000,0,0.0,4,88761,25
116,2021-11-19,16:34:22.700000,0,0.0,4,89023,25
117,2021-11-19,16:34:23,0,0.0,4,89297,25
118,2021-11-19,16:34:23.300000,0,0.0,4,89561,25
119,2021-11-19,16:34:23.500000,0,0.0,4,89836,25
120,2021-11-19,16:34:23.800000,0,0.0,4,90098,25
121,2021-11-19,16:34:24.100000,0,0.0,4,90361,25
122,2021-11-19,16:34:24.300000,0,0.0,4,90638,25
123,2021-11-19,16:34:24.600000,0,0.0,4,90900,25
124,2021-11-19,16:34:24.900000,0,0.0,4,91174,25
125,2021-11-19,16:34:25.100000,0,0.0,4,91438,25
126,2021-11-19,16:34:25.400000,0,0.0,4,91701,25
127,2021-11-19,16:34:25.700000,0,0.0,4,91975,25
128,2021-11-19,16:34:25.900000,0,0.0,4,92238,25
129,2021-11-19,16:34:26.200000,0,0.0,4,92510,25
130,2021-11-19,16:34:26.500000,0,0.0,4,92778,25
131,2021-11-19,16:34:26.700000,0,0.0,4,93039,25
132,2021-11-19,16:34:27,0,0.0,4,93315,25
133,2021-11-19,16:34:27.300000,0,0.0,4,93579,25
134,2021-11-19,16:34:27.500000,0,0.0,4,93848,25
135,2021-11-19,16:34:27.800000,0,0.0,4,94115,25
136,2021-11-19,16:34:28.100000,0,0.0,4,94379,25
137,2021-11-19,16:34:28.300000,0,0.0,4,94650,25
138,2021-11-19,16:34:28.600000,0,0.0,4,94917,25
139,2021-11-19,16:34:28.900000,0,0.0,4,95185,25
140,2021-11-19,16:34:29.100000,0,0.0,4,95454,25
141,2021-11-19,16:34:29.400000,0,0.0,4,95717,25
142,2021-11-19,16:34:29.700000,0,0.0,4,96005,25
143,2021-11-19,16:34:30,0,0.0,4,96269,25
144,2021-11-19,16:34:30.200000,0,0.0,4,96538,25
145,2021-11-19,16:34:30.500000,0,0.0,4,96805,25
146,2021-11-19,16:34:30.800000,0,0.0,4,97069,25
147,2021-11-19,16:34:31,0,0.0,4,97339,25
148,2021-11-19,16:34:31.300000,0,0.0,4,97608,25
149,2021-11-19,16:34:31.600000,226,40002.000867,5,97878,25
150,2021-11-19,16:34:31.800000,226,39096.041949,5,98147,25
151,2021-11-19,16:34:32.100000,226,39230.258085,5,98420,25
152,2021-11-19,16:34:32.400000,226,39398.028255,5,98684,25
153,2021-11-19,16:34:32.700000,227,39096.041949,5,98960,25
154,2021-11-19,16:34:33,227,39934.892799,5,99280,25
155,2021-11-19,16:34:32.200000,227,40438.203309,6,99551,25
156,2021-11-19,16:34:32.500000,227,40706.635581,6,99822,25
157,2021-11-19,16:34:32.800000,227,286.452031,6,100093,25
158,2021-11-19,16:34:33,227,454.222201,6,100367,25
159,2021-11-19,16:34:33.300000,227,1259.519017,6,100636,25
160,2021-11-19,16:34:33.600000,227,923.9786770000001,6,100916,25
161,2021-11-19,16:34:33.900000,227,1192.410949,6,101187,25
162,2021-11-19,16:34:34.100000,227,1527.951289,6,101463,25
163,2021-11-19,16:34:34.400000,0,0.0,5,101735,25
164,2021-11-19,16:34:34.700000,0,0.0,5,101998,25
165,2021-11-19,16:34:35,0,0.0,5,102274,25
166,2021-11-19,16:34:35.200000,0,0.0,5,102555,25
167,2021-11-19,16:34:35.500000,0,0.0,5,102832,25
168,2021-11-19,16:34:35.800000,227,4144.54457,6,103102,25
169,2021-11-19,16:34:36.100000,227,4882.733318,6,103376,25
170,2021-11-19,16:34:36.300000,227,6761.759222,6,103653,25
171,2021-11-19,16:34:36.600000,227,5285.381726,6,103927,25
172,2021-11-19,16:34:36.900000,227,5117.611556,6,104203,25
173,2021-11-19,16:34:37.200000,227,4446.530876,6,104477,25
174,2021-11-19,16:34:37.400000,227,3440.531227,6,104760,25
175,2021-11-19,16:34:37.700000,0,0.0,5,105030,25
176,2021-11-19,16:34:38,0,0.0,4,105302,25
177,2021-11-19,16:34:38.300000,0,0.0,4,105564,25
178,2021-11-19,16:34:38.500000,0,0.0,4,105834,25
179,2021-11-19,16:34:38.800000,0,0.0,4,106102,25
180,2021-11-19,16:34:39.100000,0,0.0,4,106364,25
181,2021-11-19,16:34:39.300000,0,0.0,4,106640,25
182,2021-11-19,16:34:39.600000,0,0.0,4,106903,25
183,2021-11-19,16:34:39.900000,0,0.0,4,107179,25
184,2021-11-19,16:34:40.100000,0,0.0,4,107441,25
185,2021-11-19,16:34:40.400000,0,0.0,4,107709,25
186,2021-11-19,16:34:40.700000,0,0.0,4,107979,25
187,2021-11-19,16:34:40.900000,0,0.0,4,108241,25
188,2021-11-19,16:34:41.200000,0,0.0,5,108510,25
189,2021-11-19,16:34:41.500000,0,0.0,5,108780,25
190,2021-11-19,16:34:41.700000,0,0.0,5,109052,25
191,2021-11-19,16:34:42,0,0.0,5,109318,25
192,2021-11-19,16:34:42.300000,0,0.0,5,109580,25
193,2021-11-19,16:34:42.500000,0,0.0,5,109857,25
194,2021-11-19,16:34:42.800000,0,0.0,5,110118,25
195,2021-11-19,16:34:43.100000,0,0.0,5,110394,25
196,2021-11-19,16:34:43.400000,0,0.0,5,110663,25
197,2021-11-19,16:34:43.600000,0,0.0,5,110937,25
198,2021-11-19,16:34:43.900000,0,0.0,5,111201,25
199,2021-11-19,16:34:44.200000,0,0.0,5,111464,25
200,2021-11-19,16:34:44.400000,0,0.0,5,111738,25
201,2021-11-19,16:34:44.700000,0,0.0,5,112002,25
202,2021-11-19,16:34:45,227,1158.856915,6,112273,25
203,2021-11-19,16:34:45.200000,227,1058.194813,6,112542,25
204,2021-11-19,16:34:45.500000,227,2702.342479,6,112818,25
205,2021-11-19,16:34:45.800000,227,5318.93576,6,113086,25
206,2021-11-19,16:34:46,227,6661.09712,6,113366,25
207,2021-11-19,16:34:46.300000,226,7801.934276,6,113636,25
208,2021-11-19,16:34:46.600000,226,7332.1778,6,113906,25
209,2021-11-19,16:34:46.900000,226,7936.150412,6,114183,25
210,2021-11-19,16:34:47.100000,225,7499.94797,6,114458,25
211,2021-11-19,16:34:47.400000,225,7869.042344,6,114738,25
212,2021-11-19,16:34:47.700000,225,6862.421324,6,115009,25
213,2021-11-19,16:34:48,224,5755.138202,6,115290,25
214,2021-11-19,16:34:48.300000,224,5251.827692,6,115563,25
215,2021-11-19,16:34:48.500000,224,4312.31474,6,115840,25
216,2021-11-19,16:34:48.800000,223,4144.54457,6,116111,25
217,2021-11-19,16:34:49.100000,223,1829.937595,6,116383,25
218,2021-11-19,16:34:49.400000,222,1829.937595,6,116663,25
219,2021-11-19,16:34:49.600000,222,1527.951289,6,116955,25
220,2021-11-19,16:34:49.900000,222,3205.652989,6,117231,25
221,2021-11-19,16:34:50.200000,221,3943.841737,6,117509,25
222,2021-11-19,16:34:50.500000,219,1024.640779,6,117780,25
223,2021-11-19,16:34:50.700000,219,3440.531227,6,118054,25
224,2021-11-19,16:34:51,219,4782.071216,6,118331,25
225,2021-11-19,16:34:51.300000,217,4043.8824680000002,6,118604,25
226,2021-11-19,16:34:51.600000,216,1997.707765,6,118879,25
227,2021-11-19,16:34:51.800000,216,2735.896513,6,119155,25
228,2021-11-19,16:34:52.100000,215,2803.004581,6,119436,25
229,2021-11-19,16:34:52.400000,215,3406.977193,6,119705,25
230,2021-11-19,16:34:52.700000,215,4379.422808,6,119981,25
231,2021-11-19,16:34:52.900000,214,2970.774751,6,120256,25
232,2021-11-19,16:34:53.200000,213,2467.464241,6,120539,25
233,2021-11-19,16:34:53.500000,212,1796.383561,6,120806,25
234,2021-11-19,16:34:53.800000,212,1091.748847,6,121090,25
235,2021-11-19,16:34:54,212,655.546405,6,121358,25
236,2021-11-19,16:34:54.300000,211,38961.825813,6,121639,25
237,2021-11-19,16:34:54.600000,211,36915.65111,6,121909,25
238,2021-11-19,16:34:54.900000,210,35640.597818,6,122187,25
239,2021-11-19,16:34:55.100000,210,35137.287308,6,122458,25
240,2021-11-19,16:34:55.400000,209,32117.424248,6,122733,25
241,2021-11-19,16:34:55.700000,209,30339.060446,6,123009,25
242,2021-11-19,16:34:56,209,31479.897602,6,123279,25
243,2021-11-19,16:34:56.200000,208,25172.360581,6,123558,25
244,2021-11-19,16:34:56.500000,208,22588.699963,6,123831,25
245,2021-11-19,16:34:56.800000,208,19535.90424,6,124103,25
246,2021-11-19,16:34:57.100000,207,15744.298398,6,124372,25
247,2021-11-19,16:34:57.300000,207,13496.799491,6,124649,25
248,2021-11-19,16:34:57.600000,207,10745.368703,6,124922,25
249,2021-11-19,16:34:57.900000,207,5779.993042,6,125198,25
250,2021-11-19,16:34:58.200000,206,243.57743200000002,6,125471,25
251,2021-11-19,16:34:58.400000,206,40596.652914,6,125742,25
252,2021-11-19,16:34:58.700000,208,36302.357933,6,126011,25
253,2021-11-19,16:34:59,208,32443.644023,6,126286,25
254,2021-11-19,16:34:59.300000,207,30095.483014,6,126562,25
255,2021-11-19,16:34:59.500000,207,26941.403818,6,126844,25
256,2021-11-19,16:34:59.800000,207,22378.676565,6,127113,25
257,2021-11-19,16:35:00.100000,207,18788.394927,6,127381,25
258,2021-11-19,16:35:00.300000,208,14057.897504,6,127650,25
259,2021-11-19,16:35:00.600000,208,10366.953764,6,127920,25
260,2021-11-19,16:35:00.900000,208,8185.941554,6,128200,25
261,2021-11-19,16:35:01.200000,209,7448.374177,6,128476,25
262,2021-11-19,16:35:01.400000,209,6643.077361,6,128746,25
263,2021-11-19,16:35:01.700000,209,10199.183594,6,129020,25
264,2021-11-19,16:35:02,210,11205.804614,6,129301,25
265,2021-11-19,16:35:02.300000,210,14426.991878,6,129573,25
266,2021-11-19,16:35:02.500000,210,16171.180275,6,129850,25
267,2021-11-19,16:35:02.800000,210,18788.394927,6,130115,25
268,2021-11-19,16:35:03.100000,210,18922.611063,6,130396,25
269,2021-11-19,16:35:03.400000,210,23820.878656,6,130666,25
270,2021-11-19,16:35:03.600000,211,24592.621438000002,6,130945,25
271,2021-11-19,16:35:03.900000,211,26337.431206,6,131210,25
272,2021-11-19,16:35:04.200000,210,29457.956368,6,131480,25
273,2021-11-19,16:35:04.400000,210,31940.333513,6,131761,25
274,2021-11-19,16:35:04.700000,0,0.0,5,132033,25
275,2021-11-19,16:35:05,0,0.0,5,132315,25
276,2021-11-19,16:35:05.300000,0,0.0,5,132578,25
277,2021-11-19,16:35:05.500000,0,0.0,5,132853,25
278,2021-11-19,16:35:05.800000,0,0.0,5,133129,25
279,2021-11-19,16:35:06.100000,0,0.0,5,133401,25
280,2021-11-19,16:35:06.400000,0,0.0,5,133680,25
281,2021-11-19,16:35:06.600000,0,0.0,5,133948,25
282,2021-11-19,16:35:06.900000,0,0.0,5,134231,25
283,2021-11-19,16:35:07.200000,0,0.0,5,134500,25
284,2021-11-19,16:35:07.500000,0,0.0,5,134780,25
285,2021-11-19,16:35:07.700000,0,0.0,5,135042,25
286,2021-11-19,16:35:08,0,0.0,5,135306,25
287,2021-11-19,16:35:08.300000,0,0.0,5,135656,25
288,2021-11-19,16:35:08.600000,0,0.0,5,135931,25
289,2021-11-19,16:35:08.900000,0,0.0,5,136207,25
290,2021-11-19,16:35:09.200000,0,0.0,5,136469,25
291,2021-11-19,16:35:09.400000,0,0.0,5,136743,25
292,2021-11-19,16:35:09.700000,0,0.0,5,137007,25
293,2021-11-19,16:35:10,0,0.0,5,137270,25
294,2021-11-19,16:35:10.200000,0,0.0,5,137539,25
295,2021-11-19,16:35:10.500000,0,0.0,5,137808,25
296,2021-11-19,16:35:10.900000,0,0.0,5,138233,25
297,2021-11-19,16:35:11.200000,0,0.0,5,138496,25
298,2021-11-19,16:35:11.500000,0,0.0,5,138765,25
299,2021-11-19,16:35:11.700000,0,0.0,5,139035,25
300,2021-11-19,16:35:12,0,0.0,5,139297,25
301,2021-11-19,16:35:12.300000,0,0.0,5,139586,25
302,2021-11-19,16:35:12.500000,0,0.0,5,139847,25
303,2021-11-19,16:35:12.800000,0,0.0,5,140115,25
304,2021-11-19,16:35:13.100000,0,0.0,5,140381,25
305,2021-11-19,16:35:13.300000,0,0.0,5,140654,25
306,2021-11-19,16:35:13.600000,0,0.0,5,140930,25
307,2021-11-19,16:35:13.900000,0,0.0,5,141199,25
308,2021-11-19,16:35:14.200000,0,0.0,5,141476,25
309,2021-11-19,16:35:14.400000,0,0.0,5,141743,25
310,2021-11-19,16:35:14.700000,213,14536.353174,6,142030,25
311,2021-11-19,16:35:15,0,0.0,5,142295,25
312,2021-11-19,16:35:15.300000,0,0.0,5,142562,25
313,2021-11-19,16:35:15.500000,0,0.0,5,142829,25
314,2021-11-19,16:35:15.800000,0,0.0,5,143094,25
315,2021-11-19,16:35:16,213,16784.473452000002,6,143369,25
316,2021-11-19,16:35:16.300000,0,0.0,6,143639,25
317,2021-11-19,16:35:16.600000,213,8698.572629,6,143918,25
318,2021-11-19,16:35:16.900000,214,13094.151083,6,144190,25
319,2021-11-19,16:35:17.200000,0,5478.006736,6,144467,25
320,2021-11-19,16:35:17.400000,214,0.0,6,144735,25
321,2021-11-19,16:35:17.700000,214,0.0,5,145007,25
322,2021-11-19,16:35:18,0,0.0,5,145277,25
323,2021-11-19,16:35:18.200000,0,0.0,5,145541,25
324,2021-11-19,16:35:18.500000,0,0.0,5,145816,25
325,2021-11-19,16:35:18.800000,0,0.0,5,146078,25
326,2021-11-19,16:35:19,0,0.0,5,146355,25
327,2021-11-19,16:35:19.300000,0,0.0,5,146628,25
328,2021-11-19,16:35:19.600000,0,0.0,5,146897,25
329,2021-11-19,16:35:19.900000,214,25532.13439,6,147169,25
330,2021-11-19,16:35:20.100000,214,24257.081098,6,147448,25
331,2021-11-19,16:35:20.400000,214,22076.690259,6,147720,25
332,2021-11-19,16:35:20.700000,214,20835.191001,6,147995,25
333,2021-11-19,16:35:21,214,20801.636967,6,148279,25
334,2021-11-19,16:35:21.200000,214,20097.002253,6,148548,25
335,2021-11-19,16:35:21.500000,214,20432.542593000002,6,148820,25
336,2021-11-19,16:35:21.800000,214,21304.947477,6,149097,25
337,2021-11-19,16:35:22.100000,214,23284.635483000002,6,149371,25
338,2021-11-19,16:35:22.300000,214,23451.784282,6,149648,25
339,2021-11-19,16:35:22.600000,214,25397.918254,6,149935,25
340,2021-11-19,16:35:22.900000,214,26740.079614000002,6,150217,25
341,2021-11-19,16:35:23.200000,213,28350.673246000002,6,150494,25
342,2021-11-19,16:35:23.400000,213,28719.76762,6,150760,25
343,2021-11-19,16:35:23.700000,213,30665.901592000002,6,151023,25
344,2021-11-19,16:35:24,213,32879.846465,6,151299,25
345,2021-11-19,16:35:24.300000,213,33114.724703,6,151574,25
346,2021-11-19,16:35:24.500000,213,34087.791689,6,151848,25
347,2021-11-19,16:35:24.800000,213,36235.249865,6,152118,25
348,2021-11-19,16:35:25.100000,213,38181.383837,6,152399,25
349,2021-11-19,16:35:25.400000,213,40261.112574,6,152675,25
350,2021-11-19,16:35:25.600000,213,310.6855,6,152950,25
351,2021-11-19,16:35:25.900000,213,3062.116288,6,153230,25
352,2021-11-19,16:35:26.200000,213,4739.817988,6,153508,25
353,2021-11-19,16:35:26.500000,213,5377.344634,6,153778,25
354,2021-11-19,16:35:26.700000,0,0.0,5,154051,25
355,2021-11-19,16:35:27,0,0.0,5,154328,25
356,2021-11-19,16:35:27.300000,0,0.0,5,154595,25
357,2021-11-19,16:35:27.600000,0,0.0,5,154861,25
358,2021-11-19,16:35:27.800000,0,0.0,5,155130,25
359,2021-11-19,16:35:28.100000,0,0.0,5,155414,25
360,2021-11-19,16:35:28.400000,213,4806.926056,6,155677,25
361,2021-11-19,16:35:28.800000,213,3162.77839,6,156092,25
362,2021-11-19,16:35:29,213,1485.07669,6,156360,25
363,2021-11-19,16:35:29.300000,213,40462.436778,6,156635,25
364,2021-11-19,16:35:29.600000,213,38416.262075,6,156909,25
365,2021-11-19,16:35:29.900000,213,36570.790205,6,157178,25
366,2021-11-19,16:35:30.100000,213,35060.858675,7,157455,25
367,2021-11-19,16:35:30.400000,212,32175.211751,7,157723,25
368,2021-11-19,16:35:30.700000,211,30598.793524,7,158001,25
369,2021-11-19,16:35:31,211,29088.861994,7,158274,25
370,2021-11-19,16:35:31.200000,211,27276.944158000002,7,158557,25
371,2021-11-19,16:35:31.500000,211,24592.621438000002,7,158837,25
372,2021-11-19,16:35:31.800000,210,22647.108837,7,159112,25
373,2021-11-19,16:35:32.100000,210,20365.434525,7,159381,25
374,2021-11-19,16:35:32.400000,210,18419.300553,7,159663,25
375,2021-11-19,16:35:32.600000,210,16406.058513,7,159937,25
376,2021-11-19,16:35:32.900000,209,14024.34347,7,160207,25
377,2021-11-19,16:35:33.200000,209,14527.653980000001,7,160481,25
378,2021-11-19,16:35:33.400000,209,13789.465232,7,160751,25
379,2021-11-19,16:35:33.700000,209,11306.466716,7,161020,25
380,2021-11-19,16:35:34,210,8286.603656,7,161301,25
381,2021-11-19,16:35:34.300000,210,6173.320885,7,161570,25
382,2021-11-19,16:35:34.500000,210,5703.564409,7,161846,25
383,2021-11-19,16:35:34.800000,211,5770.672477,7,162121,25
384,2021-11-19,16:35:35.100000,211,7481.928211,7,162397,25
385,2021-11-19,16:35:35.400000,211,7448.374177,7,162671,25
386,2021-11-19,16:35:35.600000,211,7582.590313,7,162948,25
387,2021-11-19,16:35:35.900000,211,8286.603656,7,163222,25
388,2021-11-19,16:35:36.200000,212,9125.454506,7,163497,25
389,2021-11-19,16:35:36.500000,212,9528.102914000001,7,163772,25
390,2021-11-19,16:35:36.700000,212,10467.615866,6,164035,25
391,2021-11-19,16:35:37,212,9762.981152,6,164317,25
392,2021-11-19,16:35:37.300000,212,7616.144347,6,164587,25
393,2021-11-19,16:35:37.600000,212,9897.197288,6,164867,25
394,2021-11-19,16:35:37.800000,212,9796.535186000001,6,165136,25
395,2021-11-19,16:35:38.100000,212,10601.832002000001,6,165413,25
396,2021-11-19,16:35:38.400000,212,12313.087736,6,165682,25
397,2021-11-19,16:35:38.600000,212,9226.116608,6,165958,25
398,2021-11-19,16:35:38.900000,212,11776.223192,6,166238,25
399,2021-11-19,16:35:39.200000,212,15667.869765,6,166510,25
400,2021-11-19,16:35:39.500000,212,16204.734309,6,166782,25
401,2021-11-19,16:35:39.700000,212,15734.977833,6,167058,25
402,2021-11-19,16:35:40,212,16741.598853,6,167340,25
403,2021-11-19,16:35:40.300000,211,15802.085901,6,167614,25
404,2021-11-19,16:35:40.600000,211,12346.64177,6,167889,25
405,2021-11-19,16:35:40.800000,211,11306.466716,6,168158,25
406,2021-11-19,16:35:41.100000,211,10266.291662,6,168433,25
407,2021-11-19,16:35:41.400000,211,10836.71024,6,168704,25
408,2021-11-19,16:35:41.700000,211,8387.265758,6,168976,25
409,2021-11-19,16:35:41.900000,211,9796.535186000001,7,169241,25
410,2021-11-19,16:35:42.200000,211,10501.1699,7,169516,25
411,2021-11-19,16:35:42.500000,211,6374.645089,7,169797,25
412,2021-11-19,16:35:42.800000,211,4495.6191850000005,7,170073,25
413,2021-11-19,16:35:43,211,4629.8353210000005,7,170342,25
414,2021-11-19,16:35:43.300000,211,4596.281287,7,170617,25
415,2021-11-19,16:35:43.600000,211,804.675445,7,170899,25
416,2021-11-19,16:35:43.900000,211,502.689139,7,171167,25
417,2021-11-19,16:35:44.100000,211,334.918969,7,171443,25
418,2021-11-19,16:35:44.400000,211,66.486697,7,171718,25
419,2021-11-19,16:35:44.700000,211,200.702833,7,172000,25
420,2021-11-19,16:35:45,211,66.486697,7,172268,25
421,2021-11-19,16:35:45.200000,211,301.364935,7,172549,25
422,2021-11-19,16:35:45.500000,211,100.04073100000001,7,172818,25
423,2021-11-19,16:35:45.800000,211,167.148799,7,173093,25
424,2021-11-19,16:35:46.100000,211,32.932663,7,173370,25
425,2021-11-19,16:35:46.300000,211,32.932663,7,173638,25
426,2021-11-19,16:35:46.600000,211,435.581071,7,173907,25
427,2021-11-19,16:35:46.900000,211,972.445615,7,174183,25
428,2021-11-19,16:35:47.300000,210,200.702833,7,174585,25
429,2021-11-19,16:35:47.500000,210,569.797207,7,174859,25
430,2021-11-19,16:35:47.800000,210,167.148799,7,175133,25
431,2021-11-19,16:35:48.100000,210,100.04073100000001,7,175396,25
432,2021-11-19,16:35:48.400000,210,32.932663,7,175677,25
433,2021-11-19,16:35:48.600000,210,368.473003,7,175946,25
434,2021-11-19,16:35:48.900000,210,234.256867,7,176209,25
