,index,utcdate,utctime,alt,speed_mph,n_sats,duration,trip_id
45,19989,2021-11-16,22:23:05.800000,210,6609.523327,7,19989,14
46,20253,2021-11-16,22:23:06.100000,210,6743.739463,7,20253,14
47,20529,2021-11-16,22:23:06.300000,210,7716.806449,7,20529,14
48,20813,2021-11-16,22:23:06.600000,210,8588.589962,7,20813,14
49,21080,2021-11-16,22:23:06.900000,211,9863.643254,7,21080,14
50,21364,2021-11-16,22:23:07.200000,211,9460.994846,7,21364,14
51,21642,2021-11-16,22:23:07.400000,211,9997.85939,7,21642,14
52,21914,2021-11-16,22:23:07.700000,211,9762.981152,7,21914,14
53,22192,2021-11-16,22:23:08,211,9360.332744,7,22192,14
54,22455,2021-11-16,22:23:08.300000,211,8622.143996,7,22455,14
55,22731,2021-11-16,22:23:08.500000,211,7381.266109,7,22731,14
56,23000,2021-11-16,22:23:08.800000,211,7850.401214,7,23000,14
57,23282,2021-11-16,22:23:09.100000,211,8185.941554,7,23282,14
58,23557,2021-11-16,22:23:09.400000,211,8689.252064,7,23557,14
59,23835,2021-11-16,22:23:09.600000,211,7816.84718,7,23835,14
60,24107,2021-11-16,22:23:09.900000,211,8018.171384,7,24107,14
61,24376,2021-11-16,22:23:10.200000,211,7515.482245,7,24376,14
62,24653,2021-11-16,22:23:10.500000,211,7515.482245,7,24653,14
63,24923,2021-11-16,22:23:10.700000,211,7951.063316,7,24923,14
64,25205,2021-11-16,22:23:11,211,7984.61735,7,25205,14
65,25472,2021-11-16,22:23:11.300000,211,7683.252415,7,25472,14
66,25742,2021-11-16,22:23:11.500000,211,8387.265758,7,25742,14
67,26023,2021-11-16,22:23:11.800000,211,8185.941554,7,26023,14
68,26297,2021-11-16,22:23:12.100000,211,8555.035928,7,26297,14
69,26572,2021-11-16,22:23:12.400000,211,8924.130302,7,26572,14
70,26843,2021-11-16,22:23:12.600000,211,9091.900472,7,26843,14
71,27117,2021-11-16,22:23:12.900000,211,8420.819792,7,27117,14
72,27392,2021-11-16,22:23:13.200000,212,7951.063316,7,27392,14
73,27662,2021-11-16,22:23:13.500000,212,6542.415259,7,27662,14
74,27962,2021-11-16,22:23:13.800000,212,6475.307191,7,27962,14
75,28236,2021-11-16,22:23:14,212,6307.537021,7,28236,14
76,28511,2021-11-16,22:23:14.300000,212,6106.212817,7,28511,14
77,28774,2021-11-16,22:23:14.600000,212,5334.470035,7,28774,14
78,29053,2021-11-16,22:23:14.900000,212,5300.9160010000005,7,29053,14
79,29331,2021-11-16,22:23:15.100000,212,5300.9160010000005,7,29331,14
80,29604,2021-11-16,22:23:15.400000,212,5066.037763,7,29604,14
81,29875,2021-11-16,22:23:15.700000,212,5267.361967,7,29875,14
82,30152,2021-11-16,22:23:16,212,4998.929695,7,30152,14
83,30425,2021-11-16,22:23:16.200000,212,4495.6191850000005,7,30425,14
84,30695,2021-11-16,22:23:16.500000,212,3388.336063,7,30695,14
85,30969,2021-11-16,22:23:16.800000,212,3992.308675,7,30969,14
86,31239,2021-11-16,22:23:17,212,4495.6191850000005,7,31239,14
87,31514,2021-11-16,22:23:17.300000,212,4160.078845,7,31514,14
88,31791,2021-11-16,22:23:17.600000,212,4864.713559,7,31791,14
89,32058,2021-11-16,22:23:17.900000,212,6240.428953,7,32058,14
90,32342,2021-11-16,22:23:18.100000,212,4764.0514570000005,7,32342,14
91,32615,2021-11-16,22:23:18.400000,213,4562.727253,7,32615,14
92,32896,2021-11-16,22:23:18.700000,213,4898.2675930000005,7,32896,14
93,33174,2021-11-16,22:23:19,213,5435.1321370000005,7,33174,14
94,33441,2021-11-16,22:23:19.200000,213,5737.118443,7,33441,14
95,33717,2021-11-16,22:23:19.500000,213,5133.145831,7,33717,14
96,33991,2021-11-16,22:23:19.800000,213,5971.996681,7,33991,14
97,34275,2021-11-16,22:23:20.100000,213,5535.794239,7,34275,14
98,34542,2021-11-16,22:23:20.300000,213,5133.145831,7,34542,14
99,34824,2021-11-16,22:23:20.600000,213,5166.6998650000005,7,34824,14
100,35104,2021-11-16,22:23:20.900000,212,3958.754641,7,35104,14
101,35382,2021-11-16,22:23:21.200000,212,6945.063667,7,35382,14
102,35656,2021-11-16,22:23:21.500000,212,7549.036279,7,35656,14
103,35931,2021-11-16,22:23:21.700000,212,6676.631395,7,35931,14
104,36205,2021-11-16,22:23:22,212,5569.348273,7,36205,14
105,36475,2021-11-16,22:23:22.300000,212,5602.902307,7,36475,14
106,36754,2021-11-16,22:23:22.600000,212,5636.456341,7,36754,14
107,37021,2021-11-16,22:23:22.800000,212,5602.902307,7,37021,14
108,37300,2021-11-16,22:23:23.100000,212,5938.442647,7,37300,14
109,37570,2021-11-16,22:23:23.400000,212,6273.982987,7,37570,14
110,37841,2021-11-16,22:23:23.600000,212,6676.631395,7,37841,14
111,38115,2021-11-16,22:23:23.900000,212,6542.415259,7,38115,14
112,38383,2021-11-16,22:23:24.200000,212,6441.753157,7,38383,14
113,38662,2021-11-16,22:23:24.500000,212,6508.861225,7,38662,14
114,38933,2021-11-16,22:23:24.700000,212,7012.171735,7,38933,14
115,39213,2021-11-16,22:23:25,212,5837.780545,7,39213,14
116,39482,2021-11-16,22:23:25.300000,212,3690.322369,7,39482,14
117,39747,2021-11-16,22:23:25.500000,212,2247.498907,7,39747,14
118,40023,2021-11-16,22:23:25.800000,212,871.783513,7,40023,14
119,40285,2021-11-16,22:23:26.100000,212,200.702833,7,40285,14
120,40561,2021-11-16,22:23:26.400000,212,871.783513,7,40561,14
121,40835,2021-11-16,22:23:26.600000,212,1005.999649,7,40835,14
122,41111,2021-11-16,22:23:26.900000,212,2918.579587,7,41111,14
123,41382,2021-11-16,22:23:27.200000,212,3321.227995,7,41382,14
124,41657,2021-11-16,22:23:27.500000,212,2650.147315,7,41657,14
125,41933,2021-11-16,22:23:27.700000,212,5300.9160010000005,7,41933,14
126,42204,2021-11-16,22:23:28,212,7582.590313,7,42204,14
127,42487,2021-11-16,22:23:28.300000,212,9125.454506,7,42487,14
128,42757,2021-11-16,22:23:28.600000,212,9528.102914000001,7,42757,14
129,43025,2021-11-16,22:23:28.800000,212,11474.236886,7,43025,14
130,43294,2021-11-16,22:23:29.100000,212,14158.559606,7,43294,14
131,43571,2021-11-16,22:23:29.400000,212,16003.410105,7,43571,14
132,43841,2021-11-16,22:23:29.600000,212,17681.111805,7,43841,14
133,44114,2021-11-16,22:23:29.900000,212,20197.664355,7,44114,14
134,44390,2021-11-16,22:23:30.200000,212,21606.933783,7,44390,14
135,44667,2021-11-16,22:23:30.500000,212,23518.892350000002,7,44667,14
136,44936,2021-11-16,22:23:30.700000,212,24961.715812,7,44936,14
137,45208,2021-11-16,22:23:31,212,25062.377914,7,45208,14
138,45477,2021-11-16,22:23:31.300000,212,26773.633648,7,45477,14
139,45753,2021-11-16,22:23:31.500000,212,28753.321654,7,45753,14
140,46036,2021-11-16,22:23:31.800000,212,30632.347558,7,46036,14
141,46311,2021-11-16,22:23:32.100000,212,31135.036697,7,46311,14
142,46585,2021-11-16,22:23:32.400000,212,32040.995615,7,46585,14
143,46855,2021-11-16,22:23:32.600000,212,32443.644023,7,46855,14
144,47159,2021-11-16,22:23:33,213,35127.966743,7,47159,14
145,47437,2021-11-16,22:23:33.200000,213,35497.061117,7,47437,14
146,47706,2021-11-16,22:23:33.500000,213,37577.411225,7,47706,14
147,47981,2021-11-16,22:23:33.800000,213,37711.627361,7,47981,14
148,48253,2021-11-16,22:23:34,213,37644.519293,7,48253,14
149,48556,2021-11-16,22:23:34.300000,213,36839.222477,7,48556,14
150,48821,2021-11-16,22:23:34.600000,213,37980.059633,7,48821,14
151,49105,2021-11-16,22:23:34.900000,213,37141.208783,7,49105,14
152,49370,2021-11-16,22:23:35.200000,214,37644.519293,7,49370,14
153,49650,2021-11-16,22:23:35.400000,214,37980.059633,7,49650,14
154,49922,2021-11-16,22:23:35.700000,214,38550.478211,7,49922,14
155,50195,2021-11-16,22:23:36,214,38952.505248,7,50195,14
156,50470,2021-11-16,22:23:36.300000,214,39556.47786,7,50470,14
157,50745,2021-11-16,22:23:36.500000,214,39791.356098000004,7,50745,14
158,51027,2021-11-16,22:23:36.800000,215,39959.126268,7,51027,14
159,51296,2021-11-16,22:23:37.100000,215,981.76618,7,51296,14
160,51571,2021-11-16,22:23:37.400000,215,478.45567,7,51571,14
161,51844,2021-11-16,22:23:37.600000,215,512.009704,7,51844,14
162,52116,2021-11-16,22:23:37.900000,215,746.887942,7,52116,14
163,52384,2021-11-16,22:23:38.200000,214,40428.882744,9,52384,14
164,52661,2021-11-16,22:23:38.500000,214,39623.585928,9,52661,14
165,52935,2021-11-16,22:23:38.700000,214,37745.181395,9,52935,14
166,53211,2021-11-16,22:23:39,214,35664.831287,9,53211,14
167,53486,2021-11-16,22:23:39.300000,214,34020.683621000004,9,53486,14
168,53754,2021-11-16,22:23:39.500000,214,32342.981921,9,53754,14
169,54035,2021-11-16,22:23:39.800000,214,30632.347558,9,54035,14
170,54306,2021-11-16,22:23:40.100000,214,28115.795008,9,54306,14
171,54574,2021-11-16,22:23:40.400000,214,25767.012628,9,54574,14
172,54844,2021-11-16,22:23:40.600000,214,26236.769104,9,54844,14
173,55112,2021-11-16,22:23:40.900000,213,22043.136225000002,9,55112,14
174,55387,2021-11-16,22:23:41.200000,213,19795.015947,9,55387,14
175,55651,2021-11-16,22:23:41.400000,213,17177.801295,9,55651,14
176,55926,2021-11-16,22:23:41.700000,213,17211.355329,9,55926,14
177,56194,2021-11-16,22:23:42,213,13823.019266,9,56194,14
178,56471,2021-11-16,22:23:42.300000,213,11373.574784,9,56471,14
179,56747,2021-11-16,22:23:42.500000,213,9997.85939,9,56747,14
180,57014,2021-11-16,22:23:42.800000,213,8152.38752,9,57014,14
181,57289,2021-11-16,22:23:43.100000,213,6005.550715,9,57289,14
182,57551,2021-11-16,22:23:43.300000,213,4394.957083,9,57551,14
183,57827,2021-11-16,22:23:43.600000,213,3891.646573,9,57827,14
184,58097,2021-11-16,22:23:43.900000,213,5804.226511,9,58097,14
185,58378,2021-11-16,22:23:44.200000,213,7783.293146,9,58378,14
186,58653,2021-11-16,22:23:44.400000,213,8957.684336,9,58653,14
187,58923,2021-11-16,22:23:44.700000,212,13017.72245,9,58923,14
188,59204,2021-11-16,22:23:45,212,14896.748354,9,59204,14
189,59480,2021-11-16,22:23:45.300000,212,18486.408621,9,59480,14
190,59755,2021-11-16,22:23:45.500000,212,18654.178791,9,59755,14
191,60029,2021-11-16,22:23:45.800000,212,19157.489301,9,60029,14
192,60311,2021-11-16,22:23:46.100000,212,20097.002253,9,60311,14
193,60585,2021-11-16,22:23:46.400000,212,21338.501511,9,60585,14
194,60862,2021-11-16,22:23:46.700000,212,22311.568497,9,60862,14
195,61136,2021-11-16,22:23:46.900000,212,27209.83609,9,61136,14
196,61424,2021-11-16,22:23:47.200000,212,29457.956368,9,61424,14
197,61706,2021-11-16,22:23:47.500000,212,30531.685456,9,61706,14
198,61981,2021-11-16,22:23:47.800000,212,32611.414193,9,61981,14
199,62257,2021-11-16,22:23:48,212,35127.966743,9,62257,14
200,62540,2021-11-16,22:23:48.300000,212,35127.966743,9,62540,14
201,62820,2021-11-16,22:23:48.600000,212,38952.505248,9,62820,14
202,63094,2021-11-16,22:23:48.900000,212,176.469364,9,63094,14
203,63370,2021-11-16,22:23:49.200000,212,2122.603336,9,63370,14
204,63634,2021-11-16,22:23:49.400000,212,3330.54856,9,63634,14
205,63909,2021-11-16,22:23:49.700000,212,5847.1011100000005,9,63909,14
206,64184,2021-11-16,22:23:50,213,7926.829847,9,64184,14
207,64460,2021-11-16,22:23:50.300000,213,8899.896833,9,64460,14
208,64735,2021-11-16,22:23:50.500000,213,10812.476771,9,64735,14
209,65009,2021-11-16,22:23:50.800000,213,11617.773587,9,65009,14
210,65285,2021-11-16,22:23:51.100000,213,13530.353525,9,65285,14
211,65557,2021-11-16,22:23:51.300000,213,14603.461242,9,65557,14
212,65831,2021-11-16,22:23:51.600000,213,15106.771752,9,65831,14
213,66102,2021-11-16,22:23:51.900000,213,16616.703282,9,66102,14
214,66411,2021-11-16,22:23:52.200000,214,17019.35169,9,66411,14
215,66682,2021-11-16,22:23:52.500000,213,18965.485662,9,66682,14
216,66956,2021-11-16,22:23:52.700000,214,19569.458274,9,66956,14
217,67223,2021-11-16,22:23:53,214,22186.051555000002,9,67223,14
218,67492,2021-11-16,22:23:53.300000,214,22118.943487,9,67492,14
219,67763,2021-11-16,22:23:53.600000,214,23830.199221,9,67763,14
220,68033,2021-11-16,22:23:53.800000,215,24736.158139,9,68033,14
221,68307,2021-11-16,22:23:54.100000,215,24501.279901,9,68307,14
222,68576,2021-11-16,22:23:54.400000,215,25608.563023,9,68576,14
223,68860,2021-11-16,22:23:54.700000,216,25205.914615,9,68860,14
224,69133,2021-11-16,22:23:54.900000,216,26279.643703,9,69133,14
225,69415,2021-11-16,22:23:55.200000,216,26178.981601,9,69415,14
226,69689,2021-11-16,22:23:55.500000,217,26246.089669,9,69689,14
227,69961,2021-11-16,22:23:55.800000,217,25944.103363000002,9,69961,14
228,70234,2021-11-16,22:23:56,218,24836.820241,9,70234,14
229,70510,2021-11-16,22:23:56.300000,218,25071.698479,9,70510,14
230,70790,2021-11-16,22:23:56.600000,218,24534.833935,9,70790,14
231,71062,2021-11-16,22:23:56.900000,218,22454.483827,9,71062,14
232,71341,2021-11-16,22:23:57.100000,219,21347.822076,9,71341,14
233,71610,2021-11-16,22:23:57.400000,219,20710.295430000002,9,71610,14
234,71885,2021-11-16,22:23:57.700000,219,17723.986404,9,71885,14
235,72155,2021-11-16,22:23:57.900000,220,16180.50084,9,72155,14
236,72429,2021-11-16,22:23:58.200000,220,14033.042664,9,72429,14
237,72705,2021-11-16,22:23:58.500000,220,14972.555616,9,72705,14
238,72980,2021-11-16,22:23:58.800000,220,11684.881655,9,72980,14
239,73254,2021-11-16,22:23:59,220,11080.909043,9,73254,14
240,73520,2021-11-16,22:23:59.300000,221,7826.167745,9,73520,14
241,73797,2021-11-16,22:23:59.600000,221,5276.682532,9,73797,14
242,74068,2021-11-16,22:23:59.900000,221,1518.630724,9,74068,14
243,74339,2021-11-16,22:24:00.100000,222,39892.0182,9,74339,14
244,74613,2021-11-16,22:24:00.400000,222,35429.953049,9,74613,14
245,74882,2021-11-16,22:24:00.700000,222,31437.023003000002,9,74882,14
246,75156,2021-11-16,22:24:00.900000,222,28015.132906,9,75156,14
247,75419,2021-11-16,22:24:01.200000,222,22982.649177,9,75419,14
248,75700,2021-11-16,22:24:01.500000,223,18452.854587,9,75700,14
249,75970,2021-11-16,22:24:01.800000,223,15467.166932,9,75970,14
250,76242,2021-11-16,22:24:02,223,11541.344954,9,76242,14
251,76514,2021-11-16,22:24:02.300000,223,9058.346438,9,76514,14
252,76783,2021-11-16,22:24:02.600000,223,7213.495939,9,76783,14
253,77060,2021-11-16,22:24:02.900000,224,6945.063667,9,77060,14
254,77334,2021-11-16,22:24:03.100000,224,6777.293497,9,77334,14
255,77615,2021-11-16,22:24:03.400000,224,7716.806449,9,77615,14
256,77884,2021-11-16,22:24:03.700000,224,8320.15769,9,77884,14
257,78153,2021-11-16,22:24:03.900000,224,10132.075526,9,78153,14
258,78435,2021-11-16,22:24:04.200000,224,12917.060348,9,78435,14
259,78710,2021-11-16,22:24:04.500000,224,14426.991878,9,78710,14
260,78985,2021-11-16,22:24:04.800000,224,15299.396762,9,78985,14
261,79271,2021-11-16,22:24:05.100000,224,22177.352361,9,79271,14
262,79549,2021-11-16,22:24:05.300000,224,22311.568497,9,79549,14
263,79820,2021-11-16,22:24:05.600000,224,24491.959336,9,79820,14
264,80102,2021-11-16,22:24:05.900000,224,24659.729506,9,80102,14
265,80374,2021-11-16,22:24:06.200000,224,26974.957852,9,80374,14
266,80656,2021-11-16,22:24:06.400000,224,27344.052226,9,80656,14
267,80939,2021-11-16,22:24:06.700000,224,29659.280572,9,80939,14
268,81212,2021-11-16,22:24:07,224,32108.103683,9,81212,14
269,81482,2021-11-16,22:24:07.300000,224,34020.683621000004,9,81482,14
270,81750,2021-11-16,22:24:07.500000,224,34859.534471,9,81750,14
271,82026,2021-11-16,22:24:07.800000,223,34758.872369,9,82026,14
272,82295,2021-11-16,22:24:08.100000,223,36939.884579,9,82295,14
273,82571,2021-11-16,22:24:08.400000,223,38147.829803,9,82571,14
274,82839,2021-11-16,22:24:08.600000,222,512.009704,9,82839,14
275,83113,2021-11-16,22:24:08.900000,222,2223.265438,9,83113,14
276,83380,2021-11-16,22:24:09.200000,222,3632.534866,9,83380,14
277,83646,2021-11-16,22:24:09.400000,222,4404.277648,9,83646,14
278,83915,2021-11-16,22:24:09.700000,222,6182.020079,9,83915,14
279,84190,2021-11-16,22:24:10,222,9403.207343,9,84190,14
280,84466,2021-11-16,22:24:10.300000,222,9168.329105,9,84466,14
281,84741,2021-11-16,22:24:10.500000,222,11584.219553,9,84741,14
282,85016,2021-11-16,22:24:10.800000,222,11047.355009,9,85016,14
283,85292,2021-11-16,22:24:11.100000,222,9034.112969,9,85292,14
284,85657,2021-11-16,22:24:11.400000,223,12020.421995,9,85657,14
285,85929,2021-11-16,22:24:11.700000,223,14637.015276,9,85929,14
286,86203,2021-11-16,22:24:12,222,16750.919418,9,86203,14
287,86475,2021-11-16,22:24:12.300000,223,18831.269526,9,86475,14
288,86743,2021-11-16,22:24:12.500000,223,21247.159974000002,9,86743,14
289,87019,2021-11-16,22:24:12.800000,223,23024.902405,9,87019,14
290,87288,2021-11-16,22:24:13.100000,223,24635.496037,9,87288,14
291,87569,2021-11-16,22:24:13.400000,223,27252.710689,9,87569,14
292,87843,2021-11-16,22:24:13.600000,223,28963.966423,9,87843,14
293,88160,2021-11-16,22:24:14,223,31647.667772,9,88160,14
294,88433,2021-11-16,22:24:14.200000,223,32150.978282,9,88433,14
295,88715,2021-11-16,22:24:14.500000,223,33660.909812,9,88715,14
296,88983,2021-11-16,22:24:14.800000,223,34566.86873,9,88983,14
297,89259,2021-11-16,22:24:15.100000,223,36211.016396,9,89259,14
298,89533,2021-11-16,22:24:15.300000,223,36781.434974,9,89533,14
299,89808,2021-11-16,22:24:15.600000,222,39901.338765,9,89808,14
300,90084,2021-11-16,22:24:15.900000,222,1225.964983,9,90084,14
301,90354,2021-11-16,22:24:16.100000,223,51.573793,9,90354,14
302,90632,2021-11-16,22:24:16.400000,223,3138.544921,9,90632,14
303,90901,2021-11-16,22:24:16.700000,223,2199.031969,9,90901,14
304,91177,2021-11-16,22:24:17,223,3406.977193,9,91177,14
305,91449,2021-11-16,22:24:17.200000,223,3172.098955,9,91449,14
306,91718,2021-11-16,22:24:17.500000,223,4043.8824680000002,9,91718,14
307,91992,2021-11-16,22:24:17.800000,223,5587.368032,9,91992,14
308,92261,2021-11-16,22:24:18.100000,223,5218.273658,9,92261,14
309,92535,2021-11-16,22:24:18.300000,223,5520.259964,9,92535,14
310,92806,2021-11-16,22:24:18.600000,223,4580.747012,9,92806,14
311,93083,2021-11-16,22:24:18.900000,223,5922.908372,9,93083,14
312,93349,2021-11-16,22:24:19.100000,223,5855.800304,9,93349,14
313,93629,2021-11-16,22:24:19.400000,223,5922.908372,9,93629,14
314,93907,2021-11-16,22:24:19.700000,223,4312.31474,9,93907,14
315,94176,2021-11-16,22:24:20,223,5620.922066,9,94176,14
316,94450,2021-11-16,22:24:20.200000,223,4513.638944,9,94450,14
317,94726,2021-11-16,22:24:20.500000,222,4312.31474,9,94726,14
318,95008,2021-11-16,22:24:20.800000,222,5419.597862,9,95008,14
319,95279,2021-11-16,22:24:21.100000,222,8808.555296,9,95279,14
320,95551,2021-11-16,22:24:21.300000,221,8942.771432,9,95551,14
321,95828,2021-11-16,22:24:21.600000,221,9815.176316000001,9,95828,14
322,96096,2021-11-16,22:24:21.900000,221,10117.162622,9,96096,14
323,96364,2021-11-16,22:24:22.200000,221,8707.893194,9,96364,14
324,96641,2021-11-16,22:24:22.400000,221,8674.33916,9,96641,14
325,96915,2021-11-16,22:24:22.700000,221,8171.02865,9,96915,14
326,97190,2021-11-16,22:24:23,221,8070.366548,9,97190,14
327,97466,2021-11-16,22:24:23.300000,221,9278.311772000001,9,97466,14
328,97728,2021-11-16,22:24:23.500000,221,9211.203704,9,97728,14
329,97997,2021-11-16,22:24:23.800000,221,8204.582684,9,97997,14
330,98268,2021-11-16,22:24:24.100000,221,10754.689268,9,98268,14
331,98539,2021-11-16,22:24:24.300000,221,7734.826208,9,98539,14
332,98819,2021-11-16,22:24:24.600000,220,4110.990536,9,98819,14
333,99088,2021-11-16,22:24:24.900000,220,655.546405,8,99088,14
334,99367,2021-11-16,22:24:25.200000,220,38928.271779,8,99367,14
335,99640,2021-11-16,22:24:25.400000,220,890.4246430000001,9,99640,14
336,99912,2021-11-16,22:24:25.700000,219,39934.892799,9,99912,14
337,100191,2021-11-16,22:24:26,219,40136.217003,9,100191,14
338,100464,2021-11-16,22:24:26.300000,218,5419.597862,9,100464,14
339,100731,2021-11-16,22:24:26.500000,217,3104.990887,9,100731,14
340,101007,2021-11-16,22:24:26.800000,217,1293.073051,9,101007,14
341,101282,2021-11-16,22:24:27.100000,216,40136.217003,9,101282,14
342,101552,2021-11-16,22:24:27.300000,216,3239.207023,9,101552,14
343,101832,2021-11-16,22:24:27.600000,215,4412.976842,9,101832,14
344,102109,2021-11-16,22:24:27.900000,214,4110.990536,9,102109,14
345,102383,2021-11-16,22:24:28.200000,214,5386.043828,9,102383,14
346,102652,2021-11-16,22:24:28.400000,213,6694.651154,9,102652,14
347,102934,2021-11-16,22:24:28.700000,212,7499.94797,9,102934,14
348,103203,2021-11-16,22:24:29,211,6895.975358,9,103203,14
349,103484,2021-11-16,22:24:29.300000,210,10553.365064,9,103484,14
350,103753,2021-11-16,22:24:29.500000,210,10486.256996,9,103753,14
351,104029,2021-11-16,22:24:29.800000,209,13539.052719,9,104029,14
352,104300,2021-11-16,22:24:30.100000,209,12633.093801,9,104300,14
353,104581,2021-11-16,22:24:30.400000,208,10654.027166,9,104581,14
354,104848,2021-11-16,22:24:30.600000,208,12935.080107,9,104848,14
355,105126,2021-11-16,22:24:30.900000,207,12297.553461,9,105126,14
356,105394,2021-11-16,22:24:31.200000,207,10150.716656,9,105394,14
357,105662,2021-11-16,22:24:31.500000,206,10419.148928,9,105662,14
358,105949,2021-11-16,22:24:31.700000,206,11123.783642,9,105949,14
359,106224,2021-11-16,22:24:32,206,7533.502004,9,106224,14
360,106496,2021-11-16,22:24:32.300000,206,7265.069732,9,106496,14
361,106769,2021-11-16,22:24:32.600000,206,1058.194813,9,106769,14
362,107038,2021-11-16,22:24:32.800000,205,39700.014561,9,107038,14
363,107307,2021-11-16,22:24:33.100000,205,35976.138158,9,107307,14
364,107582,2021-11-16,22:24:33.400000,205,34935.963104,9,107582,14
365,107851,2021-11-16,22:24:33.600000,205,31513.451636,9,107851,14
366,108132,2021-11-16,22:24:33.900000,204,28192.223641,9,108132,14
367,108409,2021-11-16,22:24:34.200000,204,23360.442745,9,108409,14
368,108683,2021-11-16,22:24:34.500000,204,18999.039696,9,108683,14
369,108952,2021-11-16,22:24:34.700000,203,19938.552648,9,108952,14
370,109232,2021-11-16,22:24:35,203,14838.33948,9,109232,14
371,109503,2021-11-16,22:24:35.300000,203,9503.869445,9,109503,14
372,109778,2021-11-16,22:24:35.600000,203,5645.776906,9,109778,14
373,110053,2021-11-16,22:24:35.800000,203,3464.764696,9,110053,14
374,110328,2021-11-16,22:24:36.100000,203,39757.802064,9,110328,14
375,110604,2021-11-16,22:24:36.400000,203,34423.332029,9,110604,14
376,110879,2021-11-16,22:24:36.700000,203,32678.522261000002,9,110879,14
377,111154,2021-11-16,22:24:36.900000,203,30263.253184,9,111154,14
378,111438,2021-11-16,22:24:37.200000,203,28484.889382,9,111438,14
379,111711,2021-11-16,22:24:37.500000,203,27411.160294,9,111711,14
380,111980,2021-11-16,22:24:37.800000,203,25901.228764,9,111980,14
381,112258,2021-11-16,22:24:38,203,24827.499676,9,112258,14
382,112531,2021-11-16,22:24:38.300000,203,22378.676565,10,112531,14
383,112812,2021-11-16,22:24:38.600000,203,21103.623273,10,112812,14
384,113081,2021-11-16,22:24:38.900000,203,21674.041851,10,113081,14
385,113358,2021-11-16,22:24:39.100000,203,21036.515205,10,113358,14
386,113632,2021-11-16,22:24:39.400000,203,19694.353845,10,113632,14
387,113912,2021-11-16,22:24:39.700000,203,17211.355329,10,113912,14
