,rpm,speed,throt_pos,engine_load,bat_volt,duration,trip_id,utcdate
102,895.0,0.0,19,35,14.21,59431,7,2021-10-27
103,898.0,0.0,19,35,14.29,59699,7,2021-10-27
104,900.0,0.0,19,35,14.33,59976,7,2021-10-27
105,901.0,0.0,19,35,14.32,60250,7,2021-10-27
106,903.0,0.0,19,35,14.32,60518,7,2021-10-27
107,898.0,0.0,19,35,14.29,60785,7,2021-10-27
108,898.0,0.0,19,35,14.29,61057,7,2021-10-27
109,900.0,0.0,19,34,14.33,61338,7,2021-10-27
110,905.0,0.0,18,34,14.24,61615,7,2021-10-27
111,907.0,0.0,18,34,14.25,61885,7,2021-10-27
112,907.0,0.0,18,34,14.29,62167,7,2021-10-27
113,891.0,0.0,19,35,14.24,62433,7,2021-10-27
114,897.0,0.0,19,35,14.32,62701,7,2021-10-27
115,896.0,0.0,19,35,14.27,62970,7,2021-10-27
116,896.0,0.0,19,35,14.36,63234,7,2021-10-27
117,904.0,0.0,19,34,14.28,63509,7,2021-10-27
118,907.0,0.0,18,34,14.38,63790,7,2021-10-27
119,907.0,0.0,18,34,14.39,64065,7,2021-10-27
120,898.0,0.0,18,34,14.37,64334,7,2021-10-27
121,904.0,0.0,18,34,14.23,64612,7,2021-10-27
122,906.0,0.0,18,34,14.23,64880,7,2021-10-27
123,905.0,0.0,18,34,14.34,65147,7,2021-10-27
124,908.0,0.0,18,34,14.32,65433,7,2021-10-27
125,904.0,0.0,18,34,14.32,65698,7,2021-10-27
126,900.0,0.0,18,34,14.32,65966,7,2021-10-27
127,898.0,0.0,18,34,14.28,66237,7,2021-10-27
128,900.0,0.0,18,34,14.34,66520,7,2021-10-27
129,907.0,0.0,18,33,14.33,66787,7,2021-10-27
130,905.0,0.0,18,33,14.36,67050,7,2021-10-27
131,908.0,0.0,18,33,14.39,67318,7,2021-10-27
132,905.0,0.0,18,34,14.39,67587,7,2021-10-27
133,899.0,0.0,18,34,14.36,67857,7,2021-10-27
134,899.0,0.0,18,34,14.36,68126,7,2021-10-27
135,902.0,0.0,18,34,14.23,68395,7,2021-10-27
136,904.0,0.0,18,34,14.23,68670,7,2021-10-27
137,903.0,0.0,18,34,14.29,68940,7,2021-10-27
138,903.0,0.0,18,34,14.35,69215,7,2021-10-27
139,899.0,0.0,18,34,14.29,69489,7,2021-10-27
140,898.0,0.0,18,34,14.29,69765,7,2021-10-27
141,905.0,0.0,18,34,14.29,70037,7,2021-10-27
142,907.0,0.0,18,33,14.38,70303,7,2021-10-27
143,902.0,0.0,18,33,14.37,70579,7,2021-10-27
144,910.0,0.0,18,33,14.37,70842,7,2021-10-27
145,898.0,0.0,18,34,14.39,71109,7,2021-10-27
146,899.0,0.0,18,34,14.36,71379,7,2021-10-27
147,894.0,0.0,18,34,14.37,71654,7,2021-10-27
148,899.0,0.0,18,34,14.25,71917,7,2021-10-27
149,902.0,0.0,18,34,14.2,72193,7,2021-10-27
150,905.0,0.0,18,33,14.2,72466,7,2021-10-27
151,905.0,0.0,18,34,14.32,72730,7,2021-10-27
152,900.0,0.0,18,34,14.29,73034,7,2021-10-27
153,892.0,0.0,18,34,14.32,73299,7,2021-10-27
154,896.0,0.0,18,34,14.21,73581,7,2021-10-27
155,908.0,0.0,20,40,14.28,73844,7,2021-10-27
156,869.0,0.0,20,44,14.31,74116,7,2021-10-27
157,868.0,0.0,20,40,14.2,74388,7,2021-10-27
158,883.0,0.0,19,44,14.12,74657,7,2021-10-27
159,764.0,0.0,20,55,14.32,74937,7,2021-10-27
160,733.0,0.0,21,53,14.29,75208,7,2021-10-27
161,797.0,0.0,20,50,14.17,75478,7,2021-10-27
162,797.0,0.0,20,50,14.11,75752,7,2021-10-27
163,784.0,0.0,20,50,14.17,76024,7,2021-10-27
164,801.0,0.0,20,49,14.29,76304,7,2021-10-27
165,815.0,0.0,20,48,14.1,76573,7,2021-10-27
166,811.0,0.0,20,47,14.16,76851,7,2021-10-27
167,809.0,0.0,20,46,14.33,77117,7,2021-10-27
168,810.0,0.621371,20,46,14.19,77385,7,2021-10-27
169,812.0,0.621371,20,46,14.28,77661,7,2021-10-27
170,809.0,1.242742,21,49,14.21,77937,7,2021-10-27
171,856.0,1.242742,21,51,14.25,78214,7,2021-10-27
172,827.0,1.242742,22,58,14.07,78481,7,2021-10-27
173,818.0,1.8641130000000001,20,40,14.31,78760,7,2021-10-27
174,839.0,1.8641130000000001,20,46,14.13,79025,7,2021-10-27
175,802.0,1.8641130000000001,20,47,14.32,79296,7,2021-10-27
176,810.0,2.485484,20,47,14.15,79576,7,2021-10-27
177,816.0,2.485484,20,47,14.28,79851,7,2021-10-27
178,817.0,2.485484,20,47,14.14,80134,7,2021-10-27
179,812.0,3.106855,20,46,14.16,80402,7,2021-10-27
180,815.0,3.106855,20,46,14.09,80683,7,2021-10-27
181,802.0,3.106855,20,47,14.17,80953,7,2021-10-27
182,798.0,3.106855,20,47,14.16,81225,7,2021-10-27
183,803.0,2.485484,20,47,14.09,81497,7,2021-10-27
184,805.0,2.485484,20,47,14.23,81774,7,2021-10-27
185,811.0,1.8641130000000001,20,47,14.24,82049,7,2021-10-27
186,808.0,1.242742,20,47,14.14,82316,7,2021-10-27
187,807.0,1.242742,20,47,14.34,82595,7,2021-10-27
188,803.0,1.242742,20,47,14.17,82875,7,2021-10-27
189,808.0,0.621371,20,47,14.09,83143,7,2021-10-27
190,812.0,0.0,20,47,14.25,83417,7,2021-10-27
191,820.0,0.0,20,46,14.21,83692,7,2021-10-27
192,817.0,0.0,20,47,14.24,83972,7,2021-10-27
193,820.0,0.621371,20,46,14.17,84243,7,2021-10-27
194,824.0,0.621371,20,47,14.35,84524,7,2021-10-27
195,803.0,1.242742,20,46,14.15,84794,7,2021-10-27
196,801.0,1.242742,20,46,14.27,85066,7,2021-10-27
197,803.0,1.8641130000000001,20,46,14.03,85353,7,2021-10-27
198,807.0,1.8641130000000001,20,45,13.92,85618,7,2021-10-27
199,804.0,1.8641130000000001,20,45,13.81,85888,7,2021-10-27
200,796.0,2.485484,20,46,14.06,86158,7,2021-10-27
201,793.0,2.485484,20,47,14.0,86438,7,2021-10-27
202,786.0,2.485484,20,48,13.79,86709,7,2021-10-27
203,783.0,3.106855,20,47,13.82,86991,7,2021-10-27
204,793.0,3.106855,20,48,13.86,87259,7,2021-10-27
205,794.0,3.106855,20,47,14.0,87533,7,2021-10-27
206,801.0,3.106855,20,46,13.96,87809,7,2021-10-27
207,802.0,3.106855,20,46,14.0,88090,7,2021-10-27
208,806.0,3.106855,20,44,13.92,88366,7,2021-10-27
209,823.0,3.7282260000000003,20,43,13.99,88634,7,2021-10-27
210,816.0,3.7282260000000003,19,43,14.15,88911,7,2021-10-27
211,811.0,3.7282260000000003,19,43,13.98,89179,7,2021-10-27
212,819.0,3.106855,19,43,14.09,89447,7,2021-10-27
213,810.0,3.106855,19,43,13.99,89723,7,2021-10-27
214,801.0,3.106855,19,43,13.92,89999,7,2021-10-27
215,795.0,3.106855,20,45,13.96,90278,7,2021-10-27
216,787.0,3.106855,20,47,13.92,90556,7,2021-10-27
217,787.0,2.485484,20,47,13.98,90836,7,2021-10-27
218,787.0,2.485484,20,47,14.17,91114,7,2021-10-27
219,791.0,2.485484,20,47,13.92,91387,7,2021-10-27
220,789.0,1.8641130000000001,20,48,13.92,91666,7,2021-10-27
221,792.0,1.8641130000000001,20,47,14.13,91938,7,2021-10-27
222,804.0,1.8641130000000001,20,46,14.07,92220,7,2021-10-27
223,811.0,1.242742,20,46,13.86,92488,7,2021-10-27
224,809.0,1.242742,20,46,14.09,92766,7,2021-10-27
225,811.0,1.242742,20,45,14.0,93039,7,2021-10-27
226,806.0,1.242742,20,45,13.99,93303,7,2021-10-27
227,805.0,1.242742,20,45,14.16,93577,7,2021-10-27
228,808.0,1.242742,20,45,14.14,93846,7,2021-10-27
229,809.0,1.242742,20,45,13.92,94119,7,2021-10-27
230,807.0,1.8641130000000001,20,45,14.2,94390,7,2021-10-27
231,798.0,1.8641130000000001,20,46,14.07,94673,7,2021-10-27
232,798.0,1.8641130000000001,20,47,13.95,94943,7,2021-10-27
233,794.0,1.8641130000000001,20,46,14.13,95216,7,2021-10-27
234,801.0,1.8641130000000001,20,47,14.0,95498,7,2021-10-27
235,804.0,1.8641130000000001,20,46,13.98,95773,7,2021-10-27
236,801.0,1.8641130000000001,20,46,14.21,96049,7,2021-10-27
237,800.0,1.8641130000000001,20,45,14.19,96317,7,2021-10-27
238,793.0,1.8641130000000001,20,46,14.11,96598,7,2021-10-27
239,806.0,1.8641130000000001,20,45,14.2,96868,7,2021-10-27
240,798.0,1.8641130000000001,20,45,13.96,97149,7,2021-10-27
241,797.0,1.8641130000000001,20,45,14.04,97432,7,2021-10-27
242,802.0,2.485484,20,45,14.09,97700,7,2021-10-27
243,793.0,2.485484,20,45,14.24,97974,7,2021-10-27
244,789.0,1.8641130000000001,20,46,14.14,98238,7,2021-10-27
245,804.0,1.8641130000000001,20,46,13.91,98513,7,2021-10-27
246,805.0,1.8641130000000001,20,45,14.16,98783,7,2021-10-27
247,805.0,1.242742,20,45,13.99,99058,7,2021-10-27
248,799.0,1.242742,20,45,13.95,99339,7,2021-10-27
249,801.0,1.242742,20,45,14.17,99608,7,2021-10-27
250,807.0,1.8641130000000001,20,46,14.17,99883,7,2021-10-27
251,800.0,1.8641130000000001,20,46,14.06,100146,7,2021-10-27
252,796.0,1.242742,20,46,14.1,100422,7,2021-10-27
253,798.0,1.242742,20,45,14.09,100697,7,2021-10-27
254,812.0,1.242742,20,46,14.02,100978,7,2021-10-27
255,810.0,0.621371,20,45,14.14,101248,7,2021-10-27
256,808.0,0.0,20,45,14.03,101517,7,2021-10-27
257,819.0,0.0,20,45,14.0,101793,7,2021-10-27
258,810.0,0.0,20,46,14.15,102061,7,2021-10-27
259,809.0,0.621371,20,45,14.0,102344,7,2021-10-27
260,812.0,0.621371,20,45,14.06,102615,7,2021-10-27
261,814.0,0.621371,20,45,14.16,102885,7,2021-10-27
262,800.0,1.242742,20,47,14.16,103156,7,2021-10-27
263,792.0,1.242742,20,47,14.0,103431,7,2021-10-27
264,789.0,1.242742,20,47,14.0,103700,7,2021-10-27
265,793.0,1.242742,20,46,14.13,103980,7,2021-10-27
266,807.0,1.8641130000000001,20,47,13.94,104250,7,2021-10-27
267,805.0,1.8641130000000001,20,50,13.88,104521,7,2021-10-27
268,794.0,1.8641130000000001,21,51,14.19,104803,7,2021-10-27
269,803.0,1.8641130000000001,21,52,13.89,105077,7,2021-10-27
270,858.0,1.8641130000000001,22,56,13.99,105353,7,2021-10-27
271,827.0,2.485484,23,60,14.04,105621,7,2021-10-27
272,854.0,2.485484,23,50,14.08,105904,7,2021-10-27
273,956.0,3.106855,23,45,14.12,106174,7,2021-10-27
274,1022.0,3.106855,23,44,14.13,106444,7,2021-10-27
275,1070.0,3.7282260000000003,23,44,14.15,106716,7,2021-10-27
276,1079.0,3.7282260000000003,23,44,14.12,106991,7,2021-10-27
277,1104.0,4.349597,23,43,14.09,107259,7,2021-10-27
278,1140.0,4.970968,24,42,14.15,107539,7,2021-10-27
279,1185.0,4.970968,24,41,14.2,107804,7,2021-10-27
280,1220.0,5.592339,24,41,14.17,108082,7,2021-10-27
281,1281.0,5.592339,24,40,14.17,108355,7,2021-10-27
282,1314.0,6.21371,24,39,14.17,108630,7,2021-10-27
283,1352.0,6.21371,25,37,14.17,108905,7,2021-10-27
284,1417.0,6.835081,25,36,14.17,109180,7,2021-10-27
285,1462.0,6.835081,25,36,14.08,109468,7,2021-10-27
286,1524.0,7.4564520000000005,25,34,14.14,109744,7,2021-10-27
287,1576.0,7.4564520000000005,25,33,14.09,110019,7,2021-10-27
288,1625.0,7.4564520000000005,25,32,14.14,110294,7,2021-10-27
289,1679.0,8.077823,23,26,14.14,110575,7,2021-10-27
290,1703.0,8.077823,17,13,14.11,110844,7,2021-10-27
291,1644.0,8.077823,18,18,14.17,111124,7,2021-10-27
292,1499.0,8.699194,19,21,14.15,111394,7,2021-10-27
293,1348.0,8.699194,18,23,14.13,111677,7,2021-10-27
294,1213.0,8.699194,17,23,14.07,111945,7,2021-10-27
295,1059.0,8.699194,19,31,14.09,112223,7,2021-10-27
296,952.0,8.699194,20,38,14.04,112496,7,2021-10-27
297,939.0,8.699194,19,34,13.87,112772,7,2021-10-27
298,952.0,9.320565,19,35,14.03,113059,7,2021-10-27
299,914.0,9.320565,19,36,14.12,113335,7,2021-10-27
300,907.0,8.699194,19,35,14.09,113609,7,2021-10-27
301,931.0,8.699194,19,35,14.02,113886,7,2021-10-27
302,940.0,8.699194,19,34,14.09,114174,7,2021-10-27
303,953.0,8.699194,19,35,14.12,114444,7,2021-10-27
304,945.0,8.699194,19,34,14.06,114719,7,2021-10-27
305,957.0,8.699194,19,34,14.14,114993,7,2021-10-27
306,949.0,8.699194,19,33,14.15,115275,7,2021-10-27
307,954.0,8.699194,19,34,14.04,115550,7,2021-10-27
308,950.0,8.699194,19,34,14.1,115819,7,2021-10-27
309,942.0,8.699194,19,34,14.09,116093,7,2021-10-27
310,961.0,8.699194,19,33,14.16,116367,7,2021-10-27
311,963.0,8.699194,19,34,14.15,116644,7,2021-10-27
312,950.0,8.699194,19,34,14.13,116915,7,2021-10-27
313,951.0,8.699194,19,34,14.06,117190,7,2021-10-27
314,952.0,8.699194,19,34,14.06,117457,7,2021-10-27
315,975.0,9.320565,19,30,14.09,117739,7,2021-10-27
316,1054.0,9.320565,18,27,14.09,118008,7,2021-10-27
317,1099.0,9.320565,17,25,14.08,118282,7,2021-10-27
318,1002.0,9.320565,19,31,14.11,118552,7,2021-10-27
319,994.0,9.320565,19,30,14.12,118829,7,2021-10-27
320,1009.0,9.320565,19,30,14.06,119097,7,2021-10-27
321,1057.0,9.320565,19,29,14.09,119372,7,2021-10-27
322,1132.0,9.320565,19,29,14.12,119648,7,2021-10-27
323,1116.0,8.699194,20,32,14.1,119916,7,2021-10-27
324,1124.0,8.699194,21,35,14.13,120193,7,2021-10-27
325,1174.0,8.699194,21,32,14.12,120466,7,2021-10-27
326,1230.0,9.320565,20,27,14.17,120743,7,2021-10-27
327,1243.0,9.320565,18,24,14.07,121015,7,2021-10-27
328,1192.0,9.320565,17,21,14.13,121286,7,2021-10-27
329,1137.0,8.699194,17,25,14.09,121568,7,2021-10-27
330,1057.0,8.077823,19,32,14.08,121844,7,2021-10-27
331,1002.0,8.077823,20,35,14.03,122116,7,2021-10-27
332,1005.0,8.077823,19,31,14.0,122388,7,2021-10-27
333,1015.0,8.077823,19,31,14.04,122669,7,2021-10-27
334,989.0,8.077823,19,32,14.06,122937,7,2021-10-27
335,1015.0,8.077823,21,40,14.08,123207,7,2021-10-27
336,1104.0,8.077823,23,45,14.09,123483,7,2021-10-27
337,1164.0,8.077823,29,70,14.11,123757,7,2021-10-27
338,1204.0,8.077823,30,60,14.09,124034,7,2021-10-27
339,1367.0,8.699194,29,50,14.17,124308,7,2021-10-27
340,1446.0,8.699194,29,50,14.1,124583,7,2021-10-27
341,1466.0,9.320565,29,49,14.12,124858,7,2021-10-27
342,1493.0,9.941936,29,48,14.11,125122,7,2021-10-27
343,1520.0,9.941936,29,48,14.07,125404,7,2021-10-27
344,1519.0,10.563307,29,48,14.04,125672,7,2021-10-27
345,1551.0,11.184678,29,47,14.09,125950,7,2021-10-27
346,1597.0,11.184678,29,47,14.06,126229,7,2021-10-27
347,1634.0,11.806049,30,46,14.11,126502,7,2021-10-27
348,1689.0,12.42742,30,46,14.06,126773,7,2021-10-27
349,1739.0,12.42742,30,45,14.14,127053,7,2021-10-27
350,1777.0,13.048791,30,44,14.1,127324,7,2021-10-27
351,1818.0,13.048791,30,43,14.07,127601,7,2021-10-27
352,1852.0,13.670162,23,25,14.04,127875,7,2021-10-27
353,1837.0,13.670162,23,25,14.06,128155,7,2021-10-27
354,1839.0,14.291533,22,23,14.11,128425,7,2021-10-27
355,1809.0,14.291533,21,21,14.0,128695,7,2021-10-27
356,1764.0,13.670162,20,19,14.03,128970,7,2021-10-27
357,1721.0,13.670162,19,17,14.1,129239,7,2021-10-27
358,1674.0,13.670162,18,17,14.15,129514,7,2021-10-27
359,1601.0,13.670162,18,18,14.04,129784,7,2021-10-27
360,1540.0,13.670162,18,20,14.07,130057,7,2021-10-27
361,1506.0,13.048791,18,20,14.06,130327,7,2021-10-27
362,1478.0,13.048791,18,20,14.11,130603,7,2021-10-27
363,1455.0,13.048791,18,20,14.13,130872,7,2021-10-27
364,1440.0,13.048791,18,20,14.07,131147,7,2021-10-27
365,1416.0,12.42742,18,21,14.13,131416,7,2021-10-27
366,1394.0,12.42742,18,21,14.06,131690,7,2021-10-27
367,1378.0,12.42742,27,48,14.03,131966,7,2021-10-27
368,1492.0,12.42742,28,45,14.15,132235,7,2021-10-27
369,1655.0,12.42742,29,46,14.1,132512,7,2021-10-27
370,1703.0,12.42742,29,46,14.1,132780,7,2021-10-27
371,1737.0,12.42742,30,44,14.1,133066,7,2021-10-27
372,1764.0,13.048791,30,45,14.12,133336,7,2021-10-27
373,1788.0,13.048791,30,43,14.17,133618,7,2021-10-27
374,1817.0,13.048791,30,43,14.13,133893,7,2021-10-27
375,1831.0,13.048791,30,43,14.15,134175,7,2021-10-27
376,1843.0,13.670162,30,43,14.14,134452,7,2021-10-27
377,1846.0,13.670162,30,43,14.17,134725,7,2021-10-27
378,1869.0,13.670162,30,43,14.17,134994,7,2021-10-27
379,1893.0,14.291533,30,43,14.17,135275,7,2021-10-27
380,1899.0,14.291533,30,43,14.02,135545,7,2021-10-27
381,1932.0,14.291533,30,43,14.02,135824,7,2021-10-27
382,1963.0,14.912904000000001,30,43,14.13,136096,7,2021-10-27
383,1988.0,14.912904000000001,31,46,14.03,136378,7,2021-10-27
384,2021.0,14.912904000000001,31,54,14.14,136646,7,2021-10-27
385,2057.0,14.912904000000001,32,51,14.12,136920,7,2021-10-27
386,2082.0,15.534275000000001,32,49,14.09,137184,7,2021-10-27
387,2104.0,15.534275000000001,32,49,14.09,137459,7,2021-10-27
388,2145.0,16.155646,32,47,14.11,137734,7,2021-10-27
389,2168.0,16.155646,27,28,14.16,138012,7,2021-10-27
390,2088.0,16.155646,27,27,14.0,138285,7,2021-10-27
391,2048.0,16.155646,25,25,14.08,138556,7,2021-10-27
392,1906.0,16.155646,23,24,14.1,138828,7,2021-10-27
393,1699.0,16.155646,28,37,14.16,139098,7,2021-10-27
394,1476.0,16.155646,30,59,14.07,139383,7,2021-10-27
395,1394.0,16.155646,30,50,14.17,139649,7,2021-10-27
396,1582.0,16.155646,30,50,14.11,139925,7,2021-10-27
397,1576.0,16.777017,30,49,14.09,140193,7,2021-10-27
398,1587.0,16.777017,30,49,14.09,140469,7,2021-10-27
399,1595.0,16.777017,30,49,14.14,140738,7,2021-10-27
400,1607.0,17.398388,30,48,14.04,141019,7,2021-10-27
401,1610.0,17.398388,25,32,14.0,141289,7,2021-10-27
402,1556.0,17.398388,21,24,14.09,141563,7,2021-10-27
403,1496.0,17.398388,19,19,14.02,141839,7,2021-10-27
404,1466.0,17.398388,18,20,14.1,142119,7,2021-10-27
405,1379.0,16.777017,18,20,14.06,142396,7,2021-10-27
406,1303.0,16.777017,18,20,14.1,142664,7,2021-10-27
407,1243.0,16.777017,17,20,14.09,142944,7,2021-10-27
408,1177.0,16.777017,17,21,14.12,143215,7,2021-10-27
409,1122.0,16.155646,16,22,14.08,143492,7,2021-10-27
410,1088.0,16.155646,16,23,14.08,143764,7,2021-10-27
411,1053.0,16.155646,17,24,14.11,144033,7,2021-10-27
412,1034.0,16.155646,17,25,13.86,144304,7,2021-10-27
413,1019.0,15.534275000000001,17,26,14.0,144595,7,2021-10-27
414,999.0,15.534275000000001,17,27,14.04,144867,7,2021-10-27
415,1000.0,14.912904000000001,17,26,14.08,145140,7,2021-10-27
416,1002.0,14.291533,17,26,14.09,145404,7,2021-10-27
417,994.0,13.670162,17,26,14.04,145689,7,2021-10-27
418,958.0,12.42742,18,30,14.09,145955,7,2021-10-27
419,977.0,11.184678,18,29,14.09,146231,7,2021-10-27
420,978.0,9.941936,18,32,14.13,146505,7,2021-10-27
421,896.0,8.699194,18,35,14.04,146782,7,2021-10-27
422,867.0,8.699194,18,36,14.13,147067,7,2021-10-27
423,869.0,8.699194,18,35,14.04,147332,7,2021-10-27
424,900.0,8.699194,19,35,14.12,147607,7,2021-10-27
425,900.0,8.699194,19,34,14.17,147883,7,2021-10-27
426,923.0,8.699194,19,34,14.1,148157,7,2021-10-27
427,930.0,9.320565,19,33,14.11,148432,7,2021-10-27
428,951.0,9.320565,19,32,14.08,148708,7,2021-10-27
429,970.0,9.320565,19,32,14.08,148976,7,2021-10-27
430,991.0,9.941936,19,32,14.17,149253,7,2021-10-27
431,984.0,9.941936,19,32,14.04,149521,7,2021-10-27
432,980.0,10.563307,19,32,14.14,149796,7,2021-10-27
433,993.0,10.563307,19,30,14.14,150072,7,2021-10-27
434,1006.0,11.184678,19,30,14.09,150344,7,2021-10-27
435,1009.0,11.184678,19,30,14.16,150635,7,2021-10-27
436,1034.0,11.184678,18,30,14.12,150903,7,2021-10-27
437,1041.0,11.806049,18,29,14.09,151179,7,2021-10-27
438,1036.0,11.806049,18,30,14.06,151448,7,2021-10-27
439,1019.0,12.42742,18,29,14.06,151728,7,2021-10-27
440,1044.0,12.42742,18,30,14.09,151994,7,2021-10-27
441,1018.0,12.42742,18,30,14.1,152268,7,2021-10-27
442,1009.0,11.806049,18,31,14.1,152537,7,2021-10-27
443,977.0,10.563307,18,32,14.11,152818,7,2021-10-27
