,utcdate,utctime,alt,speed_mph,n_sats
85601,2021-10-27,17:22:08.800000,212,234.256867,7
85883,2021-10-27,17:22:09.100000,212,66.486697,7
86158,2021-10-27,17:22:09.400000,212,167.148799,7
86425,2021-10-27,17:22:09.700000,212,334.918969,7
86703,2021-10-27,17:22:09.900000,212,234.256867,7
86969,2021-10-27,17:22:10.200000,212,200.702833,7
87239,2021-10-27,17:22:10.500000,212,100.04073100000001,7
87508,2021-10-27,17:22:10.800000,212,100.04073100000001,7
87782,2021-10-27,17:22:11,211,100.04073100000001,7
88046,2021-10-27,17:22:11.300000,211,133.594765,7
88315,2021-10-27,17:22:11.600000,211,66.486697,7
88590,2021-10-27,17:22:11.800000,211,200.702833,7
88860,2021-10-27,17:22:12.100000,211,267.810901,7
89138,2021-10-27,17:22:12.400000,211,133.594765,7
89404,2021-10-27,17:22:12.600000,211,301.364935,7
89686,2021-10-27,17:22:12.900000,211,133.594765,7
89962,2021-10-27,17:22:13.200000,211,200.702833,7
90229,2021-10-27,17:22:13.500000,211,32.932663,7
90505,2021-10-27,17:22:13.800000,211,133.594765,7
90780,2021-10-27,17:22:14,211,200.702833,7
91055,2021-10-27,17:22:14.300000,210,301.364935,7
91324,2021-10-27,17:22:14.600000,210,133.594765,7
91587,2021-10-27,17:22:14.800000,210,301.364935,7
91856,2021-10-27,17:22:15.100000,210,133.594765,7
92125,2021-10-27,17:22:15.400000,210,234.256867,7
92394,2021-10-27,17:22:15.600000,210,167.148799,7
92657,2021-10-27,17:22:15.900000,210,200.702833,7
92931,2021-10-27,17:22:16.200000,210,100.04073100000001,7
93195,2021-10-27,17:22:16.400000,210,234.256867,7
93457,2021-10-27,17:22:16.700000,210,234.256867,7
93726,2021-10-27,17:22:17,210,301.364935,7
94008,2021-10-27,17:22:17.300000,210,133.594765,7
94283,2021-10-27,17:22:17.500000,210,100.04073100000001,7
94546,2021-10-27,17:22:17.800000,210,32.932663,7
94827,2021-10-27,17:22:18.100000,210,32.932663,7
95096,2021-10-27,17:22:18.300000,210,32.932663,7
95373,2021-10-27,17:22:18.600000,210,267.810901,7
95647,2021-10-27,17:22:18.900000,210,100.04073100000001,7
95912,2021-10-27,17:22:19.200000,210,200.702833,7
96194,2021-10-27,17:22:19.400000,210,267.810901,7
96462,2021-10-27,17:22:19.700000,210,368.473003,7
96729,2021-10-27,17:22:20,210,66.486697,7
96998,2021-10-27,17:22:20.200000,210,234.256867,7
97262,2021-10-27,17:22:20.500000,210,66.486697,7
97537,2021-10-27,17:22:20.800000,210,100.04073100000001,7
97806,2021-10-27,17:22:21.100000,210,32.932663,7
98079,2021-10-27,17:22:21.300000,210,569.797207,7
98355,2021-10-27,17:22:21.600000,210,435.581071,7
98625,2021-10-27,17:22:21.900000,210,32.932663,7
98903,2021-10-27,17:22:22.100000,210,334.918969,7
99169,2021-10-27,17:22:22.400000,210,32.932663,7
99439,2021-10-27,17:22:22.700000,210,200.702833,7
99706,2021-10-27,17:22:22.900000,210,66.486697,7
99976,2021-10-27,17:22:23.200000,210,100.04073100000001,7
100254,2021-10-27,17:22:23.500000,210,133.594765,7
100521,2021-10-27,17:22:23.800000,210,133.594765,7
100802,2021-10-27,17:22:24,210,32.932663,7
101065,2021-10-27,17:22:24.300000,210,100.04073100000001,7
101341,2021-10-27,17:22:24.600000,210,234.256867,7
101616,2021-10-27,17:22:24.900000,210,234.256867,7
101893,2021-10-27,17:22:25.100000,211,66.486697,7
102160,2021-10-27,17:22:25.400000,211,267.810901,7
102429,2021-10-27,17:22:25.700000,211,0.0,7
102705,2021-10-27,17:22:25.900000,211,167.148799,7
102980,2021-10-27,17:22:26.200000,211,100.04073100000001,7
103255,2021-10-27,17:22:26.500000,211,133.594765,7
103524,2021-10-27,17:22:26.800000,211,66.486697,7
103799,2021-10-27,17:22:27,211,200.702833,7
104068,2021-10-27,17:22:27.300000,211,100.04073100000001,7
104337,2021-10-27,17:22:27.600000,211,32.932663,7
104605,2021-10-27,17:22:27.800000,211,133.594765,7
104888,2021-10-27,17:22:28.100000,211,133.594765,7
105157,2021-10-27,17:22:28.400000,212,234.256867,7
105434,2021-10-27,17:22:28.700000,212,200.702833,7
105707,2021-10-27,17:22:28.900000,212,469.135105,7
105971,2021-10-27,17:22:29.200000,212,133.594765,7
106245,2021-10-27,17:22:29.500000,212,368.473003,7
106508,2021-10-27,17:22:29.800000,212,569.797207,7
106788,2021-10-27,17:22:30,212,771.121411,7
107065,2021-10-27,17:22:30.300000,212,804.675445,8
107341,2021-10-27,17:22:30.600000,212,1274.431921,8
107609,2021-10-27,17:22:30.900000,212,972.445615,8
107877,2021-10-27,17:22:31.100000,212,1408.648057,8
108147,2021-10-27,17:22:31.400000,213,1542.8641930000001,8
108413,2021-10-27,17:22:31.600000,213,1643.5262950000001,8
108685,2021-10-27,17:22:31.900000,213,1811.2964650000001,8
108961,2021-10-27,17:22:32.200000,213,2448.823111,8
109236,2021-10-27,17:22:32.500000,213,3421.890097,8
109505,2021-10-27,17:22:32.700000,213,3287.673961,8
109782,2021-10-27,17:22:33,213,3656.768335,8
110049,2021-10-27,17:22:33.300000,214,4596.281287,8
110334,2021-10-27,17:22:33.600000,214,4092.970777,8
110602,2021-10-27,17:22:33.800000,214,4495.6191850000005,8
110875,2021-10-27,17:22:34.100000,214,4059.416743,8
111144,2021-10-27,17:22:34.400000,214,4562.727253,8
111419,2021-10-27,17:22:34.700000,215,4361.4030490000005,8
111688,2021-10-27,17:22:34.900000,215,4059.416743,8
111962,2021-10-27,17:22:35.200000,215,4663.389355,8
112239,2021-10-27,17:22:35.500000,215,4696.943389,8
112509,2021-10-27,17:22:35.700000,216,4529.173219,8
112785,2021-10-27,17:22:36,216,5300.9160010000005,8
113061,2021-10-27,17:22:36.300000,216,5300.9160010000005,8
113334,2021-10-27,17:22:36.600000,217,4126.524811,8
113603,2021-10-27,17:22:36.800000,217,4327.849015,8
113878,2021-10-27,17:22:37.100000,217,4126.524811,8
114164,2021-10-27,17:22:37.400000,217,4931.821627,8
114428,2021-10-27,17:22:37.700000,217,4730.497423,8
114704,2021-10-27,17:22:37.900000,217,5133.145831,8
114978,2021-10-27,17:22:38.200000,217,4428.511117,8
115254,2021-10-27,17:22:38.500000,217,6039.104749,8
115531,2021-10-27,17:22:38.800000,218,6139.766851,8
115815,2021-10-27,17:22:39.100000,218,6475.307191,8
116081,2021-10-27,17:22:39.300000,218,5401.578103,8
116359,2021-10-27,17:22:39.600000,218,6676.631395,8
116625,2021-10-27,17:22:39.900000,218,7079.279803,8
116894,2021-10-27,17:22:40.100000,218,7247.049973,8
117169,2021-10-27,17:22:40.400000,218,7683.252415,8
117444,2021-10-27,17:22:40.700000,218,6743.739463,8
117719,2021-10-27,17:22:41,219,6307.537021,8
117989,2021-10-27,17:22:41.200000,219,6307.537021,8
118272,2021-10-27,17:22:41.500000,219,5871.334579,8
118546,2021-10-27,17:22:41.800000,219,6072.658783,8
118827,2021-10-27,17:22:42.100000,220,6441.753157,8
119096,2021-10-27,17:22:42.300000,220,6341.091055,8
119371,2021-10-27,17:22:42.600000,220,6341.091055,8
119646,2021-10-27,17:22:42.900000,220,7448.374177,8
119922,2021-10-27,17:22:43.200000,221,7079.279803,8
120197,2021-10-27,17:22:43.400000,221,7314.158041,8
120477,2021-10-27,17:22:43.700000,221,6609.523327,8
120747,2021-10-27,17:22:44,221,6978.617701,8
121012,2021-10-27,17:22:44.200000,221,6911.509633,8
121293,2021-10-27,17:22:44.500000,222,7649.698381,8
121561,2021-10-27,17:22:44.800000,222,7515.482245,8
121847,2021-10-27,17:22:45.100000,222,7883.955248,8
122113,2021-10-27,17:22:45.300000,222,8118.833486,8
122392,2021-10-27,17:22:45.600000,223,8152.38752,8
122661,2021-10-27,17:22:45.900000,223,6743.739463,8
122933,2021-10-27,17:22:46.200000,223,7179.941905,8
123205,2021-10-27,17:22:46.400000,223,6743.739463,8
123482,2021-10-27,17:22:46.700000,223,7448.374177,8
123754,2021-10-27,17:22:47,223,7381.266109,8
124021,2021-10-27,17:22:47.300000,223,6743.739463,8
124302,2021-10-27,17:22:47.500000,223,6978.617701,8
124573,2021-10-27,17:22:47.800000,223,6844.401565,8
124846,2021-10-27,17:22:48.100000,223,6240.428953,8
125122,2021-10-27,17:22:48.400000,224,5368.024069,8
125398,2021-10-27,17:22:48.600000,224,4831.159525,8
125665,2021-10-27,17:22:48.900000,224,4797.605491,8
125933,2021-10-27,17:22:49.200000,224,4394.957083,8
126202,2021-10-27,17:22:49.400000,224,3958.754641,8
126478,2021-10-27,17:22:49.700000,224,3925.200607,8
126761,2021-10-27,17:22:50,224,4428.511117,8
127029,2021-10-27,17:22:50.300000,225,4663.389355,8
127303,2021-10-27,17:22:50.500000,225,5099.591797,8
127579,2021-10-27,17:22:50.800000,225,6575.969293,8
127861,2021-10-27,17:22:51.100000,225,8118.833486,8
128132,2021-10-27,17:22:51.400000,225,6408.199123,8
128404,2021-10-27,17:22:51.600000,225,5502.240205,8
128680,2021-10-27,17:22:51.900000,226,5334.470035,8
128959,2021-10-27,17:22:52.200000,226,4193.632879,8
129231,2021-10-27,17:22:52.500000,226,6273.982987,8
129503,2021-10-27,17:22:52.700000,227,6273.982987,8
129781,2021-10-27,17:22:53,227,7112.833837,8
130055,2021-10-27,17:22:53.300000,227,6844.401565,8
130331,2021-10-27,17:22:53.600000,227,6877.955599,8
130607,2021-10-27,17:22:53.800000,227,8890.576268,8
130882,2021-10-27,17:22:54.100000,227,7649.698381,8
131155,2021-10-27,17:22:54.400000,227,7347.712075,9
131428,2021-10-27,17:22:54.700000,227,5535.794239,9
131695,2021-10-27,17:22:54.900000,227,6206.874919,9
131972,2021-10-27,17:22:55.200000,227,5602.902307,9
132246,2021-10-27,17:22:55.500000,227,5670.010375,9
132527,2021-10-27,17:22:55.800000,226,6005.550715,9
132812,2021-10-27,17:22:56,226,6005.550715,9
133084,2021-10-27,17:22:56.300000,226,6206.874919,9
133360,2021-10-27,17:22:56.600000,226,6341.091055,9
133635,2021-10-27,17:22:56.900000,226,5401.578103,8
133912,2021-10-27,17:22:57.100000,226,5133.145831,8
134185,2021-10-27,17:22:57.400000,226,4394.957083,8
134460,2021-10-27,17:22:57.700000,225,3925.200607,8
134732,2021-10-27,17:22:58,225,2918.579587,8
135011,2021-10-27,17:22:58.200000,225,1811.2964650000001,8
135285,2021-10-27,17:22:58.500000,225,636.905275,8
135556,2021-10-27,17:22:58.800000,225,1207.323853,8
135824,2021-10-27,17:22:59.100000,224,2750.809417,8
136101,2021-10-27,17:22:59.300000,224,2146.836805,8
136371,2021-10-27,17:22:59.600000,224,3455.444131,8
136642,2021-10-27,17:22:59.900000,223,4629.8353210000005,8
136906,2021-10-27,17:23:00.100000,223,5032.4837290000005,9
137181,2021-10-27,17:23:00.400000,223,6273.982987,9
137457,2021-10-27,17:23:00.700000,223,6877.955599,9
137726,2021-10-27,17:23:01,223,8957.684336,9
137995,2021-10-27,17:23:01.200000,223,9326.77871,9
138265,2021-10-27,17:23:01.500000,222,10668.94007,9
138540,2021-10-27,17:23:01.800000,222,12011.10143,9
138811,2021-10-27,17:23:02,222,13554.586994,9
139086,2021-10-27,17:23:02.300000,222,14426.991878,9
139362,2021-10-27,17:23:02.600000,222,15299.396762,9
139641,2021-10-27,17:23:02.900000,222,16741.598853,9
139913,2021-10-27,17:23:03.100000,221,17580.449703,9
140188,2021-10-27,17:23:03.400000,221,17580.449703,9
140454,2021-10-27,17:23:03.700000,221,19258.151403,9
140730,2021-10-27,17:23:04,221,19862.124015,9
140998,2021-10-27,17:23:04.200000,220,21137.177307,9
141266,2021-10-27,17:23:04.500000,220,22009.582191,9
141543,2021-10-27,17:23:04.800000,220,22982.649177,9
141825,2021-10-27,17:23:05.100000,220,24055.756894000002,9
142093,2021-10-27,17:23:05.300000,220,24760.391608,9
142368,2021-10-27,17:23:05.600000,219,25699.90456,9
142644,2021-10-27,17:23:05.900000,219,26807.187682,9
142925,2021-10-27,17:23:06.200000,218,28820.429722,9
143195,2021-10-27,17:23:06.400000,218,29290.186198,9
143463,2021-10-27,17:23:06.700000,218,29860.604776,9
143732,2021-10-27,17:23:07,218,30431.023354,9
144008,2021-10-27,17:23:07.200000,218,31806.117377,9
144283,2021-10-27,17:23:07.500000,218,32678.522261000002,9
144558,2021-10-27,17:23:07.800000,218,33349.602941,9
144834,2021-10-27,17:23:08.100000,218,34490.440097,9
145110,2021-10-27,17:23:08.300000,218,35463.507083,9
145384,2021-10-27,17:23:08.600000,218,36839.222477,9
145659,2021-10-27,17:23:08.900000,218,37644.519293,9
145934,2021-10-27,17:23:09.200000,218,38918.951214,9
146203,2021-10-27,17:23:09.400000,218,38449.816109,9
146480,2021-10-27,17:23:09.700000,218,39254.491554,9
146748,2021-10-27,17:23:10,218,39187.383486,9
147031,2021-10-27,17:23:10.300000,218,38315.599973000004,9
147298,2021-10-27,17:23:10.500000,218,38114.275769,9
147573,2021-10-27,17:23:10.800000,218,37342.532987,9
147843,2021-10-27,17:23:11.100000,218,37409.641055,9
148112,2021-10-27,17:23:11.300000,218,37006.992647,9
148386,2021-10-27,17:23:11.600000,218,36268.803899,9
148662,2021-10-27,17:23:11.900000,217,35866.155491,9
148936,2021-10-27,17:23:12.200000,217,36134.587763,9
149207,2021-10-27,17:23:12.400000,217,34893.088505,9
149475,2021-10-27,17:23:12.700000,217,33383.156975,9
149744,2021-10-27,17:23:13,217,31705.455275,9
150021,2021-10-27,17:23:13.300000,217,30363.915286,9
150291,2021-10-27,17:23:13.500000,217,28350.673246000002,9
150563,2021-10-27,17:23:13.800000,217,25968.336832,9
150833,2021-10-27,17:23:14.100000,216,24290.635132,9
151107,2021-10-27,17:23:14.300000,216,22479.338667,9
151376,2021-10-27,17:23:14.600000,216,21170.731341,9
151651,2021-10-27,17:23:14.900000,216,18486.408621,9
151921,2021-10-27,17:23:15.100000,215,19090.381233,9
152190,2021-10-27,17:23:15.400000,215,15969.856071,9
152466,2021-10-27,17:23:15.700000,215,13554.586994,9
152734,2021-10-27,17:23:16,215,11574.898988,9
153004,2021-10-27,17:23:16.200000,215,12145.317566,9
153279,2021-10-27,17:23:16.500000,215,9125.454506,9
153554,2021-10-27,17:23:16.800000,215,8118.833486,9
153824,2021-10-27,17:23:17,214,7045.725769,9
154101,2021-10-27,17:23:17.300000,214,6710.185429,9
154370,2021-10-27,17:23:17.600000,214,7012.171735,9
154648,2021-10-27,17:23:17.900000,214,6743.739463,9
154918,2021-10-27,17:23:18.100000,214,7012.171735,9
155193,2021-10-27,17:23:18.400000,214,5602.902307,9
155469,2021-10-27,17:23:18.700000,215,5535.794239,9
155744,2021-10-27,17:23:19,215,5401.578103,9
156019,2021-10-27,17:23:19.200000,214,4596.281287,9
156295,2021-10-27,17:23:19.500000,214,5267.361967,9
156569,2021-10-27,17:23:19.800000,214,7045.725769,9
156845,2021-10-27,17:23:20.100000,214,10031.413424,9
157120,2021-10-27,17:23:20.300000,214,10467.615866,9
157395,2021-10-27,17:23:20.600000,214,12078.209498,9
157670,2021-10-27,17:23:20.900000,214,16305.396411,9
157933,2021-10-27,17:23:21.200000,214,18217.976349,9
158210,2021-10-27,17:23:21.400000,214,20197.664355,9
158484,2021-10-27,17:23:21.700000,214,21439.163613,9
158764,2021-10-27,17:23:22,214,24659.729506,9
159034,2021-10-27,17:23:22.300000,213,24861.05371,9
159325,2021-10-27,17:23:22.600000,213,26471.647342,9
159599,2021-10-27,17:23:22.800000,213,27981.578872000002,9
159872,2021-10-27,17:23:23.100000,213,31403.468969,9
160136,2021-10-27,17:23:23.400000,213,32040.995615,9
160406,2021-10-27,17:23:23.600000,213,32946.954533000004,9
160687,2021-10-27,17:23:23.900000,213,35832.601457,9
160961,2021-10-27,17:23:24.200000,213,37879.397531,9
161236,2021-10-27,17:23:24.500000,214,40428.882744,9
161511,2021-10-27,17:23:24.700000,214,746.887942,9
161792,2021-10-27,17:23:25,214,2760.129982,9
162062,2021-10-27,17:23:25.300000,214,4974.696226,9
162339,2021-10-27,17:23:25.600000,214,5645.776906,9
162607,2021-10-27,17:23:25.800000,214,5041.8042940000005,9
162882,2021-10-27,17:23:26.100000,215,7524.181439,9
163160,2021-10-27,17:23:26.400000,215,10980.246941,9
163439,2021-10-27,17:23:26.700000,215,11651.327621,9
163712,2021-10-27,17:23:26.900000,215,9671.639615,9
163990,2021-10-27,17:23:27.200000,215,11282.233247,9
164260,2021-10-27,17:23:27.500000,215,10040.733989,9
164534,2021-10-27,17:23:27.800000,216,12188.192165,9
164802,2021-10-27,17:23:28,216,12691.502675,9
165084,2021-10-27,17:23:28.300000,216,12188.192165,9
165353,2021-10-27,17:23:28.600000,216,14267.920902,9
165635,2021-10-27,17:23:28.900000,217,14536.353174,9
165904,2021-10-27,17:23:29.100000,217,17388.446064,9
166179,2021-10-27,17:23:29.400000,218,19301.026002,9
166461,2021-10-27,17:23:29.700000,218,17958.864642,9
166736,2021-10-27,17:23:30,218,18160.188846,9
167005,2021-10-27,17:23:30.200000,218,18965.485662,9
167281,2021-10-27,17:23:30.500000,218,18025.972710000002,9
167556,2021-10-27,17:23:30.800000,219,19166.809866,9
167824,2021-10-27,17:23:31,219,19334.580036,9
168093,2021-10-27,17:23:31.300000,219,21314.268042,9
168363,2021-10-27,17:23:31.600000,218,17556.216234,9
168639,2021-10-27,17:23:31.900000,219,18931.931628,9
168907,2021-10-27,17:23:32.100000,219,15811.406466,9
169193,2021-10-27,17:23:32.400000,220,17321.337996,9
169476,2021-10-27,17:23:32.700000,220,17019.35169,9
169753,2021-10-27,17:23:33,220,14972.555616,9
170021,2021-10-27,17:23:33.200000,220,15542.974194,9
170300,2021-10-27,17:23:33.500000,220,13731.056358,9
170566,2021-10-27,17:23:33.800000,221,12221.746199,9
170834,2021-10-27,17:23:34.100000,222,12792.164777,9
171109,2021-10-27,17:23:34.300000,222,11416.449383,9
171384,2021-10-27,17:23:34.600000,222,10141.396091,9
171659,2021-10-27,17:23:34.900000,222,8027.491949,9
171935,2021-10-27,17:23:35.200000,222,5813.547076,9
172210,2021-10-27,17:23:35.400000,223,6249.128147,9
172485,2021-10-27,17:23:35.700000,223,5310.2365660000005,9
