,rpm,speed,throt_pos,engine_load,bat_volt,duration
77602,894.0,0.0,19,38,14.48,77602
77867,892.0,0.0,19,37,14.48,77867
78136,898.0,0.0,19,37,14.34,78136
78432,896.0,0.0,19,37,14.34,78432
78698,892.0,0.0,19,38,14.41,78698
78973,898.0,0.0,19,38,14.48,78973
79243,893.0,0.0,19,38,14.38,79243
79510,901.0,0.0,19,38,14.42,79510
79775,908.0,0.0,19,37,14.46,79775
80044,900.0,0.0,19,37,14.48,80044
80314,907.0,0.0,19,38,14.35,80314
80588,905.0,0.0,20,38,14.32,80588
80861,897.0,0.0,21,47,14.29,80861
81131,894.0,0.0,21,48,14.32,81131
81400,890.0,0.0,21,49,14.31,81400
81671,904.0,0.0,21,49,13.92,81671
81945,887.0,0.0,22,52,14.31,81945
82222,887.0,0.0,22,53,14.28,82222
82492,891.0,0.0,22,52,14.27,82492
82766,899.0,0.0,20,43,14.38,82766
83035,910.0,0.0,20,41,14.29,83035
83315,907.0,0.0,20,39,14.32,83315
83592,910.0,0.0,20,38,14.34,83592
83861,919.0,0.0,20,38,14.31,83861
84135,919.0,0.0,20,38,14.34,84135
84410,920.0,0.0,20,37,14.34,84410
84678,916.0,0.0,20,38,14.28,84678
84955,906.0,0.0,20,38,14.32,84955
85223,899.0,0.0,20,39,14.34,85223
85492,894.0,0.0,20,38,14.38,85492
85762,899.0,0.0,20,38,14.46,85762
86033,907.0,0.0,19,38,14.46,86033
86301,907.0,0.0,19,38,14.4,86301
86581,901.0,0.0,19,38,14.27,86581
86850,904.0,0.0,19,38,14.32,86850
87113,892.0,0.0,19,38,14.38,87113
87413,900.0,0.0,19,38,14.38,87413
87676,902.0,0.0,19,38,14.36,87676
87948,907.0,0.0,19,37,14.35,87948
88214,907.0,0.0,19,38,14.45,88214
88495,898.0,0.0,19,38,14.46,88495
88764,897.0,0.0,19,38,14.46,88764
89034,901.0,0.0,20,38,14.32,89034
89310,893.0,0.0,19,38,14.29,89310
89590,906.0,0.0,19,37,14.25,89590
89858,909.0,0.0,19,38,14.37,89858
90131,898.0,0.0,19,37,14.32,90131
90403,902.0,0.0,19,38,14.38,90403
90672,897.0,0.0,19,38,14.37,90672
90935,894.0,0.0,19,37,14.35,90935
91212,902.0,0.0,19,37,14.32,91212
91483,908.0,0.0,19,37,14.32,91483
91756,909.0,0.0,19,37,14.38,91756
92032,900.0,0.0,19,37,14.41,92032
92293,899.0,0.0,19,37,14.25,92293
92570,891.0,0.0,19,37,14.25,92570
92838,900.0,0.0,19,38,14.35,92838
93127,898.0,0.0,19,37,14.35,93127
93395,900.0,0.0,19,37,14.32,93395
93675,904.0,0.0,19,37,14.4,93675
93957,908.0,0.0,19,36,14.4,93957
94221,907.0,0.0,19,37,14.32,94221
94495,902.0,0.0,19,37,14.28,94495
94759,900.0,0.0,19,37,14.23,94759
95038,894.0,0.0,19,37,14.28,95038
95316,902.0,0.0,19,36,14.27,95316
95590,906.0,0.0,19,36,14.31,95590
95860,906.0,0.0,19,36,14.25,95860
96131,899.0,0.0,19,36,14.28,96131
96403,899.0,0.0,19,36,14.31,96403
96672,892.0,0.0,19,37,14.28,96672
96941,892.0,0.0,19,37,14.29,96941
97211,895.0,0.0,19,36,14.35,97211
97485,897.0,0.0,19,36,14.32,97485
97761,899.0,0.0,19,36,14.32,97761
98024,907.0,0.0,19,35,14.17,98024
98300,910.0,0.0,19,36,14.2,98300
98574,907.0,0.0,19,37,14.31,98574
98854,894.0,0.0,19,37,14.32,98854
99125,894.0,0.0,19,36,14.25,99125
99401,904.0,0.0,19,36,14.31,99401
99688,904.0,0.0,19,35,14.32,99688
99951,907.0,0.0,19,36,14.21,99951
100227,900.0,0.0,19,36,14.25,100227
100502,894.0,0.0,19,37,14.25,100502
100777,895.0,0.0,19,37,14.34,100777
101052,903.0,0.0,19,37,14.27,101052
101319,905.0,0.0,19,37,14.21,101319
101591,906.0,0.0,19,35,14.23,101591
101861,899.0,0.0,19,37,14.21,101861
102134,889.0,0.0,19,37,14.2,102134
102410,899.0,0.0,19,36,14.24,102410
102689,899.0,0.0,19,35,14.25,102689
102953,904.0,0.0,19,35,14.21,102953
103236,907.0,0.0,19,35,14.24,103236
103511,908.0,0.0,19,35,14.24,103511
103787,901.0,0.0,19,37,14.24,103787
104054,895.0,0.0,19,37,14.21,104054
104331,899.0,0.0,19,36,14.24,104331
104605,907.0,0.0,19,35,14.25,104605
104875,906.0,0.0,19,35,14.09,104875
105156,894.0,0.0,19,36,14.15,105156
105420,894.0,0.0,19,36,14.11,105420
105759,900.0,0.0,19,37,14.15,105759
106032,903.0,0.0,19,35,14.11,106032
106299,912.0,0.0,19,35,14.11,106299
106570,909.0,0.0,19,35,14.19,106570
106848,899.0,0.0,19,35,14.17,106848
107115,898.0,0.0,19,36,14.17,107115
107383,898.0,0.0,19,36,14.17,107383
107660,902.0,0.0,19,36,14.19,107660
107931,907.0,0.0,19,35,14.25,107931
108204,907.0,0.0,19,34,14.29,108204
108472,899.0,0.0,19,35,14.25,108472
108739,904.0,0.0,19,35,14.21,108739
109010,894.0,0.0,19,36,14.17,109010
109289,903.0,0.0,19,36,14.11,109289
109553,901.0,0.0,19,36,14.09,109553
109829,905.0,0.0,19,35,14.11,109829
110100,901.0,0.0,19,35,14.19,110100
110373,889.0,0.0,19,37,14.21,110373
110649,890.0,0.0,19,37,14.19,110649
110911,901.0,0.0,19,36,14.17,110911
111179,910.0,0.0,18,33,14.17,111179
111450,911.0,0.0,18,33,14.17,111450
111718,909.0,0.0,18,34,14.17,111718
111989,903.0,0.0,18,34,14.21,111989
112262,897.0,0.0,18,34,14.09,112262
112527,898.0,0.0,19,34,14.17,112527
112801,898.0,0.0,19,35,14.11,112801
113077,900.0,0.0,18,34,14.14,113077
113340,901.0,0.0,19,35,14.06,113340
113616,896.0,0.0,19,36,14.04,113616
113890,887.0,0.0,19,36,14.02,113890
114159,898.0,0.0,19,36,14.03,114159
114430,902.0,0.0,19,36,14.15,114430
114716,906.0,0.0,19,35,14.09,114716
114991,900.0,0.0,19,34,14.16,114991
115267,893.0,0.0,19,36,14.19,115267
115535,890.0,0.0,19,37,14.21,115535
115805,899.0,0.0,19,36,14.1,115805
116082,904.0,0.0,19,36,14.1,116082
116349,902.0,0.0,19,35,14.04,116349
116623,895.0,0.0,19,35,14.03,116623
116892,897.0,0.0,19,36,14.03,116892
117159,905.0,0.0,19,35,14.04,117159
117425,900.0,0.0,19,34,14.02,117425
117699,909.0,0.0,18,34,14.06,117699
117962,913.0,0.0,18,33,14.11,117962
118236,909.0,0.0,18,34,14.04,118236
118507,902.0,0.0,18,34,13.98,118507
118776,897.0,0.0,18,34,14.0,118776
119059,896.0,0.0,19,36,14.12,119059
119332,890.0,0.0,19,36,14.1,119332
119601,894.0,0.0,19,35,14.1,119601
119865,898.0,0.0,19,35,14.12,119865
120139,903.0,0.0,18,34,14.06,120139
120410,903.0,0.0,18,34,13.99,120410
120689,895.0,0.0,19,34,14.0,120689
120961,898.0,0.0,19,35,14.04,120961
121240,897.0,0.0,19,35,14.07,121240
121510,900.0,0.0,19,36,14.06,121510
121785,899.0,0.0,19,35,14.04,121785
122054,901.0,0.0,19,34,14.14,122054
122331,910.0,0.0,18,35,14.11,122331
122604,902.0,0.0,18,34,14.0,122604
122874,901.0,0.0,18,35,13.98,122874
123154,892.0,0.0,19,35,14.0,123154
123424,901.0,0.0,19,35,14.04,123424
123706,905.0,0.0,18,34,14.04,123706
123975,904.0,0.0,18,34,14.07,123975
124250,899.0,0.0,19,35,14.04,124250
124525,896.0,0.0,19,35,14.02,124525
124789,895.0,0.0,19,35,14.08,124789
125063,903.0,0.0,19,34,14.06,125063
125333,902.0,0.0,19,34,13.92,125333
125605,903.0,0.0,19,34,13.9,125605
125877,907.0,0.0,19,34,13.96,125877
126157,901.0,0.0,19,34,14.04,126157
126430,896.0,0.0,19,34,14.02,126430
127122,901.0,0.0,19,34,14.08,127122
127391,906.0,0.0,18,34,13.92,127391
127666,903.0,0.0,18,34,13.92,127666
127935,908.0,0.0,18,34,13.94,127935
128201,907.0,0.0,18,34,13.92,128201
128468,899.0,0.0,18,34,13.92,128468
128736,894.0,0.0,19,35,14.0,128736
129016,895.0,0.0,19,35,13.98,129016
129286,903.0,0.0,18,34,14.03,129286
129559,901.0,0.0,18,34,14.02,129559
129830,904.0,0.0,18,34,13.96,129830
130108,903.0,0.0,18,34,14.03,130108
130374,900.0,0.0,18,34,14.03,130374
130651,896.0,0.0,18,34,14.0,130651
130931,892.0,0.0,18,34,13.96,130931
131202,898.0,0.0,18,34,13.91,131202
131476,900.0,0.0,18,34,13.96,131476
131760,901.0,0.0,18,34,13.92,131760
132035,900.0,0.0,18,34,13.86,132035
132307,905.0,0.0,18,34,13.89,132307
132577,904.0,0.0,18,33,13.98,132577
132846,905.0,0.0,18,33,13.95,132846
133114,893.0,0.0,18,34,13.99,133114
133383,896.0,0.0,18,34,14.0,133383
133653,898.0,0.0,18,34,13.98,133653
133949,898.0,0.0,18,34,13.95,133949
134215,905.0,0.0,18,34,13.94,134215
134486,904.0,0.0,18,34,13.99,134486
134749,904.0,0.0,18,34,13.98,134749
135026,897.0,0.0,18,34,13.92,135026
135292,897.0,0.0,18,34,13.92,135292
135566,903.0,0.0,18,34,13.98,135566
135836,903.0,0.0,18,33,14.0,135836
136107,899.0,0.0,18,33,13.89,136107
136388,905.0,0.0,18,33,13.86,136388
136663,908.0,0.0,18,33,13.95,136663
136938,903.0,0.0,18,34,13.96,136938
137212,899.0,0.0,18,34,13.91,137212
137494,893.0,0.0,18,34,13.92,137494
137763,902.0,0.0,18,34,13.92,137763
138038,895.0,0.0,18,34,13.92,138038
138302,899.0,0.0,18,34,13.91,138302
138588,902.0,0.0,18,33,13.84,138588
138852,907.0,0.0,18,33,13.83,138852
139128,904.0,0.0,18,33,13.89,139128
139403,898.0,0.0,18,34,13.9,139403
139671,896.0,0.0,18,34,13.92,139671
139940,893.0,0.0,18,34,13.86,139940
140204,897.0,0.0,18,34,13.86,140204
140477,903.0,0.0,18,34,13.92,140477
140748,898.0,0.0,18,34,13.92,140748
141026,896.0,0.0,18,34,13.88,141026
141292,898.0,0.0,18,34,13.86,141292
141573,893.0,0.0,18,34,13.95,141573
141849,895.0,0.0,18,34,13.92,141849
142120,898.0,0.0,18,33,13.86,142120
142393,900.0,0.0,18,33,13.83,142393
142668,901.0,0.0,18,33,13.9,142668
142944,906.0,0.0,18,33,13.94,142944
143212,902.0,0.0,18,33,13.89,143212
143489,904.0,0.0,18,34,13.88,143489
143758,891.0,0.0,18,34,13.89,143758
144036,895.0,0.0,18,34,13.92,144036
144308,900.0,0.0,18,34,13.92,144308
144916,907.0,0.0,18,33,13.92,144916
145183,904.0,0.0,18,32,13.84,145183
145453,907.0,0.0,18,32,13.82,145453
145729,906.0,0.0,18,33,13.85,145729
145999,899.0,0.0,18,33,13.83,145999
146282,897.0,0.0,18,33,13.86,146282
146547,895.0,0.0,18,35,13.86,146547
146814,895.0,0.0,18,34,13.86,146814
147085,898.0,0.0,18,33,13.9,147085
147354,904.0,0.0,18,33,13.78,147354
147623,908.0,0.0,18,32,13.87,147623
147899,911.0,0.0,18,32,13.82,147899
148174,905.0,0.0,18,32,13.86,148174
148439,897.0,0.0,18,33,13.73,148439
148722,893.0,0.0,18,33,13.7,148722
148988,888.0,0.0,18,34,13.73,148988
149263,892.0,0.0,18,34,13.71,149263
149531,895.0,0.0,18,34,13.77,149531
149805,907.0,0.0,18,33,13.79,149805
150076,901.0,0.0,18,33,13.79,150076
150355,903.0,0.0,18,33,13.81,150355
150628,894.0,0.0,18,34,13.85,150628
150900,896.0,0.0,18,34,13.81,150900
151181,899.0,0.0,18,34,13.74,151181
151452,899.0,0.0,18,33,13.77,151452
151734,902.0,0.0,18,33,13.79,151734
152015,909.0,0.0,18,33,13.79,152015
152287,906.0,0.0,18,32,13.79,152287
152553,897.0,0.0,18,33,13.79,152553
152822,898.0,0.0,18,33,13.79,152822
153091,899.0,0.0,18,33,13.78,153091
153360,901.0,0.0,18,33,13.84,153360
153630,902.0,0.0,18,33,13.88,153630
153901,902.0,0.0,18,33,13.81,153901
154174,895.0,0.0,18,33,13.82,154174
154443,892.0,0.0,18,34,13.73,154443
154718,895.0,0.0,18,33,13.79,154718
154981,903.0,0.0,18,33,13.75,154981
155255,903.0,0.0,18,33,13.75,155255
155518,908.0,0.0,18,33,13.71,155518
155795,904.0,0.0,18,32,13.78,155795
156069,905.0,0.0,18,32,13.71,156069
156349,903.0,0.0,18,33,13.7,156349
156619,896.0,0.0,18,33,13.73,156619
156882,896.0,0.0,18,33,13.75,156882
157158,898.0,0.0,18,33,13.73,157158
157421,902.0,0.0,18,32,13.82,157421
157699,898.0,0.0,18,33,13.81,157699
157971,894.0,0.0,18,33,13.81,157971
158239,899.0,0.0,18,33,13.77,158239
158509,898.0,0.0,18,33,13.81,158509
158776,899.0,0.0,18,33,13.67,158776
159047,896.0,0.0,18,33,13.67,159047
159318,898.0,0.0,18,33,13.67,159318
159592,902.0,0.0,18,33,13.69,159592
159860,902.0,0.0,18,32,13.78,159860
160139,906.0,0.0,18,32,13.75,160139
160410,905.0,0.0,18,33,13.74,160410
160679,906.0,0.0,18,33,13.75,160679
160950,901.0,0.0,18,33,13.74,160950
161216,899.0,0.0,18,33,13.74,161216
161487,897.0,0.0,18,33,13.75,161487
161765,897.0,0.0,18,33,13.83,161765
162031,899.0,0.0,18,33,13.81,162031
162300,904.0,0.0,18,33,13.66,162300
162580,902.0,0.0,18,32,13.7,162580
162850,906.0,0.0,18,32,13.7,162850
163121,904.0,0.0,18,32,13.67,163121
163389,902.0,0.0,18,32,13.73,163389
163995,894.0,0.0,18,34,13.74,163995
164264,893.0,0.0,18,34,13.7,164264
164533,892.0,0.0,18,33,13.77,164533
164809,899.0,0.0,18,33,13.73,164809
165090,900.0,0.0,18,32,13.75,165090
165354,903.0,0.0,18,33,13.73,165354
165617,897.0,0.0,18,33,13.78,165617
165892,902.0,0.0,18,32,13.81,165892
166166,900.0,0.0,18,33,13.69,166166
166849,904.0,0.0,18,33,13.67,166849
167117,901.0,0.0,18,33,13.73,167117
167395,903.0,0.0,18,33,13.79,167395
167668,897.0,0.0,18,32,13.75,167668
167936,905.0,0.0,18,33,13.77,167936
168206,897.0,0.0,18,33,13.77,168206
168475,896.0,0.0,18,33,13.74,168475
168744,895.0,0.0,18,33,13.78,168744
169008,893.0,0.0,18,33,13.75,169008
169283,899.0,0.0,18,32,13.79,169283
169567,898.0,0.0,18,32,13.77,169567
169839,906.0,0.0,18,32,13.7,169839
170108,905.0,0.0,18,32,13.75,170108
170376,903.0,0.0,18,32,13.67,170376
170647,900.0,0.0,18,32,13.69,170647
170924,894.0,0.0,18,33,13.71,170924
171199,895.0,0.0,18,34,13.75,171199
171472,893.0,0.0,18,33,13.71,171472
171747,905.0,0.0,18,32,13.75,171747
172010,904.0,0.0,18,32,13.73,172010
172282,901.0,0.0,18,32,13.74,172282
172548,898.0,0.0,18,32,13.71,172548
172825,907.0,0.0,18,32,13.79,172825
173105,898.0,0.0,18,32,13.75,173105
173380,896.0,0.0,18,33,13.7,173380
173649,898.0,0.0,18,32,13.69,173649
173912,899.0,0.0,18,32,13.7,173912
174187,900.0,0.0,18,32,13.69,174187
174450,903.0,0.0,18,32,13.74,174450
174728,904.0,0.0,18,32,13.71,174728
174994,905.0,0.0,18,32,13.7,174994
175276,901.0,0.0,18,32,13.79,175276
175539,896.0,0.0,18,32,13.75,175539
175813,892.0,0.0,18,33,13.74,175813
176080,888.0,0.0,18,33,13.74,176080
176354,890.0,0.0,18,33,13.73,176354
176628,899.0,0.0,18,33,13.77,176628
176899,895.0,0.0,18,32,13.78,176899
177180,901.0,0.0,18,32,13.67,177180
177448,912.0,0.0,18,32,13.67,177448
177724,900.0,0.0,18,32,13.7,177724
177991,908.0,0.0,18,32,13.74,177991
178272,902.0,0.0,18,32,13.75,178272
178549,901.0,0.0,18,32,13.73,178549
178822,897.0,0.0,18,32,13.78,178822
179092,898.0,0.0,18,32,13.75,179092
179357,897.0,0.0,18,32,13.82,179357
179630,901.0,0.0,18,32,13.75,179630
179893,891.0,0.0,18,32,13.78,179893
180162,892.0,0.0,18,32,13.78,180162
180432,899.0,0.0,18,32,13.78,180432
180712,902.0,0.0,18,32,13.7,180712
180987,898.0,0.0,18,32,13.69,180987
181262,904.0,0.0,18,32,13.71,181262
181532,900.0,0.0,18,32,13.7,181532
181803,898.0,0.0,18,33,13.74,181803
182083,896.0,0.0,18,32,13.75,182083
182358,895.0,0.0,18,32,13.77,182358
182630,903.0,0.0,18,32,13.71,182630
182897,896.0,0.0,18,32,13.74,182897
183184,902.0,0.0,18,32,13.69,183184
183459,905.0,0.0,18,32,13.75,183459
183728,903.0,0.0,18,32,13.75,183728
183997,896.0,0.0,18,32,13.75,183997
184613,909.0,0.0,18,31,13.81,184613
184886,919.0,0.0,18,30,13.85,184886
185165,912.0,0.0,18,30,13.81,185165
185437,913.0,0.0,18,30,13.74,185437
185712,910.0,0.0,18,31,13.78,185712
185987,905.0,0.0,18,31,13.83,185987
186258,901.0,0.0,18,31,13.86,186258
186530,899.0,0.0,18,31,13.79,186530
186808,901.0,0.0,18,31,13.86,186808
187086,904.0,0.0,18,31,13.86,187086
187351,909.0,0.0,18,30,13.78,187351
187632,910.0,0.0,18,30,13.77,187632
187900,910.0,0.0,18,30,13.83,187900
188185,909.0,0.0,18,30,13.79,188185
188451,904.0,0.0,18,30,13.75,188451
188721,892.0,0.0,18,30,13.75,188721
188997,906.0,0.0,18,30,13.78,188997
189266,907.0,0.0,18,29,13.78,189266
189540,914.0,0.0,18,29,13.74,189540
189817,913.0,0.0,17,29,13.75,189817
190091,913.0,0.0,17,29,13.75,190091
190366,911.0,0.0,17,29,13.74,190366
190643,911.0,0.0,17,29,13.81,190643
190917,905.0,0.0,17,29,13.71,190917
191193,909.0,0.0,17,29,13.71,191193
191467,906.0,0.0,17,29,13.75,191467
191729,909.0,0.0,17,29,13.75,191729
192000,907.0,0.0,17,29,13.77,192000
192268,911.0,0.0,17,29,13.79,192268
192538,909.0,0.0,17,29,13.75,192538
192805,903.0,0.0,17,29,13.75,192805
193086,899.0,0.0,17,29,13.75,193086
193357,907.0,0.0,17,29,13.79,193357
193634,914.0,0.0,17,28,13.75,193634
193907,913.0,0.0,17,28,13.75,193907
194188,915.0,0.0,17,28,13.78,194188
194457,909.0,0.0,17,28,13.75,194457
194720,908.0,0.0,17,28,13.71,194720
194997,904.0,0.0,17,28,13.71,194997
195270,910.0,0.0,17,27,13.77,195270
195538,911.0,0.0,17,27,13.78,195538
195809,907.0,0.0,17,27,13.78,195809
196076,909.0,0.0,17,27,13.77,196076
196346,906.0,0.0,17,27,13.78,196346
196615,900.0,0.0,17,28,13.74,196615
196885,896.0,0.0,17,28,13.71,196885
197160,900.0,0.0,17,28,13.79,197160
197436,897.0,0.0,17,28,13.78,197436
197710,895.0,0.0,17,28,13.77,197710
197998,900.0,0.0,17,27,13.74,197998
198261,903.0,0.0,17,27,13.78,198261
198535,900.0,0.0,17,27,13.75,198535
198812,901.0,0.0,17,27,13.71,198812
199093,897.0,0.0,17,27,13.78,199093
199369,901.0,0.0,17,28,13.78,199369
199650,897.0,0.0,17,28,13.75,199650
199928,894.0,0.0,17,28,13.79,199928
200199,903.0,0.0,17,27,13.75,200199
200481,900.0,0.0,17,27,13.74,200481
200751,906.0,0.0,17,28,13.73,200751
201027,901.0,0.0,17,28,13.75,201027
201299,899.0,0.0,17,28,13.78,201299
201577,895.0,0.0,17,28,13.77,201577
201848,892.0,0.0,17,28,13.77,201848
202122,891.0,0.0,17,28,13.75,202122
202391,896.0,0.0,17,28,13.77,202391
202672,900.0,0.0,16,27,13.78,202672
202947,902.0,0.0,16,27,13.75,202947
203217,898.0,0.0,16,27,13.74,203217
203829,893.0,0.0,17,28,13.74,203829
204092,894.0,0.0,17,28,13.75,204092
204361,899.0,0.0,17,28,13.75,204361
204630,903.0,0.0,17,28,13.75,204630
204909,892.0,0.0,17,28,13.74,204909
205187,893.0,0.0,17,28,13.74,205187
205467,901.0,0.0,17,28,13.73,205467
205731,900.0,0.0,17,27,13.75,205731
205996,898.0,0.0,16,27,13.73,205996
206688,903.0,0.0,16,27,13.74,206688
206953,902.0,0.0,16,27,13.7,206953
207229,899.0,0.0,16,27,13.75,207229
207496,897.0,0.0,17,28,13.74,207496
207775,898.0,0.0,17,28,13.79,207775
208046,888.0,0.0,17,29,13.74,208046
208315,898.0,0.0,17,28,13.78,208315
208585,899.0,0.0,17,28,13.78,208585
208864,899.0,0.0,17,27,13.73,208864
209136,908.0,0.0,16,27,13.78,209136
209410,901.0,0.0,16,27,13.77,209410
209685,899.0,0.0,16,27,13.79,209685
209948,904.0,0.0,16,27,13.79,209948
210217,898.0,0.0,17,28,13.78,210217
210486,894.0,0.0,17,29,13.79,210486
210754,893.0,0.0,17,28,13.75,210754
211026,893.0,0.0,17,27,13.78,211026
211298,897.0,0.0,17,27,13.71,211298
211569,908.0,0.0,16,27,13.79,211569
211851,906.0,0.0,17,27,13.75,211851
212127,908.0,0.0,16,27,13.75,212127
212396,902.0,0.0,16,27,13.74,212396
212670,900.0,0.0,16,27,13.79,212670
212944,896.0,0.0,17,28,13.79,212944
213220,894.0,0.0,17,28,13.75,213220
213488,892.0,0.0,17,28,13.81,213488
213756,896.0,0.0,17,28,13.78,213756
214027,895.0,0.0,17,27,13.78,214027
214295,903.0,0.0,17,27,13.75,214295
214564,910.0,0.0,16,27,13.75,214564
214829,910.0,0.0,16,27,13.73,214829
215103,900.0,0.0,16,27,13.73,215103
215371,894.0,0.0,17,28,13.77,215371
215648,896.0,0.0,17,28,13.78,215648
215916,898.0,0.0,17,28,13.75,215916
216192,902.0,0.0,17,28,13.79,216192
216456,909.0,0.0,16,28,13.74,216456
216731,901.0,0.0,16,27,13.75,216731
217006,898.0,0.0,17,28,13.79,217006
217283,894.0,0.0,17,28,13.79,217283
217549,901.0,0.0,17,27,13.75,217549
217826,900.0,0.0,17,27,13.78,217826
218106,903.0,0.0,17,27,13.77,218106
218382,907.0,0.0,16,27,13.75,218382
218665,904.0,0.0,16,27,13.75,218665
218932,893.0,0.0,17,28,13.77,218932
219201,894.0,0.0,17,28,13.74,219201
219469,888.0,0.0,17,28,13.74,219469
219737,894.0,0.0,17,28,13.77,219737
