,index,utcdate,utctime,alt,speed_mph,n_sats,duration
148,67658,2021-10-25,15:40:57.200000,225,133.594765,4,67658
149,67924,2021-10-25,15:40:57.400000,225,32.932663,4,67924
150,68196,2021-10-25,15:40:57.700000,225,66.486697,4,68196
151,68470,2021-10-25,15:40:58,225,66.486697,4,68470
152,68742,2021-10-25,15:40:58.300000,225,167.148799,4,68742
153,69027,2021-10-25,15:40:58.500000,225,100.04073100000001,4,69027
154,69297,2021-10-25,15:40:58.800000,225,66.486697,4,69297
155,69566,2021-10-25,15:40:59.100000,225,133.594765,4,69566
156,69835,2021-10-25,15:40:59.400000,225,66.486697,4,69835
157,70135,2021-10-25,15:40:59.700000,225,100.04073100000001,4,70135
158,70411,2021-10-25,15:40:59.900000,225,133.594765,4,70411
159,70685,2021-10-25,15:41:00.200000,224,66.486697,4,70685
160,70958,2021-10-25,15:41:00.500000,224,66.486697,4,70958
161,71232,2021-10-25,15:41:00.700000,224,66.486697,4,71232
162,71524,2021-10-25,15:41:01,224,133.594765,4,71524
163,71787,2021-10-25,15:41:01.300000,224,100.04073100000001,4,71787
164,72061,2021-10-25,15:41:01.600000,224,234.256867,4,72061
165,72325,2021-10-25,15:41:01.800000,224,234.256867,4,72325
166,72599,2021-10-25,15:41:02.100000,224,66.486697,4,72599
167,72888,2021-10-25,15:41:02.400000,224,133.594765,4,72888
168,73151,2021-10-25,15:41:02.700000,224,267.810901,4,73151
169,73425,2021-10-25,15:41:02.900000,224,234.256867,4,73425
170,73695,2021-10-25,15:41:03.200000,224,100.04073100000001,4,73695
171,73971,2021-10-25,15:41:03.500000,224,0.0,4,73971
172,74252,2021-10-25,15:41:03.800000,224,32.932663,4,74252
173,74515,2021-10-25,15:41:04,224,267.810901,4,74515
174,74789,2021-10-25,15:41:04.300000,224,133.594765,4,74789
175,75053,2021-10-25,15:41:04.600000,224,100.04073100000001,4,75053
176,75328,2021-10-25,15:41:04.800000,224,32.932663,4,75328
177,75616,2021-10-25,15:41:05.100000,224,200.702833,4,75616
178,75882,2021-10-25,15:41:05.400000,224,66.486697,4,75882
179,76153,2021-10-25,15:41:05.700000,223,100.04073100000001,4,76153
180,76416,2021-10-25,15:41:05.900000,223,133.594765,4,76416
181,76704,2021-10-25,15:41:06.200000,223,100.04073100000001,4,76704
182,76982,2021-10-25,15:41:06.500000,223,0.0,4,76982
183,77266,2021-10-25,15:41:06.800000,223,167.148799,4,77266
184,77530,2021-10-25,15:41:07,223,133.594765,4,77530
185,77798,2021-10-25,15:41:07.300000,223,133.594765,4,77798
186,78081,2021-10-25,15:41:07.600000,223,100.04073100000001,4,78081
187,78351,2021-10-25,15:41:07.900000,223,66.486697,4,78351
188,78623,2021-10-25,15:41:08.100000,223,167.148799,4,78623
189,78894,2021-10-25,15:41:08.400000,223,133.594765,4,78894
190,79164,2021-10-25,15:41:08.700000,223,133.594765,4,79164
