,rpm,speed,throt_pos,engine_load,bat_volt,duration
41634,903.0,0.0,18,33,14.52,41634
41903,891.0,0.0,18,33,14.56,41903
42176,901.0,0.0,18,34,14.58,42176
42441,895.0,0.0,18,34,14.57,42441
42725,890.0,0.0,18,34,14.5,42725
42998,901.0,0.0,18,33,14.56,42998
43272,896.0,0.0,18,34,14.54,43272
43537,908.0,0.0,18,33,14.5,43537
43820,929.0,0.0,18,35,14.5,43820
44088,898.0,0.0,18,34,14.5,44088
44351,900.0,0.0,18,34,14.49,44351
44636,891.0,0.0,18,33,14.5,44636
44901,891.0,0.0,18,34,14.5,44901
45186,905.0,0.0,18,33,14.5,45186
45465,913.0,0.0,18,33,14.56,45465
45743,895.0,0.0,18,32,14.46,45743
46015,891.0,0.0,18,34,14.56,46015
46276,893.0,0.0,18,33,14.52,46276
46561,903.0,0.0,18,33,14.49,46561
46827,896.0,0.0,18,34,14.54,46827
47100,895.0,0.0,18,33,14.48,47100
47366,917.0,0.0,18,33,14.46,47366
47629,905.0,0.0,18,34,14.46,47629
47919,897.0,0.0,18,33,14.46,47919
48191,900.0,0.0,18,34,14.46,48191
48459,901.0,0.0,18,33,14.42,48459
48730,900.0,0.0,18,33,14.46,48730
49025,904.0,0.0,18,33,14.46,49025
49292,909.0,0.0,18,34,14.39,49292
49555,895.0,0.0,18,34,14.41,49555
49831,900.0,0.0,18,33,14.46,49831
50106,901.0,0.0,18,34,14.46,50106
50397,894.0,0.0,18,32,14.41,50397
50668,899.0,0.0,18,33,14.45,50668
50945,905.0,0.0,18,34,14.41,50945
51215,897.0,0.0,18,33,14.4,51215
51485,890.0,0.0,18,33,14.46,51485
51780,898.0,0.0,18,33,14.44,51780
52045,873.0,0.0,18,33,14.48,52045
52313,898.0,0.0,18,33,14.37,52313
52584,911.0,0.0,18,33,14.42,52584
52858,907.0,0.0,18,32,14.45,52858
53155,903.0,0.0,18,32,14.42,53155
53422,906.0,0.0,18,33,14.37,53422
53690,903.0,0.0,18,33,14.4,53690
53959,899.0,0.0,18,33,14.45,53959
54248,913.0,0.0,18,32,14.4,54248
54528,915.0,0.0,18,32,14.42,54528
54798,906.0,0.0,18,32,14.39,54798
55075,904.0,0.0,18,32,14.38,55075
55346,893.0,0.0,18,32,14.38,55346
55631,884.0,0.0,18,32,14.45,55631
55899,900.0,0.0,18,32,14.4,55899
56179,893.0,0.0,18,31,14.41,56179
56450,895.0,0.0,18,32,14.37,56450
56718,895.0,0.0,18,32,14.44,56718
57009,895.0,0.0,18,32,14.42,57009
57275,890.0,0.0,18,32,14.33,57275
57542,897.0,0.0,18,33,14.35,57542
57807,899.0,0.0,18,32,14.37,57807
58076,900.0,0.0,18,32,14.35,58076
58365,896.0,0.0,18,32,14.34,58365
58639,905.0,0.0,18,32,14.31,58639
58906,892.0,0.0,18,31,14.34,58906
59176,899.0,0.0,18,32,14.37,59176
59460,894.0,0.0,18,32,14.37,59460
59728,880.0,0.0,18,32,14.33,59728
59997,896.0,0.0,18,33,14.4,59997
60275,887.0,0.0,18,32,14.36,60275
60540,895.0,0.0,18,32,14.38,60540
60824,907.0,0.0,18,32,14.36,60824
61091,902.0,0.0,18,32,14.33,61091
61353,903.0,0.0,18,32,14.33,61353
61617,890.0,0.0,18,33,14.32,61617
61880,899.0,0.0,18,32,14.33,61880
62163,899.0,0.0,18,32,14.36,62163
62437,912.0,0.0,18,32,14.34,62437
62704,914.0,0.0,18,32,14.29,62704
62968,901.0,0.0,18,32,14.41,62968
63237,898.0,0.0,18,32,14.31,63237
63533,905.0,0.0,18,32,14.35,63533
63807,909.0,0.0,18,30,14.33,63807
64073,914.0,0.0,18,31,14.32,64073
64345,899.0,0.0,18,31,14.28,64345
64627,879.0,0.0,18,32,14.35,64627
64894,892.0,0.0,18,32,14.31,64894
65158,902.0,0.0,18,31,14.34,65158
65434,898.0,0.0,18,32,14.32,65434
65705,901.0,0.0,18,31,14.34,65705
65991,908.0,0.0,18,32,14.34,65991
66272,916.0,0.0,18,32,14.31,66272
66541,902.0,0.0,18,31,14.28,66541
66809,906.0,0.0,18,31,14.31,66809
67079,905.0,0.0,18,32,14.37,67079
67388,890.0,0.0,18,32,14.33,67388
67660,895.0,0.0,18,31,14.29,67660
67933,902.0,0.0,18,31,14.31,67933
68199,900.0,0.0,18,31,14.31,68199
68473,903.0,0.0,18,31,14.31,68473
68759,889.0,0.0,18,32,14.31,68759
69030,905.0,0.0,18,31,14.36,69030
69304,893.0,0.0,18,31,14.34,69304
69569,902.0,0.0,18,31,14.31,69569
69872,900.0,0.0,18,32,14.34,69872
70137,906.0,0.0,18,30,14.29,70137
70414,903.0,0.0,18,30,14.36,70414
70688,900.0,0.0,18,30,14.33,70688
70961,907.0,0.0,18,30,14.29,70961
71255,896.0,0.0,18,31,14.31,71255
71527,899.0,0.0,18,32,14.29,71527
71789,904.0,0.0,18,31,14.32,71789
72065,903.0,0.0,18,31,14.35,72065
72328,896.0,0.0,18,31,14.31,72328
72616,905.0,0.0,18,31,14.32,72616
72891,900.0,0.0,18,31,14.34,72891
73158,899.0,0.0,18,31,14.35,73158
73428,900.0,0.0,18,32,14.31,73428
73698,899.0,0.0,18,31,14.29,73698
73989,899.0,0.0,18,30,14.34,73989
74255,908.0,0.0,18,30,14.29,74255
74522,905.0,0.0,18,30,14.35,74522
74792,910.0,0.0,18,30,14.27,74792
75056,902.0,0.0,18,30,14.27,75056
75344,898.0,0.0,18,30,14.32,75344
75619,900.0,0.0,18,30,14.36,75619
75885,893.0,0.0,18,31,14.32,75885
76156,892.0,0.0,18,31,14.31,76156
76438,889.0,0.0,18,31,14.27,76438
76707,891.0,0.0,18,31,14.29,76707
76984,900.0,0.0,18,30,14.29,76984
77270,899.0,0.0,18,30,14.27,77270
77533,899.0,0.0,18,30,14.32,77533
77815,904.0,0.0,18,30,14.34,77815
78084,898.0,0.0,18,30,14.34,78084
78358,880.0,0.0,18,31,14.34,78358
78626,884.0,0.0,18,31,14.35,78626
78897,888.0,0.0,18,31,14.35,78897
