,rpm,speed,throt_pos,engine_load,bat_volt,duration
89723,806.0,0.0,18,36,14.42,89723
89999,805.0,0.0,18,36,14.48,89999
90279,813.0,0.0,18,36,14.39,90279
90556,796.0,0.0,18,39,14.63,90556
90830,796.0,0.0,18,37,14.52,90830
91100,800.0,0.0,18,37,14.48,91100
91370,795.0,0.0,18,38,14.52,91370
91637,801.0,0.0,18,38,14.49,91637
91914,792.0,0.0,18,38,14.56,91914
92188,802.0,0.0,18,36,14.44,92188
92470,805.0,0.0,18,37,14.56,92470
92743,794.0,0.0,18,38,14.52,92743
93015,801.0,0.0,18,37,14.42,93015
93291,802.0,0.0,18,35,14.48,93291
93572,788.0,0.0,18,38,14.49,93572
93840,801.0,0.0,18,36,14.5,93840
94108,795.0,0.0,18,36,14.5,94108
94377,798.0,0.0,18,36,14.62,94377
94658,798.0,0.0,18,37,14.5,94658
94928,799.0,0.0,18,37,14.53,94928
95233,807.0,0.0,18,36,14.42,95233
95499,810.0,0.0,18,35,14.42,95499
95767,788.0,0.0,18,36,14.5,95767
96045,807.0,0.0,18,36,14.46,96045
96311,800.0,0.0,18,37,14.4,96311
96584,785.0,0.0,18,39,14.42,96584
96856,785.0,0.0,18,38,14.57,96856
97136,803.0,0.0,18,37,14.48,97136
97405,798.0,0.0,18,36,14.49,97405
97669,802.0,0.0,18,36,14.44,97669
97944,799.0,0.0,18,36,14.56,97944
98220,805.0,0.0,18,37,14.48,98220
98500,804.0,0.0,18,36,14.37,98500
98784,791.0,0.0,18,37,14.46,98784
99057,802.0,0.0,18,36,14.52,99057
99333,800.0,0.0,18,36,14.5,99333
99596,795.0,0.0,18,37,14.48,99596
99864,808.0,0.0,18,37,14.57,99864
100133,806.0,0.0,18,37,14.66,100133
100401,781.0,0.0,18,38,14.48,100401
100672,801.0,0.0,18,37,14.46,100672
100953,801.0,0.0,18,37,14.6,100953
101224,802.0,0.0,18,36,14.54,101224
101497,804.0,0.0,18,36,14.31,101497
101773,794.0,0.0,18,37,14.42,101773
102036,801.0,0.0,18,36,14.64,102036
102305,803.0,0.0,18,36,14.54,102305
102574,809.0,0.0,18,36,14.5,102574
102841,804.0,0.0,18,36,14.48,102841
103106,800.0,0.0,18,36,14.42,103106
103380,785.0,0.0,18,38,14.48,103380
103650,795.0,0.0,18,36,14.46,103650
103919,797.0,0.0,18,35,14.58,103919
104187,803.0,0.0,18,36,14.46,104187
104459,798.0,0.0,18,36,14.57,104459
104751,794.0,0.0,18,36,14.62,104751
105014,794.0,0.0,18,36,14.49,105014
105295,809.0,0.0,18,35,14.46,105295
105570,816.0,0.0,18,36,14.46,105570
105845,805.0,0.0,18,36,14.4,105845
106115,808.0,0.0,18,36,14.42,106115
106382,783.0,0.0,18,38,14.57,106382
106652,794.0,0.0,18,36,14.52,106652
106921,797.0,0.0,18,36,14.48,106921
107190,782.0,0.0,18,37,14.52,107190
107454,812.0,0.0,18,37,14.5,107454
107736,785.0,0.0,18,36,14.53,107736
108004,808.0,0.0,18,36,14.57,108004
108279,799.0,0.0,18,37,14.48,108279
108554,799.0,0.0,18,36,14.46,108554
108822,804.0,0.0,18,36,14.63,108822
109092,794.0,0.0,18,36,14.64,109092
109373,802.0,0.0,18,36,14.57,109373
109649,803.0,0.0,18,35,14.62,109649
109923,801.0,0.0,18,36,14.46,109923
110193,791.0,0.0,18,36,14.49,110193
110469,797.0,0.0,18,35,14.5,110469
110750,795.0,0.0,18,36,14.5,110750
111020,798.0,0.0,18,36,14.44,111020
111288,808.0,0.0,18,36,14.41,111288
111557,797.0,0.0,18,37,14.56,111557
111825,800.0,0.0,18,37,14.56,111825
112095,804.0,0.0,18,35,14.48,112095
112374,798.0,0.0,17,34,14.45,112374
112640,788.0,0.0,18,34,14.46,112640
112915,796.0,0.0,17,33,14.42,112915
113184,793.0,0.0,17,33,14.56,113184
113454,798.0,0.0,17,32,14.48,113454
113735,791.0,0.0,17,34,14.48,113735
114010,795.0,0.0,17,33,14.58,114010
114297,808.0,0.0,17,32,14.46,114297
114567,786.0,0.0,17,34,14.53,114567
114841,786.0,0.621371,27,80,14.48,114841
115113,969.0,1.242742,27,54,14.52,115113
115386,1273.0,1.8641130000000001,28,50,14.5,115386
115655,1412.0,3.106855,28,47,14.54,115655
115929,1517.0,4.349597,29,49,14.53,115929
116196,1535.0,4.970968,29,49,14.53,116196
116555,1620.0,6.21371,30,47,14.56,116555
116826,1699.0,7.4564520000000005,30,44,14.53,116826
117103,1841.0,8.077823,30,43,14.54,117103
117389,1973.0,8.699194,30,42,14.5,117389
117675,2091.0,9.941936,30,41,14.56,117675
117946,2221.0,10.563307,31,40,14.54,117946
118214,2324.0,11.184678,31,41,14.54,118214
118494,2209.0,11.184678,31,46,14.54,118494
118759,1934.0,11.806049,30,47,14.54,118759
119047,1816.0,12.42742,30,46,14.54,119047
119316,1879.0,13.048791,30,45,14.5,119316
119598,1938.0,13.670162,30,45,14.57,119598
119876,1987.0,14.291533,31,44,14.56,119876
120150,2057.0,14.912904000000001,31,43,14.6,120150
120418,2116.0,14.912904000000001,31,43,14.58,120418
120691,2178.0,15.534275000000001,31,41,14.56,120691
120954,2250.0,16.155646,31,40,14.54,120954
121230,2283.0,16.777017,31,39,14.54,121230
121505,2334.0,17.398388,31,40,14.58,121505
121778,2209.0,17.398388,31,49,14.56,121778
122050,1794.0,18.019759,32,65,14.54,122050
122318,1710.0,18.019759,32,65,14.54,122318
122604,1736.0,18.64113,33,68,14.49,122604
122869,1744.0,19.262501,34,68,14.54,122869
123149,1760.0,19.883872,34,67,14.56,123149
123419,1778.0,20.505243,34,70,14.52,123419
123701,1818.0,21.126614,34,68,14.54,123701
123970,1811.0,21.747985,34,67,14.52,123970
124250,1862.0,21.747985,33,60,14.56,124250
124523,1875.0,22.369356,32,55,14.58,124523
124803,1885.0,22.990727,30,42,14.5,124803
125072,1899.0,22.990727,22,21,14.52,125072
125340,1906.0,23.612098,20,19,14.54,125340
125623,1558.0,22.990727,17,15,14.5,125623
125897,1453.0,22.990727,18,18,14.48,125897
126174,1389.0,22.990727,17,18,14.49,126174
126443,1395.0,22.990727,18,18,14.58,126443
126716,1373.0,22.369356,17,18,14.49,126716
126992,1351.0,22.369356,17,18,14.5,126992
127271,1338.0,21.747985,17,18,14.5,127271
127537,1323.0,21.747985,17,18,14.44,127537
127817,1288.0,21.126614,17,18,14.5,127817
128093,1246.0,20.505243,16,18,14.37,128093
128371,1178.0,19.262501,16,18,14.54,128371
128637,1086.0,18.019759,15,18,14.5,128637
128918,1103.0,16.777017,16,18,14.48,128918
129188,1140.0,15.534275000000001,16,18,14.53,129188
129458,1131.0,14.291533,16,19,14.45,129458
129733,1087.0,13.048791,15,18,14.48,129733
130004,1107.0,11.806049,16,18,14.54,130004
130276,1162.0,10.563307,16,18,14.48,130276
130552,1174.0,9.320565,16,19,14.54,130552
130827,1080.0,8.077823,17,25,14.49,130827
131103,995.0,6.835081,19,35,14.37,131103
131382,912.0,5.592339,20,37,14.46,131382
131653,912.0,4.970968,19,36,14.45,131653
131931,908.0,3.7282260000000003,19,38,14.48,131931
132198,826.0,3.106855,19,41,14.41,132198
132470,816.0,2.485484,19,41,14.5,132470
132742,825.0,1.8641130000000001,19,41,14.48,132742
133016,823.0,1.242742,19,40,14.49,133016
133292,837.0,0.621371,19,40,14.46,133292
133566,831.0,0.621371,19,39,14.49,133566
133867,831.0,0.0,19,40,14.44,133867
134129,832.0,0.0,19,39,14.5,134129
134398,832.0,0.0,19,39,14.41,134398
134668,822.0,0.621371,19,38,14.54,134668
134947,814.0,0.621371,19,39,14.41,134947
135219,809.0,0.621371,19,39,14.48,135219
135499,816.0,1.242742,20,43,14.45,135499
135769,892.0,1.242742,24,60,14.46,135769
136039,946.0,1.8641130000000001,27,60,14.5,136039
136320,1166.0,2.485484,28,55,14.54,136320
136595,1348.0,3.106855,29,50,14.52,136595
136871,1507.0,3.7282260000000003,29,49,14.54,136871
137146,1550.0,4.970968,30,51,14.48,137146
137428,1580.0,5.592339,30,50,14.53,137428
137696,1612.0,6.21371,30,50,14.52,137696
137977,1694.0,7.4564520000000005,30,49,14.5,137977
138247,1769.0,8.077823,30,47,14.53,138247
138528,1894.0,8.699194,30,45,14.54,138528
138797,1988.0,9.320565,31,44,14.53,138797
139078,2084.0,9.320565,31,43,14.53,139078
139365,2186.0,9.941936,31,41,14.5,139365
139640,2244.0,10.563307,31,43,14.52,139640
139913,2141.0,10.563307,31,49,14.56,139913
140182,1809.0,9.941936,31,58,14.54,140182
140454,1693.0,10.563307,32,55,14.5,140454
140725,1770.0,10.563307,32,59,14.54,140725
141002,1812.0,10.563307,32,60,14.53,141002
141275,1862.0,11.184678,32,58,14.52,141275
141552,1877.0,11.184678,32,58,14.54,141552
141818,1881.0,11.806049,32,60,14.54,141818
142100,1890.0,12.42742,33,59,14.56,142100
142375,1911.0,12.42742,33,60,14.52,142375
142658,1953.0,13.048791,33,59,14.54,142658
142932,1992.0,13.670162,33,59,14.5,142932
143208,2042.0,13.670162,33,58,14.52,143208
143477,2079.0,14.291533,33,56,14.48,143477
143759,2126.0,14.912904000000001,33,52,14.48,143759
144033,2149.0,14.912904000000001,31,43,14.48,144033
144304,2158.0,15.534275000000001,30,38,14.54,144304
144577,2127.0,15.534275000000001,30,29,14.48,144577
144847,2110.0,15.534275000000001,24,21,14.48,144847
145129,2021.0,14.912904000000001,25,29,14.48,145129
145402,1971.0,14.912904000000001,26,30,14.52,145402
145667,1969.0,14.912904000000001,27,34,14.5,145667
145936,1974.0,14.291533,28,34,14.49,145936
146211,1964.0,14.291533,28,36,14.5,146211
146483,1954.0,14.291533,28,35,14.46,146483
146760,1943.0,14.291533,28,36,14.5,146760
147031,1938.0,14.291533,28,36,14.46,147031
147320,1925.0,14.291533,28,36,14.46,147320
147594,1924.0,14.291533,28,36,14.5,147594
147868,1903.0,13.670162,28,36,14.46,147868
148144,1892.0,13.670162,28,36,14.49,148144
148419,1893.0,13.670162,28,36,14.54,148419
148707,1889.0,13.670162,28,35,14.49,148707
148982,1887.0,13.670162,28,36,14.49,148982
149259,1873.0,13.670162,28,37,14.46,149259
149532,1875.0,13.670162,28,37,14.5,149532
149814,1872.0,13.670162,27,35,14.5,149814
150083,1846.0,13.670162,27,32,14.46,150083
150360,1825.0,13.670162,23,23,14.45,150360
150633,1790.0,13.670162,22,23,14.5,150633
150909,1768.0,13.048791,21,21,14.48,150909
151184,1713.0,13.048791,20,19,14.5,151184
151467,1656.0,13.048791,19,18,14.44,151467
151742,1583.0,12.42742,18,17,14.42,151742
152012,1518.0,12.42742,18,18,14.45,152012
152312,1474.0,11.806049,18,19,14.41,152312
152583,1444.0,11.806049,18,18,14.41,152583
152853,1408.0,11.184678,18,19,14.48,152853
153117,1351.0,10.563307,17,19,14.44,153117
153393,1288.0,9.941936,17,19,14.45,153393
153668,1211.0,9.320565,16,19,14.42,153668
153942,1118.0,8.699194,17,25,14.45,153942
154208,1047.0,8.077823,18,28,14.44,154208
154572,1043.0,7.4564520000000005,18,26,14.44,154572
154839,1013.0,6.835081,18,29,14.45,154839
155113,958.0,6.835081,18,30,14.44,155113
155388,932.0,6.835081,18,33,14.5,155388
155658,897.0,6.21371,18,35,14.53,155658
155933,876.0,6.21371,19,36,14.54,155933
156213,878.0,6.21371,19,35,14.52,156213
156477,888.0,6.21371,19,35,14.46,156477
156746,878.0,5.592339,19,37,14.56,156746
157021,875.0,5.592339,19,36,14.48,157021
157290,872.0,5.592339,19,36,14.48,157290
157569,867.0,5.592339,19,37,14.46,157569
157841,860.0,5.592339,19,37,14.46,157841
158118,873.0,4.970968,19,37,14.48,158118
158391,858.0,4.970968,19,38,14.53,158391
158670,873.0,4.349597,19,38,14.48,158670
158948,868.0,4.349597,19,38,14.48,158948
159223,876.0,4.349597,19,37,14.5,159223
159502,863.0,3.7282260000000003,19,38,14.46,159502
159768,868.0,3.7282260000000003,19,35,14.53,159768
160051,875.0,3.7282260000000003,18,35,14.46,160051
160318,857.0,3.7282260000000003,18,36,14.46,160318
160603,842.0,3.106855,19,37,14.48,160603
160869,839.0,3.106855,19,38,14.46,160869
161148,841.0,3.7282260000000003,18,37,14.36,161148
161421,851.0,3.7282260000000003,18,36,14.41,161421
161700,856.0,3.7282260000000003,18,34,14.49,161700
161970,852.0,3.7282260000000003,18,34,14.58,161970
162245,850.0,3.7282260000000003,21,48,14.56,162245
162514,919.0,3.7282260000000003,20,40,14.41,162514
162784,950.0,3.7282260000000003,20,35,14.46,162784
163070,965.0,3.7282260000000003,21,38,14.5,163070
163343,1022.0,4.349597,21,37,14.54,163343
163611,1049.0,4.349597,21,37,14.49,163611
163884,1070.0,4.349597,20,30,14.5,163884
164169,1106.0,4.970968,16,20,14.54,164169
164434,1138.0,4.970968,17,21,14.52,164434
164715,1083.0,4.970968,18,25,14.58,164715
164985,1049.0,4.970968,18,27,14.48,164985
165260,988.0,4.970968,18,30,14.53,165260
165524,925.0,4.970968,19,36,14.53,165524
165792,874.0,4.970968,19,36,14.54,165792
166068,924.0,4.970968,18,31,14.56,166068
166351,964.0,4.970968,18,29,14.54,166351
166625,991.0,5.592339,18,27,14.54,166625
166894,1022.0,5.592339,19,30,14.5,166894
167171,1040.0,5.592339,22,43,14.56,167171
167438,1060.0,5.592339,23,45,14.53,167438
167718,1172.0,5.592339,24,39,14.54,167718
167994,1331.0,6.21371,24,34,14.54,167994
168275,1436.0,6.21371,24,34,14.54,168275
168545,1491.0,6.835081,17,15,14.54,168545
168820,1489.0,6.835081,18,17,14.56,168820
169090,1434.0,7.4564520000000005,18,19,14.39,169090
169359,1345.0,7.4564520000000005,18,20,14.52,169359
169640,1241.0,7.4564520000000005,17,21,14.48,169640
169914,1138.0,7.4564520000000005,17,24,14.44,169914
170183,1055.0,7.4564520000000005,18,26,14.42,170183
170452,1007.0,6.835081,18,29,14.4,170452
170728,974.0,6.835081,18,32,14.45,170728
170997,925.0,6.835081,19,34,14.38,170997
171279,879.0,6.835081,19,37,14.41,171279
171554,877.0,6.835081,19,37,14.44,171554
171853,881.0,7.4564520000000005,19,38,14.45,171853
172118,878.0,7.4564520000000005,19,37,14.37,172118
172398,875.0,7.4564520000000005,19,36,14.4,172398
172667,877.0,7.4564520000000005,19,35,14.34,172667
172943,897.0,6.835081,19,36,14.45,172943
173220,878.0,6.835081,19,36,14.44,173220
173493,898.0,6.835081,19,37,14.52,173493
173769,877.0,6.835081,19,38,14.4,173769
174038,871.0,6.835081,19,39,14.42,174038
174313,872.0,6.835081,19,37,14.46,174313
174582,896.0,6.21371,19,38,14.52,174582
174863,877.0,6.21371,19,38,14.52,174863
175132,874.0,6.21371,19,39,14.56,175132
175413,873.0,5.592339,19,38,14.56,175413
175696,874.0,5.592339,19,38,14.46,175696
175977,868.0,5.592339,19,38,14.42,175977
176263,862.0,4.970968,19,38,14.48,176263
176539,852.0,4.970968,19,38,14.53,176539
176811,848.0,4.349597,19,39,14.46,176811
177081,853.0,3.7282260000000003,21,45,14.48,177081
177362,868.0,3.106855,21,50,14.46,177362
177631,804.0,3.106855,21,52,14.41,177631
177905,804.0,2.485484,21,51,14.5,177905
178173,815.0,1.8641130000000001,21,53,14.17,178173
178449,810.0,1.8641130000000001,21,54,14.42,178449
178734,815.0,1.8641130000000001,21,54,14.36,178734
179006,805.0,1.242742,21,53,14.32,179006
179274,813.0,0.621371,20,42,14.42,179274
179555,846.0,0.0,20,43,14.44,179555
179832,826.0,0.0,20,41,14.34,179832
180105,837.0,0.0,19,39,14.52,180105
180374,830.0,0.0,20,40,14.41,180374
180639,896.0,0.0,18,33,14.52,180639
180913,917.0,0.0,18,29,14.4,180913
181188,921.0,0.0,18,30,14.46,181188
181464,925.0,0.0,18,29,14.38,181464
181739,924.0,0.0,18,29,14.46,181739
182013,916.0,0.0,18,29,14.57,182013
182277,920.0,0.0,18,29,14.49,182277
182556,912.0,0.0,18,29,14.48,182556
182829,909.0,0.0,18,29,14.6,182829
183101,912.0,0.0,17,29,14.58,183101
183365,910.0,0.0,17,29,14.54,183365
183639,915.0,0.0,17,29,14.56,183639
183904,908.0,0.0,17,29,14.48,183904
184172,906.0,0.0,17,29,14.53,184172
184449,902.0,0.0,17,29,14.56,184449
184717,907.0,0.0,17,0,13.23,184717
184999,828.0,0.0,16,0,12.92,184999
185268,518.0,0.0,13,0,12.85,185268
185542,239.0,0.0,12,0,12.89,185542
185819,0.0,0.0,19,0,12.86,185819
186097,0.0,0.0,19,0,12.84,186097
186369,0.0,0.0,19,0,12.82,186369
186645,0.0,0.0,19,0,12.82,186645
186912,0.0,0.0,32,0,12.79,186912
187193,0.0,0.0,32,0,12.79,187193
187461,0.0,0.0,32,0,12.78,187461
187731,0.0,0.0,32,0,12.75,187731
188008,0.0,0.0,32,0,12.75,188008
188278,0.0,0.0,32,0,12.75,188278
188546,0.0,0.0,32,0,12.74,188546
188814,0.0,0.0,32,0,12.73,188814
189089,0.0,0.0,32,0,12.73,189089
189361,0.0,0.0,32,0,12.71,189361
189638,0.0,0.0,32,0,12.71,189638
189910,0.0,0.0,32,0,12.71,189910
190214,0.0,0.0,32,0,12.71,190214
190480,0.0,0.0,32,0,12.7,190480
190747,0.0,0.0,32,0,12.69,190747
191019,0.0,0.0,32,0,12.69,191019
191291,0.0,0.0,32,0,12.67,191291
191567,0.0,0.0,32,0,12.67,191567
191838,0.0,0.0,32,0,12.4,191838
192115,0.0,0.0,32,0,12.62,192115
192388,0.0,0.0,32,0,12.64,192388
192693,0.0,0.0,32,0,12.66,192693
192962,0.0,0.0,32,0,12.65,192962
193244,0.0,0.0,32,0,12.66,193244
193512,0.0,0.0,32,0,12.67,193512
193775,0.0,0.0,32,0,12.67,193775
194045,0.0,0.0,32,0,12.66,194045
194313,0.0,0.0,32,0,12.65,194313
194582,0.0,0.0,32,0,12.63,194582
194851,0.0,0.0,32,0,12.65,194851
195133,0.0,0.0,32,0,12.65,195133
195402,0.0,0.0,32,0,12.65,195402
195676,0.0,0.0,32,0,12.65,195676
195940,0.0,0.0,32,0,12.65,195940
196209,0.0,0.0,32,0,12.65,196209
196477,0.0,0.0,32,0,12.65,196477
196755,0.0,0.0,32,0,12.65,196755
197027,0.0,0.0,32,0,12.65,197027
197291,0.0,0.0,32,0,12.65,197291
197567,0.0,0.0,32,0,12.64,197567
197835,0.0,0.0,32,0,12.64,197835
198104,0.0,0.0,32,0,12.64,198104
198367,0.0,0.0,32,0,12.63,198367
198636,0.0,0.0,32,0,12.65,198636
198905,0.0,0.0,32,0,12.64,198905
