,rpm,speed,throt_pos,engine_load,bat_volt,duration
97819,889.0,0.0,21,46,14.49,97819
98091,878.0,0.0,21,46,14.53,98091
98358,896.0,0.0,21,46,14.6,98358
98625,903.0,0.0,21,46,14.48,98625
98895,897.0,0.0,21,45,14.48,98895
99159,909.0,0.0,21,45,14.38,99159
99433,902.0,0.0,21,45,14.4,99433
99696,902.0,0.0,21,45,14.41,99696
99975,893.0,0.0,21,45,14.5,99975
100249,890.0,0.0,21,45,14.5,100249
100526,906.0,0.0,21,44,14.44,100526
100798,897.0,0.0,21,45,14.44,100798
101076,896.0,0.0,21,45,14.57,101076
101350,899.0,0.0,21,46,14.6,101350
101619,892.0,0.0,21,45,14.49,101619
101893,904.0,0.0,21,45,14.4,101893
102174,904.0,0.0,21,45,14.53,102174
102450,905.0,0.0,21,44,14.53,102450
102720,898.0,0.0,21,44,14.5,102720
102993,895.0,0.0,21,44,14.39,102993
103263,900.0,0.0,21,44,14.4,103263
103533,881.0,0.0,21,47,14.39,103533
103800,890.0,0.0,21,46,14.4,103800
104064,896.0,0.0,21,45,14.38,104064
104338,897.0,0.0,21,45,14.38,104338
104601,901.0,0.0,21,44,14.41,104601
104878,904.0,0.0,21,44,14.52,104878
105149,902.0,0.0,21,45,14.52,105149
105420,898.0,0.0,21,46,14.42,105420
105683,906.0,0.0,21,45,14.4,105683
105954,895.0,0.0,21,44,14.54,105954
106222,905.0,0.0,21,44,14.37,106222
106504,914.0,0.0,21,43,14.42,106504
106784,900.0,0.0,21,43,14.46,106784
107052,895.0,0.0,21,43,14.4,107052
107329,898.0,0.0,21,43,14.4,107329
107600,898.0,0.0,20,43,14.44,107600
107877,910.0,0.0,20,42,14.44,107877
108142,899.0,0.0,20,41,14.39,108142
108422,914.0,0.0,20,40,14.37,108422
108688,915.0,0.0,20,40,14.46,108688
108962,912.0,0.0,20,41,14.52,108962
109232,912.0,0.0,20,41,14.36,109232
109512,912.0,0.0,20,42,14.45,109512
109782,898.0,0.0,20,43,14.49,109782
110057,905.0,0.0,22,56,14.42,110057
110332,888.0,0.0,24,60,14.36,110332
110607,915.0,0.0,23,57,14.56,110607
110880,887.0,0.0,23,57,14.4,110880
111148,873.0,0.0,24,58,14.4,111148
111426,872.0,0.0,24,59,14.35,111426
111696,906.0,0.0,23,56,14.34,111696
111976,918.0,0.0,23,54,14.41,111976
112240,916.0,0.0,23,55,14.48,112240
112515,906.0,0.0,23,54,14.32,112515
112784,918.0,0.0,23,53,14.32,112784
113047,921.0,0.0,23,53,14.4,113047
113410,927.0,0.0,23,52,14.35,113410
113672,931.0,0.0,23,52,14.45,113672
113941,904.0,0.0,23,53,14.54,113941
114211,897.0,0.0,23,54,14.41,114211
114486,903.0,0.0,23,53,14.48,114486
114749,904.0,0.0,23,52,14.49,114749
115030,1079.0,0.0,26,52,14.4,115030
115299,1208.0,0.0,27,52,14.53,115299
115567,1256.0,0.0,30,65,14.48,115567
115837,1367.0,0.0,29,52,14.5,115837
116100,1471.0,0.0,29,52,14.46,116100
116376,1477.0,0.0,29,54,14.5,116376
116652,1476.0,0.621371,29,51,14.44,116652
116928,1467.0,0.621371,22,27,14.49,116928
117202,1360.0,1.242742,21,34,14.46,117202
117482,1113.0,1.242742,26,59,14.5,117482
117752,1096.0,1.242742,28,62,14.5,117752
118026,1232.0,1.242742,27,50,14.46,118026
118290,1360.0,1.242742,27,50,14.46,118290
118578,1380.0,1.8641130000000001,27,47,14.41,118578
118841,1352.0,1.8641130000000001,27,48,14.44,118841
119118,1340.0,1.8641130000000001,25,38,14.48,119118
119392,1287.0,2.485484,20,30,14.45,119392
119660,1103.0,2.485484,22,44,14.42,119660
119938,1052.0,2.485484,26,59,14.44,119938
120205,1107.0,2.485484,27,55,14.48,120205
120484,1230.0,2.485484,27,49,14.49,120484
120756,1312.0,2.485484,27,47,14.45,120756
121030,1335.0,2.485484,27,47,14.48,121030
121299,1330.0,2.485484,26,41,14.49,121299
121579,1311.0,2.485484,20,30,14.46,121579
121858,1127.0,2.485484,21,39,14.48,121858
122134,1062.0,2.485484,21,41,14.4,122134
122407,1025.0,2.485484,22,42,14.46,122407
122677,1013.0,2.485484,22,43,14.53,122677
122944,1024.0,2.485484,22,42,14.36,122944
123220,1034.0,2.485484,22,42,14.46,123220
123495,1026.0,2.485484,24,55,14.44,123495
123764,983.0,2.485484,26,61,14.45,123764
124038,1084.0,1.8641130000000001,29,66,14.46,124038
124302,1317.0,1.8641130000000001,22,29,14.5,124302
124578,1413.0,2.485484,22,34,14.45,124578
124848,1194.0,2.485484,22,39,14.4,124848
125123,1120.0,2.485484,23,43,14.42,125123
125398,1059.0,1.8641130000000001,23,46,14.39,125398
125670,1034.0,1.8641130000000001,23,50,14.5,125670
125955,1024.0,1.8641130000000001,25,54,14.41,125955
126223,1133.0,1.8641130000000001,24,40,14.4,126223
126498,1056.0,1.242742,21,40,14.41,126498
126772,964.0,1.242742,25,53,14.42,126772
127043,1084.0,1.242742,27,63,14.37,127043
127311,1154.0,1.242742,27,54,14.4,127311
127585,1301.0,1.8641130000000001,27,49,14.44,127585
127849,1378.0,1.8641130000000001,27,46,14.53,127849
128130,1379.0,1.8641130000000001,27,45,14.42,128130
128400,1338.0,1.8641130000000001,20,28,14.41,128400
128681,1162.0,1.242742,21,38,14.36,128681
128951,1066.0,1.242742,22,43,14.4,128951
129228,1034.0,1.242742,23,47,14.35,129228
129501,971.0,1.242742,23,50,14.4,129501
129777,1010.0,1.242742,25,52,14.41,129777
130051,1101.0,1.8641130000000001,26,51,14.42,130051
130328,1211.0,1.8641130000000001,20,30,14.39,130328
130609,1133.0,1.8641130000000001,22,41,14.4,130609
130883,1041.0,1.8641130000000001,22,43,14.44,130883
131164,1057.0,2.485484,21,40,14.54,131164
131434,1004.0,2.485484,21,40,14.48,131434
131737,983.0,2.485484,22,47,14.45,131737
132003,956.0,2.485484,22,47,14.4,132003
132284,922.0,1.8641130000000001,22,50,14.38,132284
132554,908.0,1.242742,22,50,14.33,132554
132829,905.0,1.242742,23,52,14.25,132829
133100,881.0,0.621371,23,54,14.31,133100
133379,913.0,0.0,23,54,14.25,133379
133649,967.0,0.0,23,51,14.37,133649
133923,936.0,0.0,22,49,14.29,133923
134237,988.0,0.0,24,45,14.41,134237
134508,1151.0,0.621371,24,45,14.39,134508
134780,1146.0,1.242742,25,50,14.44,134780
135057,1160.0,1.242742,27,55,14.49,135057
135331,1307.0,1.8641130000000001,28,50,14.57,135331
135603,1406.0,2.485484,28,50,14.54,135603
135882,1433.0,3.106855,28,50,14.58,135882
136153,1453.0,3.7282260000000003,29,50,14.61,136153
136426,1458.0,4.349597,29,52,14.53,136426
136695,1460.0,4.349597,29,52,14.54,136695
136975,1494.0,4.970968,29,52,14.39,136975
137247,1526.0,5.592339,29,52,14.4,137247
137524,1553.0,6.21371,30,52,14.42,137524
137797,1594.0,6.21371,29,49,14.46,137797
138077,1622.0,6.835081,30,49,14.37,138077
138357,1672.0,6.835081,30,49,14.42,138357
138629,1719.0,7.4564520000000005,30,48,14.42,138629
138898,1765.0,7.4564520000000005,30,47,14.42,138898
139177,1810.0,8.077823,30,47,14.38,139177
139449,1850.0,8.077823,30,47,14.48,139449
139729,1900.0,8.699194,30,45,14.45,139729
139999,1939.0,8.699194,30,46,14.46,139999
140274,1996.0,8.699194,31,45,14.38,140274
140549,2025.0,9.320565,31,44,14.5,140549
140827,2089.0,9.320565,31,45,14.4,140827
141112,2110.0,9.941936,31,46,14.64,141112
141376,2015.0,9.941936,30,52,14.56,141376
141650,1691.0,9.941936,30,53,14.61,141650
141920,1649.0,10.563307,30,52,14.53,141920
142195,1665.0,10.563307,30,51,14.62,142195
142464,1692.0,11.184678,30,51,14.6,142464
142743,1723.0,11.184678,30,50,14.62,142743
143013,1746.0,11.184678,30,50,14.56,143013
143284,1774.0,11.806049,30,50,14.56,143284
143569,1810.0,11.806049,29,41,14.64,143569
143844,1783.0,12.42742,25,29,14.61,143844
144116,1722.0,12.42742,23,27,14.52,144116
144394,1691.0,12.42742,22,25,14.46,144394
144660,1647.0,11.806049,21,23,14.46,144660
144933,1600.0,11.806049,20,22,14.52,144933
145204,1550.0,11.806049,19,20,14.49,145204
145479,1476.0,11.184678,18,20,14.52,145479
145756,1399.0,11.184678,18,20,14.44,145756
146024,1415.0,11.184678,19,21,14.5,146024
146307,1391.0,11.184678,19,22,14.53,146307
146574,1379.0,11.184678,19,22,14.46,146574
146848,1352.0,10.563307,19,22,14.46,146848
147119,1346.0,10.563307,18,22,14.45,147119
147398,1337.0,10.563307,19,22,14.42,147398
147668,1331.0,10.563307,19,22,14.42,147668
147952,1323.0,10.563307,19,22,14.4,147952
148219,1332.0,10.563307,19,22,14.42,148219
148493,1330.0,10.563307,19,22,14.4,148493
148757,1309.0,9.941936,18,23,14.4,148757
149032,1267.0,9.320565,18,23,14.45,149032
149307,1219.0,9.320565,18,22,14.46,149307
149576,1153.0,8.699194,19,28,14.35,149576
149846,1108.0,8.077823,19,29,14.39,149846
150118,1095.0,7.4564520000000005,20,32,14.39,150118
150392,1029.0,6.835081,21,39,14.4,150392
150660,985.0,6.21371,21,42,14.41,150660
150969,943.0,5.592339,21,45,14.49,150969
151235,899.0,4.970968,21,49,14.44,151235
151516,911.0,4.349597,21,46,14.42,151516
151786,927.0,3.7282260000000003,21,46,14.39,151786
152065,906.0,3.106855,21,48,14.41,152065
152335,920.0,2.485484,21,47,14.34,152335
152611,913.0,2.485484,21,47,14.46,152611
152886,963.0,3.7282260000000003,26,58,14.39,152886
153161,1193.0,4.349597,27,51,14.42,153161
153436,1307.0,4.970968,27,48,14.41,153436
153699,1423.0,5.592339,28,47,14.42,153699
153975,1529.0,6.21371,29,50,14.49,153975
154247,1646.0,6.835081,30,50,14.41,154247
154521,1741.0,7.4564520000000005,31,56,14.42,154521
154788,1852.0,8.077823,31,53,14.44,154788
155069,1951.0,8.699194,32,58,14.46,155069
155338,2062.0,9.320565,32,55,14.4,155338
155612,2157.0,9.320565,33,55,14.5,155612
155876,2219.0,9.941936,33,57,14.45,155876
156153,2320.0,10.563307,33,57,14.54,156153
156427,2222.0,10.563307,33,67,14.41,156427
156701,1915.0,11.184678,34,67,14.48,156701
156967,1939.0,11.806049,34,65,14.5,156967
157241,1970.0,12.42742,34,67,14.5,157241
157516,2026.0,13.048791,34,66,14.42,157516
157796,2052.0,13.048791,34,66,14.44,157796
158073,2106.0,13.670162,34,65,14.45,158073
158347,2145.0,14.291533,34,67,14.52,158347
158617,2210.0,14.912904000000001,34,65,14.4,158617
158897,2269.0,15.534275000000001,35,66,14.5,158897
159176,2327.0,16.155646,35,67,14.46,159176
159449,2378.0,16.155646,35,64,14.49,159449
159718,2419.0,16.777017,34,63,14.46,159718
159995,2426.0,16.777017,34,62,14.52,159995
160276,2402.0,16.777017,34,67,14.53,160276
160546,2101.0,16.777017,36,90,14.48,160546
160819,1740.0,17.398388,38,96,14.4,160819
161094,1626.0,17.398388,36,100,14.42,161094
161370,1575.0,18.019759,36,100,14.5,161370
161646,1590.0,18.64113,36,100,14.42,161646
161920,1622.0,19.262501,36,100,14.45,161920
162195,1620.0,19.262501,36,100,14.41,162195
162471,1652.0,19.883872,36,100,14.42,162471
162740,1676.0,20.505243,36,100,14.42,162740
163022,1700.0,20.505243,36,99,14.52,163022
163297,1743.0,21.126614,36,96,14.48,163297
163576,1772.0,21.126614,36,94,14.46,163576
163841,1785.0,21.747985,36,90,14.46,163841
164116,1801.0,21.747985,35,89,14.53,164116
164387,1818.0,22.369356,35,88,14.46,164387
164661,1849.0,22.369356,35,87,14.46,164661
164936,1849.0,22.369356,35,85,14.46,164936
165213,1890.0,22.990727,34,70,14.44,165213
165480,1870.0,22.990727,29,31,14.49,165480
165762,1873.0,22.990727,23,23,14.45,165762
166037,1803.0,22.990727,20,20,14.44,166037
166311,1462.0,22.369356,18,20,14.5,166311
166587,1382.0,21.126614,18,21,14.42,166587
166861,1334.0,21.126614,18,21,14.46,166861
167150,1286.0,20.505243,18,22,14.48,167150
167418,1254.0,20.505243,18,21,14.4,167418
167701,1223.0,19.883872,18,21,14.41,167701
167975,1182.0,18.64113,17,21,14.42,167975
168255,1162.0,18.019759,18,21,14.52,168255
168526,1247.0,16.777017,18,22,14.39,168526
168826,1282.0,15.534275000000001,18,23,14.39,168826
169102,1232.0,14.291533,18,22,14.42,169102
169381,1160.0,13.048791,18,22,14.36,169381
169653,1238.0,11.184678,18,22,14.38,169653
169927,1292.0,9.941936,18,22,14.42,169927
170196,1261.0,9.320565,18,23,14.4,170196
170472,1111.0,7.4564520000000005,20,37,14.37,170472
170755,1019.0,6.835081,21,43,14.34,170755
171025,969.0,5.592339,22,47,14.35,171025
171341,957.0,4.349597,21,43,14.53,171341
171618,978.0,3.7282260000000003,21,45,14.54,171618
171897,934.0,3.7282260000000003,27,63,14.49,171897
172168,1145.0,3.7282260000000003,30,65,14.48,172168
172443,1384.0,4.349597,30,56,14.5,172443
172718,1565.0,4.349597,31,60,14.5,172718
172992,1639.0,5.592339,32,60,14.4,172992
173255,1734.0,6.21371,32,62,14.45,173255
173538,1794.0,6.835081,32,60,14.49,173538
173816,1891.0,7.4564520000000005,33,63,14.46,173816
174086,2012.0,8.699194,33,60,14.48,174086
174356,2128.0,9.320565,33,56,14.42,174356
174640,2246.0,9.941936,33,55,14.48,174640
174916,2348.0,10.563307,34,56,14.46,174916
175185,2373.0,10.563307,34,59,14.5,175185
175459,2081.0,11.184678,34,69,14.46,175459
175733,1947.0,11.806049,35,72,14.42,175733
176021,2060.0,12.42742,35,69,14.41,176021
176296,2107.0,13.048791,35,69,14.45,176296
176572,2151.0,13.670162,35,70,14.38,176572
176855,2212.0,14.912904000000001,35,70,14.54,176855
177128,2276.0,15.534275000000001,35,72,14.48,177128
177397,2355.0,16.155646,35,71,14.54,177397
177679,2400.0,16.155646,35,70,14.5,177679
177948,2455.0,16.777017,35,69,14.49,177948
178231,2488.0,17.398388,35,69,14.48,178231
178498,2536.0,17.398388,35,69,14.48,178498
178781,2548.0,18.019759,36,69,14.53,178781
179049,2508.0,18.019759,36,82,14.46,179049
179324,2164.0,18.64113,36,81,14.48,179324
179598,2227.0,18.64113,36,82,14.48,179598
179871,2256.0,19.262501,36,83,14.5,179871
180139,2240.0,19.883872,36,83,14.45,180139
180420,2259.0,20.505243,36,87,14.48,180420
180688,2265.0,20.505243,37,87,14.5,180688
180962,2290.0,21.126614,37,89,14.41,180962
181226,2281.0,21.747985,37,87,14.46,181226
181502,2257.0,22.369356,37,90,14.5,181502
181777,2191.0,22.990727,37,90,14.46,181777
182057,2177.0,22.990727,37,93,14.42,182057
182336,2151.0,23.612098,37,94,14.4,182336
182610,2119.0,24.233469,38,96,14.48,182610
182878,2126.0,24.85484,38,96,14.42,182878
183158,2132.0,25.476211,38,89,14.46,183158
183441,2135.0,26.097582,35,75,14.4,183441
183716,2147.0,26.097582,35,74,14.48,183716
183991,2150.0,26.097582,35,70,14.46,183991
184260,2168.0,26.097582,35,77,14.42,184260
184544,1887.0,26.718953,36,91,14.46,184544
184817,1797.0,26.718953,36,81,14.42,184817
185094,1812.0,27.340324,35,85,14.5,185094
185368,1787.0,27.340324,35,85,14.41,185368
185645,1792.0,27.340324,35,86,14.53,185645
185919,1787.0,27.961695,35,85,14.48,185919
186200,1786.0,27.961695,35,84,14.48,186200
186469,1789.0,28.583066,35,84,14.44,186469
186742,1792.0,28.583066,35,84,14.42,186742
187015,1791.0,28.583066,35,84,14.42,187015
187291,1803.0,28.583066,35,83,14.44,187291
187557,1812.0,29.204437,35,82,14.4,187557
187856,1838.0,29.204437,35,81,14.45,187856
188133,1846.0,29.825808000000002,35,81,14.42,188133
188410,1863.0,29.825808000000002,33,61,14.45,188410
188684,1855.0,29.825808000000002,33,65,14.5,188684
188963,1853.0,29.825808000000002,34,66,14.44,188963
189234,1856.0,29.825808000000002,34,67,14.49,189234
189508,1862.0,29.825808000000002,34,67,14.48,189508
189791,1861.0,29.825808000000002,34,65,14.5,189791
190060,1874.0,29.825808000000002,34,65,14.4,190060
190336,1869.0,29.825808000000002,34,66,14.5,190336
190610,1871.0,29.825808000000002,34,66,14.45,190610
190885,1876.0,29.825808000000002,31,44,14.44,190885
191157,1838.0,29.825808000000002,23,22,14.5,191157
191430,1830.0,29.825808000000002,19,14,14.46,191430
191698,1787.0,28.583066,19,17,14.54,191698
191980,1730.0,28.583066,19,17,14.5,191980
192259,1728.0,27.961695,19,18,14.46,192259
192529,1694.0,27.340324,19,18,14.46,192529
192800,1638.0,26.718953,19,18,14.45,192800
193081,1575.0,26.097582,19,21,14.5,193081
193351,1429.0,25.476211,18,18,14.48,193351
193624,1333.0,24.85484,17,19,14.49,193624
193889,1289.0,24.233469,17,19,14.42,193889
194160,1251.0,22.990727,17,19,14.4,194160
194436,1280.0,22.369356,17,20,14.44,194436
194704,1230.0,21.747985,17,18,14.41,194704
194976,1285.0,21.126614,17,20,14.37,194976
195246,1217.0,20.505243,17,21,14.48,195246
195521,1131.0,19.883872,17,23,14.4,195521
195796,1075.0,18.64113,17,23,14.45,195796
196077,1057.0,18.019759,17,23,14.41,196077
196343,1081.0,16.777017,17,23,14.4,196343
196622,1051.0,16.155646,18,28,14.38,196622
196897,928.0,14.912904000000001,19,38,14.44,196897
197178,869.0,14.291533,19,34,14.46,197178
197443,967.0,14.291533,21,33,14.44,197443
197715,1280.0,13.048791,22,29,14.46,197715
197993,1560.0,13.048791,22,25,14.44,197993
198267,1693.0,13.048791,22,24,14.42,198267
198549,1644.0,12.42742,21,22,14.46,198549
198818,1568.0,11.806049,19,20,14.44,198818
199100,1483.0,11.806049,19,20,14.38,199100
199368,1448.0,11.806049,19,20,14.41,199368
199644,1429.0,11.806049,19,20,14.39,199644
199916,1415.0,11.806049,21,28,14.46,199916
200190,1443.0,11.806049,25,36,14.42,200190
200458,1530.0,11.806049,26,36,14.44,200458
200738,1647.0,12.42742,28,43,14.42,200738
201008,1781.0,12.42742,31,51,14.44,201008
201282,1890.0,13.048791,31,50,14.44,201282
201545,1995.0,14.291533,31,49,14.48,201545
201828,2093.0,14.912904000000001,32,49,14.4,201828
202096,2185.0,15.534275000000001,32,49,14.52,202096
202373,2301.0,16.777017,32,47,14.4,202373
202647,2372.0,17.398388,32,46,14.46,202647
202924,2445.0,18.019759,30,34,14.46,202924
203209,2195.0,18.64113,26,32,14.45,203209
203486,1723.0,19.262501,25,32,14.42,203486
203773,1720.0,19.883872,23,24,14.42,203773
204045,1706.0,19.883872,21,21,14.4,204045
204318,1680.0,20.505243,19,18,14.42,204318
204594,1619.0,20.505243,19,18,14.46,204594
204871,1620.0,21.126614,19,19,14.45,204871
205137,1645.0,21.126614,21,21,14.41,205137
205418,1699.0,21.747985,22,24,14.45,205418
205687,1748.0,21.747985,22,23,14.42,205687
206046,1726.0,22.990727,23,30,14.44,206046
206315,1498.0,22.990727,22,29,14.48,206315
206589,1514.0,22.990727,22,28,14.42,206589
206859,1540.0,24.233469,23,28,14.42,206859
207134,1588.0,24.233469,23,28,14.42,207134
207409,1617.0,24.85484,23,28,14.4,207409
207676,1631.0,25.476211,23,27,14.5,207676
207952,1648.0,25.476211,23,27,14.45,207952
208224,1668.0,26.097582,23,27,14.37,208224
208560,1702.0,26.718953,23,27,14.5,208560
208842,1739.0,27.340324,23,26,14.46,208842
209125,1763.0,27.961695,22,21,14.5,209125
209391,1778.0,28.583066,19,16,14.42,209391
209666,1696.0,29.204437,19,18,14.5,209666
209942,1693.0,29.825808000000002,19,17,14.46,209942
210217,1698.0,29.825808000000002,19,17,14.44,210217
210492,1700.0,30.447179000000002,19,17,14.42,210492
210771,1738.0,31.068550000000002,19,16,14.4,210771
211049,1821.0,31.068550000000002,19,16,14.33,211049
211322,1874.0,31.068550000000002,19,16,14.49,211322
211593,1859.0,31.068550000000002,19,16,14.44,211593
211871,1817.0,30.447179000000002,17,12,14.4,211871
212137,1803.0,30.447179000000002,18,14,14.4,212137
212406,1779.0,30.447179000000002,18,14,14.5,212406
212683,1795.0,29.825808000000002,18,14,14.35,212683
212957,1772.0,29.825808000000002,18,14,14.48,212957
213233,1770.0,29.204437,18,14,14.41,213233
213504,1743.0,28.583066,18,14,14.39,213504
