,index,utcdate,utctime,alt,speed_mph,n_sats,duration,trip_id
175,77945,2021-10-25,20:43:03.100000,219,21674.041851,5,77945,3
176,78222,2021-10-25,20:43:03.400000,219,20432.542593000002,5,78222,3
177,78496,2021-10-25,20:43:03.700000,220,18452.854587,5,78496,3
178,78774,2021-10-25,20:43:03.900000,221,16338.950445,5,78774,3
179,79046,2021-10-25,20:43:04.200000,221,15366.50483,5,79046,3
180,79319,2021-10-25,20:43:04.500000,221,12447.303872,5,79319,3
181,79586,2021-10-25,20:43:04.700000,221,11541.344954,5,79586,3
182,79856,2021-10-25,20:43:05,221,12011.10143,5,79856,3
183,80131,2021-10-25,20:43:05.300000,221,12145.317566,5,80131,3
184,80399,2021-10-25,20:43:05.600000,221,10400.507798,5,80399,3
185,80674,2021-10-25,20:43:05.800000,221,8521.481894,5,80674,3
186,80949,2021-10-25,20:43:06.100000,221,7179.941905,5,80949,3
187,81224,2021-10-25,20:43:06.400000,221,7515.482245,5,81224,3
188,81496,2021-10-25,20:43:06.700000,221,7045.725769,5,81496,3
189,81764,2021-10-25,20:43:06.900000,221,5837.780545,5,81764,3
190,82043,2021-10-25,20:43:07.200000,221,4495.6191850000005,5,82043,3
191,82317,2021-10-25,20:43:07.500000,221,4562.727253,5,82317,3
192,82588,2021-10-25,20:43:07.700000,221,3723.876403,5,82588,3
193,82865,2021-10-25,20:43:08,221,2851.471519,5,82865,3
194,83138,2021-10-25,20:43:08.300000,220,2213.944873,6,83138,3
195,83406,2021-10-25,20:43:08.600000,220,1509.310159,6,83406,3
196,83682,2021-10-25,20:43:08.800000,220,1106.661751,6,83682,3
197,83953,2021-10-25,20:43:09.100000,220,1073.107717,6,83953,3
198,84227,2021-10-25,20:43:09.400000,220,1039.553683,6,84227,3
199,84503,2021-10-25,20:43:09.700000,220,871.783513,6,84503,3
200,84770,2021-10-25,20:43:09.900000,220,737.567377,6,84770,3
201,85040,2021-10-25,20:43:10.200000,221,402.027037,6,85040,3
202,85309,2021-10-25,20:43:10.500000,221,804.675445,6,85309,3
203,85585,2021-10-25,20:43:10.700000,221,871.783513,6,85585,3
204,85853,2021-10-25,20:43:11,221,569.797207,6,85853,3
205,86122,2021-10-25,20:43:11.300000,221,100.04073100000001,6,86122,3
206,86392,2021-10-25,20:43:11.500000,221,435.581071,6,86392,3
207,86667,2021-10-25,20:43:11.800000,222,167.148799,6,86667,3
208,86947,2021-10-25,20:43:12.100000,222,167.148799,6,86947,3
209,87224,2021-10-25,20:43:12.400000,222,200.702833,6,87224,3
210,87492,2021-10-25,20:43:12.600000,222,133.594765,6,87492,3
211,87768,2021-10-25,20:43:12.900000,223,66.486697,6,87768,3
212,88042,2021-10-25,20:43:13.200000,223,133.594765,6,88042,3
213,88325,2021-10-25,20:43:13.500000,223,1005.999649,6,88325,3
214,88594,2021-10-25,20:43:13.700000,223,1140.215785,6,88594,3
215,88871,2021-10-25,20:43:14,224,1878.4045330000001,6,88871,3
216,89144,2021-10-25,20:43:14.300000,224,2381.715043,6,89144,3
217,89418,2021-10-25,20:43:14.600000,224,3220.565893,6,89418,3
218,89696,2021-10-25,20:43:14.800000,224,3690.322369,6,89696,3
219,89967,2021-10-25,20:43:15.100000,225,5066.037763,6,89967,3
220,90245,2021-10-25,20:43:15.400000,225,7951.063316,6,90245,3
221,90521,2021-10-25,20:43:15.700000,225,8454.373826000001,6,90521,3
222,90797,2021-10-25,20:43:15.900000,225,13084.830518,6,90797,3
223,91073,2021-10-25,20:43:16.200000,225,17077.139193,6,91073,3
224,91353,2021-10-25,20:43:16.500000,226,22311.568497,6,91353,3
225,91623,2021-10-25,20:43:16.800000,226,25297.256152,6,91623,3
226,91895,2021-10-25,20:43:17,227,26471.647342,6,91895,3
227,92174,2021-10-25,20:43:17.300000,227,26438.093308,6,92174,3
228,92448,2021-10-25,20:43:17.600000,227,28283.565178,6,92448,3
229,92723,2021-10-25,20:43:17.900000,227,31873.225445,6,92723,3
230,92996,2021-10-25,20:43:18.100000,227,30531.685456,6,92996,3
231,93267,2021-10-25,20:43:18.400000,227,32410.089989,6,93267,3
232,93545,2021-10-25,20:43:18.700000,226,32577.860159,6,93545,3
233,93824,2021-10-25,20:43:19,226,34087.791689,6,93824,3
234,94097,2021-10-25,20:43:19.200000,226,35933.263559,6,94097,3
235,94368,2021-10-25,20:43:19.500000,225,39623.585928,6,94368,3
236,94647,2021-10-25,20:43:19.800000,225,713.333908,6,94647,3
237,94918,2021-10-25,20:43:20.100000,224,1485.07669,6,94918,3
238,95187,2021-10-25,20:43:20.300000,224,1954.8331660000001,6,95187,3
239,95464,2021-10-25,20:43:20.600000,224,1787.062996,6,95464,3
240,95747,2021-10-25,20:43:20.900000,224,4202.953444,6,95747,3
241,96020,2021-10-25,20:43:21.200000,224,5478.006736,6,96020,3
242,96303,2021-10-25,20:43:21.500000,224,6047.803943,6,96303,3
243,96571,2021-10-25,20:43:21.700000,224,5746.439008,6,96571,3
244,96854,2021-10-25,20:43:22,224,7557.735473,6,96854,3
245,97127,2021-10-25,20:43:22.300000,224,6182.020079,6,97127,3
246,97403,2021-10-25,20:43:22.600000,225,7826.167745,6,97403,3
247,97684,2021-10-25,20:43:22.800000,225,7322.857235,6,97684,3
248,97953,2021-10-25,20:43:23.100000,225,13463.245457,6,97953,3
249,98229,2021-10-25,20:43:23.400000,225,15610.082262,6,98229,3
250,98504,2021-10-25,20:43:23.700000,226,20777.403498,6,98504,3
251,98779,2021-10-25,20:43:23.900000,226,25440.792853,6,98779,3
252,99048,2021-10-25,20:43:24.200000,226,24031.523425,6,99048,3
253,99324,2021-10-25,20:43:24.500000,227,23427.550813,6,99324,3
254,99595,2021-10-25,20:43:24.700000,227,23427.550813,6,99595,3
255,99869,2021-10-25,20:43:25,228,26950.724383,6,99869,3
256,100144,2021-10-25,20:43:25.300000,228,28695.534151,6,100144,3
257,100418,2021-10-25,20:43:25.600000,228,25440.792853,6,100418,3
258,100686,2021-10-25,20:43:25.800000,228,26850.062281,6,100686,3
259,100966,2021-10-25,20:43:26.100000,228,22790.024167,6,100966,3
260,101243,2021-10-25,20:43:26.400000,227,26581.630009,6,101243,3
261,101520,2021-10-25,20:43:26.700000,227,24232.847629,6,101520,3
262,101794,2021-10-25,20:43:26.900000,227,26279.643703,6,101794,3
263,102065,2021-10-25,20:43:27.200000,227,24937.482343,6,102065,3
264,102344,2021-10-25,20:43:27.500000,227,25944.103363000002,6,102344,3
265,102621,2021-10-25,20:43:27.800000,228,14603.461242,6,102621,3
266,102896,2021-10-25,20:43:28,228,13563.907559,6,102896,3
267,103173,2021-10-25,20:43:28.300000,227,12087.530063,6,103173,3
268,103455,2021-10-25,20:43:28.600000,227,17019.35169,6,103455,3
269,103723,2021-10-25,20:43:28.900000,227,15542.974194,6,103723,3
270,104001,2021-10-25,20:43:29.200000,227,15073.217718,6,104001,3
271,104265,2021-10-25,20:43:29.400000,226,11584.219553,6,104265,3
272,104535,2021-10-25,20:43:29.700000,226,8933.450867,6,104535,3
273,104810,2021-10-25,20:43:30,226,2323.92754,6,104810,3
274,105084,2021-10-25,20:43:30.200000,226,512.009704,6,105084,3
275,105361,2021-10-25,20:43:30.500000,226,36403.020035,6,105361,3
276,105629,2021-10-25,20:43:30.800000,227,30028.374946,6,105629,3
277,105918,2021-10-25,20:43:31.100000,227,28585.551484,6,105918,3
278,106186,2021-10-25,20:43:31.300000,228,26974.957852,6,106186,3
279,106465,2021-10-25,20:43:31.600000,228,25800.566662,6,106465,3
280,106733,2021-10-25,20:43:31.900000,229,20566.758729,6,106733,3
281,107019,2021-10-25,20:43:32.200000,229,15634.315731,6,107019,3
282,107287,2021-10-25,20:43:32.400000,229,14796.086252000001,6,107287,3
283,107568,2021-10-25,20:43:32.700000,230,14661.870116,6,107568,3
284,107844,2021-10-25,20:43:33,231,15869.193969,6,107844,3
285,108125,2021-10-25,20:43:33.300000,231,18150.868281,6,108125,3
286,108401,2021-10-25,20:43:33.600000,232,18553.516689,6,108401,3
287,108674,2021-10-25,20:43:33.800000,232,18721.286859,6,108674,3
288,108945,2021-10-25,20:43:34.100000,232,18385.746519,6,108945,3
289,109217,2021-10-25,20:43:34.400000,232,22311.568497,6,109217,3
290,109502,2021-10-25,20:43:34.700000,232,28015.132906,6,109502,3
291,109773,2021-10-25,20:43:34.900000,232,28384.22728,6,109773,3
292,110060,2021-10-25,20:43:35.200000,232,32477.198057,6,110060,3
293,110328,2021-10-25,20:43:35.500000,233,33316.048907000004,6,110328,3
294,110604,2021-10-25,20:43:35.800000,233,33316.048907000004,6,110604,3
295,110874,2021-10-25,20:43:36,233,34825.980437,6,110874,3
296,111163,2021-10-25,20:43:36.300000,233,36168.141797000004,6,111163,3
297,111429,2021-10-25,20:43:36.600000,233,36671.452307,6,111429,3
298,111705,2021-10-25,20:43:36.900000,233,38080.721735,6,111705,3
299,111979,2021-10-25,20:43:37.100000,233,38282.045939,6,111979,3
300,112266,2021-10-25,20:43:37.400000,233,40495.990812000004,6,112266,3
301,112542,2021-10-25,20:43:37.700000,233,1954.8331660000001,6,112542,3
302,112824,2021-10-25,20:43:38,233,109.361296,6,112824,3
303,113094,2021-10-25,20:43:38.200000,233,37745.181395,6,113094,3
304,113372,2021-10-25,20:43:38.500000,233,35262.182879,6,113372,3
305,113644,2021-10-25,20:43:38.800000,232,40227.55854,6,113644,3
306,113923,2021-10-25,20:43:39.100000,232,4504.9397500000005,6,113923,3
307,114188,2021-10-25,20:43:39.300000,232,6886.654793,6,114188,3
308,114457,2021-10-25,20:43:39.600000,234,6081.357977,6,114457,3
309,114726,2021-10-25,20:43:39.900000,234,9336.099275,6,114726,3
310,114996,2021-10-25,20:43:40.100000,234,12557.286539,6,114996,3
311,115270,2021-10-25,20:43:40.400000,234,10141.396091,6,115270,3
312,115546,2021-10-25,20:43:40.700000,234,15140.325786,6,115546,3
313,115822,2021-10-25,20:43:41,234,18629.945322,6,115822,3
314,116090,2021-10-25,20:43:41.200000,235,20643.187362,6,116090,3
315,116369,2021-10-25,20:43:41.500000,235,21180.051906,6,116369,3
316,116634,2021-10-25,20:43:41.800000,235,23662.429051,6,116634,3
317,116910,2021-10-25,20:43:42.100000,234,25541.454955,6,116910,3
318,117184,2021-10-25,20:43:42.300000,234,26682.292111,6,117184,3
319,117460,2021-10-25,20:43:42.600000,234,27017.832451000002,6,117460,3
320,117729,2021-10-25,20:43:42.900000,235,27890.237335,6,117729,3
321,118018,2021-10-25,20:43:43.200000,235,28359.993811,6,118018,3
322,118286,2021-10-25,20:43:43.400000,235,29433.101528,6,118286,3
323,118571,2021-10-25,20:43:43.700000,235,30137.736242,6,118571,3
324,118845,2021-10-25,20:43:44,235,31379.2355,6,118845,3
325,119120,2021-10-25,20:43:44.300000,235,30976.587092,6,119120,3
326,119387,2021-10-25,20:43:44.500000,235,33325.369472,6,119387,3
327,119663,2021-10-25,20:43:44.800000,235,33761.571914,6,119663,3
328,119937,2021-10-25,20:43:45.100000,235,36076.80026,6,119937,3
329,120206,2021-10-25,20:43:45.400000,235,35137.287308,6,120206,3
330,120482,2021-10-25,20:43:45.600000,235,36378.786566,6,120482,3
331,120752,2021-10-25,20:43:45.900000,235,35539.935716,6,120752,3
332,121026,2021-10-25,20:43:46.200000,235,35003.071172,6,121026,3
333,121300,2021-10-25,20:43:46.500000,235,35338.611512,6,121300,3
334,121583,2021-10-25,20:43:46.700000,236,34969.517138,6,121583,3
335,121851,2021-10-25,20:43:47,236,35103.733274,6,121851,3
336,122127,2021-10-25,20:43:47.300000,236,33929.342084,6,122127,3
337,122402,2021-10-25,20:43:47.600000,236,34097.112254,6,122402,3
338,122677,2021-10-25,20:43:47.800000,236,35170.841342,6,122677,3
339,122947,2021-10-25,20:43:48.100000,237,34835.301002,6,122947,3
340,123230,2021-10-25,20:43:48.400000,237,34667.530832,6,123230,3
341,123503,2021-10-25,20:43:48.700000,237,35741.25992,6,123503,3
342,123780,2021-10-25,20:43:48.900000,237,35707.705886,6,123780,3
343,124048,2021-10-25,20:43:49.200000,237,36043.246226,6,124048,3
344,124317,2021-10-25,20:43:49.500000,237,36177.462362,6,124317,3
345,124593,2021-10-25,20:43:49.700000,237,35976.138158,6,124593,3
346,124863,2021-10-25,20:43:50,236,34633.976798,6,124863,3
347,125144,2021-10-25,20:43:50.300000,236,34801.746968,6,125144,3
348,125416,2021-10-25,20:43:50.600000,236,35640.597818,6,125416,3
349,125686,2021-10-25,20:43:50.800000,236,35942.584124,6,125686,3
350,125956,2021-10-25,20:43:51.100000,236,37082.799909,6,125956,3
351,126233,2021-10-25,20:43:51.400000,236,37921.650759000004,6,126233,3
352,126505,2021-10-25,20:43:51.700000,235,38424.961269,6,126505,3
353,126782,2021-10-25,20:43:51.900000,235,18.019759,6,126782,3
354,127052,2021-10-25,20:43:52.200000,235,40706.635581,6,127052,3
355,127326,2021-10-25,20:43:52.500000,235,40706.635581,6,127326,3
356,127602,2021-10-25,20:43:52.800000,235,487.776235,6,127602,3
357,127878,2021-10-25,20:43:53,236,823.3165750000001,6,127878,3
358,128146,2021-10-25,20:43:53.300000,236,40605.973479,6,128146,3
359,128420,2021-10-25,20:43:53.600000,236,38659.839507,6,128420,3
360,128696,2021-10-25,20:43:53.800000,236,37418.340249,6,128696,3
361,128971,2021-10-25,20:43:54.100000,236,37955.204793,6,128971,3
362,129247,2021-10-25,20:43:54.400000,236,35472.827648,6,129247,3
363,129521,2021-10-25,20:43:54.700000,236,35070.17924,6,129521,3
364,129803,2021-10-25,20:43:55,235,31949.654078,6,129803,3
365,130081,2021-10-25,20:43:55.200000,234,33191.153336,6,130081,3
366,130362,2021-10-25,20:43:55.500000,234,31949.654078,6,130362,3
367,130633,2021-10-25,20:43:55.800000,234,29969.966072,6,130633,3
368,130897,2021-10-25,20:43:56,234,31916.100044,6,130897,3
369,131174,2021-10-25,20:43:56.300000,234,23830.199221,6,131174,3
370,131448,2021-10-25,20:43:56.600000,234,21514.970875,6,131448,3
371,131724,2021-10-25,20:43:56.900000,234,22957.794337,6,131724,3
372,131998,2021-10-25,20:43:57.200000,233,25407.238819000002,6,131998,3
373,132284,2021-10-25,20:43:57.400000,233,34600.422764,6,132284,3
374,132557,2021-10-25,20:43:57.700000,232,30339.060446,6,132557,3
375,132825,2021-10-25,20:43:58,231,35674.151852,6,132825,3
376,133101,2021-10-25,20:43:58.300000,231,37787.434623,6,133101,3
377,133386,2021-10-25,20:43:58.500000,230,39599.352459,6,133386,3
378,133652,2021-10-25,20:43:58.800000,230,40169.771037,6,133652,3
379,133926,2021-10-25,20:43:59.100000,229,40203.325071,6,133926,3
380,134202,2021-10-25,20:43:59.400000,229,39230.258085,6,134202,3
381,134484,2021-10-25,20:43:59.600000,228,40270.433139,6,134484,3
382,134758,2021-10-25,20:43:59.900000,228,39297.366153,6,134758,3
383,135042,2021-10-25,20:44:00.200000,226,4077.436502,6,135042,3
384,135309,2021-10-25,20:44:00.500000,226,7499.94797,6,135309,3
385,135577,2021-10-25,20:44:00.700000,225,4412.976842,6,135577,3
386,135854,2021-10-25,20:44:01,225,4614.3010460000005,6,135854,3
387,136128,2021-10-25,20:44:01.300000,225,2266.140037,6,136128,3
388,136403,2021-10-25,20:44:01.600000,224,957.5327110000001,6,136403,3
389,136683,2021-10-25,20:44:01.800000,224,40371.095241,6,136683,3
390,136947,2021-10-25,20:44:02.100000,224,3776.071567,6,136947,3
391,137222,2021-10-25,20:44:02.400000,224,6593.989052,6,137222,3
