,rpm,speed,throt_pos,engine_load,bat_volt,duration,trip_id,utcdate
32,1023.0,0.0,21,41,14.71,63776,31,2021-11-28
33,1017.0,0.0,21,41,14.71,64039,31,2021-11-28
34,999.0,0.0,21,42,14.7,64309,31,2021-11-28
35,986.0,0.0,21,41,14.61,64578,31,2021-11-28
36,982.0,0.0,21,41,14.67,64847,31,2021-11-28
37,982.0,0.0,21,41,14.58,65128,31,2021-11-28
38,974.0,0.0,21,41,14.61,65397,31,2021-11-28
39,970.0,0.0,21,41,14.65,65667,31,2021-11-28
40,957.0,0.0,21,41,14.65,65936,31,2021-11-28
41,961.0,0.0,21,42,14.67,66211,31,2021-11-28
42,962.0,0.0,21,42,14.67,66480,31,2021-11-28
43,955.0,0.0,21,40,14.65,66748,31,2021-11-28
44,954.0,0.0,21,41,14.61,67017,31,2021-11-28
45,963.0,0.0,20,41,14.7,67282,31,2021-11-28
46,959.0,0.0,20,41,14.65,67556,31,2021-11-28
47,954.0,0.0,20,41,14.56,67819,31,2021-11-28
48,945.0,0.0,20,41,14.66,68103,31,2021-11-28
49,933.0,0.0,20,41,14.67,68369,31,2021-11-28
50,940.0,0.0,20,41,14.63,68636,31,2021-11-28
51,922.0,0.0,20,41,14.71,68903,31,2021-11-28
52,929.0,0.0,20,41,14.54,69173,31,2021-11-28
53,934.0,0.0,20,41,14.64,69452,31,2021-11-28
54,926.0,0.0,20,43,14.62,69725,31,2021-11-28
55,919.0,0.0,20,42,14.63,70000,31,2021-11-28
56,921.0,0.0,20,41,14.64,70264,31,2021-11-28
57,924.0,0.0,20,42,14.73,70536,31,2021-11-28
58,922.0,0.0,20,42,14.67,70808,31,2021-11-28
59,919.0,0.0,20,41,14.54,71072,31,2021-11-28
60,922.0,0.0,20,41,14.58,71347,31,2021-11-28
61,915.0,0.0,20,41,14.66,71615,31,2021-11-28
62,912.0,0.0,20,41,14.63,71888,31,2021-11-28
63,907.0,0.0,20,41,14.64,72163,31,2021-11-28
64,902.0,0.0,20,41,14.74,72438,31,2021-11-28
65,905.0,0.0,20,41,14.58,72712,31,2021-11-28
66,896.0,0.0,20,41,14.58,72984,31,2021-11-28
67,911.0,0.0,20,42,14.62,73268,31,2021-11-28
68,903.0,0.0,20,41,14.63,73536,31,2021-11-28
69,895.0,0.0,20,41,14.67,73804,31,2021-11-28
70,894.0,0.0,20,41,14.64,74075,31,2021-11-28
71,894.0,0.0,20,41,14.66,74338,31,2021-11-28
72,904.0,0.0,20,41,14.69,74612,31,2021-11-28
73,904.0,0.0,20,41,14.64,74875,31,2021-11-28
74,903.0,0.0,20,42,14.66,75143,31,2021-11-28
75,907.0,0.0,20,42,14.69,75407,31,2021-11-28
76,904.0,0.0,20,41,14.61,75682,31,2021-11-28
77,897.0,0.0,20,42,14.58,75952,31,2021-11-28
78,895.0,0.0,20,41,14.64,76214,31,2021-11-28
79,896.0,0.0,20,41,14.62,76477,31,2021-11-28
80,902.0,0.0,20,41,14.62,76752,31,2021-11-28
81,900.0,0.0,20,41,14.64,77021,31,2021-11-28
82,910.0,0.0,20,41,14.73,77291,31,2021-11-28
83,898.0,0.0,20,41,14.7,77568,31,2021-11-28
84,896.0,0.0,20,41,14.67,77837,31,2021-11-28
85,895.0,0.0,20,41,14.57,78104,31,2021-11-28
86,910.0,0.0,20,41,14.57,78380,31,2021-11-28
87,911.0,0.0,20,41,14.54,78654,31,2021-11-28
88,894.0,0.0,20,41,14.63,78922,31,2021-11-28
89,900.0,0.0,20,41,14.62,79193,31,2021-11-28
90,901.0,0.0,20,41,14.71,79461,31,2021-11-28
91,910.0,0.0,20,40,14.67,79731,31,2021-11-28
92,908.0,0.0,20,40,14.6,80000,31,2021-11-28
93,910.0,0.0,20,39,14.6,80274,31,2021-11-28
94,909.0,0.0,20,40,14.56,80538,31,2021-11-28
95,904.0,0.0,20,41,14.65,80812,31,2021-11-28
96,892.0,0.0,20,40,14.71,81082,31,2021-11-28
97,898.0,0.0,20,40,14.53,81357,31,2021-11-28
98,900.0,0.0,20,40,14.56,81642,31,2021-11-28
99,908.0,0.0,20,40,14.64,81913,31,2021-11-28
100,909.0,0.0,20,39,14.67,82195,31,2021-11-28
101,911.0,0.0,20,39,14.71,82472,31,2021-11-28
102,904.0,0.0,20,39,14.7,82749,31,2021-11-28
103,887.0,0.0,20,40,14.67,83015,31,2021-11-28
104,898.0,0.0,20,41,14.5,83284,31,2021-11-28
105,900.0,0.0,20,40,14.54,83559,31,2021-11-28
106,897.0,0.0,20,40,14.64,83834,31,2021-11-28
107,898.0,0.0,20,40,14.67,84116,31,2021-11-28
108,896.0,0.0,20,41,14.66,84385,31,2021-11-28
109,904.0,0.0,20,40,14.62,84660,31,2021-11-28
110,895.0,0.0,20,41,14.7,84929,31,2021-11-28
111,901.0,0.0,20,40,14.6,85193,31,2021-11-28
112,904.0,0.0,20,39,14.6,85467,31,2021-11-28
113,902.0,0.0,20,39,14.62,85736,31,2021-11-28
114,906.0,0.0,20,39,14.7,86004,31,2021-11-28
115,909.0,0.0,20,38,14.73,86275,31,2021-11-28
116,900.0,0.0,20,38,14.53,86551,31,2021-11-28
117,898.0,0.0,20,40,14.58,86833,31,2021-11-28
118,896.0,0.0,20,40,14.67,87101,31,2021-11-28
119,894.0,0.0,20,41,14.71,87380,31,2021-11-28
120,890.0,0.0,20,40,14.66,87651,31,2021-11-28
121,891.0,0.0,20,40,14.66,87946,31,2021-11-28
122,899.0,0.0,20,40,14.7,88214,31,2021-11-28
123,908.0,0.0,20,39,14.65,88489,31,2021-11-28
124,904.0,0.0,20,38,14.56,88758,31,2021-11-28
125,907.0,0.0,20,38,14.57,89027,31,2021-11-28
126,917.0,0.0,20,39,14.54,89294,31,2021-11-28
127,905.0,0.0,20,40,14.64,89565,31,2021-11-28
128,905.0,0.0,20,39,14.67,89847,31,2021-11-28
129,893.0,0.0,20,40,14.65,90116,31,2021-11-28
130,892.0,0.0,20,40,14.64,90391,31,2021-11-28
131,893.0,0.0,20,40,14.65,90654,31,2021-11-28
132,892.0,0.0,20,41,14.61,90916,31,2021-11-28
133,897.0,0.0,20,40,14.67,91185,31,2021-11-28
134,910.0,0.0,20,40,14.65,91455,31,2021-11-28
135,904.0,0.0,20,38,14.63,91737,31,2021-11-28
136,910.0,0.0,20,39,14.71,92005,31,2021-11-28
137,904.0,0.0,20,39,14.56,92282,31,2021-11-28
138,899.0,0.0,20,40,14.57,92564,31,2021-11-28
139,897.0,0.0,20,40,14.56,92831,31,2021-11-28
140,901.0,0.0,20,40,14.65,93107,31,2021-11-28
141,901.0,0.0,20,39,14.67,93387,31,2021-11-28
142,898.0,0.0,20,39,14.52,93657,31,2021-11-28
143,901.0,0.0,20,40,14.44,93932,31,2021-11-28
144,899.0,0.0,20,40,14.46,94202,31,2021-11-28
145,901.0,0.0,20,39,14.58,94476,31,2021-11-28
146,903.0,0.0,20,39,14.62,94754,31,2021-11-28
147,891.0,0.0,20,39,14.56,95029,31,2021-11-28
148,895.0,0.0,20,39,14.61,95296,31,2021-11-28
149,894.0,0.0,20,39,14.63,95570,31,2021-11-28
150,893.0,0.0,20,40,14.56,95842,31,2021-11-28
151,895.0,0.0,20,40,14.56,96109,31,2021-11-28
152,905.0,0.0,20,40,14.64,96377,31,2021-11-28
153,903.0,0.0,20,39,14.65,96655,31,2021-11-28
154,903.0,0.0,20,39,14.64,96962,31,2021-11-28
155,894.0,0.0,20,39,14.62,97228,31,2021-11-28
156,886.0,0.0,20,40,14.62,97498,31,2021-11-28
157,897.0,0.0,20,40,14.62,97767,31,2021-11-28
158,895.0,0.0,20,39,14.65,98035,31,2021-11-28
159,906.0,0.0,20,38,14.58,98304,31,2021-11-28
160,911.0,0.0,20,38,14.6,98574,31,2021-11-28
161,918.0,0.0,20,38,14.7,98837,31,2021-11-28
162,912.0,0.0,20,38,14.71,99111,31,2021-11-28
163,914.0,0.0,20,38,14.7,99375,31,2021-11-28
164,905.0,0.0,19,38,14.83,99650,31,2021-11-28
165,912.0,0.0,20,37,14.78,99912,31,2021-11-28
166,911.0,0.0,19,37,14.73,100182,31,2021-11-28
167,912.0,0.0,19,37,14.74,100451,31,2021-11-28
168,905.0,0.0,19,37,14.83,100718,31,2021-11-28
169,907.0,0.0,19,36,14.78,100989,31,2021-11-28
170,914.0,0.0,19,36,14.67,101265,31,2021-11-28
171,910.0,0.0,19,36,14.73,101540,31,2021-11-28
172,913.0,0.0,19,36,14.75,101815,31,2021-11-28
173,904.0,0.0,19,34,14.79,102094,31,2021-11-28
174,916.0,0.0,19,34,14.75,102366,31,2021-11-28
175,917.0,0.0,19,34,14.66,102646,31,2021-11-28
176,914.0,0.0,19,35,14.66,102916,31,2021-11-28
177,921.0,0.0,19,34,14.75,103183,31,2021-11-28
178,919.0,0.0,19,34,14.74,103453,31,2021-11-28
179,916.0,0.0,19,35,14.75,103716,31,2021-11-28
180,922.0,0.0,18,34,14.71,103992,31,2021-11-28
181,916.0,0.0,18,33,14.79,104254,31,2021-11-28
182,919.0,0.0,18,33,14.78,104530,31,2021-11-28
183,912.0,0.0,18,33,14.71,104801,31,2021-11-28
184,903.0,0.0,18,34,14.71,105073,31,2021-11-28
185,916.0,0.0,18,33,14.75,105344,31,2021-11-28
186,913.0,0.0,18,34,14.77,105617,31,2021-11-28
187,909.0,0.0,18,33,14.78,105887,31,2021-11-28
188,911.0,0.0,18,33,14.71,106162,31,2021-11-28
189,907.0,0.0,18,34,14.75,106431,31,2021-11-28
190,909.0,0.0,18,33,14.82,106694,31,2021-11-28
191,899.0,0.0,18,32,14.81,106972,31,2021-11-28
192,901.0,0.0,18,32,14.73,107241,31,2021-11-28
193,905.0,0.0,18,32,14.71,107514,31,2021-11-28
194,919.0,0.0,18,32,14.71,107784,31,2021-11-28
195,919.0,0.0,18,32,14.7,108057,31,2021-11-28
196,926.0,0.0,18,32,14.69,108327,31,2021-11-28
197,899.0,0.0,18,32,14.67,108602,31,2021-11-28
198,900.0,0.0,18,33,14.67,108871,31,2021-11-28
199,890.0,0.0,18,34,14.74,109139,31,2021-11-28
200,901.0,0.0,18,33,14.74,109410,31,2021-11-28
201,906.0,0.0,18,32,14.75,109680,31,2021-11-28
202,899.0,0.0,18,32,14.66,109955,31,2021-11-28
203,893.0,0.0,18,32,14.67,110229,31,2021-11-28
204,902.0,0.0,18,33,14.67,110498,31,2021-11-28
205,897.0,0.0,18,32,14.65,110773,31,2021-11-28
206,907.0,0.0,18,33,14.62,111043,31,2021-11-28
207,903.0,0.0,18,33,14.69,111311,31,2021-11-28
208,901.0,0.0,18,32,14.67,111579,31,2021-11-28
209,908.0,0.0,19,35,14.38,111850,31,2021-11-28
210,879.0,0.0,22,52,14.64,112130,31,2021-11-28
211,934.0,0.0,22,50,14.71,112401,31,2021-11-28
212,883.0,0.0,22,58,14.67,112672,31,2021-11-28
213,865.0,0.0,22,56,14.83,112945,31,2021-11-28
214,856.0,0.0,22,57,14.74,113213,31,2021-11-28
215,872.0,0.0,22,56,14.62,113482,31,2021-11-28
216,874.0,0.0,22,56,14.71,113752,31,2021-11-28
217,865.0,0.0,22,54,14.75,114019,31,2021-11-28
218,873.0,0.0,21,44,14.67,114289,31,2021-11-28
219,889.0,0.0,21,45,14.58,114577,31,2021-11-28
220,884.0,0.0,21,45,14.57,114841,31,2021-11-28
221,874.0,0.0,20,45,14.6,115116,31,2021-11-28
222,891.0,0.0,20,43,14.7,115390,31,2021-11-28
223,894.0,0.621371,20,41,14.71,115653,31,2021-11-28
224,954.0,0.621371,21,42,14.77,115930,31,2021-11-28
225,926.0,1.242742,20,39,14.85,116204,31,2021-11-28
226,902.0,1.8641130000000001,21,41,14.71,116482,31,2021-11-28
227,973.0,2.485484,21,41,14.75,116755,31,2021-11-28
228,969.0,2.485484,21,42,14.67,117036,31,2021-11-28
229,986.0,2.485484,26,60,14.75,117306,31,2021-11-28
230,1058.0,3.106855,21,38,14.69,117585,31,2021-11-28
231,997.0,3.106855,20,38,14.7,117856,31,2021-11-28
232,1019.0,3.7282260000000003,22,43,14.83,118137,31,2021-11-28
233,1117.0,3.7282260000000003,25,48,14.79,118422,31,2021-11-28
234,1190.0,4.349597,25,45,14.79,118700,31,2021-11-28
235,1264.0,4.349597,26,45,14.79,118971,31,2021-11-28
236,1328.0,4.970968,26,44,14.79,119240,31,2021-11-28
237,1392.0,5.592339,27,44,14.78,119514,31,2021-11-28
238,1450.0,6.21371,27,41,14.79,119783,31,2021-11-28
239,1506.0,6.835081,27,41,14.79,120058,31,2021-11-28
240,1571.0,6.835081,27,39,14.83,120334,31,2021-11-28
241,1637.0,7.4564520000000005,27,38,14.81,120614,31,2021-11-28
242,1709.0,8.077823,27,38,14.82,120890,31,2021-11-28
243,1777.0,8.077823,28,38,14.79,121166,31,2021-11-28
244,1832.0,8.699194,28,36,14.73,121435,31,2021-11-28
245,1897.0,8.699194,28,36,14.75,121716,31,2021-11-28
246,1957.0,9.320565,28,35,14.77,121997,31,2021-11-28
247,2011.0,9.320565,29,34,14.75,122277,31,2021-11-28
248,2065.0,9.941936,29,34,14.71,122549,31,2021-11-28
249,2052.0,9.941936,28,38,14.71,122823,31,2021-11-28
250,1756.0,9.941936,27,41,14.75,123101,31,2021-11-28
251,1584.0,10.563307,27,42,14.79,123378,31,2021-11-28
252,1568.0,10.563307,28,44,14.75,123643,31,2021-11-28
253,1635.0,11.184678,28,43,14.73,123913,31,2021-11-28
254,1681.0,11.806049,29,43,14.73,124187,31,2021-11-28
255,1713.0,11.806049,29,43,14.6,124456,31,2021-11-28
256,1749.0,12.42742,28,39,14.79,124733,31,2021-11-28
257,1778.0,12.42742,28,38,14.83,125000,31,2021-11-28
258,1813.0,13.048791,28,37,14.82,125276,31,2021-11-28
259,1848.0,13.048791,26,30,14.79,125543,31,2021-11-28
260,1859.0,13.670162,24,25,14.79,125817,31,2021-11-28
261,1855.0,13.670162,23,24,14.79,126090,31,2021-11-28
262,1845.0,14.291533,22,22,14.79,126368,31,2021-11-28
263,1836.0,14.291533,21,20,14.73,126642,31,2021-11-28
264,1811.0,14.291533,20,18,14.75,126917,31,2021-11-28
265,1754.0,14.291533,19,16,14.73,127191,31,2021-11-28
266,1761.0,14.291533,19,17,14.75,127469,31,2021-11-28
267,1735.0,14.291533,19,17,14.67,127741,31,2021-11-28
268,1730.0,14.291533,19,16,14.71,128013,31,2021-11-28
269,1723.0,14.291533,19,16,14.75,128291,31,2021-11-28
270,1690.0,14.291533,19,17,14.71,128564,31,2021-11-28
271,1669.0,13.670162,19,17,14.73,128837,31,2021-11-28
272,1651.0,13.670162,19,18,14.71,129104,31,2021-11-28
273,1585.0,13.048791,18,18,14.73,129379,31,2021-11-28
274,1541.0,12.42742,18,19,14.74,129642,31,2021-11-28
275,1485.0,11.806049,18,19,14.66,129924,31,2021-11-28
276,1435.0,11.184678,18,20,14.67,130193,31,2021-11-28
277,1378.0,10.563307,18,19,14.77,130475,31,2021-11-28
278,1340.0,10.563307,18,20,14.67,130744,31,2021-11-28
279,1297.0,9.941936,17,20,14.71,131027,31,2021-11-28
280,1243.0,9.320565,17,20,14.7,131294,31,2021-11-28
281,1173.0,8.699194,16,20,14.78,131571,31,2021-11-28
282,1094.0,8.077823,18,26,14.67,131845,31,2021-11-28
283,1055.0,8.077823,18,27,14.7,132114,31,2021-11-28
284,1024.0,6.835081,19,32,14.73,132392,31,2021-11-28
285,963.0,6.21371,20,39,14.66,132661,31,2021-11-28
286,928.0,4.970968,20,38,14.7,133002,31,2021-11-28
287,933.0,4.349597,20,38,14.69,133271,31,2021-11-28
288,896.0,3.7282260000000003,20,42,14.79,133552,31,2021-11-28
289,865.0,3.7282260000000003,20,41,14.69,133815,31,2021-11-28
290,894.0,3.7282260000000003,19,38,14.77,134097,31,2021-11-28
291,994.0,4.349597,25,54,14.78,134372,31,2021-11-28
292,1167.0,4.349597,28,56,14.74,134652,31,2021-11-28
293,1351.0,5.592339,29,50,14.78,134923,31,2021-11-28
294,1597.0,6.835081,30,48,14.77,135351,31,2021-11-28
295,1730.0,7.4564520000000005,30,46,14.83,135617,31,2021-11-28
296,1881.0,8.699194,30,44,14.75,135892,31,2021-11-28
297,2018.0,9.320565,31,43,14.79,136162,31,2021-11-28
298,2183.0,9.941936,31,42,14.71,136437,31,2021-11-28
299,2295.0,10.563307,32,43,14.79,136712,31,2021-11-28
300,2392.0,11.184678,32,45,14.74,136995,31,2021-11-28
301,2229.0,12.42742,32,49,14.74,137272,31,2021-11-28
302,2000.0,13.048791,31,50,14.71,137541,31,2021-11-28
303,1962.0,13.670162,31,48,14.7,137824,31,2021-11-28
304,2047.0,14.291533,31,47,14.7,138089,31,2021-11-28
305,2131.0,14.912904000000001,31,46,14.71,138363,31,2021-11-28
306,2203.0,16.155646,32,47,14.71,138633,31,2021-11-28
307,2282.0,16.777017,32,46,14.73,138906,31,2021-11-28
308,2343.0,16.777017,30,37,14.71,139172,31,2021-11-28
309,2360.0,17.398388,30,38,14.71,139446,31,2021-11-28
310,2174.0,18.019759,30,43,14.71,139715,31,2021-11-28
311,1762.0,18.64113,30,49,14.71,139995,31,2021-11-28
312,1697.0,18.64113,30,53,14.7,140280,31,2021-11-28
313,1743.0,19.262501,32,67,14.71,140560,31,2021-11-28
314,1731.0,19.262501,32,62,14.69,140829,31,2021-11-28
315,1765.0,19.883872,32,60,14.69,141106,31,2021-11-28
316,1796.0,20.505243,32,62,14.71,141374,31,2021-11-28
317,1805.0,21.126614,32,61,14.67,141641,31,2021-11-28
318,1802.0,21.747985,32,61,14.71,141922,31,2021-11-28
319,1802.0,21.747985,32,60,14.69,142193,31,2021-11-28
320,1823.0,22.369356,32,60,14.75,142470,31,2021-11-28
321,1855.0,22.369356,32,60,14.71,142737,31,2021-11-28
322,1876.0,22.990727,32,59,14.66,143022,31,2021-11-28
323,1901.0,22.990727,32,58,14.7,143289,31,2021-11-28
324,1926.0,23.612098,32,58,14.69,143562,31,2021-11-28
325,1943.0,23.612098,32,58,14.69,143832,31,2021-11-28
326,1959.0,23.612098,32,54,14.71,144112,31,2021-11-28
327,1956.0,24.233469,29,37,14.75,144382,31,2021-11-28
328,1964.0,24.233469,27,31,14.71,144657,31,2021-11-28
329,1959.0,23.612098,27,32,14.71,144932,31,2021-11-28
330,1954.0,23.612098,27,36,14.75,145209,31,2021-11-28
331,1785.0,22.990727,30,50,14.7,145476,31,2021-11-28
332,1593.0,22.990727,30,57,14.71,145758,31,2021-11-28
333,1598.0,22.369356,30,53,14.73,146028,31,2021-11-28
334,1582.0,22.369356,30,53,14.7,146302,31,2021-11-28
335,1532.0,22.369356,29,50,14.74,146572,31,2021-11-28
336,1494.0,22.369356,29,52,14.69,146846,31,2021-11-28
337,1477.0,22.369356,29,52,14.71,147131,31,2021-11-28
338,1463.0,22.369356,29,53,14.7,147399,31,2021-11-28
339,1448.0,22.369356,29,54,14.71,147683,31,2021-11-28
340,1429.0,22.990727,20,23,14.66,147955,31,2021-11-28
341,1409.0,22.990727,16,15,14.74,148231,31,2021-11-28
342,1402.0,22.369356,21,29,14.75,148499,31,2021-11-28
343,1435.0,22.990727,26,40,14.7,148776,31,2021-11-28
344,1524.0,22.990727,26,37,14.7,149050,31,2021-11-28
345,1554.0,22.990727,22,25,14.7,149327,31,2021-11-28
346,1531.0,22.990727,17,16,14.71,149594,31,2021-11-28
347,1482.0,22.990727,18,17,14.71,149881,31,2021-11-28
348,1438.0,22.990727,18,18,14.67,150145,31,2021-11-28
349,1411.0,22.990727,18,19,14.69,150418,31,2021-11-28
350,1401.0,23.612098,18,19,14.71,150689,31,2021-11-28
351,1410.0,23.612098,18,19,14.65,150966,31,2021-11-28
352,1406.0,23.612098,18,19,14.71,151240,31,2021-11-28
353,1406.0,23.612098,18,18,14.71,151511,31,2021-11-28
354,1421.0,24.233469,18,18,14.71,151789,31,2021-11-28
355,1435.0,24.233469,18,18,14.67,152061,31,2021-11-28
356,1441.0,24.85484,18,18,14.69,152334,31,2021-11-28
357,1468.0,24.85484,18,18,14.74,152611,31,2021-11-28
358,1484.0,25.476211,18,18,14.7,152885,31,2021-11-28
359,1500.0,26.097582,18,18,14.67,153153,31,2021-11-28
360,1525.0,26.097582,18,18,14.67,153434,31,2021-11-28
361,1527.0,26.097582,18,18,14.69,153703,31,2021-11-28
362,1553.0,26.718953,18,17,14.67,153977,31,2021-11-28
363,1551.0,26.718953,18,17,14.67,154243,31,2021-11-28
364,1562.0,26.718953,18,17,14.7,154518,31,2021-11-28
365,1562.0,26.718953,18,17,14.78,154792,31,2021-11-28
366,1553.0,26.097582,18,18,14.7,155069,31,2021-11-28
367,1527.0,26.097582,18,18,14.69,155343,31,2021-11-28
368,1516.0,25.476211,18,18,14.79,155614,31,2021-11-28
369,1498.0,24.85484,18,20,14.78,155890,31,2021-11-28
370,1478.0,24.85484,18,20,14.71,156156,31,2021-11-28
371,1443.0,24.233469,18,19,14.74,156441,31,2021-11-28
372,1413.0,23.612098,18,20,14.71,156706,31,2021-11-28
373,1384.0,22.990727,18,20,14.74,156976,31,2021-11-28
374,1359.0,22.369356,18,20,14.77,157251,31,2021-11-28
375,1299.0,21.747985,18,20,14.64,157531,31,2021-11-28
376,1260.0,20.505243,17,20,14.71,157795,31,2021-11-28
377,1216.0,19.883872,17,20,14.74,158072,31,2021-11-28
378,1177.0,19.262501,16,20,14.73,158346,31,2021-11-28
379,1138.0,18.64113,16,20,14.71,158620,31,2021-11-28
380,1143.0,18.019759,17,20,14.71,158891,31,2021-11-28
381,1206.0,16.777017,17,20,14.66,159171,31,2021-11-28
382,1247.0,16.155646,17,20,14.73,159434,31,2021-11-28
383,1229.0,14.912904000000001,17,20,14.71,159710,31,2021-11-28
384,1176.0,14.291533,16,21,14.74,159991,31,2021-11-28
385,1112.0,13.048791,16,20,14.71,160260,31,2021-11-28
386,1161.0,11.806049,17,20,14.69,160535,31,2021-11-28
387,1226.0,10.563307,17,20,14.79,160811,31,2021-11-28
388,1238.0,9.941936,17,21,14.74,161088,31,2021-11-28
389,1176.0,8.699194,17,22,14.69,161360,31,2021-11-28
390,1041.0,7.4564520000000005,18,32,14.66,161646,31,2021-11-28
391,965.0,6.21371,20,41,14.83,161912,31,2021-11-28
392,939.0,5.592339,20,37,14.67,162192,31,2021-11-28
393,940.0,4.970968,20,38,14.71,162462,31,2021-11-28
394,932.0,4.970968,20,38,14.77,162737,31,2021-11-28
395,920.0,4.970968,21,60,14.71,163000,31,2021-11-28
396,1046.0,5.592339,33,79,14.71,163276,31,2021-11-28
397,1690.0,6.835081,31,56,14.7,163551,31,2021-11-28
398,1802.0,8.077823,31,52,14.69,163826,31,2021-11-28
399,1965.0,8.699194,31,40,14.73,164096,31,2021-11-28
400,2148.0,9.941936,29,32,14.69,164379,31,2021-11-28
401,2233.0,10.563307,17,9,14.71,164665,31,2021-11-28
402,1977.0,11.184678,19,19,14.71,164940,31,2021-11-28
403,1501.0,11.806049,21,25,14.65,165228,31,2021-11-28
404,1475.0,12.42742,24,34,14.77,165502,31,2021-11-28
405,1640.0,12.42742,28,41,14.71,165779,31,2021-11-28
406,1762.0,12.42742,30,48,14.73,166054,31,2021-11-28
407,1865.0,13.048791,31,49,14.77,166335,31,2021-11-28
408,1960.0,13.670162,32,54,14.71,166609,31,2021-11-28
409,2079.0,14.912904000000001,32,52,14.74,166884,31,2021-11-28
410,2153.0,15.534275000000001,32,50,14.71,167150,31,2021-11-28
411,2268.0,16.155646,32,49,14.67,167429,31,2021-11-28
412,2355.0,16.777017,32,47,14.75,167693,31,2021-11-28
413,2422.0,18.019759,32,44,14.67,167974,31,2021-11-28
414,2443.0,18.64113,32,45,14.74,168244,31,2021-11-28
415,2043.0,19.262501,31,52,14.73,168523,31,2021-11-28
416,1826.0,19.883872,30,46,14.71,168794,31,2021-11-28
417,1857.0,21.126614,23,24,14.69,169071,31,2021-11-28
418,1814.0,21.747985,21,20,14.67,169344,31,2021-11-28
419,1811.0,21.747985,19,16,14.73,169614,31,2021-11-28
420,1781.0,22.990727,18,16,14.67,169894,31,2021-11-28
421,1688.0,22.990727,19,18,14.73,170170,31,2021-11-28
422,1577.0,23.612098,18,19,14.78,170450,31,2021-11-28
423,1483.0,24.233469,18,20,14.67,170730,31,2021-11-28
424,1473.0,24.85484,18,19,14.73,171001,31,2021-11-28
425,1496.0,25.476211,18,18,14.78,171271,31,2021-11-28
426,1531.0,26.097582,18,18,14.74,171552,31,2021-11-28
427,1555.0,26.718953,18,18,14.75,171832,31,2021-11-28
428,1575.0,27.340324,18,18,14.71,172104,31,2021-11-28
429,1597.0,27.340324,18,18,14.7,172372,31,2021-11-28
430,1602.0,27.961695,18,18,14.71,172648,31,2021-11-28
431,1615.0,27.961695,18,18,14.75,173073,31,2021-11-28
432,1619.0,28.583066,18,17,14.71,173348,31,2021-11-28
433,1634.0,28.583066,18,17,14.69,173624,31,2021-11-28
434,1644.0,28.583066,18,17,14.74,173892,31,2021-11-28
435,1766.0,28.583066,19,16,14.75,174171,31,2021-11-28
436,1757.0,27.961695,19,17,14.75,174439,31,2021-11-28
437,1755.0,28.583066,19,16,14.71,174718,31,2021-11-28
438,1753.0,28.583066,19,16,14.71,174988,31,2021-11-28
439,1743.0,28.583066,17,13,14.77,175264,31,2021-11-28
440,1740.0,27.961695,17,14,14.69,175539,31,2021-11-28
441,1739.0,27.961695,17,14,14.75,175819,31,2021-11-28
442,1722.0,27.961695,17,14,14.7,176089,31,2021-11-28
443,1722.0,27.961695,17,14,14.75,176365,31,2021-11-28
444,1726.0,27.961695,17,14,14.71,176638,31,2021-11-28
445,1715.0,27.961695,17,14,14.73,176915,31,2021-11-28
446,1716.0,27.961695,17,14,14.7,177189,31,2021-11-28
