,index,rpm,speed,throt_pos,engine_load,bat_volt,duration,trip_id,utcdate
210,99585,898.0,0.0,18,31,14.09,99585,6,2021-10-27
211,99853,898.0,0.0,18,31,14.17,99853,6,2021-10-27
212,100132,902.0,0.0,18,31,14.15,100132,6,2021-10-27
213,100403,903.0,0.0,18,31,14.11,100403,6,2021-10-27
214,100672,906.0,0.0,18,32,14.19,100672,6,2021-10-27
215,100954,896.0,0.0,18,32,14.21,100954,6,2021-10-27
216,101228,900.0,0.0,18,32,14.17,101228,6,2021-10-27
217,101499,898.0,0.0,18,32,14.12,101499,6,2021-10-27
218,101768,904.0,0.0,18,31,14.07,101768,6,2021-10-27
219,102047,905.0,0.0,18,31,14.2,102047,6,2021-10-27
220,102319,901.0,0.0,18,30,14.16,102319,6,2021-10-27
221,102597,899.0,0.0,18,31,14.13,102597,6,2021-10-27
222,102867,898.0,0.0,18,31,14.14,102867,6,2021-10-27
223,103131,892.0,0.0,18,32,14.16,103131,6,2021-10-27
224,103405,893.0,0.0,18,32,14.15,103405,6,2021-10-27
225,103668,898.0,0.0,18,31,14.15,103668,6,2021-10-27
226,103941,901.0,0.0,18,31,14.16,103941,6,2021-10-27
227,104209,905.0,0.0,18,31,14.17,104209,6,2021-10-27
228,104481,901.0,0.0,18,31,14.17,104481,6,2021-10-27
229,104751,900.0,0.0,18,32,14.11,104751,6,2021-10-27
230,105018,903.0,0.0,18,32,14.13,105018,6,2021-10-27
231,105282,907.0,0.0,18,31,14.13,105282,6,2021-10-27
232,105558,903.0,0.0,18,31,14.19,105558,6,2021-10-27
233,105821,897.0,0.0,18,32,14.16,105821,6,2021-10-27
234,106084,897.0,0.0,18,31,14.08,106084,6,2021-10-27
235,106364,902.0,0.0,18,31,14.03,106364,6,2021-10-27
236,106635,902.0,0.0,18,31,14.12,106635,6,2021-10-27
237,106915,900.0,0.0,18,31,14.15,106915,6,2021-10-27
238,107191,905.0,0.0,18,30,14.1,107191,6,2021-10-27
239,107472,907.0,0.0,18,31,14.19,107472,6,2021-10-27
240,107748,908.0,0.0,21,47,14.2,107748,6,2021-10-27
241,108016,837.0,0.0,21,49,14.03,108016,6,2021-10-27
242,108285,867.0,0.0,21,48,14.06,108285,6,2021-10-27
243,108554,843.0,0.0,21,56,14.09,108554,6,2021-10-27
244,108823,783.0,0.0,21,56,14.03,108823,6,2021-10-27
245,109094,783.0,0.0,21,56,13.88,109094,6,2021-10-27
246,109368,783.0,0.0,21,57,13.92,109368,6,2021-10-27
247,109638,802.0,0.0,21,55,14.1,109638,6,2021-10-27
248,109911,785.0,0.0,20,46,14.02,109911,6,2021-10-27
249,110176,812.0,0.0,20,46,14.04,110176,6,2021-10-27
250,110456,781.0,0.0,20,45,13.92,110456,6,2021-10-27
251,110726,803.0,0.0,20,43,14.23,110726,6,2021-10-27
252,111004,808.0,0.621371,19,43,14.04,111004,6,2021-10-27
253,111279,812.0,0.621371,22,54,14.24,111279,6,2021-10-27
254,111552,865.0,1.242742,25,63,14.03,111552,6,2021-10-27
255,111827,979.0,1.8641130000000001,25,52,14.27,111827,6,2021-10-27
256,112102,1115.0,1.8641130000000001,25,45,14.15,112102,6,2021-10-27
257,112378,1200.0,3.106855,17,22,14.2,112378,6,2021-10-27
258,112653,1057.0,3.106855,20,38,14.09,112653,6,2021-10-27
259,112928,959.0,3.7282260000000003,20,36,14.2,112928,6,2021-10-27
260,113203,935.0,3.7282260000000003,20,38,14.1,113203,6,2021-10-27
261,113484,911.0,3.7282260000000003,20,38,14.1,113484,6,2021-10-27
262,113754,894.0,3.7282260000000003,19,38,14.09,113754,6,2021-10-27
263,114024,886.0,3.7282260000000003,19,36,14.16,114024,6,2021-10-27
264,114291,870.0,3.7282260000000003,19,37,14.1,114291,6,2021-10-27
265,114573,852.0,3.7282260000000003,19,38,14.13,114573,6,2021-10-27
266,114842,860.0,3.7282260000000003,21,47,14.19,114842,6,2021-10-27
267,115118,915.0,3.7282260000000003,24,62,14.17,115118,6,2021-10-27
268,115381,942.0,3.7282260000000003,25,54,14.13,115381,6,2021-10-27
269,115652,1061.0,4.349597,20,26,14.2,115652,6,2021-10-27
270,115932,1122.0,4.349597,17,22,14.13,115932,6,2021-10-27
271,116208,1073.0,4.970968,19,31,14.11,116208,6,2021-10-27
272,116482,1007.0,4.970968,19,31,14.17,116482,6,2021-10-27
273,116760,1000.0,4.970968,19,34,14.19,116760,6,2021-10-27
274,117041,922.0,4.349597,19,38,14.15,117041,6,2021-10-27
275,117308,882.0,4.349597,19,40,14.09,117308,6,2021-10-27
276,117585,844.0,4.349597,20,42,14.1,117585,6,2021-10-27
277,117862,849.0,4.349597,20,43,13.98,117862,6,2021-10-27
278,118150,838.0,4.349597,20,42,14.07,118150,6,2021-10-27
279,118429,844.0,4.349597,20,40,14.17,118429,6,2021-10-27
280,118706,867.0,3.7282260000000003,19,40,14.2,118706,6,2021-10-27
281,118973,828.0,3.106855,19,43,14.16,118973,6,2021-10-27
282,119246,807.0,2.485484,20,45,14.04,119246,6,2021-10-27
283,119510,802.0,1.8641130000000001,20,45,13.88,119510,6,2021-10-27
284,119785,799.0,1.242742,20,50,14.06,119785,6,2021-10-27
285,120068,770.0,0.621371,20,50,13.73,120068,6,2021-10-27
286,120335,773.0,0.0,21,54,13.91,120335,6,2021-10-27
287,120605,782.0,0.0,21,50,14.03,120605,6,2021-10-27
288,120873,830.0,0.0,20,44,14.11,120873,6,2021-10-27
289,121154,898.0,0.0,25,64,13.88,121154,6,2021-10-27
290,121423,941.0,0.0,30,78,14.0,121423,6,2021-10-27
291,121692,1224.0,0.0,29,52,14.13,121692,6,2021-10-27
292,121962,1448.0,1.242742,19,21,14.14,121962,6,2021-10-27
293,122237,1264.0,1.242742,21,37,14.09,122237,6,2021-10-27
294,122501,1056.0,1.242742,22,49,13.98,122501,6,2021-10-27
295,122770,950.0,1.242742,26,70,13.99,122770,6,2021-10-27
296,123044,961.0,1.242742,26,60,14.04,123044,6,2021-10-27
297,123314,1098.0,1.8641130000000001,26,51,14.13,123314,6,2021-10-27
298,123595,1189.0,1.8641130000000001,19,23,14.27,123595,6,2021-10-27
299,123871,1170.0,1.8641130000000001,19,30,14.21,123871,6,2021-10-27
300,124144,974.0,2.485484,20,38,14.13,124144,6,2021-10-27
301,124412,925.0,2.485484,20,42,14.08,124412,6,2021-10-27
302,124697,869.0,2.485484,20,45,14.08,124697,6,2021-10-27
303,124965,846.0,2.485484,20,45,14.09,124965,6,2021-10-27
304,125240,846.0,2.485484,20,45,14.13,125240,6,2021-10-27
305,125503,821.0,1.8641130000000001,20,46,14.04,125503,6,2021-10-27
306,125786,816.0,1.8641130000000001,20,46,14.17,125786,6,2021-10-27
307,126067,820.0,1.242742,20,45,14.08,126067,6,2021-10-27
308,126336,826.0,1.242742,20,45,14.13,126336,6,2021-10-27
309,126612,826.0,1.242742,20,45,14.04,126612,6,2021-10-27
310,126880,822.0,0.621371,20,45,14.14,126880,6,2021-10-27
311,127155,817.0,0.0,20,46,13.99,127155,6,2021-10-27
312,127430,840.0,0.0,20,43,14.0,127430,6,2021-10-27
313,127697,849.0,0.0,20,47,13.89,127697,6,2021-10-27
314,127968,799.0,0.0,20,49,14.04,127968,6,2021-10-27
315,128236,798.0,0.0,25,70,14.25,128236,6,2021-10-27
316,128507,874.0,0.621371,30,78,14.19,128507,6,2021-10-27
317,128787,1211.0,1.242742,29,54,14.27,128787,6,2021-10-27
318,129060,1390.0,1.8641130000000001,30,52,14.23,129060,6,2021-10-27
319,129328,1449.0,2.485484,30,53,14.21,129328,6,2021-10-27
320,129608,1480.0,3.7282260000000003,30,55,14.27,129608,6,2021-10-27
321,129880,1527.0,4.349597,31,56,14.29,129880,6,2021-10-27
322,130152,1564.0,5.592339,31,56,14.25,130152,6,2021-10-27
323,130428,1615.0,6.21371,31,55,14.24,130428,6,2021-10-27
324,130702,1694.0,6.835081,31,52,14.27,130702,6,2021-10-27
325,130971,1767.0,7.4564520000000005,31,51,14.23,130971,6,2021-10-27
326,131247,1857.0,8.077823,32,50,14.28,131247,6,2021-10-27
327,131519,1968.0,8.699194,32,48,14.23,131519,6,2021-10-27
328,131803,2081.0,9.941936,32,46,14.25,131803,6,2021-10-27
329,132072,2189.0,10.563307,32,45,14.21,132072,6,2021-10-27
330,132354,2305.0,10.563307,32,44,14.32,132354,6,2021-10-27
331,132630,2290.0,11.184678,32,50,14.25,132630,6,2021-10-27
332,132904,2013.0,11.806049,32,55,13.85,132904,6,2021-10-27
333,133173,1826.0,12.42742,32,55,14.19,133173,6,2021-10-27
334,133453,1864.0,13.048791,32,53,14.24,133453,6,2021-10-27
335,133721,1922.0,13.670162,32,51,14.2,133721,6,2021-10-27
336,133993,1979.0,13.670162,32,50,14.17,133993,6,2021-10-27
337,134262,2026.0,14.291533,32,50,14.17,134262,6,2021-10-27
338,134543,2081.0,14.912904000000001,32,50,14.14,134543,6,2021-10-27
339,134813,2118.0,15.534275000000001,32,50,14.21,134813,6,2021-10-27
340,135095,2177.0,15.534275000000001,32,49,14.14,135095,6,2021-10-27
341,135363,2221.0,16.155646,31,42,14.1,135363,6,2021-10-27
342,135638,2226.0,16.777017,31,43,14.15,135638,6,2021-10-27
343,135901,2274.0,16.777017,31,43,14.19,135901,6,2021-10-27
344,136171,2201.0,16.777017,31,53,14.12,136171,6,2021-10-27
345,136446,1755.0,17.398388,31,58,14.13,136446,6,2021-10-27
346,136715,1615.0,17.398388,31,58,14.16,136715,6,2021-10-27
347,136998,1580.0,18.019759,31,57,14.08,136998,6,2021-10-27
348,137267,1594.0,18.64113,32,57,14.15,137267,6,2021-10-27
349,137549,1605.0,18.64113,32,58,14.13,137549,6,2021-10-27
350,137818,1620.0,19.262501,31,55,14.17,137818,6,2021-10-27
351,138100,1628.0,19.262501,31,54,14.08,138100,6,2021-10-27
352,138368,1647.0,19.883872,31,56,14.15,138368,6,2021-10-27
353,138641,1667.0,19.883872,31,54,14.13,138641,6,2021-10-27
354,138911,1679.0,20.505243,31,54,14.14,138911,6,2021-10-27
355,139185,1699.0,20.505243,30,46,14.06,139185,6,2021-10-27
356,139455,1706.0,20.505243,30,45,14.11,139455,6,2021-10-27
357,139736,1740.0,21.126614,29,41,14.02,139736,6,2021-10-27
358,140006,1742.0,21.126614,29,41,14.04,140006,6,2021-10-27
359,140279,1784.0,21.747985,27,34,14.09,140279,6,2021-10-27
360,140560,1842.0,21.747985,27,34,14.09,140560,6,2021-10-27
361,140837,1878.0,21.747985,27,32,14.13,140837,6,2021-10-27
362,141109,1884.0,21.747985,26,32,14.11,141109,6,2021-10-27
363,141378,1889.0,22.369356,26,32,14.17,141378,6,2021-10-27
364,141650,1814.0,22.369356,25,33,14.13,141650,6,2021-10-27
365,141933,1540.0,22.369356,24,36,14.14,141933,6,2021-10-27
366,142208,1407.0,22.369356,24,33,14.14,142208,6,2021-10-27
367,142481,1405.0,22.369356,22,31,14.17,142481,6,2021-10-27
368,142759,1406.0,22.369356,22,31,14.21,142759,6,2021-10-27
369,143031,1406.0,22.990727,22,31,14.12,143031,6,2021-10-27
370,143314,1419.0,22.990727,22,28,14.16,143314,6,2021-10-27
371,143584,1410.0,22.990727,18,16,14.08,143584,6,2021-10-27
372,143859,1525.0,22.990727,17,16,14.14,143859,6,2021-10-27
373,144135,1431.0,22.990727,18,18,14.21,144135,6,2021-10-27
374,144415,1386.0,22.990727,18,19,14.16,144415,6,2021-10-27
375,144687,1396.0,22.990727,18,19,14.15,144687,6,2021-10-27
376,144972,1395.0,22.990727,18,19,14.19,144972,6,2021-10-27
377,145249,1399.0,22.990727,18,19,14.17,145249,6,2021-10-27
378,145523,1398.0,22.990727,18,19,14.17,145523,6,2021-10-27
379,145799,1394.0,22.990727,18,19,14.11,145799,6,2021-10-27
380,146074,1397.0,22.990727,18,19,14.19,146074,6,2021-10-27
381,146361,1399.0,23.612098,18,19,14.17,146361,6,2021-10-27
382,146637,1405.0,23.612098,18,19,14.16,146637,6,2021-10-27
383,146913,1404.0,23.612098,18,19,14.17,146913,6,2021-10-27
384,147187,1413.0,23.612098,18,19,14.14,147187,6,2021-10-27
385,147466,1411.0,23.612098,18,19,14.11,147466,6,2021-10-27
386,147732,1411.0,23.612098,18,18,14.17,147732,6,2021-10-27
387,148007,1414.0,23.612098,18,18,14.09,148007,6,2021-10-27
388,148279,1414.0,23.612098,18,21,14.1,148279,6,2021-10-27
389,148556,1424.0,23.612098,21,27,14.04,148556,6,2021-10-27
390,148828,1485.0,23.612098,21,27,14.11,148828,6,2021-10-27
391,149103,1542.0,24.233469,21,26,14.09,149103,6,2021-10-27
392,149371,1550.0,23.612098,22,27,14.04,149371,6,2021-10-27
393,149647,1561.0,24.233469,22,27,14.07,149647,6,2021-10-27
394,149917,1565.0,24.233469,22,26,14.15,149917,6,2021-10-27
395,150191,1574.0,24.233469,22,27,14.09,150191,6,2021-10-27
396,150466,1568.0,24.233469,22,27,14.1,150466,6,2021-10-27
397,150738,1558.0,24.233469,22,27,14.14,150738,6,2021-10-27
398,151005,1550.0,24.85484,21,26,14.19,151005,6,2021-10-27
399,151279,1528.0,24.85484,21,26,14.08,151279,6,2021-10-27
400,151555,1542.0,24.85484,21,26,14.19,151555,6,2021-10-27
401,151830,1532.0,24.85484,21,26,14.15,151830,6,2021-10-27
402,152112,1554.0,24.85484,21,26,14.17,152112,6,2021-10-27
403,152388,1546.0,24.85484,21,26,14.13,152388,6,2021-10-27
404,152669,1564.0,24.85484,21,25,14.17,152669,6,2021-10-27
405,152941,1553.0,24.85484,21,25,14.15,152941,6,2021-10-27
406,153212,1567.0,25.476211,21,25,14.17,153212,6,2021-10-27
407,153488,1560.0,25.476211,19,18,14.2,153488,6,2021-10-27
408,153759,1601.0,25.476211,17,14,14.17,153759,6,2021-10-27
409,154033,1571.0,25.476211,18,17,14.13,154033,6,2021-10-27
410,154307,1523.0,25.476211,18,17,14.12,154307,6,2021-10-27
