,index,rpm,speed,throt_pos,engine_load,bat_volt,duration
182,99714,899.0,0.0,18,32,14.73,99714
183,99989,896.0,0.0,18,32,14.73,99989
184,100260,898.0,0.0,18,32,14.73,100260
185,100534,902.0,0.0,18,32,14.69,100534
186,100801,898.0,0.0,18,33,14.64,100801
187,101082,901.0,0.0,18,33,14.67,101082
188,101361,902.0,0.0,18,32,14.67,101361
189,101628,895.0,0.0,18,32,14.65,101628
190,101915,899.0,0.0,18,32,14.6,101915
191,102185,896.0,0.0,18,32,14.66,102185
192,102460,904.0,0.0,18,32,14.71,102460
193,102734,901.0,0.0,18,32,14.62,102734
194,103009,901.0,0.0,18,32,14.61,103009
195,103278,900.0,0.0,18,32,14.58,103278
196,103545,905.0,0.0,18,31,14.63,103545
197,103817,911.0,0.0,18,32,14.69,103817
198,104096,899.0,0.0,18,31,14.74,104096
199,104363,899.0,0.0,18,33,14.67,104363
200,104630,901.0,0.0,18,32,14.63,104630
201,104910,901.0,0.0,18,32,14.58,104910
202,105180,900.0,0.0,18,32,14.61,105180
203,105450,891.0,0.0,18,32,14.63,105450
204,105719,904.0,0.0,18,32,14.65,105719
205,105998,905.0,0.0,18,31,14.58,105998
206,106269,901.0,0.0,18,32,14.65,106269
207,106537,894.0,0.0,18,32,14.57,106537
208,106810,900.0,0.0,18,32,14.64,106810
209,107088,910.0,0.0,18,31,14.69,107088
210,107358,910.0,0.0,18,31,14.61,107358
211,107629,900.0,0.0,18,31,14.58,107629
212,107929,898.0,0.0,18,32,14.62,107929
213,108197,901.0,0.0,18,31,14.63,108197
214,108471,900.0,0.0,18,32,14.58,108471
215,108741,902.0,0.0,18,31,14.69,108741
216,109023,907.0,0.0,18,31,14.54,109023
217,109297,898.0,0.0,18,31,14.65,109297
218,109564,903.0,0.0,18,32,14.6,109564
219,109842,891.0,0.0,18,31,14.61,109842
220,110117,886.0,0.0,18,31,14.58,110117
221,110398,910.0,0.0,18,31,14.6,110398
222,110662,902.0,0.0,18,32,14.61,110662
223,110937,883.0,0.0,18,31,14.64,110937
224,111210,907.0,0.0,18,31,14.63,111210
225,111479,912.0,0.0,18,31,14.62,111479
226,111750,904.0,0.0,18,32,14.66,111750
227,112029,902.0,0.0,18,31,14.6,112029
228,112300,907.0,0.0,18,30,14.66,112300
229,112569,907.0,0.0,18,31,14.66,112569
230,112838,900.0,0.0,18,31,14.64,112838
231,113102,908.0,0.0,18,31,14.64,113102
232,113376,908.0,0.0,18,30,14.64,113376
233,113639,909.0,0.0,18,31,14.67,113639
234,113913,900.0,0.0,18,31,14.69,113913
235,114177,899.0,0.0,18,31,14.67,114177
236,114444,896.0,0.0,18,31,14.67,114444
237,114715,903.0,0.0,18,31,14.67,114715
238,114983,910.0,0.0,18,31,14.66,114983
239,115253,900.0,0.0,18,30,14.64,115253
240,115521,905.0,0.0,18,31,14.63,115521
241,115790,908.0,0.0,18,30,14.66,115790
242,116060,907.0,0.0,18,30,14.7,116060
243,116329,898.0,0.0,18,31,14.69,116329
244,116592,895.0,0.0,18,30,14.67,116592
245,116866,903.0,0.0,18,30,14.66,116866
246,117130,904.0,0.0,18,31,14.71,117130
247,117406,892.0,0.0,18,30,14.62,117406
248,117681,898.0,0.0,18,30,14.62,117681
249,117954,904.0,0.0,18,30,14.69,117954
250,118218,905.0,0.0,18,30,14.75,118218
251,118494,896.0,0.0,18,30,14.75,118494
252,118763,898.0,0.0,18,30,14.71,118763
253,119031,908.0,0.0,18,30,14.61,119031
254,119310,909.0,0.0,18,30,14.64,119310
255,119577,905.0,0.0,18,30,14.66,119577
256,119853,908.0,0.0,18,30,14.71,119853
257,120120,898.0,0.0,18,30,14.58,120120
258,120387,891.0,0.0,18,31,14.63,120387
259,120658,889.0,0.0,18,31,14.71,120658
260,120939,898.0,0.0,18,30,14.58,120939
261,121217,894.0,0.0,18,31,14.66,121217
262,121484,903.0,0.0,18,30,14.66,121484
263,121753,901.0,0.0,18,30,14.69,121753
264,122022,900.0,0.0,18,30,14.57,122022
265,122309,913.0,0.0,18,30,14.64,122309
266,122572,902.0,0.0,18,30,14.62,122572
267,122846,897.0,0.0,18,31,14.57,122846
268,123111,895.0,0.0,18,30,14.64,123111
269,123393,898.0,0.0,18,31,14.7,123393
270,123662,901.0,0.0,18,30,14.64,123662
271,123936,895.0,0.0,18,31,14.6,123936
272,124212,901.0,0.0,18,30,14.56,124212
273,124480,899.0,0.0,18,30,14.65,124480
274,124760,897.0,0.0,18,31,14.66,124760
275,125027,902.0,0.0,18,30,14.61,125027
276,125305,903.0,0.0,18,30,14.63,125305
277,125576,898.0,0.0,18,31,14.56,125576
278,125853,895.0,0.0,18,31,14.54,125853
279,126119,897.0,0.0,18,31,14.58,126119
280,126407,902.0,0.0,18,31,14.6,126407
281,126676,903.0,0.0,18,31,14.64,126676
282,126940,899.0,0.0,18,31,14.63,126940
283,127216,893.0,0.0,18,31,14.58,127216
284,127483,893.0,0.0,18,32,14.56,127483
285,127760,902.0,0.0,18,32,14.6,127760
286,128027,892.0,0.0,18,32,14.58,128027
287,128295,891.0,0.0,18,32,14.58,128295
288,128561,903.0,0.0,18,31,14.54,128561
289,128833,897.0,0.0,18,31,14.6,128833
290,129104,901.0,0.0,18,32,14.71,129104
291,129385,903.0,0.0,18,31,14.67,129385
292,129657,901.0,0.0,18,32,14.67,129657
293,129924,897.0,0.0,18,32,14.64,129924
294,130192,891.0,0.0,18,31,14.67,130192
295,130457,910.0,0.0,18,31,14.61,130457
296,130732,906.0,0.0,18,31,14.6,130732
297,130999,898.0,0.0,18,31,14.64,130999
298,131268,901.0,0.0,18,32,14.6,131268
299,131531,903.0,0.0,18,31,14.58,131531
300,131820,889.0,0.0,18,32,14.67,131820
301,132090,898.0,0.0,18,32,14.67,132090
302,132357,892.0,0.0,18,32,14.58,132357
303,132632,891.0,0.0,18,31,14.64,132632
304,132920,901.0,0.0,18,32,14.62,132920
305,133202,904.0,0.0,18,32,14.7,133202
306,133483,904.0,0.0,18,31,14.66,133483
307,133750,917.0,0.0,18,31,14.67,133750
308,134021,896.0,0.0,18,31,14.7,134021
309,134292,906.0,0.0,18,31,14.65,134292
310,134559,893.0,0.0,18,31,14.67,134559
311,134827,899.0,0.0,18,31,14.6,134827
312,135097,901.0,0.0,18,32,14.64,135097
313,135360,898.0,0.0,18,31,14.58,135360
314,135634,907.0,0.0,18,32,14.56,135634
315,135898,898.0,0.0,18,32,14.56,135898
316,136177,893.0,0.0,18,31,14.62,136177
317,136448,900.0,0.0,18,31,14.58,136448
318,136717,912.0,0.0,18,30,14.6,136717
319,136987,896.0,0.0,18,31,14.6,136987
320,137263,901.0,0.0,18,31,14.63,137263
321,137537,906.0,0.0,18,31,14.61,137537
322,137800,903.0,0.0,18,30,14.7,137800
323,138075,903.0,0.0,18,31,14.67,138075
324,138338,899.0,0.0,18,31,14.67,138338
325,138613,909.0,0.0,18,31,14.71,138613
326,138875,899.0,0.0,18,32,14.64,138875
327,139154,894.0,0.0,18,32,14.6,139154
328,139423,889.0,0.0,18,32,14.64,139423
329,139694,893.0,0.0,18,31,14.58,139694
330,139968,900.0,0.0,18,31,14.56,139968
331,140246,889.0,0.0,18,32,14.65,140246
332,140516,896.0,0.0,18,32,14.62,140516
333,140786,897.0,0.0,18,32,14.67,140786
334,141052,909.0,0.0,18,31,14.7,141052
335,141316,896.0,0.0,18,31,14.69,141316
336,141585,897.0,0.0,18,33,14.66,141585
337,141856,899.0,0.0,18,32,14.64,141856
338,142130,898.0,0.0,18,31,14.6,142130
339,142398,911.0,0.0,18,32,14.58,142398
340,142681,884.0,0.0,18,32,14.69,142681
341,142957,904.0,0.0,18,31,14.64,142957
342,143226,902.0,0.0,18,31,14.56,143226
343,143500,902.0,0.0,18,32,14.57,143500
344,143775,906.0,0.0,18,31,14.62,143775
345,144062,905.0,0.0,18,30,14.61,144062
346,144327,909.0,0.0,18,31,14.61,144327
347,144600,904.0,0.0,18,31,14.71,144600
348,144877,908.0,0.0,18,31,14.69,144877
349,145153,899.0,0.0,18,31,14.62,145153
350,145420,892.0,0.0,18,31,14.64,145420
351,145699,901.0,0.0,18,31,14.57,145699
352,145968,903.0,0.0,18,31,14.61,145968
353,146240,898.0,0.0,18,31,14.67,146240
354,146515,894.0,0.0,18,30,14.56,146515
355,146786,897.0,0.0,18,31,14.56,146786
356,147058,903.0,0.0,18,31,14.58,147058
357,147321,898.0,0.0,18,31,14.58,147321
358,147591,904.0,0.0,18,31,14.56,147591
359,147860,899.0,0.0,18,30,14.67,147860
360,148140,900.0,0.0,18,30,14.65,148140
361,148411,892.0,0.0,18,31,14.67,148411
362,148685,898.0,0.0,18,31,14.64,148685
363,148961,906.0,0.0,18,30,14.63,148961
364,149225,908.0,0.0,18,30,14.64,149225
365,149510,897.0,0.0,18,30,14.75,149510
366,149775,892.0,0.0,18,30,14.63,149775
367,150048,896.0,0.0,18,30,14.65,150048
368,150311,906.0,0.0,18,30,14.75,150311
369,150579,901.0,0.0,18,31,14.69,150579
370,150850,886.0,0.0,18,31,13.71,150850
371,151132,889.0,0.0,20,42,13.21,151132
372,151400,876.0,0.0,20,45,14.53,151400
373,151666,903.0,0.0,20,44,14.61,151666
374,151939,871.0,0.0,20,43,14.65,151939
375,152202,877.0,0.0,20,44,13.04,152202
376,152486,873.0,0.0,20,45,13.69,152486
377,152752,868.0,0.0,21,45,14.75,152752
378,153019,904.0,0.0,20,43,14.66,153019
379,153290,900.0,0.0,20,43,12.58,153290
380,153572,880.0,0.0,20,45,13.9,153572
381,153840,870.0,0.0,21,45,14.67,153840
382,154114,885.0,0.0,20,44,14.64,154114
383,154379,897.0,0.0,20,45,14.67,154379
384,154655,900.0,0.0,20,44,14.67,154655
385,154930,896.0,0.0,20,42,14.71,154930
386,155198,890.0,0.0,20,41,14.81,155198
387,155474,905.0,0.0,18,32,14.75,155474
388,155742,918.0,0.0,18,30,14.7,155742
389,156013,916.0,0.0,17,28,14.71,156013
390,156280,914.0,0.0,18,29,14.77,156280
391,156560,918.0,0.0,18,29,14.69,156560
392,156826,921.0,0.0,18,30,14.67,156826
393,157094,917.0,0.0,18,30,14.78,157094
394,157375,910.0,0.0,18,30,14.71,157375
395,157646,906.0,0.0,18,30,14.64,157646
396,157919,903.0,0.0,18,30,14.75,157919
397,158194,900.0,0.0,18,30,14.75,158194
398,158462,899.0,0.0,18,30,14.75,158462
399,158734,894.0,0.0,18,30,14.73,158734
400,159012,901.0,0.0,18,31,14.67,159012
401,159277,900.0,0.0,18,30,14.7,159277
402,159558,908.0,0.0,18,30,14.71,159558
403,159821,917.0,0.0,18,30,14.79,159821
404,160084,910.0,0.0,18,30,14.66,160084
405,160359,910.0,0.0,18,30,14.64,160359
406,160634,898.0,0.0,18,30,14.67,160634
407,160907,896.0,0.0,18,30,14.66,160907
408,161172,901.0,0.0,18,30,14.69,161172
409,161439,903.0,0.0,18,30,14.69,161439
410,161711,892.0,0.0,18,31,14.66,161711
411,161985,892.0,0.0,18,31,14.7,161985
412,162249,901.0,0.0,18,31,14.74,162249
413,162525,896.0,0.0,18,31,14.71,162525
414,162825,899.0,0.0,18,31,14.58,162825
415,163099,896.0,0.0,18,31,14.56,163099
416,163368,896.0,0.0,18,31,14.54,163368
417,163638,904.0,0.0,18,31,14.61,163638
418,163918,883.0,0.0,18,31,14.64,163918
419,164188,890.0,0.0,18,31,14.67,164188
420,164462,901.0,0.0,18,31,14.64,164462
421,164726,903.0,0.0,18,31,14.61,164726
422,164994,896.0,0.0,18,31,14.66,164994
423,165258,893.0,0.0,18,31,14.65,165258
424,165527,906.0,0.0,18,32,14.58,165527
425,165801,902.0,0.0,18,31,14.67,165801
426,166065,899.0,0.0,18,31,14.58,166065
427,166338,892.0,0.0,18,31,14.58,166338
428,166606,891.0,0.0,18,31,14.58,166606
429,166884,902.0,0.0,18,31,14.7,166884
430,167155,899.0,0.0,18,31,14.7,167155
431,167430,894.0,0.0,18,31,14.58,167430
432,167699,910.0,0.0,18,31,14.65,167699
433,167967,915.0,0.0,18,30,14.57,167967
434,168242,901.0,0.0,18,30,14.57,168242
435,168511,894.0,0.0,18,31,14.7,168511
436,168785,896.0,0.0,18,30,14.67,168785
437,169050,896.0,0.0,18,31,14.61,169050
438,169323,904.0,0.0,18,31,14.64,169323
439,169593,898.0,0.0,18,31,14.65,169593
440,169869,896.0,0.0,18,31,14.71,169869
441,170144,918.0,0.0,18,29,14.67,170144
442,170433,910.0,0.0,18,30,14.58,170433
443,170701,912.0,0.0,18,29,14.66,170701
444,170970,914.0,0.0,18,29,14.67,170970
445,171254,904.0,0.0,18,30,14.61,171254
446,171520,917.0,0.0,17,29,14.64,171520
447,171791,914.0,0.0,17,29,14.7,171791
448,172058,907.0,0.0,17,30,14.63,172058
449,172338,902.0,0.0,18,30,14.6,172338
450,172609,895.0,0.0,18,30,14.58,172609
451,172884,905.0,0.0,18,30,14.69,172884
452,173157,897.0,0.0,17,30,14.66,173157
453,173423,899.0,0.0,18,30,14.09,173423
454,173698,896.0,0.0,20,42,12.81,173698
455,173973,884.0,0.0,20,45,14.0,173973
456,174258,865.0,0.0,20,44,14.53,174258
457,174525,874.0,0.0,20,47,13.78,174525
458,174798,832.0,0.0,21,48,14.56,174798
459,175074,862.0,0.0,21,44,14.39,175074
460,175342,870.0,0.0,21,47,13.36,175342
461,175611,869.0,0.0,21,48,14.61,175611
462,175891,907.0,0.0,20,43,14.71,175891
463,176164,894.0,0.0,20,41,14.71,176164
464,176438,883.0,0.0,20,42,14.67,176438
465,176713,894.0,0.0,20,41,14.63,176713
466,176985,916.0,0.0,20,41,14.74,176985
467,177257,904.0,0.0,20,40,14.74,177257
468,177526,901.0,0.0,18,33,14.79,177526
469,177801,912.0,0.0,18,31,14.79,177801
470,178064,897.0,0.0,18,30,14.73,178064
471,178339,908.0,0.0,18,29,14.71,178339
472,178606,914.0,0.0,18,29,14.77,178606
473,178883,921.0,0.0,17,28,14.73,178883
474,179154,922.0,0.0,17,29,14.73,179154
475,179424,916.0,0.0,17,29,14.74,179424
476,179690,911.0,0.0,17,29,14.78,179690
477,179954,908.0,0.0,18,30,14.71,179954
478,180253,903.0,0.0,18,30,14.74,180253
479,180516,895.0,0.0,18,30,14.73,180516
480,180798,891.0,0.0,18,30,14.75,180798
481,181074,895.0,0.0,18,30,14.67,181074
482,181351,897.0,0.0,18,31,14.65,181351
483,181617,901.0,0.0,18,31,14.71,181617
484,181894,898.0,0.0,18,30,14.67,181894
485,182175,889.0,0.0,18,30,14.66,182175
486,182446,900.0,0.0,18,30,14.71,182446
487,182718,908.0,0.0,18,29,14.65,182718
488,182993,902.0,0.0,18,30,14.67,182993
489,183261,902.0,0.0,18,30,14.63,183261
490,183532,900.0,0.0,18,31,14.6,183532
491,183806,896.0,0.0,18,30,14.65,183806
492,184076,893.0,0.0,18,30,14.65,184076
493,184350,895.0,0.0,18,31,14.67,184350
494,184621,899.0,0.0,18,31,14.67,184621
495,184883,898.0,0.0,18,31,14.56,184883
496,185171,895.0,0.0,18,31,14.6,185171
497,185446,899.0,0.0,18,30,14.67,185446
498,185724,904.0,0.0,18,30,14.65,185724
499,185996,906.0,0.0,17,29,14.64,185996
500,186265,903.0,0.0,18,30,14.58,186265
501,186535,895.0,0.0,18,31,14.58,186535
502,186812,896.0,0.0,18,30,14.64,186812
503,187079,893.0,0.0,18,31,14.64,187079
504,187347,898.0,0.0,18,31,14.67,187347
505,187624,902.0,0.0,18,31,14.56,187624
506,187899,891.0,0.0,18,31,14.53,187899
507,188174,896.0,0.0,18,31,14.56,188174
508,188448,885.0,0.0,18,31,14.64,188448
509,188726,888.0,0.0,18,31,14.65,188726
510,188996,895.0,0.0,18,32,14.65,188996
511,189267,900.0,0.0,18,31,14.58,189267
512,189538,890.0,0.0,18,32,14.57,189538
513,189818,890.0,0.0,18,32,14.57,189818
514,190088,899.0,0.0,18,32,14.63,190088
515,190364,905.0,0.0,18,31,14.64,190364
516,190639,902.0,0.0,18,32,14.6,190639
517,190914,896.0,0.0,18,31,14.63,190914
518,191188,899.0,0.0,18,31,14.64,191188
519,191454,911.0,0.0,18,30,14.71,191454
520,191729,913.0,0.0,18,30,14.61,191729
521,192005,909.0,0.0,18,31,14.61,192005
522,192281,903.0,0.0,18,31,14.64,192281
523,192553,892.0,0.0,18,30,14.7,192553
524,192830,906.0,0.0,18,30,14.56,192830
525,193110,908.0,0.0,18,31,14.6,193110
526,193379,903.0,0.0,18,30,14.73,193379
527,193653,880.0,0.0,18,31,14.74,193653
528,193916,902.0,0.0,18,31,14.69,193916
529,194190,911.0,0.0,18,30,14.71,194190
530,194455,898.0,0.0,18,31,14.74,194455
531,194723,895.0,0.0,18,31,14.66,194723
532,194993,904.0,0.0,18,30,14.79,194993
533,195260,896.0,0.0,18,30,14.61,195260
534,195531,896.0,0.0,18,31,14.61,195531
535,195801,902.0,0.0,18,31,14.73,195801
536,196076,901.0,0.0,18,31,14.71,196076
537,196344,901.0,0.0,18,30,14.71,196344
538,196620,898.0,0.0,18,30,14.66,196620
539,196894,907.0,0.0,18,30,14.67,196894
540,197176,905.0,0.0,18,30,14.74,197176
541,197446,907.0,0.0,18,30,14.67,197446
542,197720,905.0,0.0,18,31,14.67,197720
543,197990,904.0,0.0,18,30,14.65,197990
544,198264,909.0,0.0,18,30,14.67,198264
545,198534,901.0,0.0,18,30,14.67,198534
546,198797,907.0,0.0,18,30,14.66,198797
547,199085,905.0,0.0,17,29,14.65,199085
548,199356,911.0,0.0,17,29,14.67,199356
549,199628,905.0,0.0,18,29,14.74,199628
550,199898,906.0,0.0,18,29,14.61,199898
551,200168,903.0,0.0,17,29,14.7,200168
552,200435,901.0,0.0,17,29,14.64,200435
553,200705,898.0,0.0,18,29,14.6,200705
554,200974,900.0,0.0,17,29,14.63,200974
555,201237,892.0,0.0,18,30,14.58,201237
556,201511,897.0,0.0,18,30,14.66,201511
557,201776,901.0,0.0,18,29,14.64,201776
558,202049,900.0,0.0,17,29,14.64,202049
559,202312,901.0,0.0,17,29,14.69,202312
560,202589,897.0,0.0,18,29,14.69,202589
561,202857,902.0,0.0,17,29,14.62,202857
562,203140,899.0,0.0,17,29,14.58,203140
563,203407,902.0,0.0,17,29,14.6,203407
564,203681,892.0,0.0,17,30,14.63,203681
565,203954,902.0,0.0,18,30,14.62,203954
566,204224,894.0,0.0,18,30,14.6,204224
567,204509,898.0,0.0,17,29,14.61,204509
568,204777,908.0,0.0,18,30,14.63,204777
569,205059,904.0,0.0,17,29,14.65,205059
570,205334,900.0,0.0,18,29,14.63,205334
571,205616,900.0,0.0,17,29,14.63,205616
572,205886,903.0,0.0,17,29,14.64,205886
573,206158,908.0,0.0,17,29,14.64,206158
574,206430,909.0,0.0,17,29,14.58,206430
575,206704,898.0,0.0,17,29,14.63,206704
576,206980,898.0,0.0,17,30,14.56,206980
577,207242,895.0,0.0,18,30,14.65,207242
578,207517,902.0,0.0,17,29,14.64,207517
579,207782,903.0,0.0,17,29,14.6,207782
