,rpm,speed,throt_pos,engine_load,bat_volt,duration
76810,912.0,0.0,20,38,14.88,76810
77080,908.0,0.0,20,38,14.82,77080
77360,915.0,0.0,19,37,14.75,77360
77625,907.0,0.0,20,37,14.77,77625
77893,892.0,0.0,20,38,14.83,77893
78168,885.0,0.0,20,38,14.89,78168
78443,886.0,0.0,20,38,14.85,78443
78710,879.0,0.0,20,38,14.88,78710
78981,898.0,0.0,20,38,14.92,78981
79244,910.0,0.0,20,38,14.71,79244
79519,909.0,0.0,19,38,14.75,79519
79794,901.0,0.0,20,38,14.73,79794
80061,899.0,0.0,20,39,14.71,80061
80331,895.0,0.0,20,38,14.78,80331
80601,901.0,0.0,20,38,14.83,80601
80871,919.0,0.0,20,38,14.85,80871
81145,913.0,0.0,19,36,14.71,81145
81421,914.0,0.0,19,36,14.75,81421
81684,901.0,0.0,20,38,14.79,81684
81958,905.0,0.0,19,38,14.71,81958
82222,891.0,0.0,20,39,14.71,82222
82484,878.0,0.0,19,38,14.71,82484
82761,880.0,0.0,20,39,14.71,82761
83033,892.0,0.0,20,39,14.71,83033
83304,895.0,0.0,20,38,14.75,83304
83572,894.0,0.0,20,37,14.7,83572
83846,912.0,0.0,20,37,14.79,83846
84116,921.0,0.0,19,36,14.79,84116
84381,903.0,0.0,19,36,14.74,84381
84656,906.0,0.0,19,36,14.82,84656
84924,906.0,0.0,19,36,14.83,84924
85203,910.0,0.0,19,37,14.67,85203
85481,893.0,0.0,20,38,14.75,85481
85756,877.0,0.0,20,38,14.71,85756
86025,892.0,0.0,20,37,14.71,86025
86287,883.0,0.0,20,38,14.7,86287
86556,887.0,0.0,20,40,14.77,86556
86825,892.0,0.0,20,40,14.81,86825
87095,885.0,0.0,20,41,14.75,87095
87363,891.0,0.0,20,41,14.87,87363
87626,894.0,0.0,20,38,14.78,87626
87903,909.0,0.0,19,37,14.71,87903
88177,919.0,0.0,19,36,14.79,88177
88458,905.0,0.0,19,36,14.75,88458
88729,920.0,0.0,19,36,14.73,88729
89008,912.0,0.0,19,36,14.83,89008
89278,913.0,0.0,19,36,14.79,89278
89547,894.0,0.0,19,37,14.73,89547
89823,900.0,0.0,19,37,14.74,89823
90085,902.0,0.0,19,38,14.74,90085
90358,897.0,0.0,19,38,14.74,90358
90624,886.0,0.0,19,39,14.71,90624
90898,890.0,0.0,19,38,14.71,90898
91167,903.0,0.0,19,38,14.71,91167
91430,917.0,0.0,19,37,14.75,91430
91700,910.0,0.0,19,37,14.79,91700
91971,902.0,0.0,19,38,14.85,91971
92249,889.0,0.0,20,38,14.82,92249
92520,890.0,0.0,20,39,14.85,92520
92790,899.0,0.0,20,38,14.71,92790
93071,894.0,0.0,20,38,14.78,93071
93345,892.0,0.0,20,38,14.85,93345
93626,908.0,0.0,19,38,14.88,93626
93891,899.0,0.0,19,38,14.82,93891
94248,906.0,0.0,19,36,14.77,94248
94520,909.0,0.0,19,36,14.78,94520
94783,921.0,0.0,19,36,14.75,94783
95060,893.0,0.0,19,36,14.74,95060
95329,902.0,0.0,19,38,14.78,95329
95601,896.0,0.0,19,37,14.71,95601
95866,897.0,0.0,20,38,14.78,95866
96135,900.0,0.0,19,38,14.79,96135
96416,890.0,0.0,19,36,14.81,96416
96692,899.0,0.0,19,36,14.71,96692
96967,897.0,0.0,19,36,14.79,96967
97244,899.0,0.0,19,36,14.81,97244
97525,898.0,0.0,20,38,14.7,97525
97799,894.0,0.0,20,38,14.79,97799
98062,884.0,0.0,20,39,14.75,98062
98337,891.0,0.0,20,40,14.79,98337
98599,880.0,0.0,20,39,14.75,98599
98868,901.0,0.0,20,38,14.83,98868
99138,896.0,0.0,20,38,14.83,99138
99436,904.0,0.0,19,38,14.82,99436
99701,915.0,0.0,19,35,14.81,99701
99962,915.0,0.0,19,36,14.86,99962
100251,909.0,0.0,19,36,14.74,100251
100514,907.0,0.0,19,36,14.81,100514
100794,912.0,0.0,19,37,14.73,100794
101065,910.0,0.0,19,37,14.75,101065
101335,906.0,0.0,19,38,14.73,101335
101603,900.0,0.0,19,37,14.77,101603
101878,916.0,0.0,19,36,14.81,101878
102153,912.0,0.0,19,36,14.7,102153
102429,910.0,0.0,19,37,14.75,102429
102716,909.0,0.0,19,36,14.81,102716
102979,900.0,0.0,19,36,14.81,102979
103246,899.0,0.0,19,36,14.78,103246
103518,906.0,0.0,19,36,14.79,103518
103797,910.0,0.0,19,35,14.86,103797
104070,918.0,0.0,19,36,14.77,104070
104347,896.0,0.0,19,36,14.74,104347
104617,896.0,0.0,19,37,14.73,104617
104881,906.0,0.0,19,37,14.75,104881
105156,892.0,0.0,19,37,14.79,105156
105419,898.0,0.0,19,36,14.77,105419
105690,886.0,0.0,19,36,14.75,105690
105957,895.0,0.0,19,35,14.79,105957
106225,913.0,0.0,19,35,14.82,106225
106502,906.0,0.0,19,35,14.79,106502
106782,906.0,0.0,19,35,14.79,106782
107060,896.0,0.0,19,37,14.79,107060
107330,893.0,0.0,19,38,14.79,107330
107612,876.0,0.0,19,37,14.83,107612
107879,893.0,0.0,19,38,14.75,107879
108153,888.0,0.0,19,38,14.79,108153
108422,886.0,0.0,19,39,14.87,108422
108690,883.0,0.0,19,38,14.85,108690
108955,885.0,0.0,20,38,14.87,108955
109228,883.0,0.0,20,38,14.87,109228
109498,899.0,0.0,20,38,14.83,109498
109761,899.0,0.0,19,37,14.83,109761
110035,909.0,0.0,19,36,14.79,110035
110305,908.0,0.0,19,37,14.79,110305
110588,909.0,0.0,20,38,14.74,110588
110862,902.0,0.0,20,38,14.83,110862
111136,892.0,0.0,20,38,14.75,111136
111399,885.0,0.0,20,38,14.75,111399
111679,876.0,0.0,20,38,14.83,111679
111949,890.0,0.0,20,38,14.79,111949
112219,900.0,0.0,19,38,14.77,112219
112490,895.0,0.0,19,37,14.75,112490
112761,890.0,0.0,20,37,14.74,112761
113029,910.0,0.0,19,38,14.77,113029
113302,906.0,0.0,19,37,14.87,113302
113570,903.0,0.0,19,37,14.85,113570
113840,902.0,0.0,19,37,14.78,113840
114107,914.0,0.0,19,38,14.87,114107
114377,889.0,0.0,19,37,14.78,114377
114658,872.0,0.0,20,37,14.71,114658
114928,883.0,0.0,20,37,14.78,114928
115204,900.0,0.0,19,37,14.82,115204
115478,903.0,0.0,19,37,14.82,115478
115741,908.0,0.0,19,36,14.73,115741
116018,920.0,0.0,19,36,14.79,116018
116291,906.0,0.0,19,36,14.79,116291
116558,893.0,0.0,19,36,14.83,116558
116825,894.0,0.0,19,36,14.79,116825
117113,906.0,0.0,19,37,14.78,117113
117381,894.0,0.0,19,37,14.79,117381
117644,894.0,0.0,19,37,14.71,117644
117918,886.0,0.0,19,38,14.71,117918
118181,889.0,0.0,20,38,14.71,118181
118458,892.0,0.0,20,38,14.77,118458
118725,889.0,0.0,20,38,14.73,118725
118995,906.0,0.0,19,36,14.74,118995
119265,906.0,0.0,19,37,14.75,119265
119538,893.0,0.0,19,36,14.79,119538
119811,904.0,0.0,19,37,14.81,119811
120082,911.0,0.0,19,38,14.74,120082
120358,899.0,0.0,19,37,14.79,120358
120633,898.0,0.0,20,38,14.83,120633
120915,900.0,0.0,20,39,14.71,120915
121197,892.0,0.0,20,39,14.71,121197
121474,888.0,0.0,20,38,14.74,121474
121741,903.0,0.0,20,38,14.78,121741
122022,901.0,0.0,20,38,14.75,122022
122298,900.0,0.0,20,38,14.77,122298
122578,889.0,0.0,20,38,14.75,122578
122843,889.0,0.0,20,39,14.79,122843
123118,886.0,0.0,20,39,14.85,123118
123399,894.0,0.0,20,40,14.86,123399
123672,886.0,0.0,20,39,14.75,123672
123950,894.0,0.0,20,38,14.73,123950
124219,892.0,0.0,20,39,14.71,124219
124494,892.0,0.0,20,39,14.71,124494
124762,905.0,0.0,20,39,14.75,124762
125030,898.0,0.0,20,38,14.79,125030
125300,899.0,0.0,20,38,14.78,125300
125563,903.0,0.0,20,38,14.87,125563
125839,887.0,0.0,20,39,14.78,125839
126111,888.0,0.0,20,39,14.74,126111
126377,895.0,0.0,20,39,14.79,126377
126650,896.0,0.0,20,38,14.85,126650
126920,896.0,0.0,20,38,14.82,126920
127190,899.0,0.0,20,38,14.75,127190
127470,904.0,0.0,20,39,14.77,127470
127741,891.0,0.0,20,38,14.87,127741
128023,894.0,0.0,20,38,14.7,128023
128301,899.0,0.0,20,38,14.71,128301
128568,904.0,0.0,20,38,14.83,128568
128852,908.0,0.0,20,39,14.81,128852
129117,896.0,0.0,20,39,14.83,129117
129392,882.0,0.0,20,40,14.75,129392
129668,904.0,0.0,20,40,14.78,129668
129947,891.0,0.0,20,41,14.79,129947
130217,894.0,0.0,20,40,14.75,130217
130495,905.0,0.0,20,38,14.82,130495
130768,905.0,0.0,20,38,14.85,130768
131031,902.0,0.0,20,38,14.74,131031
131309,910.0,0.0,20,38,14.79,131309
131581,910.0,0.0,20,38,14.79,131581
131863,892.0,0.0,20,39,14.78,131863
132131,895.0,0.0,20,38,14.71,132131
132407,905.0,0.0,20,38,14.74,132407
132679,903.0,0.0,20,39,14.83,132679
132955,907.0,0.0,20,38,14.89,132955
133221,901.0,0.0,20,38,14.85,133221
133494,897.0,0.0,20,38,14.83,133494
133758,896.0,0.0,20,39,14.86,133758
134022,899.0,0.0,20,38,14.81,134022
134297,900.0,0.0,20,39,14.71,134297
134567,902.0,0.0,20,38,14.73,134567
134845,913.0,0.0,20,38,14.74,134845
135110,908.0,0.0,20,38,14.79,135110
135387,911.0,0.0,20,38,14.71,135387
135661,909.0,0.0,20,38,14.74,135661
135952,911.0,0.0,19,37,14.69,135952
136224,911.0,0.0,19,36,14.74,136224
136493,909.0,0.0,19,36,14.79,136493
136774,907.0,0.0,19,37,14.83,136774
137058,920.0,0.0,19,37,14.79,137058
137325,918.0,0.0,19,36,14.73,137325
137600,913.0,0.0,19,36,14.71,137600
137869,909.0,0.0,19,35,14.79,137869
138139,919.0,0.0,19,35,14.77,138139
138443,926.0,0.0,19,34,14.73,138443
138712,928.0,0.0,19,35,14.74,138712
138984,916.0,0.0,19,34,14.79,138984
139251,929.0,0.0,19,33,14.81,139251
139521,918.0,0.0,19,33,14.75,139521
139796,934.0,0.0,18,32,14.79,139796
140064,927.0,0.0,18,33,14.79,140064
140341,924.0,0.0,18,33,14.82,140341
140616,911.0,0.0,18,33,14.79,140616
140892,916.0,0.0,18,33,14.77,140892
141161,923.0,0.0,18,33,14.73,141161
141434,921.0,0.0,18,33,14.86,141434
141704,907.0,0.0,18,33,14.79,141704
141968,912.0,0.0,18,33,14.81,141968
142241,909.0,0.0,18,33,14.78,142241
142512,887.0,0.0,18,34,14.71,142512
142790,901.0,0.0,18,33,14.77,142790
143062,894.0,0.0,18,33,14.75,143062
143335,889.0,0.0,19,34,14.75,143335
143599,893.0,0.0,19,35,14.75,143599
143874,907.0,0.0,18,34,14.85,143874
144144,899.0,0.0,18,34,14.79,144144
144424,902.0,0.0,18,34,14.71,144424
144695,893.0,0.0,19,34,14.75,144695
144957,894.0,0.0,19,34,14.71,144957
145232,897.0,0.0,19,34,14.75,145232
145510,900.0,0.0,19,34,14.77,145510
145790,899.0,0.0,19,34,14.77,145790
146059,889.0,0.0,19,34,14.73,146059
146339,889.0,0.0,19,35,14.82,146339
146616,888.0,0.0,19,35,14.75,146616
146888,899.0,0.0,19,34,14.83,146888
147160,896.0,0.0,19,34,14.75,147160
147435,907.0,0.0,19,34,14.75,147435
147709,897.0,0.0,19,34,14.79,147709
147973,876.0,0.0,19,34,14.75,147973
148247,896.0,0.0,19,34,14.73,148247
148510,888.0,0.0,19,34,14.79,148510
148785,898.0,0.0,19,34,14.81,148785
149049,905.0,0.0,18,33,14.82,149049
149331,893.0,0.0,18,32,14.74,149331
149599,889.0,0.0,19,34,14.74,149599
149880,889.0,0.0,19,34,14.78,149880
150150,887.0,0.0,19,33,14.77,150150
150412,897.0,0.0,18,33,14.79,150412
150681,912.0,0.0,18,34,14.85,150681
150950,903.0,0.0,18,33,14.77,150950
151232,899.0,0.0,18,33,14.74,151232
151501,908.0,0.0,18,33,14.79,151501
151782,912.0,0.0,18,33,14.73,151782
152068,897.0,0.0,18,33,14.77,152068
152345,888.0,0.0,19,34,14.78,152345
152616,888.0,0.0,18,33,14.82,152616
152890,911.0,0.0,18,33,14.71,152890
153167,913.0,0.0,18,33,14.79,153167
153440,899.0,0.0,18,32,14.75,153440
153716,899.0,0.0,18,33,14.67,153716
153986,906.0,0.0,18,34,14.67,153986
154259,904.0,0.0,18,34,14.74,154259
154522,892.0,0.0,18,33,14.75,154522
154797,902.0,0.0,18,32,14.75,154797
155074,911.0,0.0,18,33,14.83,155074
155346,904.0,0.0,18,33,14.7,155346
155617,896.0,0.0,18,32,14.77,155617
155880,905.0,0.0,18,32,14.75,155880
156177,895.0,0.0,18,32,14.78,156177
156443,911.0,0.0,18,33,14.78,156443
156711,899.0,0.0,18,33,14.77,156711
156982,906.0,0.0,18,32,14.74,156982
157262,886.0,0.0,18,33,14.66,157262
157529,901.0,0.0,18,33,14.78,157529
157800,888.0,0.0,18,34,14.82,157800
158070,893.0,0.0,18,33,14.79,158070
158339,897.0,0.0,18,34,14.75,158339
158614,889.0,0.0,18,34,14.82,158614
158883,888.0,0.0,18,34,14.83,158883
159153,892.0,0.0,18,33,14.71,159153
159421,904.0,0.0,18,32,14.74,159421
159691,896.0,0.0,18,32,14.75,159691
159959,902.0,0.0,18,32,14.77,159959
160227,900.0,0.0,18,32,14.79,160227
160497,911.0,0.0,18,32,14.71,160497
160765,903.0,0.0,18,33,14.75,160765
161035,903.0,0.0,18,33,14.71,161035
161310,905.0,0.0,18,33,14.67,161310
161586,896.0,0.0,18,33,14.69,161586
161859,882.0,0.0,18,33,14.71,161859
162129,896.0,0.0,18,33,14.71,162129
162399,904.0,0.0,18,32,14.75,162399
162666,894.0,0.0,18,33,14.79,162666
162937,892.0,0.0,18,33,14.67,162937
163206,890.0,0.0,18,33,14.79,163206
163476,903.0,0.0,18,34,14.79,163476
163745,904.0,0.0,18,33,14.7,163745
164019,892.0,0.0,18,33,14.81,164019
164283,887.0,0.0,18,34,14.67,164283
164567,895.0,0.0,18,33,14.73,164567
164839,903.0,0.0,18,33,14.74,164839
165106,896.0,0.0,18,33,14.73,165106
165377,891.0,0.0,18,34,14.67,165377
165646,896.0,0.0,18,33,14.74,165646
165916,899.0,0.0,18,33,14.83,165916
166191,902.0,0.0,18,34,14.75,166191
166460,902.0,0.0,18,33,14.77,166460
166728,902.0,0.0,18,32,14.82,166728
167009,894.0,0.0,18,32,14.75,167009
167279,889.0,0.0,18,33,14.83,167279
167541,897.0,0.0,18,33,14.85,167541
167812,899.0,0.0,18,33,14.83,167812
168085,898.0,0.0,18,33,14.82,168085
168355,892.0,0.0,18,34,14.79,168355
168633,892.0,0.0,18,34,14.71,168633
168899,903.0,0.0,18,34,14.73,168899
169184,905.0,0.0,18,34,14.78,169184
169455,898.0,0.0,18,34,14.77,169455
169718,890.0,0.0,18,34,14.75,169718
169981,884.0,0.0,19,34,14.79,169981
170257,898.0,0.0,19,35,14.79,170257
170525,888.0,0.0,19,35,14.77,170525
170795,890.0,0.0,19,36,14.71,170795
171062,886.0,0.0,19,36,14.77,171062
171332,890.0,0.0,19,36,14.81,171332
171624,894.0,0.0,19,35,14.71,171624
171895,890.0,0.0,19,36,14.79,171895
172158,888.0,0.0,19,36,14.71,172158
172435,886.0,0.0,19,36,14.66,172435
172708,881.0,0.0,19,36,14.69,172708
172986,896.0,0.0,19,36,14.79,172986
173259,884.0,0.0,19,36,14.82,173259
173539,891.0,0.0,19,36,14.81,173539
173810,882.0,0.0,19,36,14.67,173810
174092,896.0,0.0,19,37,14.69,174092
174360,891.0,0.0,19,37,14.66,174360
174647,896.0,0.0,19,37,14.75,174647
174911,888.0,0.0,19,36,14.79,174911
175180,888.0,0.0,19,36,14.83,175180
175461,896.0,0.0,21,45,14.87,175461
175726,885.0,0.0,21,49,14.81,175726
176010,879.0,0.0,21,50,14.77,176010
176275,863.0,0.0,21,50,14.71,176275
176551,869.0,0.0,21,51,14.67,176551
176831,855.0,0.0,22,52,14.67,176831
177183,872.0,0.0,22,51,14.71,177183
177465,877.0,0.0,20,46,14.73,177465
177739,895.0,0.0,20,40,14.63,177739
178015,883.0,0.0,20,39,14.69,178015
178277,900.0,0.0,20,38,14.71,178277
178552,899.0,0.0,20,38,14.69,178552
178823,906.0,0.0,20,36,14.79,178823
179096,909.0,0.0,19,36,14.71,179096
179373,906.0,0.0,19,37,14.81,179373
179645,917.0,0.0,19,37,14.9,179645
179916,909.0,0.0,19,38,14.71,179916
180197,897.0,0.0,20,38,14.79,180197
180466,890.0,0.0,20,38,14.79,180466
180729,888.0,0.0,20,39,14.75,180729
181007,877.0,0.0,20,40,14.75,181007
181276,880.0,0.0,20,39,14.71,181276
181549,887.0,0.0,20,39,14.75,181549
181818,893.0,0.0,20,38,14.79,181818
182098,896.0,0.0,20,38,14.75,182098
182378,903.0,0.0,20,38,14.73,182378
182662,904.0,0.0,19,36,14.87,182662
182929,910.0,0.0,19,37,14.86,182929
183205,907.0,0.0,19,37,14.73,183205
183477,884.0,0.0,20,38,14.73,183477
183745,884.0,0.0,20,38,14.71,183745
184020,886.0,0.0,20,38,14.75,184020
184286,893.0,0.0,20,38,14.79,184286
184566,901.0,0.0,19,37,14.82,184566
184839,894.0,0.0,19,37,14.83,184839
185120,901.0,0.0,19,37,14.77,185120
185385,904.0,0.0,19,38,14.78,185385
185664,901.0,0.0,19,37,14.83,185664
185934,886.0,0.0,20,38,14.79,185934
186196,891.0,0.0,20,38,14.83,186196
186472,904.0,0.0,19,37,14.79,186472
186735,905.0,0.0,19,37,14.87,186735
187009,904.0,0.0,19,37,14.82,187009
187273,901.0,0.0,19,37,14.91,187273
187542,890.0,0.0,20,38,14.91,187542
187811,907.0,0.0,19,36,14.9,187811
188079,901.0,0.0,19,38,14.89,188079
188349,906.0,0.0,19,37,14.82,188349
188623,895.0,0.0,19,35,14.75,188623
188888,914.0,0.0,19,35,14.75,188888
189162,910.0,0.0,19,36,14.85,189162
189437,903.0,0.0,19,35,14.71,189437
189714,901.0,0.0,19,34,14.77,189714
190001,908.0,0.0,19,35,14.81,190001
190265,899.0,0.0,19,36,14.71,190265
190543,903.0,0.0,19,34,14.77,190543
190814,914.0,0.0,19,35,14.74,190814
191082,914.0,0.0,19,34,14.83,191082
191354,916.0,0.0,19,34,14.79,191354
191626,923.0,0.0,19,34,14.75,191626
191896,923.0,0.0,19,34,14.83,191896
192164,916.0,0.0,19,33,14.83,192164
192437,919.0,0.0,18,32,14.74,192437
192707,918.0,0.0,18,32,14.79,192707
192978,925.0,0.0,18,32,14.77,192978
193248,916.0,0.0,18,32,14.71,193248
193522,906.0,0.0,18,32,14.75,193522
193792,919.0,0.0,18,32,14.71,193792
194060,923.0,0.0,18,32,14.24,194060
194336,916.0,0.0,21,47,14.71,194336
194646,890.0,0.0,21,48,14.79,194646
194912,897.0,0.0,21,48,14.86,194912
195180,896.0,0.0,21,48,14.65,195180
195466,891.0,0.0,21,47,14.79,195466
195738,876.0,0.0,21,47,14.9,195738
196019,887.0,0.0,24,61,14.71,196019
196294,1028.0,0.0,29,62,14.78,196294
196570,1328.0,0.0,29,54,14.79,196570
196839,1420.0,0.0,29,52,14.74,196839
197113,1447.0,0.621371,27,44,14.77,197113
197384,1438.0,0.621371,26,44,14.77,197384
197655,1364.0,1.242742,26,46,14.79,197655
197934,1301.0,1.242742,20,27,14.77,197934
198209,1186.0,1.242742,20,34,14.78,198209
198486,1049.0,1.242742,27,65,14.69,198486
198756,1098.0,1.242742,27,57,14.74,198756
199028,1243.0,1.242742,28,56,14.71,199028
199298,1339.0,1.242742,28,51,14.83,199298
199579,1425.0,1.8641130000000001,28,49,14.77,199579
199848,1444.0,1.8641130000000001,20,24,14.77,199848
200123,1313.0,1.8641130000000001,21,33,14.75,200123
200387,1142.0,1.8641130000000001,25,54,14.82,200387
200668,1102.0,1.8641130000000001,26,57,14.75,200668
200937,1158.0,1.8641130000000001,28,60,14.85,200937
201213,1301.0,1.8641130000000001,29,53,14.79,201213
201496,1447.0,1.8641130000000001,29,50,14.82,201496
201764,1478.0,2.485484,29,50,14.75,201764
202048,1461.0,2.485484,26,40,14.83,202048
202313,1404.0,2.485484,20,25,14.74,202313
202593,1190.0,2.485484,21,35,14.79,202593
202858,1080.0,2.485484,24,51,14.74,202858
203132,1014.0,2.485484,28,73,14.79,203132
203402,1104.0,2.485484,30,68,14.73,203402
203681,1331.0,2.485484,30,56,14.71,203681
203948,1490.0,2.485484,30,47,14.71,203948
204215,1507.0,3.106855,20,27,14.79,204215
204491,1254.0,3.106855,22,36,14.69,204491
204759,1135.0,3.106855,22,42,14.83,204759
205041,1051.0,3.106855,22,43,14.65,205041
205317,1031.0,3.106855,22,43,14.71,205317
205596,1013.0,3.106855,22,45,14.79,205596
205874,974.0,2.485484,22,46,14.75,205874
206148,963.0,2.485484,22,47,14.63,206148
206416,935.0,2.485484,21,48,14.87,206416
206692,1005.0,1.8641130000000001,26,55,14.79,206692
206956,1147.0,1.8641130000000001,27,53,14.77,206956
207230,1255.0,1.8641130000000001,27,50,14.75,207230
207500,1318.0,1.8641130000000001,27,48,14.75,207500
207780,1363.0,1.8641130000000001,20,25,14.74,207780
208057,1292.0,1.8641130000000001,21,34,14.75,208057
208326,1130.0,1.8641130000000001,25,52,14.88,208326
208593,1075.0,1.8641130000000001,25,53,14.78,208593
208865,1095.0,1.8641130000000001,25,52,14.73,208865
209138,1167.0,1.8641130000000001,26,49,14.75,209138
209408,1235.0,1.8641130000000001,27,50,14.77,209408
209689,1308.0,1.242742,29,56,14.74,209689
209957,1398.0,1.8641130000000001,29,51,14.86,209957
210239,1452.0,1.8641130000000001,21,24,14.83,210239
210524,1378.0,1.8641130000000001,21,32,14.75,210524
210801,1173.0,2.485484,21,36,14.78,210801
211078,1073.0,2.485484,22,42,14.7,211078
211358,1011.0,2.485484,22,43,14.82,211358
211635,1011.0,2.485484,22,44,14.81,211635
211909,981.0,2.485484,21,46,14.81,211909
212186,951.0,1.8641130000000001,21,46,14.7,212186
212459,917.0,2.485484,21,47,14.65,212459
212730,920.0,2.485484,21,47,14.67,212730
212999,918.0,2.485484,21,46,14.71,212999
213313,912.0,1.8641130000000001,21,46,14.74,213313
213586,922.0,1.242742,21,45,14.62,213586
213869,922.0,0.621371,21,45,14.64,213869
214137,934.0,0.0,22,48,14.75,214137
214417,931.0,0.0,21,44,14.78,214417
214687,963.0,0.0,21,46,14.83,214687
214969,1044.0,0.0,27,64,14.78,214969
215238,1125.0,0.0,30,63,14.74,215238
215550,1383.0,1.242742,29,53,14.71,215550
215821,1483.0,1.8641130000000001,30,52,14.79,215821
216095,1532.0,2.485484,30,56,14.81,216095
216377,1555.0,3.7282260000000003,30,56,14.94,216377
216645,1590.0,4.349597,31,57,14.83,216645
216924,1625.0,4.970968,31,58,14.75,216924
217191,1671.0,5.592339,31,58,14.96,217191
217465,1728.0,6.21371,32,59,14.9,217465
217736,1779.0,6.835081,32,56,14.82,217736
218010,1832.0,7.4564520000000005,32,56,14.81,218010
218278,1882.0,8.077823,32,54,14.9,218278
218564,1990.0,8.699194,32,53,14.87,218564
218835,2064.0,8.699194,32,52,14.88,218835
219113,2151.0,9.320565,32,51,14.79,219113
219379,2211.0,9.941936,32,51,14.73,219379
219661,2265.0,9.941936,32,51,14.75,219661
219930,2184.0,10.563307,32,60,14.73,219930
220204,1854.0,10.563307,32,61,14.79,220204
220469,1812.0,11.184678,32,58,14.82,220469
220743,1858.0,11.806049,32,57,14.88,220743
221015,1877.0,11.806049,32,54,14.67,221015
221290,1878.0,12.42742,31,50,14.92,221290
221556,1909.0,12.42742,29,40,14.89,221556
221831,1871.0,13.048791,29,41,14.83,221831
222095,1868.0,13.048791,29,40,14.81,222095
222370,1863.0,13.048791,27,33,14.75,222370
222646,1846.0,13.048791,27,34,14.86,222646
222915,1832.0,13.048791,27,34,14.79,222915
223191,1815.0,13.048791,27,34,14.79,223191
223459,1807.0,13.048791,27,33,14.85,223459
223734,1807.0,13.048791,25,28,14.77,223734
224009,1766.0,13.048791,23,25,14.81,224009
224284,1729.0,12.42742,22,24,14.89,224284
224557,1691.0,12.42742,21,23,14.75,224557
224828,1648.0,12.42742,20,20,14.79,224828
225098,1599.0,12.42742,19,19,14.74,225098
225379,1529.0,12.42742,19,20,14.75,225379
225664,1534.0,11.806049,19,20,14.77,225664
225941,1517.0,11.806049,19,20,14.66,225941
