,index,rpm,speed,throt_pos,engine_load,bat_volt,duration
103,64162,2212.0,35.418147,35,65,14.21,64162
104,64435,2202.0,35.418147,34,51,14.24,64435
105,64707,2177.0,35.418147,23,18,14.21,64707
106,64984,2185.0,35.418147,18,11,14.23,64984
107,65252,2082.0,34.796776,18,13,14.24,65252
108,65526,1751.0,34.175405,17,15,14.29,65526
109,65796,1506.0,33.554034,17,17,14.15,65796
110,66069,1409.0,33.554034,17,18,14.29,66069
111,66335,1398.0,32.932663,17,18,14.25,66335
112,66615,1380.0,32.311292,17,18,14.23,66615
113,66885,1363.0,31.689921000000002,17,18,14.28,66885
114,67155,1351.0,31.689921000000002,17,18,14.23,67155
115,67429,1327.0,31.068550000000002,16,18,14.21,67429
116,67704,1306.0,30.447179000000002,16,17,14.28,67704
117,67986,1277.0,29.825808000000002,16,18,14.19,67986
118,68260,1246.0,28.583066,16,16,14.12,68260
119,68534,1379.0,28.583066,17,16,14.17,68534
120,68799,1542.0,27.340324,17,15,14.25,68799
121,69073,1581.0,26.718953,17,16,14.29,69073
122,69337,1557.0,25.476211,17,16,14.21,69337
123,69618,1474.0,24.85484,17,16,14.31,69618
124,69888,1479.0,23.612098,17,17,14.12,69888
125,70157,1437.0,22.990727,17,18,14.25,70157
126,70435,1429.0,22.990727,17,18,14.16,70435
127,70714,1382.0,22.369356,17,17,14.17,70714
128,70992,1349.0,21.747985,17,18,14.17,70992
129,71265,1306.0,20.505243,16,18,14.32,71265
130,71543,1262.0,19.883872,16,18,14.21,71543
131,71808,1198.0,18.64113,16,18,14.24,71808
132,72082,1149.0,18.019759,15,17,14.16,72082
133,72353,1215.0,16.777017,16,17,14.17,72353
134,72622,1265.0,15.534275000000001,16,18,14.17,72622
135,72896,1235.0,14.912904000000001,16,18,14.17,72896
136,73165,1153.0,12.42742,15,17,14.11,73165
137,73442,1132.0,11.806049,15,17,14.21,73442
138,73715,1165.0,9.941936,16,18,14.17,73715
139,73997,1135.0,7.4564520000000005,16,23,14.2,73997
140,74266,963.0,6.21371,19,34,14.15,74266
141,74547,939.0,4.349597,18,31,14.2,74547
142,74817,923.0,3.106855,18,38,14.23,74817
143,75088,827.0,2.485484,19,41,14.17,75088
144,75443,827.0,1.8641130000000001,19,41,14.17,75443
145,75715,855.0,1.8641130000000001,29,65,14.33,75715
146,75985,1381.0,2.485484,30,57,14.29,75985
147,76256,1574.0,3.106855,33,64,14.23,76256
148,76540,1784.0,3.7282260000000003,33,62,14.29,76540
149,76808,1856.0,4.970968,34,65,14.21,76808
150,77089,1897.0,6.21371,34,65,14.34,77089
151,77358,1962.0,7.4564520000000005,35,64,14.32,77358
152,77626,2013.0,8.077823,35,63,14.25,77626
153,77902,2119.0,9.320565,35,61,14.25,77902
154,78171,2269.0,10.563307,34,59,14.32,78171
155,78458,2402.0,11.184678,34,58,14.31,78458
156,78728,2499.0,11.806049,34,62,14.23,78728
157,79003,2138.0,12.42742,35,69,14.29,79003
158,79277,2058.0,13.048791,35,64,14.36,79277
159,79552,2113.0,14.291533,35,64,14.28,79552
160,79824,2182.0,14.912904000000001,35,65,14.27,79824
161,80101,2248.0,15.534275000000001,35,66,14.29,80101
162,80366,2325.0,16.155646,35,64,14.25,80366
163,80635,2389.0,16.777017,35,62,14.25,80635
164,80904,2458.0,17.398388,35,65,14.31,80904
165,81176,2525.0,18.019759,36,70,14.28,81176
166,81455,2404.0,18.019759,38,89,14.25,81455
167,81724,2220.0,18.64113,37,78,14.33,81724
168,82002,2252.0,19.262501,37,80,14.28,82002
169,82268,2270.0,19.883872,38,91,14.25,82268
170,82550,2287.0,20.505243,38,88,14.29,82550
171,82819,2266.0,21.126614,38,89,14.25,82819
172,83088,2229.0,21.747985,38,91,14.19,83088
173,83363,2194.0,22.369356,38,93,14.23,83363
174,83634,2183.0,22.990727,39,95,14.23,83634
175,83915,2175.0,23.612098,39,95,14.25,83915
176,84183,2148.0,23.612098,39,96,14.25,84183
177,84457,2158.0,24.233469,40,98,14.29,84457
178,84727,2165.0,24.85484,40,98,14.23,84727
179,85008,2133.0,25.476211,40,98,14.21,85008
180,85284,2149.0,26.097582,40,98,14.17,85284
181,85558,2157.0,26.097582,35,63,14.25,85558
182,85828,2141.0,26.097582,25,20,14.21,85828
183,86103,2148.0,26.097582,21,17,14.29,86103
184,86377,2032.0,25.476211,18,13,14.19,86377
185,86642,1715.0,24.85484,16,14,14.25,86642
186,86915,1497.0,24.233469,17,16,14.23,86915
187,87179,1447.0,23.612098,17,16,14.17,87179
188,87460,1407.0,22.990727,17,17,14.25,87460
189,87730,1366.0,22.369356,16,17,14.03,87730
190,88005,1332.0,21.747985,16,17,14.13,88005
191,88280,1289.0,20.505243,16,17,14.27,88280
192,88556,1258.0,19.883872,16,17,14.13,88556
193,88833,1192.0,18.64113,15,17,14.23,88833
194,89106,1152.0,18.019759,15,17,14.19,89106
195,89387,1170.0,16.155646,15,17,14.21,89387
196,89657,1190.0,14.912904000000001,16,18,14.16,89657
197,89938,1158.0,14.291533,15,18,14.28,89938
198,90207,1103.0,13.048791,15,17,14.21,90207
199,90483,1114.0,12.42742,15,18,14.28,90483
200,90758,1192.0,11.184678,32,92,14.25,90758
201,91033,1552.0,11.806049,32,69,14.32,91033
202,91316,1566.0,10.563307,32,56,14.2,91316
203,91584,1762.0,10.563307,32,58,14.28,91584
204,91858,1802.0,11.184678,33,60,14.25,91858
205,92124,1895.0,11.806049,33,62,14.25,92124
206,92398,1936.0,12.42742,34,65,14.29,92398
207,92665,2037.0,13.048791,35,65,14.32,92665
208,92936,2107.0,13.670162,35,67,14.25,92936
209,93210,2145.0,14.291533,36,69,14.32,93210
210,93486,2175.0,14.291533,36,70,14.29,93486
211,93762,2197.0,14.912904000000001,36,71,14.25,93762
212,94032,2247.0,15.534275000000001,36,70,14.25,94032
213,94311,2322.0,16.155646,36,70,14.27,94311
214,94582,2387.0,16.777017,36,70,14.27,94582
215,94855,2461.0,17.398388,36,67,14.32,94855
216,95124,2491.0,18.019759,36,68,14.32,95124
217,95405,2534.0,18.019759,36,69,14.28,95405
218,95682,2411.0,18.019759,38,96,14.19,95682
219,95952,1982.0,19.262501,38,98,14.23,95952
220,96234,1767.0,19.262501,43,100,14.19,96234
221,96502,1733.0,19.883872,43,100,14.23,96502
222,96774,1701.0,20.505243,50,100,14.2,96774
223,97039,1756.0,21.126614,51,100,14.21,97039
224,97315,1798.0,22.369356,43,100,14.21,97315
225,97585,1866.0,22.369356,42,100,14.19,97585
226,97857,1880.0,22.990727,36,81,14.25,97857
227,98127,1924.0,23.612098,36,76,14.21,98127
228,98403,1956.0,23.612098,36,69,14.25,98403
229,98678,1974.0,24.233469,36,69,14.25,98678
230,98948,2003.0,24.233469,34,60,14.25,98948
231,99221,2006.0,24.233469,34,60,14.28,99221
232,99485,1965.0,24.233469,33,64,14.25,99485
233,99761,1629.0,24.233469,33,60,14.23,99761
234,100029,1627.0,24.233469,23,25,14.17,100029
235,100310,1571.0,24.233469,17,13,14.2,100310
236,100581,1617.0,24.233469,16,13,14.28,100581
237,100866,1498.0,23.612098,17,16,14.21,100866
238,101143,1430.0,22.990727,17,17,14.27,101143
239,101416,1403.0,22.990727,17,17,14.17,101416
240,101682,1386.0,22.369356,17,17,14.23,101682
241,101950,1360.0,21.747985,16,17,14.21,101950
242,102225,1312.0,21.126614,16,18,14.23,102225
243,102495,1249.0,19.883872,16,18,14.16,102495
244,102770,1176.0,18.64113,15,18,14.27,102770
245,103046,1129.0,17.398388,15,17,14.25,103046
246,103326,1147.0,16.155646,15,18,14.16,103326
247,103603,1149.0,14.912904000000001,15,18,14.27,103603
248,103880,1106.0,13.670162,15,18,14.25,103880
249,104146,1058.0,12.42742,15,18,14.17,104146
250,104428,1074.0,11.184678,15,18,14.23,104428
251,104696,1084.0,9.941936,15,18,14.23,104696
252,104980,1054.0,8.699194,17,25,14.19,104980
253,105247,1003.0,7.4564520000000005,18,28,14.17,105247
254,105528,972.0,6.21371,18,32,14.21,105528
255,105794,926.0,5.592339,18,35,14.16,105794
256,106062,903.0,4.970968,18,36,14.1,106062
257,106343,875.0,3.7282260000000003,19,38,14.11,106343
258,106613,830.0,3.106855,19,40,14.23,106613
259,106886,826.0,3.106855,32,100,14.31,106886
260,107162,1120.0,3.106855,27,49,14.33,107162
261,107437,1412.0,3.7282260000000003,28,49,14.25,107437
262,107713,1457.0,4.349597,28,49,14.28,107713
263,107993,1487.0,4.970968,29,49,14.25,107993
264,108262,1506.0,5.592339,29,49,14.25,108262
265,108537,1553.0,6.21371,29,48,14.25,108537
266,108823,1650.0,7.4564520000000005,29,46,14.27,108823
267,109094,1775.0,8.077823,30,41,14.29,109094
268,109364,1879.0,8.699194,27,33,14.25,109364
269,109643,1989.0,9.320565,27,31,14.29,109643
270,109924,2090.0,9.941936,28,31,14.27,109924
271,110193,2180.0,10.563307,28,31,14.33,110193
272,110476,2102.0,11.184678,27,34,14.27,110476
273,110746,1844.0,11.806049,26,33,14.29,110746
274,111027,1712.0,12.42742,22,23,14.17,111027
275,111292,1771.0,13.048791,21,20,14.24,111292
276,111578,1807.0,13.670162,20,18,14.23,111578
277,111854,1821.0,14.291533,19,16,14.21,111854
278,112130,1812.0,14.291533,19,16,14.2,112130
279,112404,1785.0,14.291533,18,14,14.27,112404
280,112685,1709.0,14.291533,18,15,14.25,112685
281,112955,1693.0,13.670162,18,14,14.17,112955
282,113236,1665.0,13.048791,17,15,14.21,113236
283,113505,1601.0,13.048791,17,16,14.17,113505
284,113940,1516.0,11.806049,18,17,14.28,113940
285,114206,1452.0,11.184678,18,18,14.17,114206
286,114487,1393.0,10.563307,17,18,14.25,114487
287,114756,1297.0,9.941936,16,18,14.19,114756
288,115034,1204.0,8.699194,16,19,14.24,115034
289,115307,1089.0,8.077823,17,25,14.17,115307
290,115587,1027.0,6.835081,17,26,14.23,115587
291,115875,1013.0,6.21371,18,29,14.24,115875
292,116145,983.0,4.970968,18,34,14.17,116145
293,116422,926.0,3.7282260000000003,19,39,14.09,116422
294,116692,820.0,3.106855,19,41,14.28,116692
295,116965,817.0,3.7282260000000003,20,50,14.08,116965
296,117234,927.0,3.7282260000000003,28,64,14.16,117234
297,117509,1240.0,4.349597,28,52,14.25,117509
298,117785,1420.0,5.592339,28,48,14.25,117785
299,118066,1543.0,6.21371,29,46,14.27,118066
300,118347,1626.0,7.4564520000000005,20,20,14.28,118347
301,118629,1654.0,7.4564520000000005,20,20,14.27,118629
302,118912,1642.0,8.077823,22,26,14.27,118912
303,119186,1652.0,8.077823,24,30,14.27,119186
304,119460,1704.0,8.077823,25,30,14.27,119460
305,119730,1735.0,8.077823,25,29,14.34,119730
306,120006,1756.0,8.077823,15,10,14.25,120006
307,120283,1680.0,8.077823,17,14,14.27,120283
308,120562,1596.0,8.077823,18,17,14.32,120562
309,120835,1448.0,8.077823,18,19,14.25,120835
310,121107,1334.0,8.077823,17,19,14.29,121107
311,121375,1246.0,8.077823,16,20,14.32,121375
312,121656,1143.0,8.077823,16,22,14.17,121656
313,121925,1061.0,7.4564520000000005,20,33,13.25,121925
314,122194,1002.0,7.4564520000000005,18,31,14.09,122194
315,122464,985.0,7.4564520000000005,25,60,14.15,122464
316,122745,1112.0,6.835081,26,48,14.21,122745
317,123015,1401.0,6.835081,27,40,14.25,123015
318,123290,1600.0,6.835081,27,41,14.25,123290
319,123566,1588.0,6.835081,27,40,14.17,123566
320,123845,1632.0,7.4564520000000005,27,39,14.33,123845
321,124115,1650.0,7.4564520000000005,25,29,14.27,124115
322,124391,1642.0,7.4564520000000005,16,12,14.25,124391
323,124680,1555.0,7.4564520000000005,17,16,14.31,124680
324,124954,1455.0,7.4564520000000005,18,19,14.25,124954
325,125232,1378.0,6.835081,17,19,14.28,125232
326,125505,1262.0,6.835081,17,21,14.28,125505
327,125796,1130.0,6.21371,18,27,14.12,125796
328,126068,1029.0,6.21371,21,43,14.16,126068
329,126347,1012.0,5.592339,21,43,14.25,126347
330,126618,1078.0,5.592339,26,55,14.23,126618
331,126894,1278.0,5.592339,27,46,14.21,126894
332,127168,1392.0,5.592339,18,19,14.24,127168
333,127450,1330.0,5.592339,16,15,14.24,127450
334,127721,1315.0,6.21371,16,18,14.25,127721
335,127993,1240.0,6.21371,17,20,14.28,127993
336,128273,1163.0,6.21371,17,22,14.29,128273
337,128544,1069.0,5.592339,18,27,14.19,128544
338,128822,989.0,5.592339,18,31,14.19,128822
339,129093,945.0,4.970968,18,33,14.23,129093
340,129366,925.0,4.970968,18,36,14.21,129366
341,129644,861.0,3.7282260000000003,19,40,14.09,129644
342,129926,789.0,2.485484,20,52,13.82,129926
343,130194,715.0,1.8641130000000001,22,63,14.23,130194
344,130472,808.0,1.242742,21,51,14.32,130472
345,130744,831.0,0.621371,21,52,14.23,130744
346,131150,817.0,0.0,21,52,14.14,131150
347,131423,823.0,0.0,21,52,14.27,131423
348,131703,826.0,0.0,21,52,14.17,131703
349,131980,831.0,0.0,20,49,14.08,131980
350,132255,819.0,0.0,19,39,14.39,132255
351,132524,887.0,0.0,19,35,14.25,132524
352,132800,892.0,0.0,18,31,14.32,132800
353,133074,922.0,0.0,17,28,14.31,133074
354,133351,918.0,0.0,17,28,14.29,133351
355,133638,922.0,0.0,17,28,14.31,133638
356,133912,911.0,0.0,17,29,14.24,133912
357,134188,901.0,0.0,17,30,14.25,134188
358,134463,891.0,0.0,17,30,14.34,134463
359,134730,894.0,0.0,17,30,14.34,134730
360,135001,898.0,0.0,17,30,14.35,135001
361,135269,900.0,0.0,17,30,14.31,135269
362,135539,903.0,0.0,17,31,14.29,135539
363,135815,885.0,0.0,18,32,14.25,135815
364,136084,893.0,0.0,18,30,14.25,136084
365,136358,902.0,0.0,17,30,14.28,136358
366,136623,903.0,0.0,17,29,14.27,136623
367,136902,909.0,0.0,17,30,14.23,136902
368,137180,909.0,0.0,17,29,14.28,137180
369,137460,909.0,0.0,17,29,14.21,137460
370,137742,911.0,0.0,17,29,14.23,137742
371,138004,905.0,0.0,17,29,14.19,138004
372,138279,897.0,0.0,17,30,14.21,138279
373,138553,900.0,0.0,17,30,14.31,138553
374,138823,904.0,0.0,17,29,14.28,138823
375,139092,908.0,0.0,17,29,14.19,139092
376,139366,901.0,0.0,17,30,14.21,139366
377,139636,902.0,0.0,17,30,14.17,139636
378,139911,899.0,0.0,17,30,14.21,139911
379,140181,900.0,0.0,17,29,14.2,140181
380,140457,906.0,0.0,17,30,14.24,140457
381,140726,900.0,0.0,17,30,14.23,140726
382,141000,891.0,0.0,18,30,14.16,141000
383,141273,904.0,0.0,17,29,14.17,141273
384,141545,905.0,0.0,17,30,14.25,141545
385,141820,903.0,0.0,17,30,14.25,141820
386,142093,896.0,0.0,17,30,14.17,142093
387,142364,899.0,0.0,17,30,14.17,142364
388,142642,898.0,0.0,17,29,14.24,142642
389,142910,901.0,0.0,17,30,14.25,142910
390,143184,898.0,0.0,17,30,14.16,143184
391,143465,908.0,0.0,17,30,14.21,143465
392,143741,905.0,0.0,17,30,14.25,143741
393,144015,896.0,0.0,17,30,14.25,144015
394,144285,893.0,0.0,18,31,14.17,144285
395,144566,898.0,0.0,17,30,14.15,144566
396,144835,901.0,0.0,17,30,14.16,144835
397,145102,894.0,0.0,17,30,14.17,145102
398,145372,902.0,0.0,17,29,14.17,145372
399,145642,908.0,0.0,17,29,14.25,145642
400,145912,904.0,0.0,17,29,14.17,145912
401,146187,900.0,0.0,17,29,14.17,146187
402,146462,903.0,0.0,17,29,14.19,146462
403,146725,906.0,0.0,17,30,14.17,146725
404,147001,899.0,0.0,17,30,14.19,147001
405,147275,904.0,0.0,17,30,14.23,147275
406,147544,907.0,0.0,17,29,14.25,147544
407,147813,905.0,0.0,17,29,14.25,147813
408,148097,906.0,0.0,17,29,14.24,148097
409,148364,908.0,0.0,17,29,14.25,148364
410,148632,900.0,0.0,17,29,14.25,148632
411,148902,900.0,0.0,17,29,14.21,148902
412,149300,903.0,0.0,17,29,14.19,149300
413,149565,904.0,0.0,17,29,14.25,149565
414,149834,906.0,0.0,17,29,14.17,149834
415,150104,902.0,0.0,17,29,14.15,150104
416,150385,899.0,0.0,17,29,14.19,150385
417,150654,906.0,0.0,17,29,14.27,150654
418,150923,895.0,0.0,17,29,14.25,150923
419,151199,900.0,0.0,17,29,14.19,151199
420,151467,906.0,0.0,17,29,14.19,151467
421,151880,890.0,0.0,17,30,14.17,151880
422,152143,889.0,0.0,17,30,14.16,152143
423,152420,901.0,0.0,17,29,14.24,152420
424,152690,910.0,0.0,17,28,14.19,152690
425,152963,912.0,0.0,17,28,14.19,152963
426,153232,915.0,0.0,17,29,14.17,153232
427,153505,907.0,0.0,17,29,14.15,153505
428,153776,897.0,0.0,17,29,14.17,153776
429,154050,898.0,0.0,17,29,14.21,154050
430,154314,904.0,0.0,17,29,14.21,154314
431,154588,903.0,0.0,17,29,14.25,154588
432,154858,902.0,0.0,17,28,14.25,154858
433,155126,901.0,0.0,17,28,14.23,155126
434,155402,905.0,0.0,17,28,14.2,155402
435,155679,910.0,0.0,17,28,14.16,155679
436,155960,911.0,0.0,17,27,14.21,155960
437,156235,919.0,0.0,17,27,14.17,156235
438,156520,910.0,0.0,16,27,14.19,156520
439,156785,905.0,0.0,16,27,14.19,156785
440,157053,909.0,0.0,16,27,14.25,157053
441,157323,905.0,0.0,16,27,14.2,157323
442,157604,904.0,0.0,16,28,14.17,157604
443,157880,906.0,0.0,16,27,14.23,157880
444,158153,900.0,0.0,16,27,14.27,158153
445,158424,907.0,0.0,16,28,14.21,158424
446,158695,899.0,0.0,16,28,14.17,158695
447,158976,893.0,0.0,16,28,14.17,158976
448,159248,891.0,0.0,16,28,14.17,159248
449,159513,888.0,0.0,17,29,14.21,159513
450,159788,882.0,0.0,16,0,13.08,159788
451,160051,771.0,0.0,15,0,12.9,160051
452,160314,499.0,0.0,12,0,12.88,160314
453,160588,215.0,0.0,19,0,12.86,160588
454,160851,44.0,0.0,19,0,12.83,160851
455,161129,0.0,0.0,19,0,12.82,161129
456,161401,0.0,0.0,19,0,12.81,161401
457,161675,0.0,0.0,19,0,12.78,161675
458,161941,0.0,0.0,32,0,12.77,161941
459,162222,0.0,0.0,32,0,12.75,162222
460,162492,0.0,0.0,32,0,12.75,162492
461,162777,0.0,0.0,32,0,12.75,162777
462,163042,0.0,0.0,32,0,12.71,163042
463,163324,0.0,0.0,32,0,12.71,163324
464,163599,0.0,0.0,32,0,12.71,163599
465,163877,0.0,0.0,32,0,12.7,163877
466,164143,0.0,0.0,32,0,12.69,164143
467,164418,0.0,0.0,32,0,12.67,164418
468,164700,0.0,0.0,32,0,12.69,164700
469,164973,0.0,0.0,32,0,12.67,164973
470,165258,0.0,0.0,32,0,12.67,165258
471,165524,0.0,0.0,32,0,12.65,165524
472,165807,0.0,0.0,32,0,12.64,165807
473,166078,0.0,0.0,32,0,12.64,166078
474,166349,0.0,0.0,32,0,12.64,166349
475,166614,0.0,0.0,32,0,12.64,166614
476,166888,0.0,0.0,32,0,12.64,166888
477,167157,0.0,0.0,32,0,12.63,167157
478,167425,0.0,0.0,32,0,12.63,167425
479,167695,0.0,0.0,32,0,12.63,167695
480,167964,0.0,0.0,32,0,12.63,167964
481,168241,0.0,0.0,32,0,12.62,168241
482,168515,0.0,0.0,32,0,12.61,168515
483,168920,0.0,0.0,32,0,12.61,168920
484,169185,0.0,0.0,32,0,12.61,169185
485,169453,0.0,0.0,32,0,12.61,169453
486,169722,0.0,0.0,32,0,12.61,169722
487,169990,0.0,0.0,32,0,12.6,169990
488,170260,0.0,0.0,32,0,12.61,170260
489,170529,0.0,0.0,32,0,12.6,170529
490,170800,0.0,0.0,32,0,12.6,170800
491,171077,0.0,0.0,32,0,12.61,171077
492,171350,0.0,0.0,32,0,12.59,171350
493,171618,0.0,0.0,32,0,12.59,171618
494,171888,0.0,0.0,32,0,12.59,171888
495,172163,0.0,0.0,32,0,12.58,172163
496,172438,0.0,0.0,32,0,12.58,172438
497,172709,0.0,0.0,32,0,12.58,172709
498,172982,0.0,0.0,32,0,12.57,172982
499,173251,0.0,0.0,32,0,12.57,173251
500,173529,0.0,0.0,32,0,12.57,173529
501,173802,0.0,0.0,32,0,12.58,173802
502,174083,0.0,0.0,32,0,12.57,174083
503,174352,0.0,0.0,32,0,12.57,174352
504,174632,0.0,0.0,32,0,12.39,174632
505,174903,0.0,0.0,32,0,12.44,174903
506,175191,0.0,0.0,32,0,12.54,175191
507,175473,0.0,0.0,32,0,12.53,175473
508,175741,0.0,0.0,32,0,12.54,175741
509,176020,0.0,0.0,32,0,12.54,176020
510,176289,0.0,0.0,32,0,12.55,176289
511,176573,0.0,0.0,32,0,12.54,176573
512,176842,0.0,0.0,32,0,12.56,176842
513,177124,0.0,0.0,32,0,12.53,177124
514,177399,0.0,0.0,32,0,12.55,177399
515,177668,0.0,0.0,32,0,12.56,177668
516,177938,0.0,0.0,32,0,12.56,177938
517,178211,0.0,0.0,32,0,12.54,178211
518,178481,0.0,0.0,32,0,12.55,178481
519,178762,0.0,0.0,32,0,12.55,178762
520,179039,0.0,0.0,32,0,12.55,179039
521,179312,0.0,0.0,32,0,12.56,179312
522,179581,0.0,0.0,32,0,12.56,179581
523,179848,0.0,0.0,32,0,12.55,179848
524,180121,0.0,0.0,32,0,12.56,180121
525,180397,0.0,0.0,32,0,12.56,180397
526,180677,0.0,0.0,32,0,12.55,180677
527,180940,0.0,0.0,32,0,12.56,180940
528,181209,0.0,0.0,32,0,12.56,181209
529,181472,0.0,0.0,32,0,12.55,181472
530,181752,0.0,0.0,32,0,12.55,181752
531,182023,0.0,0.0,32,0,12.55,182023
532,182303,0.0,0.0,32,0,12.55,182303
533,182572,0.0,0.0,32,0,12.56,182572
534,182847,0.0,0.0,32,0,12.55,182847
535,183111,0.0,0.0,32,0,12.55,183111
536,183379,0.0,0.0,32,0,12.55,183379
537,183649,0.0,0.0,32,0,12.54,183649
538,183912,0.0,0.0,32,0,12.55,183912
539,184187,0.0,0.0,32,0,12.54,184187
540,184463,0.0,0.0,32,0,12.54,184463
541,184743,0.0,0.0,32,0,12.55,184743
542,185013,0.0,0.0,32,0,12.55,185013
543,185281,0.0,0.0,32,0,12.55,185281
544,185550,0.0,0.0,32,0,12.53,185550
545,185833,0.0,0.0,32,0,12.53,185833
