,index,rpm,speed,throt_pos,engine_load,bat_volt,duration,utcdate
123,82169,1464.0,34.796776,19,20,14.38,82169,2021-11-29
124,82440,1453.0,35.418147,19,20,14.37,82440,2021-11-29
125,82709,1467.0,35.418147,19,20,14.35,82709,2021-11-29
126,82973,1462.0,34.796776,19,20,14.37,82973,2021-11-29
127,83241,1459.0,34.796776,19,20,14.4,83241,2021-11-29
128,83516,1451.0,34.796776,19,20,14.39,83516,2021-11-29
129,83785,1452.0,34.796776,19,21,14.36,83785,2021-11-29
130,84054,1455.0,34.796776,19,21,14.4,84054,2021-11-29
131,84325,1444.0,34.175405,19,21,14.32,84325,2021-11-29
132,84592,1436.0,34.175405,19,20,14.29,84592,2021-11-29
133,84861,1445.0,34.175405,19,21,14.32,84861,2021-11-29
134,85130,1443.0,34.175405,19,20,14.42,85130,2021-11-29
135,85401,1438.0,34.175405,19,21,14.4,85401,2021-11-29
136,85668,1429.0,33.554034,19,21,14.35,85668,2021-11-29
137,85931,1422.0,33.554034,19,21,14.38,85931,2021-11-29
138,86207,1415.0,33.554034,19,21,14.37,86207,2021-11-29
139,86469,1424.0,33.554034,19,21,14.28,86469,2021-11-29
140,86737,1413.0,32.932663,19,21,14.36,86737,2021-11-29
141,87007,1401.0,32.932663,19,21,14.32,87007,2021-11-29
142,87270,1395.0,32.932663,19,21,14.31,87270,2021-11-29
143,87540,1380.0,32.311292,19,21,14.31,87540,2021-11-29
144,87808,1364.0,31.689921000000002,18,21,14.32,87808,2021-11-29
145,88077,1343.0,31.689921000000002,18,21,14.37,88077,2021-11-29
146,88346,1321.0,31.068550000000002,18,20,14.38,88346,2021-11-29
147,88609,1306.0,30.447179000000002,18,21,14.33,88609,2021-11-29
148,88881,1279.0,29.825808000000002,18,21,14.4,88881,2021-11-29
149,89147,1263.0,29.825808000000002,18,21,14.34,89147,2021-11-29
150,89415,1246.0,29.204437,18,21,14.32,89415,2021-11-29
151,89684,1235.0,28.583066,18,21,14.39,89684,2021-11-29
152,89948,1215.0,28.583066,17,20,14.44,89948,2021-11-29
153,90217,1241.0,27.961695,18,21,14.41,90217,2021-11-29
154,90486,1421.0,27.340324,19,19,14.36,90486,2021-11-29
155,90755,1582.0,26.718953,19,18,14.33,90755,2021-11-29
156,91024,1589.0,26.718953,19,19,14.38,91024,2021-11-29
157,91286,1565.0,26.097582,20,20,14.36,91286,2021-11-29
158,91558,1551.0,25.476211,20,21,14.32,91558,2021-11-29
159,91825,1500.0,24.85484,19,21,14.41,91825,2021-11-29
160,92124,1459.0,24.233469,19,21,14.4,92124,2021-11-29
161,92388,1433.0,23.612098,19,21,14.32,92388,2021-11-29
162,92650,1422.0,22.990727,19,22,14.38,92650,2021-11-29
163,92918,1384.0,22.369356,19,22,14.35,92918,2021-11-29
164,93189,1369.0,21.747985,19,23,14.33,93189,2021-11-29
165,93457,1338.0,21.126614,19,23,14.39,93457,2021-11-29
166,93725,1299.0,20.505243,18,23,14.31,93725,2021-11-29
167,93988,1269.0,19.883872,18,22,14.27,93988,2021-11-29
168,94252,1222.0,19.262501,18,22,14.31,94252,2021-11-29
169,94515,1175.0,18.019759,18,21,14.41,94515,2021-11-29
170,94783,1224.0,17.398388,18,22,14.35,94783,2021-11-29
171,95058,1284.0,16.155646,18,22,14.42,95058,2021-11-29
172,95328,1278.0,14.912904000000001,18,23,14.42,95328,2021-11-29
173,95598,1231.0,14.291533,18,23,14.37,95598,2021-11-29
174,95865,1153.0,13.048791,17,21,14.4,95865,2021-11-29
175,96135,1199.0,12.42742,18,22,14.36,96135,2021-11-29
176,96405,1266.0,11.184678,18,22,14.44,96405,2021-11-29
177,96666,1297.0,10.563307,18,22,14.42,96666,2021-11-29
178,96936,1255.0,9.320565,18,23,14.4,96936,2021-11-29
179,97206,1194.0,8.699194,18,24,14.46,97206,2021-11-29
180,97473,1094.0,8.077823,20,32,14.4,97473,2021-11-29
181,97736,1061.0,6.835081,20,34,14.35,97736,2021-11-29
182,97999,997.0,6.21371,20,40,14.42,97999,2021-11-29
183,98269,946.0,5.592339,21,41,14.4,98269,2021-11-29
184,98531,944.0,4.349597,21,41,14.29,98531,2021-11-29
185,98801,939.0,3.106855,21,43,14.46,98801,2021-11-29
186,99068,927.0,2.485484,21,43,14.4,99068,2021-11-29
187,99332,922.0,1.8641130000000001,21,46,14.31,99332,2021-11-29
188,99601,908.0,0.621371,21,46,14.36,99601,2021-11-29
189,99869,919.0,0.0,21,47,14.29,99869,2021-11-29
190,100141,936.0,0.0,21,46,14.4,100141,2021-11-29
191,100408,950.0,0.0,21,46,14.29,100408,2021-11-29
192,100671,934.0,0.0,21,45,14.31,100671,2021-11-29
193,100934,931.0,0.0,21,45,14.41,100934,2021-11-29
194,101195,939.0,0.0,21,45,14.28,101195,2021-11-29
195,101465,939.0,0.0,21,43,14.28,101465,2021-11-29
196,101735,927.0,0.0,21,45,14.33,101735,2021-11-29
197,102001,923.0,0.0,21,44,14.28,102001,2021-11-29
198,102275,937.0,0.0,21,43,14.38,102275,2021-11-29
199,102547,915.0,0.0,21,44,14.27,102547,2021-11-29
200,102823,909.0,0.0,21,43,14.28,102823,2021-11-29
201,103086,922.0,0.0,21,43,14.25,103086,2021-11-29
202,103353,910.0,0.0,21,43,14.31,103353,2021-11-29
203,103623,913.0,0.0,21,44,14.34,103623,2021-11-29
204,103892,933.0,0.0,21,44,14.35,103892,2021-11-29
205,104162,919.0,0.0,21,45,14.32,104162,2021-11-29
206,104424,923.0,0.0,21,45,14.31,104424,2021-11-29
207,104686,919.0,0.0,21,43,14.39,104686,2021-11-29
208,104949,907.0,0.0,21,43,14.29,104949,2021-11-29
209,105221,908.0,0.0,21,43,14.31,105221,2021-11-29
210,105487,903.0,0.0,21,44,14.25,105487,2021-11-29
211,105755,907.0,0.0,21,43,14.31,105755,2021-11-29
212,106025,910.0,0.0,21,43,14.49,106025,2021-11-29
213,106289,906.0,0.0,21,43,14.35,106289,2021-11-29
214,106563,913.0,0.0,21,43,14.34,106563,2021-11-29
215,106826,910.0,0.0,21,43,14.28,106826,2021-11-29
216,107094,912.0,0.0,21,43,14.25,107094,2021-11-29
217,107364,903.0,0.0,21,43,14.31,107364,2021-11-29
218,107633,907.0,0.0,21,43,14.25,107633,2021-11-29
219,107907,912.0,0.0,20,43,14.34,107907,2021-11-29
220,108177,908.0,0.0,21,42,14.39,108177,2021-11-29
221,108449,905.0,0.0,21,43,14.4,108449,2021-11-29
222,108719,902.0,0.0,21,43,14.29,108719,2021-11-29
223,108993,900.0,0.0,21,42,14.24,108993,2021-11-29
224,109258,909.0,0.0,20,41,14.37,109258,2021-11-29
225,109532,903.0,0.0,20,43,14.42,109532,2021-11-29
226,109806,894.0,0.0,21,42,14.32,109806,2021-11-29
227,110086,892.0,0.0,21,43,14.38,110086,2021-11-29
228,110352,909.0,0.0,20,42,14.29,110352,2021-11-29
229,110646,903.0,0.0,20,42,14.28,110646,2021-11-29
230,110916,902.0,0.0,20,43,14.29,110916,2021-11-29
231,111196,898.0,0.0,20,43,14.34,111196,2021-11-29
232,111465,898.0,0.0,20,42,14.37,111465,2021-11-29
233,111736,907.0,0.0,20,43,14.33,111736,2021-11-29
234,112010,897.0,0.0,21,43,14.29,112010,2021-11-29
235,112284,896.0,0.0,21,43,14.21,112284,2021-11-29
236,112560,891.0,0.0,21,43,14.34,112560,2021-11-29
237,112835,895.0,0.0,21,44,14.42,112835,2021-11-29
238,113110,884.0,0.0,21,43,14.32,113110,2021-11-29
239,113385,898.0,0.0,21,43,14.29,113385,2021-11-29
240,113666,909.0,0.0,20,42,14.32,113666,2021-11-29
241,113936,900.0,0.0,20,43,14.4,113936,2021-11-29
242,114214,899.0,0.0,20,43,14.33,114214,2021-11-29
243,114487,905.0,0.0,20,42,14.34,114487,2021-11-29
244,114767,903.0,0.0,20,42,14.31,114767,2021-11-29
245,115037,905.0,0.0,20,41,14.25,115037,2021-11-29
246,115305,897.0,0.0,20,42,14.36,115305,2021-11-29
247,115575,897.0,0.0,20,42,14.34,115575,2021-11-29
248,115850,902.0,0.0,20,42,14.29,115850,2021-11-29
249,116125,904.0,0.0,20,43,14.31,116125,2021-11-29
250,116388,903.0,0.0,20,44,14.35,116388,2021-11-29
251,116651,896.0,0.0,20,43,14.48,116651,2021-11-29
252,116914,898.0,0.0,20,43,14.46,116914,2021-11-29
253,117182,898.0,0.0,20,41,14.4,117182,2021-11-29
254,117451,902.0,0.0,20,41,14.44,117451,2021-11-29
255,117721,902.0,0.0,20,41,14.35,117721,2021-11-29
256,117989,896.0,0.0,20,40,14.29,117989,2021-11-29
257,118272,909.0,0.621371,23,51,14.32,118272,2021-11-29
258,118541,1029.0,1.242742,26,56,14.42,118541,2021-11-29
259,118821,1107.0,1.8641130000000001,29,62,14.41,118821,2021-11-29
260,119091,1316.0,2.485484,30,56,14.39,119091,2021-11-29
261,119359,1494.0,3.106855,29,50,14.39,119359,2021-11-29
262,119639,1566.0,4.349597,30,53,14.38,119639,2021-11-29
263,119907,1583.0,4.970968,30,57,14.39,119907,2021-11-29
264,120179,1645.0,6.21371,31,55,14.41,120179,2021-11-29
265,120449,1718.0,6.835081,29,40,14.48,120449,2021-11-29
266,120725,1768.0,7.4564520000000005,19,16,14.48,120725,2021-11-29
267,120993,1708.0,8.077823,19,17,14.4,120993,2021-11-29
268,121273,1651.0,8.077823,19,19,14.42,121273,2021-11-29
269,121545,1560.0,8.077823,19,21,14.44,121545,2021-11-29
270,121820,1453.0,8.077823,19,22,14.34,121820,2021-11-29
271,122088,1370.0,8.077823,19,21,14.38,122088,2021-11-29
272,122369,1305.0,8.077823,18,22,14.33,122369,2021-11-29
273,122632,1243.0,8.077823,18,23,14.34,122632,2021-11-29
274,122903,1179.0,8.077823,18,25,14.23,122903,2021-11-29
275,123170,1120.0,8.077823,18,27,14.25,123170,2021-11-29
276,123451,1087.0,8.077823,21,37,14.33,123451,2021-11-29
277,123726,1116.0,8.077823,23,45,14.32,123726,2021-11-29
278,124003,1231.0,8.077823,25,42,14.37,124003,2021-11-29
279,124285,1439.0,7.4564520000000005,28,46,14.4,124285,2021-11-29
280,124553,1701.0,8.077823,30,43,14.41,124553,2021-11-29
281,124836,1830.0,8.077823,30,46,14.37,124836,2021-11-29
282,125110,1837.0,8.077823,30,45,14.48,125110,2021-11-29
283,125385,1917.0,8.699194,30,44,14.4,125385,2021-11-29
284,125658,1959.0,8.699194,31,48,14.39,125658,2021-11-29
285,125927,2098.0,9.320565,32,50,14.36,125927,2021-11-29
286,126192,2172.0,9.941936,32,53,14.4,126192,2021-11-29
287,126467,2284.0,10.563307,33,56,14.4,126467,2021-11-29
288,126736,2348.0,11.184678,33,60,14.42,126736,2021-11-29
289,127012,2058.0,11.184678,33,67,14.42,127012,2021-11-29
290,127288,1935.0,11.806049,34,63,14.4,127288,2021-11-29
291,127561,1995.0,12.42742,34,69,14.39,127561,2021-11-29
292,127837,2053.0,13.048791,34,65,14.4,127837,2021-11-29
293,128112,2110.0,13.670162,34,66,14.41,128112,2021-11-29
294,128381,2177.0,14.912904000000001,34,65,14.4,128381,2021-11-29
295,128652,2254.0,15.534275000000001,34,67,14.38,128652,2021-11-29
296,129000,2337.0,16.155646,35,65,14.41,129000,2021-11-29
297,129270,2407.0,16.777017,34,61,14.32,129270,2021-11-29
298,129552,2452.0,17.398388,34,61,14.4,129552,2021-11-29
299,129826,2506.0,17.398388,35,65,14.33,129826,2021-11-29
300,130105,2263.0,18.019759,35,85,14.35,130105,2021-11-29
301,130371,1886.0,18.64113,36,82,14.38,130371,2021-11-29
302,130652,1805.0,19.262501,36,81,14.38,130652,2021-11-29
303,130927,1804.0,19.883872,35,83,14.29,130927,2021-11-29
304,131237,1814.0,21.126614,35,83,14.32,131237,2021-11-29
305,131504,1846.0,21.747985,35,81,14.31,131504,2021-11-29
306,131772,1894.0,22.369356,35,81,14.36,131772,2021-11-29
307,132058,1936.0,22.990727,35,81,14.39,132058,2021-11-29
308,132327,1963.0,23.612098,35,79,14.35,132327,2021-11-29
309,132599,2008.0,24.233469,35,76,14.4,132599,2021-11-29
310,132868,2042.0,24.85484,36,79,14.34,132868,2021-11-29
311,133142,2115.0,25.476211,36,76,14.38,133142,2021-11-29
312,133417,2126.0,26.097582,36,90,14.38,133417,2021-11-29
313,133701,1853.0,26.718953,38,99,14.32,133701,2021-11-29
314,133968,1787.0,27.340324,37,99,14.36,133968,2021-11-29
315,134249,1817.0,27.961695,37,100,14.34,134249,2021-11-29
316,134529,1830.0,28.583066,37,100,14.41,134529,2021-11-29
317,134802,1858.0,29.825808000000002,33,61,14.37,134802,2021-11-29
318,135069,1858.0,29.825808000000002,32,61,14.36,135069,2021-11-29
319,135344,1880.0,30.447179000000002,33,62,14.41,135344,2021-11-29
320,135615,1898.0,31.068550000000002,33,61,14.34,135615,2021-11-29
321,135883,1931.0,31.068550000000002,33,61,14.4,135883,2021-11-29
322,136165,1958.0,31.689921000000002,33,61,14.4,136165,2021-11-29
323,136435,1975.0,31.689921000000002,33,60,14.4,136435,2021-11-29
324,136716,1996.0,32.311292,33,60,14.37,136716,2021-11-29
325,136990,2013.0,32.311292,33,60,14.39,136990,2021-11-29
326,137265,1999.0,32.932663,33,68,14.37,137265,2021-11-29
327,137535,1616.0,32.932663,36,94,14.42,137535,2021-11-29
328,137810,1605.0,32.932663,35,82,14.39,137810,2021-11-29
329,138085,1609.0,33.554034,35,82,14.41,138085,2021-11-29
330,138363,1610.0,33.554034,35,81,14.4,138363,2021-11-29
331,138630,1597.0,34.175405,35,81,14.48,138630,2021-11-29
332,138907,1592.0,34.175405,35,79,14.42,138907,2021-11-29
333,139186,1593.0,34.175405,35,81,14.48,139186,2021-11-29
334,139458,1592.0,34.175405,35,80,14.37,139458,2021-11-29
335,139730,1587.0,34.175405,35,80,14.4,139730,2021-11-29
336,140000,1587.0,34.175405,23,26,14.46,140000,2021-11-29
337,140277,1467.0,34.796776,17,16,14.42,140277,2021-11-29
338,140544,1453.0,34.175405,18,17,14.48,140544,2021-11-29
339,140818,1457.0,33.554034,18,20,14.46,140818,2021-11-29
340,141088,1364.0,33.554034,18,21,14.36,141088,2021-11-29
341,141368,1374.0,32.932663,18,20,14.38,141368,2021-11-29
342,141643,1274.0,32.311292,17,19,14.39,141643,2021-11-29
343,141921,1237.0,31.689921000000002,17,19,14.42,141921,2021-11-29
344,142189,1231.0,31.068550000000002,17,19,14.37,142189,2021-11-29
345,142469,1241.0,31.068550000000002,17,19,14.2,142469,2021-11-29
346,142739,1249.0,30.447179000000002,17,19,14.4,142739,2021-11-29
347,143014,1248.0,30.447179000000002,17,19,14.38,143014,2021-11-29
348,143290,1253.0,29.825808000000002,17,19,14.31,143290,2021-11-29
349,143564,1248.0,29.204437,17,20,14.4,143564,2021-11-29
350,143840,1221.0,28.583066,17,20,14.41,143840,2021-11-29
351,144109,1186.0,27.340324,17,19,14.42,144109,2021-11-29
352,144386,1296.0,26.718953,17,16,14.46,144386,2021-11-29
353,144657,1518.0,26.097582,18,15,14.42,144657,2021-11-29
354,144928,1572.0,25.476211,17,15,14.34,144928,2021-11-29
355,145205,1552.0,24.85484,17,16,14.37,145205,2021-11-29
356,145481,1480.0,24.85484,17,17,14.46,145481,2021-11-29
357,145747,1424.0,24.233469,17,18,14.45,145747,2021-11-29
358,146021,1380.0,23.612098,17,18,14.42,146021,2021-11-29
359,146286,1363.0,23.612098,17,18,14.32,146286,2021-11-29
360,146568,1359.0,22.990727,17,18,14.29,146568,2021-11-29
361,146844,1326.0,22.369356,17,19,14.34,146844,2021-11-29
362,147121,1290.0,21.747985,17,19,14.4,147121,2021-11-29
363,147388,1261.0,21.126614,17,19,14.32,147388,2021-11-29
364,147671,1232.0,20.505243,17,19,14.27,147671,2021-11-29
365,147945,1209.0,20.505243,17,20,14.25,147945,2021-11-29
366,148215,1179.0,19.883872,17,20,14.4,148215,2021-11-29
367,148508,1146.0,19.262501,17,21,14.31,148508,2021-11-29
368,148784,1118.0,18.64113,17,21,14.38,148784,2021-11-29
369,149058,1186.0,18.019759,18,21,14.36,149058,2021-11-29
370,149327,1267.0,17.398388,18,21,14.23,149327,2021-11-29
371,149602,1332.0,16.777017,18,21,14.29,149602,2021-11-29
372,149871,1345.0,16.155646,18,21,14.32,149871,2021-11-29
373,150152,1326.0,16.155646,18,22,14.32,150152,2021-11-29
374,150424,1295.0,15.534275000000001,18,21,14.32,150424,2021-11-29
375,150696,1261.0,14.912904000000001,18,21,14.28,150696,2021-11-29
376,150966,1211.0,14.291533,17,21,14.32,150966,2021-11-29
377,151240,1150.0,13.670162,17,21,14.29,151240,2021-11-29
378,151511,1097.0,12.42742,17,21,14.32,151511,2021-11-29
379,151790,1175.0,11.806049,18,21,14.32,151790,2021-11-29
380,152060,1252.0,10.563307,18,21,14.25,152060,2021-11-29
381,152341,1276.0,9.941936,18,21,14.35,152341,2021-11-29
382,152611,1232.0,9.320565,18,21,14.32,152611,2021-11-29
383,152886,1184.0,8.699194,17,21,14.28,152886,2021-11-29
384,153161,1131.0,8.077823,18,28,14.45,153161,2021-11-29
385,153448,1062.0,7.4564520000000005,19,30,14.42,153448,2021-11-29
386,153718,1042.0,6.835081,20,33,14.41,153718,2021-11-29
387,153988,1000.0,6.835081,20,36,14.29,153988,2021-11-29
388,154263,940.0,5.592339,20,40,14.49,154263,2021-11-29
389,154539,901.0,4.970968,20,41,14.38,154539,2021-11-29
390,154812,932.0,3.7282260000000003,20,41,14.28,154812,2021-11-29
391,155076,877.0,2.485484,21,45,14.34,155076,2021-11-29
392,155352,889.0,1.8641130000000001,21,44,14.34,155352,2021-11-29
393,155627,896.0,1.242742,21,44,14.38,155627,2021-11-29
394,155910,913.0,0.621371,21,43,14.25,155910,2021-11-29
395,156183,911.0,0.0,21,43,14.34,156183,2021-11-29
396,156455,905.0,0.0,21,43,14.46,156455,2021-11-29
397,156727,888.0,0.0,21,45,14.38,156727,2021-11-29
398,157003,855.0,0.0,21,48,14.52,157003,2021-11-29
399,157278,854.0,0.0,21,48,14.37,157278,2021-11-29
400,157555,893.0,0.0,21,45,14.42,157555,2021-11-29
401,157828,904.0,0.0,21,42,14.25,157828,2021-11-29
402,158104,913.0,0.0,20,40,14.33,158104,2021-11-29
403,158382,923.0,0.0,20,40,14.44,158382,2021-11-29
404,158650,906.0,0.0,20,40,14.39,158650,2021-11-29
405,158921,904.0,0.0,20,41,14.28,158921,2021-11-29
406,159193,894.0,0.0,20,42,14.31,159193,2021-11-29
407,159466,892.0,0.0,20,42,14.32,159466,2021-11-29
408,159742,878.0,0.0,20,41,14.25,159742,2021-11-29
409,160006,880.0,0.0,20,41,14.29,160006,2021-11-29
410,160280,881.0,0.0,20,41,14.23,160280,2021-11-29
411,160556,880.0,0.0,20,42,14.28,160556,2021-11-29
412,160834,875.0,0.0,20,41,14.25,160834,2021-11-29
413,161106,866.0,0.0,20,43,14.29,161106,2021-11-29
414,161387,868.0,0.0,20,42,14.21,161387,2021-11-29
415,161656,870.0,0.0,20,42,14.23,161656,2021-11-29
416,161938,870.0,0.0,20,42,14.29,161938,2021-11-29
417,162207,868.0,0.0,20,41,14.24,162207,2021-11-29
418,162487,881.0,0.0,20,42,14.31,162487,2021-11-29
419,162757,879.0,0.0,20,41,14.27,162757,2021-11-29
420,163026,876.0,0.0,20,40,14.28,163026,2021-11-29
421,163305,876.0,0.0,20,39,14.25,163305,2021-11-29
422,163573,878.0,0.0,20,40,14.41,163573,2021-11-29
423,163859,882.0,0.0,20,40,14.32,163859,2021-11-29
424,164123,880.0,0.0,20,40,14.35,164123,2021-11-29
