,index,utcdate,utctime,alt,speed_mph,n_sats,duration,trip_id
112,49757,2021-11-17,22:41:20.100000,274,32.932663,10,49757,21
113,50034,2021-11-17,22:41:20.400000,274,200.702833,10,50034,21
114,50305,2021-11-17,22:41:20.700000,274,167.148799,10,50305,21
115,50590,2021-11-17,22:41:20.900000,274,234.256867,10,50590,21
116,50859,2021-11-17,22:41:21.200000,274,200.702833,10,50859,21
117,51140,2021-11-17,22:41:21.500000,274,66.486697,10,51140,21
118,51424,2021-11-17,22:41:21.800000,274,167.148799,10,51424,21
119,51697,2021-11-17,22:41:22,274,200.702833,10,51697,21
120,51973,2021-11-17,22:41:22.300000,274,133.594765,10,51973,21
121,52256,2021-11-17,22:41:22.600000,274,66.486697,10,52256,21
122,52529,2021-11-17,22:41:22.900000,274,234.256867,10,52529,21
123,52798,2021-11-17,22:41:23.100000,274,100.04073100000001,10,52798,21
124,53080,2021-11-17,22:41:23.400000,274,167.148799,10,53080,21
125,53357,2021-11-17,22:41:23.700000,274,32.932663,10,53357,21
126,53623,2021-11-17,22:41:24,274,200.702833,10,53623,21
127,53899,2021-11-17,22:41:24.200000,274,133.594765,12,53899,21
128,54164,2021-11-17,22:41:24.500000,273,66.486697,12,54164,21
129,54436,2021-11-17,22:41:24.800000,273,133.594765,12,54436,21
130,54700,2021-11-17,22:41:25,273,133.594765,12,54700,21
131,54969,2021-11-17,22:41:25.300000,273,100.04073100000001,12,54969,21
132,55237,2021-11-17,22:41:25.600000,273,133.594765,12,55237,21
133,55513,2021-11-17,22:41:25.900000,273,100.04073100000001,12,55513,21
134,55788,2021-11-17,22:41:26.100000,273,66.486697,12,55788,21
135,56059,2021-11-17,22:41:26.400000,273,32.932663,12,56059,21
136,56336,2021-11-17,22:41:26.700000,273,133.594765,12,56336,21
137,56604,2021-11-17,22:41:26.900000,273,133.594765,12,56604,21
138,56881,2021-11-17,22:41:27.200000,273,32.932663,12,56881,21
139,57152,2021-11-17,22:41:27.500000,273,100.04073100000001,12,57152,21
140,57421,2021-11-17,22:41:27.800000,273,66.486697,12,57421,21
141,57697,2021-11-17,22:41:28,273,200.702833,12,57697,21
142,57960,2021-11-17,22:41:28.300000,272,66.486697,12,57960,21
143,58228,2021-11-17,22:41:28.600000,272,100.04073100000001,12,58228,21
144,58498,2021-11-17,22:41:28.800000,272,0.0,12,58498,21
145,58767,2021-11-17,22:41:29.100000,272,167.148799,12,58767,21
146,59037,2021-11-17,22:41:29.400000,272,0.0,12,59037,21
147,59314,2021-11-17,22:41:29.700000,272,100.04073100000001,11,59314,21
148,59592,2021-11-17,22:41:29.900000,272,100.04073100000001,11,59592,21
149,59866,2021-11-17,22:41:30.200000,272,32.932663,11,59866,21
150,60136,2021-11-17,22:41:30.500000,272,167.148799,11,60136,21
151,60405,2021-11-17,22:41:30.700000,272,133.594765,11,60405,21
152,60668,2021-11-17,22:41:31,271,133.594765,12,60668,21
153,60943,2021-11-17,22:41:31.300000,271,267.810901,12,60943,21
154,61214,2021-11-17,22:41:31.600000,271,66.486697,12,61214,21
155,61539,2021-11-17,22:41:31.900000,271,66.486697,12,61539,21
156,61816,2021-11-17,22:41:32.200000,271,267.810901,12,61816,21
157,62091,2021-11-17,22:41:32.400000,271,66.486697,12,62091,21
158,62357,2021-11-17,22:41:32.700000,271,100.04073100000001,12,62357,21
159,62640,2021-11-17,22:41:33,271,167.148799,12,62640,21
160,62908,2021-11-17,22:41:33.300000,271,133.594765,12,62908,21
161,63177,2021-11-17,22:41:33.500000,271,133.594765,12,63177,21
162,63454,2021-11-17,22:41:33.800000,271,66.486697,12,63454,21
163,63723,2021-11-17,22:41:34.100000,271,301.364935,12,63723,21
164,63996,2021-11-17,22:41:34.300000,271,133.594765,12,63996,21
165,64272,2021-11-17,22:41:34.600000,271,301.364935,12,64272,21
166,64543,2021-11-17,22:41:34.900000,270,133.594765,12,64543,21
167,64818,2021-11-17,22:41:35.200000,270,200.702833,11,64818,21
168,65093,2021-11-17,22:41:35.400000,270,200.702833,11,65093,21
169,65370,2021-11-17,22:41:35.700000,270,133.594765,11,65370,21
170,65636,2021-11-17,22:41:36,270,66.486697,11,65636,21
171,65913,2021-11-17,22:41:36.300000,270,100.04073100000001,12,65913,21
172,66194,2021-11-17,22:41:36.500000,270,66.486697,12,66194,21
173,66464,2021-11-17,22:41:36.800000,270,0.0,12,66464,21
174,66738,2021-11-17,22:41:37.100000,270,133.594765,12,66738,21
175,67005,2021-11-17,22:41:37.300000,270,100.04073100000001,12,67005,21
176,67273,2021-11-17,22:41:37.600000,270,301.364935,12,67273,21
177,67538,2021-11-17,22:41:37.900000,269,66.486697,12,67538,21
178,67813,2021-11-17,22:41:38.200000,269,133.594765,12,67813,21
179,68088,2021-11-17,22:41:38.400000,269,167.148799,12,68088,21
180,68357,2021-11-17,22:41:38.700000,269,167.148799,12,68357,21
181,68639,2021-11-17,22:41:39,269,133.594765,12,68639,21
182,68903,2021-11-17,22:41:39.200000,269,133.594765,12,68903,21
183,69182,2021-11-17,22:41:39.500000,269,100.04073100000001,12,69182,21
184,69452,2021-11-17,22:41:39.800000,269,32.932663,12,69452,21
185,69723,2021-11-17,22:41:40.100000,269,66.486697,12,69723,21
186,70003,2021-11-17,22:41:40.300000,269,133.594765,12,70003,21
187,70274,2021-11-17,22:41:40.600000,269,66.486697,12,70274,21
188,70547,2021-11-17,22:41:40.900000,269,100.04073100000001,12,70547,21
189,70816,2021-11-17,22:41:41.200000,269,0.0,12,70816,21
190,71078,2021-11-17,22:41:41.400000,269,66.486697,12,71078,21
191,71354,2021-11-17,22:41:41.700000,269,133.594765,12,71354,21
192,71625,2021-11-17,22:41:42,268,66.486697,12,71625,21
193,71898,2021-11-17,22:41:42.200000,268,0.0,12,71898,21
194,72167,2021-11-17,22:41:42.500000,268,368.473003,12,72167,21
195,72440,2021-11-17,22:41:42.800000,268,66.486697,12,72440,21
196,72705,2021-11-17,22:41:43,268,66.486697,12,72705,21
197,72968,2021-11-17,22:41:43.300000,268,100.04073100000001,12,72968,21
198,73244,2021-11-17,22:41:43.600000,268,234.256867,12,73244,21
199,73518,2021-11-17,22:41:43.900000,268,234.256867,12,73518,21
200,73788,2021-11-17,22:41:44.100000,268,32.932663,12,73788,21
201,74057,2021-11-17,22:41:44.400000,268,66.486697,12,74057,21
202,74339,2021-11-17,22:41:44.700000,268,32.932663,12,74339,21
203,74608,2021-11-17,22:41:45,268,133.594765,12,74608,21
204,74876,2021-11-17,22:41:45.200000,268,66.486697,12,74876,21
205,75145,2021-11-17,22:41:45.500000,268,200.702833,12,75145,21
206,75408,2021-11-17,22:41:45.800000,268,167.148799,12,75408,21
207,75689,2021-11-17,22:41:46,268,133.594765,12,75689,21
208,75959,2021-11-17,22:41:46.300000,268,0.0,12,75959,21
209,76234,2021-11-17,22:41:46.600000,268,133.594765,12,76234,21
210,76515,2021-11-17,22:41:46.900000,268,167.148799,12,76515,21
211,76780,2021-11-17,22:41:47.100000,268,66.486697,12,76780,21
212,77053,2021-11-17,22:41:47.400000,268,32.932663,12,77053,21
213,77323,2021-11-17,22:41:47.700000,268,0.0,12,77323,21
214,77598,2021-11-17,22:41:47.900000,268,200.702833,12,77598,21
215,77873,2021-11-17,22:41:48.200000,268,0.0,12,77873,21
216,78136,2021-11-17,22:41:48.500000,268,66.486697,12,78136,21
217,78411,2021-11-17,22:41:48.800000,268,167.148799,12,78411,21
218,78687,2021-11-17,22:41:49,268,66.486697,12,78687,21
219,78962,2021-11-17,22:41:49.300000,268,100.04073100000001,12,78962,21
220,79234,2021-11-17,22:41:49.600000,268,167.148799,12,79234,21
221,79505,2021-11-17,22:41:49.800000,268,32.932663,12,79505,21
222,79787,2021-11-17,22:41:50.100000,268,234.256867,12,79787,21
223,80064,2021-11-17,22:41:50.400000,268,0.0,12,80064,21
224,80369,2021-11-17,22:41:50.700000,268,32.932663,12,80369,21
225,80638,2021-11-17,22:41:51,268,133.594765,12,80638,21
226,80920,2021-11-17,22:41:51.300000,268,167.148799,12,80920,21
227,81187,2021-11-17,22:41:51.500000,268,200.702833,12,81187,21
228,81456,2021-11-17,22:41:51.800000,268,267.810901,12,81456,21
229,81727,2021-11-17,22:41:52.100000,268,234.256867,12,81727,21
230,81995,2021-11-17,22:41:52.300000,268,66.486697,12,81995,21
231,82265,2021-11-17,22:41:52.600000,268,267.810901,12,82265,21
232,82528,2021-11-17,22:41:52.900000,268,100.04073100000001,12,82528,21
233,82802,2021-11-17,22:41:53.100000,268,167.148799,12,82802,21
234,83072,2021-11-17,22:41:53.400000,268,66.486697,12,83072,21
235,83336,2021-11-17,22:41:53.700000,268,234.256867,12,83336,21
236,83615,2021-11-17,22:41:54,268,234.256867,12,83615,21
237,83878,2021-11-17,22:41:54.200000,268,100.04073100000001,12,83878,21
238,84155,2021-11-17,22:41:54.500000,268,100.04073100000001,12,84155,21
239,84429,2021-11-17,22:41:54.800000,268,66.486697,12,84429,21
240,84698,2021-11-17,22:41:55,268,234.256867,12,84698,21
241,84968,2021-11-17,22:41:55.300000,268,368.473003,12,84968,21
242,85236,2021-11-17,22:41:55.600000,268,167.148799,12,85236,21
243,85513,2021-11-17,22:41:55.900000,268,133.594765,12,85513,21
244,85789,2021-11-17,22:41:56.100000,268,200.702833,12,85789,21
245,86067,2021-11-17,22:41:56.400000,268,133.594765,12,86067,21
246,86333,2021-11-17,22:41:56.700000,268,234.256867,12,86333,21
247,86607,2021-11-17,22:41:56.900000,268,66.486697,12,86607,21
248,86876,2021-11-17,22:41:57.200000,268,200.702833,12,86876,21
249,87145,2021-11-17,22:41:57.500000,268,100.04073100000001,12,87145,21
250,87419,2021-11-17,22:41:57.800000,268,66.486697,12,87419,21
251,87685,2021-11-17,22:41:58,268,32.932663,12,87685,21
252,87957,2021-11-17,22:41:58.300000,268,133.594765,12,87957,21
253,88233,2021-11-17,22:41:58.600000,268,66.486697,12,88233,21
254,88508,2021-11-17,22:41:58.800000,268,100.04073100000001,12,88508,21
255,88795,2021-11-17,22:41:59.100000,268,100.04073100000001,12,88795,21
256,89060,2021-11-17,22:41:59.400000,268,804.675445,12,89060,21
257,89334,2021-11-17,22:41:59.700000,268,267.810901,12,89334,21
258,89597,2021-11-17,22:41:59.900000,268,100.04073100000001,12,89597,21
259,89878,2021-11-17,22:42:00.200000,268,200.702833,12,89878,21
260,90145,2021-11-17,22:42:00.500000,268,100.04073100000001,12,90145,21
261,90423,2021-11-17,22:42:00.700000,268,100.04073100000001,12,90423,21
262,90698,2021-11-17,22:42:01,268,100.04073100000001,12,90698,21
263,90974,2021-11-17,22:42:01.300000,268,66.486697,12,90974,21
264,91245,2021-11-17,22:42:01.600000,268,66.486697,12,91245,21
265,91511,2021-11-17,22:42:01.800000,268,167.148799,12,91511,21
266,91779,2021-11-17,22:42:02.100000,268,100.04073100000001,12,91779,21
267,92049,2021-11-17,22:42:02.400000,268,66.486697,12,92049,21
268,92312,2021-11-17,22:42:02.600000,268,267.810901,12,92312,21
269,92588,2021-11-17,22:42:02.900000,268,167.148799,12,92588,21
270,92851,2021-11-17,22:42:03.200000,268,66.486697,12,92851,21
271,93125,2021-11-17,22:42:03.400000,268,167.148799,12,93125,21
272,93388,2021-11-17,22:42:03.700000,268,167.148799,12,93388,21
273,93657,2021-11-17,22:42:04,268,100.04073100000001,12,93657,21
274,93926,2021-11-17,22:42:04.300000,268,234.256867,12,93926,21
275,94202,2021-11-17,22:42:04.500000,268,133.594765,12,94202,21
276,94477,2021-11-17,22:42:04.800000,268,32.932663,12,94477,21
277,94752,2021-11-17,22:42:05.100000,268,32.932663,12,94752,21
278,95024,2021-11-17,22:42:05.400000,268,32.932663,12,95024,21
279,95292,2021-11-17,22:42:05.600000,268,100.04073100000001,12,95292,21
280,95574,2021-11-17,22:42:05.900000,268,267.810901,12,95574,21
281,95843,2021-11-17,22:42:06.200000,268,100.04073100000001,12,95843,21
282,96116,2021-11-17,22:42:06.400000,268,66.486697,12,96116,21
283,96392,2021-11-17,22:42:06.700000,268,133.594765,12,96392,21
284,96666,2021-11-17,22:42:07,268,32.932663,12,96666,21
285,96940,2021-11-17,22:42:07.300000,268,32.932663,12,96940,21
286,97205,2021-11-17,22:42:07.500000,268,32.932663,12,97205,21
287,97474,2021-11-17,22:42:07.800000,268,66.486697,12,97474,21
288,97748,2021-11-17,22:42:08.100000,268,32.932663,12,97748,21
289,98018,2021-11-17,22:42:08.300000,268,100.04073100000001,12,98018,21
290,98302,2021-11-17,22:42:08.600000,268,133.594765,12,98302,21
291,98575,2021-11-17,22:42:08.900000,268,167.148799,12,98575,21
292,98857,2021-11-17,22:42:09.200000,268,32.932663,12,98857,21
293,99133,2021-11-17,22:42:09.500000,268,234.256867,12,99133,21
294,99403,2021-11-17,22:42:09.700000,268,133.594765,12,99403,21
295,99676,2021-11-17,22:42:10,268,200.702833,12,99676,21
296,99953,2021-11-17,22:42:10.300000,268,167.148799,12,99953,21
297,100304,2021-11-17,22:42:10.600000,268,100.04073100000001,12,100304,21
298,100571,2021-11-17,22:42:10.900000,268,100.04073100000001,12,100571,21
299,100843,2021-11-17,22:42:11.200000,268,133.594765,12,100843,21
300,101114,2021-11-17,22:42:11.400000,268,167.148799,12,101114,21
301,101392,2021-11-17,22:42:11.700000,268,167.148799,12,101392,21
302,101671,2021-11-17,22:42:12,268,100.04073100000001,12,101671,21
303,101943,2021-11-17,22:42:12.300000,268,167.148799,12,101943,21
304,102216,2021-11-17,22:42:12.500000,268,133.594765,12,102216,21
305,102491,2021-11-17,22:42:12.800000,268,200.702833,12,102491,21
306,102916,2021-11-17,22:42:13.200000,268,234.256867,12,102916,21
307,103186,2021-11-17,22:42:13.500000,268,200.702833,12,103186,21
308,103461,2021-11-17,22:42:13.800000,268,234.256867,12,103461,21
309,103736,2021-11-17,22:42:14.100000,268,100.04073100000001,12,103736,21
310,104010,2021-11-17,22:42:14.300000,268,133.594765,12,104010,21
311,104287,2021-11-17,22:42:14.600000,268,167.148799,12,104287,21
312,104562,2021-11-17,22:42:14.900000,268,0.0,12,104562,21
313,104837,2021-11-17,22:42:15.200000,268,234.256867,12,104837,21
314,105102,2021-11-17,22:42:15.400000,268,66.486697,12,105102,21
315,105387,2021-11-17,22:42:15.700000,268,100.04073100000001,12,105387,21
316,105658,2021-11-17,22:42:16,268,100.04073100000001,12,105658,21
317,105926,2021-11-17,22:42:16.300000,268,267.810901,12,105926,21
318,106194,2021-11-17,22:42:16.500000,268,100.04073100000001,12,106194,21
319,106470,2021-11-17,22:42:16.800000,268,100.04073100000001,12,106470,21
320,106738,2021-11-17,22:42:17.100000,268,100.04073100000001,12,106738,21
321,107001,2021-11-17,22:42:17.300000,268,100.04073100000001,12,107001,21
322,107277,2021-11-17,22:42:17.600000,268,66.486697,12,107277,21
323,107543,2021-11-17,22:42:17.900000,268,133.594765,12,107543,21
324,107814,2021-11-17,22:42:18.100000,268,133.594765,12,107814,21
325,108078,2021-11-17,22:42:18.400000,268,100.04073100000001,12,108078,21
326,108347,2021-11-17,22:42:18.700000,268,66.486697,12,108347,21
327,108615,2021-11-17,22:42:18.900000,268,267.810901,12,108615,21
328,108898,2021-11-17,22:42:19.200000,268,167.148799,12,108898,21
329,109167,2021-11-17,22:42:19.500000,268,100.04073100000001,12,109167,21
330,109448,2021-11-17,22:42:19.800000,268,32.932663,12,109448,21
331,109731,2021-11-17,22:42:20.100000,268,234.256867,12,109731,21
332,109999,2021-11-17,22:42:20.300000,268,0.0,12,109999,21
333,110274,2021-11-17,22:42:20.600000,268,66.486697,12,110274,21
334,110536,2021-11-17,22:42:20.900000,268,100.04073100000001,12,110536,21
335,110814,2021-11-17,22:42:21.100000,268,334.918969,12,110814,21
336,111083,2021-11-17,22:42:21.400000,268,32.932663,12,111083,21
337,111355,2021-11-17,22:42:21.700000,268,167.148799,12,111355,21
338,111632,2021-11-17,22:42:22,268,32.932663,12,111632,21
339,111906,2021-11-17,22:42:22.200000,268,167.148799,12,111906,21
340,112176,2021-11-17,22:42:22.500000,268,66.486697,12,112176,21
341,112451,2021-11-17,22:42:22.800000,268,167.148799,12,112451,21
342,112727,2021-11-17,22:42:23.100000,268,66.486697,12,112727,21
343,112996,2021-11-17,22:42:23.300000,268,167.148799,12,112996,21
344,113270,2021-11-17,22:42:23.600000,268,133.594765,12,113270,21
345,113533,2021-11-17,22:42:23.900000,268,301.364935,12,113533,21
346,113815,2021-11-17,22:42:24.100000,268,32.932663,12,113815,21
347,114093,2021-11-17,22:42:24.400000,268,167.148799,12,114093,21
348,114366,2021-11-17,22:42:24.700000,268,32.932663,12,114366,21
349,114634,2021-11-17,22:42:25,268,66.486697,12,114634,21
350,114904,2021-11-17,22:42:25.200000,268,133.594765,12,114904,21
351,115173,2021-11-17,22:42:25.500000,268,167.148799,12,115173,21
352,115435,2021-11-17,22:42:25.800000,268,66.486697,12,115435,21
353,115710,2021-11-17,22:42:26,268,32.932663,12,115710,21
354,115974,2021-11-17,22:42:26.300000,268,267.810901,12,115974,21
355,116248,2021-11-17,22:42:26.600000,268,200.702833,12,116248,21
356,116511,2021-11-17,22:42:26.800000,268,234.256867,12,116511,21
357,116785,2021-11-17,22:42:27.100000,268,334.918969,12,116785,21
358,117050,2021-11-17,22:42:27.400000,267,234.256867,12,117050,21
359,117329,2021-11-17,22:42:27.700000,267,66.486697,12,117329,21
360,117601,2021-11-17,22:42:27.900000,267,0.0,12,117601,21
361,117875,2021-11-17,22:42:28.200000,267,301.364935,12,117875,21
362,118151,2021-11-17,22:42:28.500000,267,100.04073100000001,12,118151,21
363,118413,2021-11-17,22:42:28.700000,267,100.04073100000001,12,118413,21
364,118688,2021-11-17,22:42:29,267,32.932663,12,118688,21
365,118951,2021-11-17,22:42:29.300000,267,133.594765,12,118951,21
366,119226,2021-11-17,22:42:29.600000,267,267.810901,12,119226,21
367,119501,2021-11-17,22:42:29.800000,267,32.932663,12,119501,21
368,119774,2021-11-17,22:42:30.100000,267,200.702833,12,119774,21
369,120041,2021-11-17,22:42:30.400000,267,133.594765,12,120041,21
370,120320,2021-11-17,22:42:30.600000,267,167.148799,12,120320,21
371,120590,2021-11-17,22:42:30.900000,267,133.594765,12,120590,21
372,120853,2021-11-17,22:42:31.200000,267,200.702833,12,120853,21
373,121128,2021-11-17,22:42:31.500000,267,133.594765,12,121128,21
374,121392,2021-11-17,22:42:31.700000,267,267.810901,12,121392,21
375,121666,2021-11-17,22:42:32,267,66.486697,12,121666,21
376,121931,2021-11-17,22:42:32.300000,267,133.594765,12,121931,21
377,122204,2021-11-17,22:42:32.500000,267,368.473003,12,122204,21
378,122483,2021-11-17,22:42:32.800000,267,402.027037,12,122483,21
379,122760,2021-11-17,22:42:33.100000,267,66.486697,12,122760,21
380,123031,2021-11-17,22:42:33.400000,267,32.932663,12,123031,21
381,123302,2021-11-17,22:42:33.600000,267,66.486697,12,123302,21
382,123575,2021-11-17,22:42:33.900000,267,32.932663,12,123575,21
383,123851,2021-11-17,22:42:34.200000,267,133.594765,12,123851,21
384,124131,2021-11-17,22:42:34.500000,267,133.594765,12,124131,21
385,124394,2021-11-17,22:42:34.700000,267,32.932663,12,124394,21
386,124670,2021-11-17,22:42:35,267,267.810901,12,124670,21
387,124938,2021-11-17,22:42:35.300000,267,133.594765,12,124938,21
388,125207,2021-11-17,22:42:35.500000,267,502.689139,12,125207,21
389,125476,2021-11-17,22:42:35.800000,267,1106.661751,12,125476,21
390,125758,2021-11-17,22:42:36.100000,267,1140.215785,12,125758,21
391,126033,2021-11-17,22:42:36.400000,267,3858.092539,12,126033,21
392,126308,2021-11-17,22:42:36.600000,267,2817.917485,12,126308,21
393,126578,2021-11-17,22:42:36.900000,267,4495.6191850000005,12,126578,21
394,126862,2021-11-17,22:42:37.200000,266,5502.240205,12,126862,21
395,127134,2021-11-17,22:42:37.500000,266,6106.212817,12,127134,21
396,127411,2021-11-17,22:42:37.700000,266,7045.725769,12,127411,21
397,127685,2021-11-17,22:42:38,266,6945.063667,12,127685,21
