,index,rpm,speed,throt_pos,engine_load,bat_volt,duration,utcdate
93,44343,894.0,0.0,20,40,14.33,44343,2021-11-17
94,44623,908.0,0.0,20,40,14.33,44623,2021-11-17
95,44893,909.0,0.0,20,40,14.36,44893,2021-11-17
96,45156,902.0,0.0,20,40,14.36,45156,2021-11-17
97,45426,896.0,0.0,20,40,14.34,45426,2021-11-17
98,45693,899.0,0.0,20,40,14.32,45693,2021-11-17
99,45963,898.0,0.0,20,41,14.19,45963,2021-11-17
100,46231,905.0,0.0,20,41,14.17,46231,2021-11-17
101,46507,909.0,0.0,20,40,14.17,46507,2021-11-17
102,46770,906.0,0.0,20,40,14.17,46770,2021-11-17
103,47033,900.0,0.0,20,40,14.25,47033,2021-11-17
104,47307,907.0,0.0,20,40,14.19,47307,2021-11-17
105,47570,900.0,0.0,20,40,14.25,47570,2021-11-17
106,47844,901.0,0.0,20,39,14.23,47844,2021-11-17
107,48109,904.0,0.0,20,39,14.25,48109,2021-11-17
108,48397,903.0,0.0,20,40,14.13,48397,2021-11-17
109,48667,905.0,0.0,20,40,14.1,48667,2021-11-17
110,48934,909.0,0.0,20,40,14.17,48934,2021-11-17
111,49210,901.0,0.0,20,40,14.07,49210,2021-11-17
112,49490,899.0,0.0,20,40,14.13,49490,2021-11-17
113,49765,904.0,0.0,20,40,14.28,49765,2021-11-17
114,50036,903.0,0.0,20,40,14.31,50036,2021-11-17
115,50312,906.0,0.0,20,39,14.2,50312,2021-11-17
116,50592,899.0,0.0,20,40,14.17,50592,2021-11-17
117,50862,900.0,0.0,20,40,14.25,50862,2021-11-17
118,51142,900.0,0.0,20,40,14.2,51142,2021-11-17
119,51427,892.0,0.0,20,40,14.25,51427,2021-11-17
120,51704,897.0,0.0,20,40,14.29,51704,2021-11-17
121,51976,905.0,0.0,20,40,14.15,51976,2021-11-17
122,52259,906.0,0.0,20,40,14.17,52259,2021-11-17
123,52532,903.0,0.0,20,39,14.2,52532,2021-11-17
124,52800,898.0,0.0,20,40,14.31,52800,2021-11-17
125,53083,887.0,0.0,20,40,14.28,53083,2021-11-17
126,53359,904.0,0.0,20,40,14.25,53359,2021-11-17
127,53633,896.0,0.0,20,40,14.33,53633,2021-11-17
128,53901,905.0,0.0,20,39,14.29,53901,2021-11-17
129,54166,901.0,0.0,20,39,14.32,54166,2021-11-17
130,54439,905.0,0.0,20,39,14.29,54439,2021-11-17
131,54703,890.0,0.0,20,40,14.31,54703,2021-11-17
132,54972,886.0,0.0,20,40,14.32,54972,2021-11-17
133,55240,898.0,0.0,20,40,14.29,55240,2021-11-17
134,55520,897.0,0.0,20,40,14.16,55520,2021-11-17
135,55790,908.0,0.0,20,40,14.16,55790,2021-11-17
136,56062,905.0,0.0,20,40,14.25,56062,2021-11-17
137,56338,902.0,0.0,20,40,14.27,56338,2021-11-17
138,56607,894.0,0.0,20,39,14.25,56607,2021-11-17
139,56884,902.0,0.0,20,39,14.21,56884,2021-11-17
140,57155,907.0,0.0,20,39,14.23,57155,2021-11-17
141,57431,908.0,0.0,20,39,14.29,57431,2021-11-17
142,57699,895.0,0.0,20,39,14.25,57699,2021-11-17
143,57962,898.0,0.0,20,39,14.31,57962,2021-11-17
144,58231,903.0,0.0,20,40,14.32,58231,2021-11-17
145,58500,896.0,0.0,20,40,14.33,58500,2021-11-17
146,58775,887.0,0.0,20,40,14.23,58775,2021-11-17
147,59040,900.0,0.0,20,39,14.17,59040,2021-11-17
148,59316,902.0,0.0,20,39,14.16,59316,2021-11-17
149,59595,908.0,0.0,20,38,14.25,59595,2021-11-17
150,59868,907.0,0.0,20,39,14.29,59868,2021-11-17
151,60139,899.0,0.0,20,39,14.25,60139,2021-11-17
152,60408,894.0,0.0,20,40,14.25,60408,2021-11-17
153,60676,898.0,0.0,20,39,14.24,60676,2021-11-17
154,60946,901.0,0.0,20,39,14.17,60946,2021-11-17
155,61217,897.0,0.0,20,38,14.23,61217,2021-11-17
156,61542,904.0,0.0,20,39,14.11,61542,2021-11-17
157,61819,905.0,0.0,20,39,14.14,61819,2021-11-17
158,62094,896.0,0.0,20,40,14.12,62094,2021-11-17
159,62360,891.0,0.0,20,40,14.24,62360,2021-11-17
160,62648,901.0,0.0,20,39,14.23,62648,2021-11-17
161,62911,897.0,0.0,20,39,14.17,62911,2021-11-17
162,63180,893.0,0.0,20,39,14.12,63180,2021-11-17
163,63456,908.0,0.0,20,39,14.12,63456,2021-11-17
164,63726,914.0,0.0,19,39,14.21,63726,2021-11-17
165,64005,909.0,0.0,20,39,14.21,64005,2021-11-17
166,64275,896.0,0.0,20,39,14.21,64275,2021-11-17
167,64546,893.0,0.0,20,39,14.14,64546,2021-11-17
168,64820,901.0,0.0,20,39,14.14,64820,2021-11-17
169,65096,901.0,0.0,20,39,14.19,65096,2021-11-17
170,65372,911.0,0.0,20,38,14.21,65372,2021-11-17
171,65639,914.0,0.0,19,38,14.17,65639,2021-11-17
172,65921,900.0,0.0,19,39,14.2,65921,2021-11-17
173,66197,895.0,0.0,19,38,14.21,66197,2021-11-17
174,66466,904.0,0.0,19,38,14.19,66466,2021-11-17
175,66740,896.0,0.0,19,39,14.17,66740,2021-11-17
176,67008,905.0,0.0,20,38,14.17,67008,2021-11-17
177,67276,901.0,0.0,20,38,14.16,67276,2021-11-17
178,67540,895.0,0.0,20,39,14.06,67540,2021-11-17
179,67822,896.0,0.0,20,39,14.04,67822,2021-11-17
180,68090,893.0,0.0,20,39,14.09,68090,2021-11-17
181,68360,901.0,0.0,20,39,14.17,68360,2021-11-17
182,68641,898.0,0.0,20,39,14.13,68641,2021-11-17
183,68905,904.0,0.0,20,38,14.06,68905,2021-11-17
184,69184,908.0,0.0,20,39,14.08,69184,2021-11-17
185,69454,884.0,0.0,20,40,14.08,69454,2021-11-17
186,69731,880.0,0.0,20,39,14.13,69731,2021-11-17
187,70005,905.0,0.0,20,39,14.17,70005,2021-11-17
188,70277,904.0,0.0,20,38,14.1,70277,2021-11-17
189,70550,897.0,0.0,19,38,14.09,70550,2021-11-17
190,70818,905.0,0.0,20,39,14.09,70818,2021-11-17
191,71086,897.0,0.0,19,39,14.03,71086,2021-11-17
192,71357,899.0,0.0,19,38,14.11,71357,2021-11-17
193,71627,905.0,0.0,20,38,14.14,71627,2021-11-17
194,71901,910.0,0.0,19,38,14.14,71901,2021-11-17
195,72170,900.0,0.0,19,37,14.0,72170,2021-11-17
196,72443,902.0,0.0,19,38,14.04,72443,2021-11-17
197,72708,894.0,0.0,19,38,14.13,72708,2021-11-17
198,72977,894.0,0.0,19,37,14.04,72977,2021-11-17
199,73246,899.0,0.0,19,38,14.02,73246,2021-11-17
200,73521,903.0,0.0,19,38,14.04,73521,2021-11-17
201,73791,906.0,0.0,19,38,14.09,73791,2021-11-17
202,74059,902.0,0.0,19,38,14.06,74059,2021-11-17
203,74341,897.0,0.0,19,38,14.06,74341,2021-11-17
204,74610,891.0,0.0,19,38,14.07,74610,2021-11-17
205,74885,898.0,0.0,19,38,14.08,74885,2021-11-17
206,75148,900.0,0.0,19,38,14.08,75148,2021-11-17
207,75411,901.0,0.0,19,37,14.15,75411,2021-11-17
208,75693,902.0,0.0,19,38,14.16,75693,2021-11-17
209,75962,897.0,0.0,19,38,14.13,75962,2021-11-17
210,76241,899.0,0.0,19,38,13.99,76241,2021-11-17
211,76518,892.0,0.0,19,38,14.0,76518,2021-11-17
212,76788,904.0,0.0,19,38,14.06,76788,2021-11-17
213,77057,909.0,0.0,19,38,14.09,77057,2021-11-17
214,77326,906.0,0.0,19,38,14.11,77326,2021-11-17
215,77600,908.0,0.0,19,38,14.08,77600,2021-11-17
216,77876,892.0,0.0,19,38,14.09,77876,2021-11-17
217,78144,892.0,0.0,19,39,14.06,78144,2021-11-17
218,78414,895.0,0.0,20,38,14.1,78414,2021-11-17
219,78690,900.0,0.0,19,38,14.16,78690,2021-11-17
220,78965,899.0,0.0,19,38,14.13,78965,2021-11-17
221,79237,908.0,0.0,19,38,14.03,79237,2021-11-17
222,79508,896.0,0.0,19,38,14.02,79508,2021-11-17
223,79790,898.0,0.0,19,38,14.13,79790,2021-11-17
224,80090,899.0,0.0,19,38,14.09,80090,2021-11-17
225,80372,901.0,0.0,19,38,14.03,80372,2021-11-17
226,80642,907.0,0.0,19,38,14.06,80642,2021-11-17
227,80922,898.0,0.0,19,38,14.02,80922,2021-11-17
228,81190,895.0,0.0,19,38,14.06,81190,2021-11-17
229,81459,896.0,0.0,19,38,14.1,81459,2021-11-17
230,81729,897.0,0.0,19,38,14.07,81729,2021-11-17
231,82004,901.0,0.0,19,38,14.13,82004,2021-11-17
232,82268,906.0,0.0,19,38,14.09,82268,2021-11-17
233,82530,904.0,0.0,19,38,14.06,82530,2021-11-17
234,82805,898.0,0.0,19,38,14.04,82805,2021-11-17
235,83075,899.0,0.0,19,38,14.11,83075,2021-11-17
236,83344,892.0,0.0,19,38,14.04,83344,2021-11-17
237,83618,896.0,0.0,19,38,14.07,83618,2021-11-17
238,83881,900.0,0.0,19,38,14.04,83881,2021-11-17
239,84157,905.0,0.0,19,38,14.09,84157,2021-11-17
240,84432,896.0,0.0,19,38,14.09,84432,2021-11-17
241,84701,895.0,0.0,19,38,14.09,84701,2021-11-17
242,84970,898.0,0.0,19,37,14.09,84970,2021-11-17
243,85243,900.0,0.0,19,38,14.03,85243,2021-11-17
244,85515,892.0,0.0,19,39,13.98,85515,2021-11-17
245,85792,891.0,0.0,19,38,14.09,85792,2021-11-17
246,86069,901.0,0.0,19,38,14.11,86069,2021-11-17
247,86336,907.0,0.0,19,37,14.1,86336,2021-11-17
248,86609,906.0,0.0,19,38,14.06,86609,2021-11-17
249,86878,899.0,0.0,19,38,14.09,86878,2021-11-17
250,87154,886.0,0.0,19,38,14.07,87154,2021-11-17
251,87422,889.0,0.0,19,38,14.07,87422,2021-11-17
252,87687,900.0,0.0,19,38,14.09,87687,2021-11-17
253,87960,900.0,0.0,19,37,14.17,87960,2021-11-17
254,88237,904.0,0.0,19,37,14.0,88237,2021-11-17
255,88517,907.0,0.0,19,37,14.07,88517,2021-11-17
256,88797,896.0,0.0,19,38,14.06,88797,2021-11-17
257,89067,896.0,0.0,19,37,14.13,89067,2021-11-17
258,89337,903.0,0.0,19,37,14.08,89337,2021-11-17
259,89600,904.0,0.0,19,37,14.06,89600,2021-11-17
260,89881,908.0,0.0,19,37,13.95,89881,2021-11-17
261,90148,902.0,0.0,19,37,14.04,90148,2021-11-17
262,90430,906.0,0.0,19,37,14.04,90430,2021-11-17
263,90701,884.0,0.0,19,38,13.98,90701,2021-11-17
264,90976,899.0,0.0,20,40,14.02,90976,2021-11-17
265,91248,887.0,0.0,20,40,14.02,91248,2021-11-17
266,91514,907.0,0.0,20,46,14.11,91514,2021-11-17
267,91782,859.0,0.0,20,44,14.06,91782,2021-11-17
268,92052,847.0,0.0,20,49,14.08,92052,2021-11-17
269,92320,776.0,0.0,21,52,14.1,92320,2021-11-17
270,92590,786.0,0.0,21,52,14.09,92590,2021-11-17
271,92854,789.0,0.0,21,51,14.0,92854,2021-11-17
272,93128,791.0,0.0,21,52,14.07,93128,2021-11-17
273,93390,788.0,0.0,21,52,14.09,93390,2021-11-17
274,93660,793.0,0.0,21,51,13.91,93660,2021-11-17
275,93929,798.0,0.0,21,51,14.07,93929,2021-11-17
276,94210,814.0,0.0,21,51,14.03,94210,2021-11-17
277,94480,811.0,0.0,21,50,13.92,94480,2021-11-17
278,94754,814.0,0.0,21,49,14.21,94754,2021-11-17
279,95026,812.0,0.0,20,49,14.0,95026,2021-11-17
280,95295,808.0,0.0,20,49,14.09,95295,2021-11-17
281,95581,815.0,0.0,20,48,14.08,95581,2021-11-17
282,95846,816.0,0.0,20,48,13.95,95846,2021-11-17
283,96118,816.0,0.0,20,47,14.07,96118,2021-11-17
284,96395,812.0,0.0,20,47,13.9,96395,2021-11-17
285,96668,803.0,0.0,20,48,14.08,96668,2021-11-17
286,96943,809.0,0.0,20,49,14.21,96943,2021-11-17
287,97208,802.0,0.0,20,49,14.12,97208,2021-11-17
288,97482,802.0,0.0,20,50,13.92,97482,2021-11-17
289,97752,801.0,0.0,20,49,14.09,97752,2021-11-17
290,98021,800.0,0.0,20,49,14.04,98021,2021-11-17
291,98306,796.0,0.0,20,50,13.96,98306,2021-11-17
292,98578,787.0,0.0,20,50,14.14,98578,2021-11-17
293,98861,801.0,0.0,20,49,14.08,98861,2021-11-17
294,99136,796.0,0.0,20,48,13.98,99136,2021-11-17
295,99410,807.0,0.0,20,47,14.02,99410,2021-11-17
296,99679,819.0,0.0,20,50,13.96,99679,2021-11-17
297,99955,796.0,0.0,20,43,14.07,99955,2021-11-17
298,100307,909.0,0.0,19,36,14.07,100307,2021-11-17
299,100574,893.0,0.0,19,36,14.06,100574,2021-11-17
300,100846,891.0,0.0,19,35,14.02,100846,2021-11-17
301,101117,891.0,0.0,19,36,14.13,101117,2021-11-17
302,101400,892.0,0.0,19,36,14.09,101400,2021-11-17
303,101675,896.0,0.0,19,38,13.92,101675,2021-11-17
304,101950,886.0,0.0,20,45,14.12,101950,2021-11-17
305,102218,854.0,0.0,20,44,14.02,102218,2021-11-17
306,102494,830.0,0.0,20,54,14.06,102494,2021-11-17
307,102919,770.0,0.0,21,52,14.06,102919,2021-11-17
308,103189,785.0,0.0,21,51,13.92,103189,2021-11-17
309,103464,784.0,0.0,21,51,13.92,103464,2021-11-17
310,103739,790.0,0.0,21,51,14.13,103739,2021-11-17
311,104019,800.0,0.0,21,51,14.0,104019,2021-11-17
312,104290,808.0,0.0,20,51,13.88,104290,2021-11-17
313,104569,794.0,0.0,20,50,14.21,104569,2021-11-17
314,104840,805.0,0.0,20,50,14.16,104840,2021-11-17
315,105105,803.0,0.0,20,49,14.04,105105,2021-11-17
316,105390,808.0,0.0,20,49,14.12,105390,2021-11-17
317,105661,812.0,0.0,20,49,14.0,105661,2021-11-17
318,105928,808.0,0.0,20,49,13.99,105928,2021-11-17
319,106198,796.0,0.0,20,50,14.02,106198,2021-11-17
320,106472,795.0,0.0,20,50,14.17,106472,2021-11-17
321,106741,792.0,0.0,20,50,14.06,106741,2021-11-17
322,107009,795.0,0.0,20,50,14.08,107009,2021-11-17
323,107280,805.0,0.0,20,50,14.04,107280,2021-11-17
324,107551,803.0,0.0,20,50,13.92,107551,2021-11-17
325,107817,796.0,0.0,20,49,13.98,107817,2021-11-17
326,108081,800.0,0.0,20,49,14.02,108081,2021-11-17
327,108349,798.0,0.0,20,49,14.15,108349,2021-11-17
328,108618,800.0,0.0,20,49,14.0,108618,2021-11-17
329,108901,805.0,0.0,20,49,13.96,108901,2021-11-17
330,109169,802.0,0.0,20,49,14.15,109169,2021-11-17
331,109455,800.0,0.0,20,50,14.08,109455,2021-11-17
332,109734,808.0,0.0,20,49,14.09,109734,2021-11-17
333,110007,795.0,0.0,20,49,14.16,110007,2021-11-17
334,110276,794.0,0.0,20,50,14.17,110276,2021-11-17
335,110539,797.0,0.0,20,48,14.03,110539,2021-11-17
336,110817,803.0,0.0,20,49,14.0,110817,2021-11-17
337,111086,805.0,0.0,20,49,14.17,111086,2021-11-17
338,111358,803.0,0.0,20,49,14.0,111358,2021-11-17
339,111634,799.0,0.0,20,50,13.96,111634,2021-11-17
340,111908,798.0,0.0,20,50,14.11,111908,2021-11-17
341,112179,795.0,0.0,20,49,14.11,112179,2021-11-17
342,112460,804.0,0.0,20,49,13.98,112460,2021-11-17
343,112730,803.0,0.0,20,48,14.0,112730,2021-11-17
344,113003,802.0,0.0,20,48,14.11,113003,2021-11-17
345,113273,813.0,0.0,20,48,14.17,113273,2021-11-17
346,113537,803.0,0.0,20,48,14.04,113537,2021-11-17
347,113818,804.0,0.0,20,49,14.14,113818,2021-11-17
348,114096,798.0,0.0,20,50,14.0,114096,2021-11-17
349,114369,788.0,0.0,20,50,14.02,114369,2021-11-17
350,114637,790.0,0.0,20,50,13.96,114637,2021-11-17
351,114912,804.0,0.0,20,49,14.08,114912,2021-11-17
352,115175,794.0,0.0,20,49,13.94,115175,2021-11-17
353,115443,796.0,0.0,20,48,14.17,115443,2021-11-17
354,115714,805.0,0.0,20,49,14.15,115714,2021-11-17
355,115976,805.0,0.0,20,50,13.96,115976,2021-11-17
356,116251,790.0,0.0,20,49,14.0,116251,2021-11-17
357,116514,798.0,0.0,20,49,13.92,116514,2021-11-17
358,116787,796.0,0.0,20,49,14.0,116787,2021-11-17
359,117053,794.0,0.0,20,48,14.09,117053,2021-11-17
360,117331,805.0,0.0,20,48,13.94,117331,2021-11-17
361,117604,809.0,0.0,20,48,14.07,117604,2021-11-17
362,117882,796.0,0.0,20,47,14.12,117882,2021-11-17
363,118153,804.0,0.0,20,49,14.19,118153,2021-11-17
364,118422,799.0,0.0,20,49,14.02,118422,2021-11-17
365,118691,790.0,0.0,20,49,13.98,118691,2021-11-17
366,118955,802.0,0.0,20,49,14.08,118955,2021-11-17
367,119229,795.0,0.0,20,49,14.11,119229,2021-11-17
368,119504,804.0,0.0,20,48,14.0,119504,2021-11-17
369,119776,810.0,0.0,20,46,14.02,119776,2021-11-17
370,120044,807.0,0.0,20,46,14.1,120044,2021-11-17
371,120323,804.0,0.0,20,47,14.0,120323,2021-11-17
372,120593,798.0,0.0,20,46,14.0,120593,2021-11-17
373,120862,801.0,0.0,20,47,14.13,120862,2021-11-17
374,121132,813.0,0.0,20,47,14.07,121132,2021-11-17
375,121394,804.0,0.0,20,46,14.02,121394,2021-11-17
376,121669,804.0,0.0,20,47,14.02,121669,2021-11-17
377,121934,804.0,0.0,20,47,14.07,121934,2021-11-17
378,122207,802.0,0.0,20,47,14.12,122207,2021-11-17
379,122486,801.0,0.0,20,46,13.96,122486,2021-11-17
380,122763,805.0,0.0,20,45,14.12,122763,2021-11-17
381,123034,800.0,0.0,20,45,14.16,123034,2021-11-17
382,123311,821.0,0.0,20,44,14.0,123311,2021-11-17
383,123578,814.0,0.0,20,44,14.16,123578,2021-11-17
384,123858,812.0,0.0,20,44,14.03,123858,2021-11-17
385,124134,812.0,0.0,20,45,13.98,124134,2021-11-17
386,124397,796.0,0.0,20,47,14.12,124397,2021-11-17
387,124673,786.0,0.0,20,49,14.04,124673,2021-11-17
388,124941,785.0,0.0,20,49,14.09,124941,2021-11-17
389,125210,777.0,0.0,20,49,14.11,125210,2021-11-17
390,125478,795.0,0.0,20,47,13.96,125478,2021-11-17
391,125761,803.0,0.0,20,45,14.21,125761,2021-11-17
392,126036,796.0,0.621371,20,46,14.02,126036,2021-11-17
393,126316,804.0,1.242742,20,45,13.96,126316,2021-11-17
394,126581,804.0,1.8641130000000001,19,42,14.0,126581,2021-11-17
395,126870,859.0,1.8641130000000001,20,40,14.04,126870,2021-11-17
396,127137,897.0,2.485484,20,43,14.1,127137,2021-11-17
397,127418,892.0,2.485484,22,55,14.12,127418,2021-11-17
398,127688,859.0,2.485484,23,55,14.17,127688,2021-11-17
399,127965,910.0,2.485484,23,48,14.07,127965,2021-11-17
400,128239,1019.0,3.106855,24,50,14.15,128239,2021-11-17
401,128515,1108.0,3.7282260000000003,25,48,14.14,128515,2021-11-17
402,128789,1189.0,3.7282260000000003,25,44,14.09,128789,2021-11-17
403,129058,1249.0,4.349597,25,43,14.12,129058,2021-11-17
404,129490,1291.0,4.970968,25,43,14.09,129490,2021-11-17
405,129765,1305.0,5.592339,26,43,14.06,129765,2021-11-17
406,130033,1369.0,5.592339,26,41,14.1,130033,2021-11-17
407,130305,1435.0,6.21371,26,39,14.09,130305,2021-11-17
408,130584,1492.0,6.835081,26,38,14.11,130584,2021-11-17
409,130854,1548.0,6.835081,24,31,14.15,130854,2021-11-17
410,131131,1585.0,7.4564520000000005,24,30,14.1,131131,2021-11-17
411,131404,1613.0,7.4564520000000005,24,30,14.09,131404,2021-11-17
412,131685,1629.0,7.4564520000000005,24,30,14.13,131685,2021-11-17
413,131955,1658.0,8.077823,24,30,14.11,131955,2021-11-17
414,132231,1680.0,8.077823,24,30,14.14,132231,2021-11-17
415,132500,1704.0,8.077823,24,29,14.08,132500,2021-11-17
416,132768,1717.0,8.077823,24,28,14.09,132768,2021-11-17
417,133044,1742.0,8.077823,18,15,14.12,133044,2021-11-17
418,133319,1654.0,8.077823,19,18,14.12,133319,2021-11-17
419,133594,1570.0,8.077823,19,20,14.1,133594,2021-11-17
420,133866,1454.0,8.077823,19,21,14.1,133866,2021-11-17
421,134139,1345.0,8.077823,18,21,14.13,134139,2021-11-17
422,134407,1257.0,8.077823,19,27,14.13,134407,2021-11-17
423,134680,1161.0,8.077823,23,44,14.16,134680,2021-11-17
424,134945,1186.0,8.077823,24,43,14.07,134945,2021-11-17
425,135215,1333.0,8.077823,17,17,14.09,135215,2021-11-17
426,135486,1441.0,8.077823,18,18,14.07,135486,2021-11-17
427,135757,1458.0,8.077823,18,20,14.09,135757,2021-11-17
428,136045,1391.0,8.077823,18,21,14.08,136045,2021-11-17
429,136316,1309.0,8.077823,17,21,14.03,136316,2021-11-17
430,136593,1212.0,8.077823,17,21,14.06,136593,2021-11-17
431,136860,1121.0,8.077823,17,25,14.04,136860,2021-11-17
432,137146,1036.0,8.077823,23,50,14.03,137146,2021-11-17
433,137417,1063.0,8.077823,23,44,14.07,137417,2021-11-17
434,137693,1219.0,8.077823,25,40,14.06,137693,2021-11-17
435,137961,1435.0,8.077823,24,32,14.04,137961,2021-11-17
436,138241,1704.0,8.699194,25,29,14.08,138241,2021-11-17
437,138513,1839.0,8.699194,25,29,14.07,138513,2021-11-17
438,138785,1834.0,8.699194,25,28,14.04,138785,2021-11-17
439,139056,1879.0,9.320565,23,23,14.09,139056,2021-11-17
440,139330,1887.0,9.320565,17,11,14.07,139330,2021-11-17
441,139599,1814.0,9.320565,19,17,14.09,139599,2021-11-17
442,139875,1627.0,9.320565,19,20,14.09,139875,2021-11-17
443,140151,1388.0,9.941936,18,24,14.04,140151,2021-11-17
444,140426,1227.0,9.320565,20,29,14.07,140426,2021-11-17
