,index,utcdate,utctime,alt,speed_mph,n_sats,duration
142,75126,2021-11-17,18:37:33,202,35808.367988,12,75126
143,75394,2021-11-17,18:37:33.200000,201,37720.326555,12,75394
144,75673,2021-11-17,18:37:33.500000,201,39431.582289,12,75673
145,75943,2021-11-17,18:37:33.800000,201,152.235895,12,75943
146,76215,2021-11-17,18:37:34.100000,201,2467.464241,12,76215
147,76528,2021-11-17,18:37:34.400000,201,4010.328434,12,76528
148,76802,2021-11-17,18:37:34.700000,201,6124.232576,12,76802
149,77077,2021-11-17,18:37:34.900000,201,6862.421324,12,77077
150,77345,2021-11-17,18:37:35.200000,201,6828.86729,12,77345
151,77621,2021-11-17,18:37:35.500000,201,7634.164106,12,77621
152,77889,2021-11-17,18:37:35.700000,201,7466.393936,12,77889
153,78164,2021-11-17,18:37:36,201,6728.205188,12,78164
154,78438,2021-11-17,18:37:36.300000,201,6057.124508,12,78438
155,78703,2021-11-17,18:37:36.600000,201,4983.39542,12,78703
156,78979,2021-11-17,18:37:36.800000,201,4681.409114,12,78979
157,79247,2021-11-17,18:37:37.100000,201,3507.639295,12,79247
158,79523,2021-11-17,18:37:37.400000,201,2937.220717,12,79523
159,79794,2021-11-17,18:37:37.600000,201,2064.815833,12,79794
160,80066,2021-11-17,18:37:37.900000,201,1427.289187,12,80066
161,80344,2021-11-17,18:37:38.200000,201,655.546405,12,80344
162,80612,2021-11-17,18:37:38.500000,201,39733.568595,12,80612
163,80886,2021-11-17,18:37:38.700000,201,38827.609677,12,80886
164,81163,2021-11-17,18:37:39,201,38492.069337,12,81163
165,81443,2021-11-17,18:37:39.300000,201,36915.65111,12,81443
166,81714,2021-11-17,18:37:39.600000,201,35539.935716,12,81714
167,81987,2021-11-17,18:37:39.800000,201,35070.17924,12,81987
168,82263,2021-11-17,18:37:40.100000,201,34533.314696,12,82263
169,82546,2021-11-17,18:37:40.400000,200,34231.32839,12,82546
170,82813,2021-11-17,18:37:40.700000,200,34298.436458000004,12,82813
171,83086,2021-11-17,18:37:40.900000,200,34499.760662,12,83086
172,83364,2021-11-17,18:37:41.200000,200,34600.422764,12,83364
173,83639,2021-11-17,18:37:41.500000,200,33728.01788,12,83639
174,83914,2021-11-17,18:37:41.800000,201,32520.072656,12,83914
175,84188,2021-11-17,18:37:42,201,35372.165546000004,12,84188
176,84459,2021-11-17,18:37:42.300000,201,36076.80026,12,84459
177,84741,2021-11-17,18:37:42.600000,201,37116.353943,12,84741
178,85022,2021-11-17,18:37:42.900000,201,37317.678147,12,85022
179,85291,2021-11-17,18:37:43.100000,201,37149.907977,12,85291
180,85553,2021-11-17,18:37:43.400000,201,37250.570079,12,85553
181,85829,2021-11-17,18:37:43.700000,200,37418.340249,12,85829
182,86105,2021-11-17,18:37:44,200,36647.218838,12,86105
183,86393,2021-11-17,18:37:44.200000,200,36177.462362,12,86393
184,86667,2021-11-17,18:37:44.500000,200,36043.246226,12,86667
185,86948,2021-11-17,18:37:44.800000,200,35372.165546000004,12,86948
186,87218,2021-11-17,18:37:45.100000,199,34768.192934,12,87218
187,87499,2021-11-17,18:37:45.300000,199,34298.436458000004,12,87499
188,87768,2021-11-17,18:37:45.600000,199,33929.342084,12,87768
189,88043,2021-11-17,18:37:45.900000,199,32956.275098,12,88043
190,88315,2021-11-17,18:37:46.200000,199,32184.532316,12,88315
191,88584,2021-11-17,18:37:46.400000,199,32486.518622,12,88584
192,88864,2021-11-17,18:37:46.700000,199,31614.113738,12,88864
193,89138,2021-11-17,18:37:47,199,31781.883908,12,89138
194,89415,2021-11-17,18:37:47.300000,199,32486.518622,12,89415
195,89683,2021-11-17,18:37:47.500000,199,32687.842826,12,89683
196,89959,2021-11-17,18:37:47.800000,199,33593.801744000004,12,89959
197,90237,2021-11-17,18:37:48.100000,199,35237.94941,12,90237
198,90508,2021-11-17,18:37:48.400000,199,34969.517138,12,90508
199,90785,2021-11-17,18:37:48.600000,199,35103.733274,12,90785
200,91054,2021-11-17,18:37:48.900000,199,34331.990492,12,91054
201,91328,2021-11-17,18:37:49.200000,199,34365.544526,12,91328
202,91610,2021-11-17,18:37:49.500000,199,33795.125948,12,91610
203,91894,2021-11-17,18:37:49.700000,199,33023.383166,12,91894
204,92174,2021-11-17,18:37:50,199,31714.775840000002,12,92174
205,92449,2021-11-17,18:37:50.300000,199,27957.345403,12,92449
206,92723,2021-11-17,18:37:50.600000,199,23595.320983,12,92723
207,92995,2021-11-17,18:37:50.800000,199,20542.52526,12,92995
208,93266,2021-11-17,18:37:51.100000,199,15912.068568,12,93266
209,93547,2021-11-17,18:37:51.400000,199,11986.867961,12,93547
210,93818,2021-11-17,18:37:51.700000,199,8329.478255,12,93818
211,94087,2021-11-17,18:37:51.900000,199,6752.438657,12,94087
212,94385,2021-11-17,18:37:52.200000,199,6114.912011,12,94385
213,94650,2021-11-17,18:37:52.500000,199,6081.357977,12,94650
214,94930,2021-11-17,18:37:52.800000,199,5343.7906,12,94930
215,95201,2021-11-17,18:37:53.100000,199,5343.7906,12,95201
216,95470,2021-11-17,18:37:53.300000,199,4706.263954,12,95470
217,95753,2021-11-17,18:37:53.600000,199,3162.77839,12,95753
218,96026,2021-11-17,18:37:53.900000,199,981.76618,12,96026
219,96302,2021-11-17,18:37:54.200000,199,713.333908,12,96302
220,96574,2021-11-17,18:37:54.400000,199,37409.641055,12,96574
221,96851,2021-11-17,18:37:54.700000,199,33584.481179,12,96851
222,97115,2021-11-17,18:37:55,198,30733.00966,12,97115
223,97390,2021-11-17,18:37:55.200000,199,28048.68694,12,97390
224,97666,2021-11-17,18:37:55.500000,198,24726.837574,12,97666
225,97941,2021-11-17,18:37:55.800000,199,20533.204695,12,97941
226,98215,2021-11-17,18:37:56.100000,199,16406.058513,12,98215
227,98493,2021-11-17,18:37:56.300000,199,13319.708756,12,98493
228,98776,2021-11-17,18:37:56.600000,199,9997.85939,12,98776
229,99042,2021-11-17,18:37:56.900000,199,7716.806449,12,99042
230,99317,2021-11-17,18:37:57.200000,199,6005.550715,12,99317
231,99593,2021-11-17,18:37:57.400000,199,4428.511117,12,99593
232,99867,2021-11-17,18:37:57.700000,199,3824.538505,12,99867
233,100143,2021-11-17,18:37:58,198,3086.349757,12,100143
234,100406,2021-11-17,18:37:58.300000,199,2348.161009,12,100406
235,100684,2021-11-17,18:37:58.500000,199,2314.606975,12,100684
236,100954,2021-11-17,18:37:58.800000,199,1442.202091,12,100954
237,101231,2021-11-17,18:37:59.100000,199,1375.094023,12,101231
238,101507,2021-11-17,18:37:59.400000,199,938.891581,12,101507
239,101787,2021-11-17,18:37:59.600000,199,737.567377,12,101787
240,102063,2021-11-17,18:37:59.900000,198,167.148799,12,102063
241,102336,2021-11-17,18:38:00.200000,198,267.810901,12,102336
242,102607,2021-11-17,18:38:00.500000,198,100.04073100000001,12,102607
243,102884,2021-11-17,18:38:00.700000,198,435.581071,12,102884
244,103164,2021-11-17,18:38:01,198,536.243173,12,103164
245,103427,2021-11-17,18:38:01.300000,198,838.229479,12,103427
246,103703,2021-11-17,18:38:01.600000,198,972.445615,12,103703
247,103972,2021-11-17,18:38:01.800000,198,1207.323853,12,103972
248,104259,2021-11-17,18:38:02.100000,198,1408.648057,12,104259
249,104529,2021-11-17,18:38:02.400000,198,1677.0803290000001,12,104529
250,104810,2021-11-17,18:38:02.700000,198,2079.728737,12,104810
251,105085,2021-11-17,18:38:02.900000,198,1979.0666350000001,12,105085
252,105366,2021-11-17,18:38:03.200000,198,2348.161009,12,105366
253,105643,2021-11-17,18:38:03.500000,198,3187.011859,12,105643
254,105913,2021-11-17,18:38:03.800000,198,4764.0514570000005,12,105913
255,106186,2021-11-17,18:38:04,198,7883.955248,12,106186
256,106463,2021-11-17,18:38:04.300000,198,12950.614382,12,106463
257,106737,2021-11-17,18:38:04.600000,198,18788.394927,12,106737
258,107006,2021-11-17,18:38:04.900000,198,21439.163613,12,107006
259,107285,2021-11-17,18:38:05.100000,198,25666.350526000002,12,107285
260,107552,2021-11-17,18:38:05.400000,198,28988.199892,12,107552
261,107838,2021-11-17,18:38:05.700000,198,34523.994131,12,107838
262,108108,2021-11-17,18:38:06,198,1283.752486,12,108108
263,108386,2021-11-17,18:38:06.200000,198,4538.493784,12,108386
264,108652,2021-11-17,18:38:06.500000,198,12020.421995,12,108652
265,108940,2021-11-17,18:38:06.800000,198,18294.404982,12,108940
266,109214,2021-11-17,18:38:07.100000,198,24836.820241,12,109214
267,109491,2021-11-17,18:38:07.300000,198,28259.331709000002,12,109491
268,109765,2021-11-17,18:38:07.600000,198,33325.369472,12,109765
269,110042,2021-11-17,18:38:07.900000,198,38122.974963,12,110042
270,110313,2021-11-17,18:38:08.200000,198,2635.234411,12,110313
271,110585,2021-11-17,18:38:08.400000,198,5822.24627,12,110585
272,110855,2021-11-17,18:38:08.700000,198,11358.66188,12,110855
273,111129,2021-11-17,18:38:09,198,15619.402827,12,111129
274,111405,2021-11-17,18:38:09.300000,198,20886.764794,12,111405
275,111679,2021-11-17,18:38:09.500000,198,24376.38433,12,111679
276,111942,2021-11-17,18:38:09.800000,198,29073.327719,12,111942
277,112218,2021-11-17,18:38:10.100000,197,33703.784411,12,112218
278,112488,2021-11-17,18:38:10.300000,197,36723.0261,12,112488
279,112788,2021-11-17,18:38:10.600000,197,866.191174,12,112788
280,113062,2021-11-17,18:38:10.900000,197,2811.703775,12,113062
281,113338,2021-11-17,18:38:11.200000,197,4724.283713,12,113338
282,113606,2021-11-17,18:38:11.500000,197,6368.431379,12,113606
283,113888,2021-11-17,18:38:11.700000,197,6737.525753,12,113888
284,114157,2021-11-17,18:38:12,197,7744.146773,12,114157
285,114426,2021-11-17,18:38:12.300000,197,8046.133079,12,114426
286,114695,2021-11-17,18:38:12.500000,197,8851.429895,12,114695
287,114965,2021-11-17,18:38:12.800000,197,9522.510575,12,114965
288,115273,2021-11-17,18:38:13.100000,197,8750.767793,12,115273
289,115540,2021-11-17,18:38:13.400000,197,8784.321827,12,115540
290,115821,2021-11-17,18:38:13.700000,197,7878.362909,12,115821
291,116094,2021-11-17,18:38:13.900000,197,7677.038705,12,116094
292,116368,2021-11-17,18:38:14.200000,197,7911.916943,12,116368
293,116635,2021-11-17,18:38:14.500000,197,7811.254841,12,116635
294,116912,2021-11-17,18:38:14.800000,197,7542.822569,12,116912
295,117185,2021-11-17,18:38:15,197,7240.836263,12,117185
296,117467,2021-11-17,18:38:15.300000,197,6603.309617,12,117467
297,117736,2021-11-17,18:38:15.600000,197,6234.215243,12,117736
298,118008,2021-11-17,18:38:15.800000,197,6200.661209,12,118008
299,118274,2021-11-17,18:38:16.100000,197,6032.891039,12,118274
300,118549,2021-11-17,18:38:16.400000,197,5529.580529,12,118549
301,118824,2021-11-17,18:38:16.700000,197,5194.040189,12,118824
302,119099,2021-11-17,18:38:16.900000,197,4824.945815,12,119099
303,119370,2021-11-17,18:38:17.200000,197,4522.959509,12,119370
304,119644,2021-11-17,18:38:17.500000,197,4053.2030330000002,12,119644
305,119920,2021-11-17,18:38:17.800000,197,3851.878829,12,119920
306,120188,2021-11-17,18:38:18,197,3684.108659,12,120188
307,120473,2021-11-17,18:38:18.300000,196,3482.784455,12,120473
308,120744,2021-11-17,18:38:18.600000,196,3214.352183,12,120744
309,121020,2021-11-17,18:38:18.900000,196,2509.717469,12,121020
310,121289,2021-11-17,18:38:19.100000,196,2341.947299,12,121289
311,121565,2021-11-17,18:38:19.400000,196,1906.366228,12,121565
312,121840,2021-11-17,18:38:19.700000,196,1335.94765,12,121840
313,122123,2021-11-17,18:38:20,196,564.204868,12,122123
314,122402,2021-11-17,18:38:20.200000,196,195.110494,12,122402
315,122675,2021-11-17,18:38:20.500000,196,40581.74001,12,122675
316,122947,2021-11-17,18:38:20.800000,196,40078.4295,12,122947
317,123217,2021-11-17,18:38:21.100000,196,39508.010922,12,123217
318,123492,2021-11-17,18:38:21.300000,196,39306.686718,12,123492
319,123766,2021-11-17,18:38:21.600000,196,38769.822174,12,123766
320,124049,2021-11-17,18:38:21.900000,196,37259.890644,12,124049
321,124324,2021-11-17,18:38:22.200000,196,34911.729635,12,124324
322,124605,2021-11-17,18:38:22.400000,196,32697.163391000002,12,124605
323,124881,2021-11-17,18:38:22.700000,196,28905.557549,12,124881
324,125149,2021-11-17,18:38:23,196,25752.099724,12,125149
325,125418,2021-11-17,18:38:23.300000,196,22933.560868,12,125418
326,125693,2021-11-17,18:38:23.500000,196,21692.06161,12,125693
327,125969,2021-11-17,18:38:23.800000,196,19578.157468,12,125969
328,126243,2021-11-17,18:38:24.100000,196,18001.739241,12,126243
329,126520,2021-11-17,18:38:24.400000,196,16760.239983,12,126520
330,126787,2021-11-17,18:38:24.600000,196,16189.821405,12,126787
331,127057,2021-11-17,18:38:24.900000,196,14075.917263,12,127057
332,127328,2021-11-17,18:38:25.200000,196,12733.755903,12,127328
333,127607,2021-11-17,18:38:25.400000,196,11559.986084,12,127607
334,127872,2021-11-17,18:38:25.700000,196,9982.946486,12,127872
335,128152,2021-11-17,18:38:26,196,7869.042344,12,128152
336,128421,2021-11-17,18:38:26.300000,196,4983.39542,12,128421
337,128695,2021-11-17,18:38:26.500000,196,2903.666683,12,128695
338,128971,2021-11-17,18:38:26.800000,196,39767.122629,12,128971
339,129242,2021-11-17,18:38:27.100000,196,35472.827648,12,129242
340,129522,2021-11-17,18:38:27.400000,196,32117.424248,12,129522
341,129793,2021-11-17,18:38:27.600000,196,30070.628174,12,129793
342,130067,2021-11-17,18:38:27.900000,196,27319.818757,12,130067
343,130336,2021-11-17,18:38:28.200000,196,24501.279901,12,130336
344,130613,2021-11-17,18:38:28.400000,196,21917.619283,12,130613
345,130882,2021-11-17,18:38:28.700000,196,19468.796172,12,130882
346,131155,2021-11-17,18:38:29,196,17321.337996,12,131155
347,131425,2021-11-17,18:38:29.300000,196,14536.353174,12,131425
348,131706,2021-11-17,18:38:29.500000,196,12792.164777,12,131706
349,131976,2021-11-17,18:38:29.800000,196,10577.598533,12,131976
350,132243,2021-11-17,18:38:30.100000,196,8698.572629,12,132243
351,132587,2021-11-17,18:38:30.400000,196,6819.546725,12,132587
352,132864,2021-11-17,18:38:30.700000,196,5712.8849740000005,12,132864
353,133138,2021-11-17,18:38:31,196,3699.642934,12,133138
354,133407,2021-11-17,18:38:31.200000,196,2927.900152,12,133407
355,133685,2021-11-17,18:38:31.500000,196,1753.508962,12,133685
356,133951,2021-11-17,18:38:31.800000,196,545.5637380000001,12,133951
357,134226,2021-11-17,18:38:32.100000,196,40261.112574,12,134226
358,134502,2021-11-17,18:38:32.300000,196,39187.383486,12,134502
359,134778,2021-11-17,18:38:32.600000,196,38282.045939,12,134778
360,135053,2021-11-17,18:38:32.900000,196,37778.735429,12,135053
361,135321,2021-11-17,18:38:33.200000,196,36805.668443,12,135321
362,135591,2021-11-17,18:38:33.400000,196,35731.939355,12,135591
363,135866,2021-11-17,18:38:33.700000,197,35161.520777,12,135866
364,136141,2021-11-17,18:38:34,197,34255.561859,12,136141
365,136415,2021-11-17,18:38:34.200000,197,33550.927145,12,136415
366,136698,2021-11-17,18:38:34.500000,197,32913.400499,12,136698
367,136967,2021-11-17,18:38:34.800000,197,32007.441581,12,136967
368,137242,2021-11-17,18:38:35.100000,197,31235.698799,12,137242
369,137518,2021-11-17,18:38:35.400000,197,30766.563694,12,137518
370,137795,2021-11-17,18:38:35.600000,197,30531.685456,12,137795
371,138064,2021-11-17,18:38:35.900000,197,31101.482663,12,138064
372,138333,2021-11-17,18:38:36.200000,197,31604.793173000002,12,138333
373,138606,2021-11-17,18:38:36.400000,197,32275.873853,12,138606
374,138882,2021-11-17,18:38:36.700000,197,32309.427887,12,138882
375,139171,2021-11-17,18:38:37,197,32410.089989,12,139171
376,139444,2021-11-17,18:38:37.300000,197,32477.198057,12,139444
377,139720,2021-11-17,18:38:37.600000,197,32410.089989,12,139720
378,139994,2021-11-17,18:38:37.800000,197,32376.535955,12,139994
379,140271,2021-11-17,18:38:38.100000,197,31202.144765,12,140271
380,140542,2021-11-17,18:38:38.400000,197,30632.347558,12,140542
381,140815,2021-11-17,18:38:38.600000,197,30565.23949,12,140815
382,141084,2021-11-17,18:38:38.900000,197,29894.15881,12,141084
383,141359,2021-11-17,18:38:39.200000,197,29223.07813,12,141359
384,141628,2021-11-17,18:38:39.500000,197,28551.99745,12,141628
385,141895,2021-11-17,18:38:39.700000,197,28350.673246000002,12,141895
386,142167,2021-11-17,18:38:40,197,27914.470804,12,142167
387,142435,2021-11-17,18:38:40.300000,197,27008.511886,12,142435
388,142711,2021-11-17,18:38:40.500000,197,26740.079614000002,12,142711
389,142986,2021-11-17,18:38:40.800000,197,25901.228764,12,142986
390,143261,2021-11-17,18:38:41.100000,197,24726.837574,12,143261
391,143534,2021-11-17,18:38:41.400000,197,23284.635483000002,12,143534
392,143811,2021-11-17,18:38:41.600000,197,21976.028157,12,143811
393,144074,2021-11-17,18:38:41.900000,197,19929.232083,12,144074
394,144349,2021-11-17,18:38:42.200000,197,18419.300553,12,144349
395,144613,2021-11-17,18:38:42.400000,197,17144.247261,12,144613
396,144883,2021-11-17,18:38:42.700000,197,14896.748354,12,144883
397,145163,2021-11-17,18:38:43,197,13286.154722,12,145163
398,145438,2021-11-17,18:38:43.300000,197,11172.25058,12,145438
399,145714,2021-11-17,18:38:43.500000,197,9830.08922,12,145714
400,145991,2021-11-17,18:38:43.800000,197,8152.38752,12,145991
401,146264,2021-11-17,18:38:44.100000,197,6844.401565,12,146264
402,146540,2021-11-17,18:38:44.400000,197,5602.902307,12,146540
403,146814,2021-11-17,18:38:44.700000,197,4126.524811,12,146814
404,147084,2021-11-17,18:38:44.900000,197,2448.823111,12,147084
405,147358,2021-11-17,18:38:45.200000,197,569.797207,12,147358
406,147628,2021-11-17,18:38:45.500000,197,301.364935,12,147628
407,147902,2021-11-17,18:38:45.700000,197,133.594765,12,147902
408,148177,2021-11-17,18:38:46,197,100.04073100000001,12,148177
409,148441,2021-11-17,18:38:46.300000,197,402.027037,12,148441
410,148734,2021-11-17,18:38:46.600000,197,66.486697,12,148734
411,149003,2021-11-17,18:38:46.800000,197,167.148799,12,149003
