,utcdate,utctime,alt,speed_mph,n_sats,duration
73620,2021-11-19,16:05:31.300000,0,0.0,0,73620
73883,2021-11-19,16:05:31.600000,0,0.0,0,73883
74156,2021-11-19,16:05:31.900000,0,0.0,0,74156
74422,2021-11-19,16:05:32.100000,0,0.0,0,74422
74684,2021-11-19,16:05:32.400000,0,0.0,0,74684
74953,2021-11-19,16:05:32.700000,0,0.0,0,74953
75223,2021-11-19,16:05:32.900000,0,0.0,0,75223
75491,2021-11-19,16:05:33.200000,0,0.0,0,75491
75760,2021-11-19,16:05:33.500000,0,0.0,0,75760
76023,2021-11-19,16:05:33.700000,0,0.0,0,76023
76299,2021-11-19,16:05:34,0,0.0,0,76299
76561,2021-11-19,16:05:34.300000,0,0.0,0,76561
76830,2021-11-19,16:05:34.500000,0,0.0,0,76830
77093,2021-11-19,16:05:34.800000,0,0.0,0,77093
77363,2021-11-19,16:05:35.100000,0,0.0,0,77363
77637,2021-11-19,16:05:35.300000,0,0.0,0,77637
77900,2021-11-19,16:05:35.600000,0,0.0,0,77900
78169,2021-11-19,16:05:35.900000,0,0.0,0,78169
78438,2021-11-19,16:05:36.100000,0,0.0,0,78438
78700,2021-11-19,16:05:36.400000,0,0.0,0,78700
78970,2021-11-19,16:05:36.700000,0,0.0,0,78970
79233,2021-11-19,16:05:36.900000,0,0.0,0,79233
79504,2021-11-19,16:05:37.200000,0,0.0,0,79504
79776,2021-11-19,16:05:37.500000,0,0.0,0,79776
80039,2021-11-19,16:05:37.700000,0,0.0,0,80039
80315,2021-11-19,16:05:38,0,0.0,0,80315
80577,2021-11-19,16:05:38.300000,0,0.0,0,80577
80851,2021-11-19,16:05:38.600000,0,0.0,0,80851
81117,2021-11-19,16:05:38.800000,0,0.0,0,81117
81378,2021-11-19,16:05:39.100000,0,0.0,0,81378
81651,2021-11-19,16:05:39.400000,0,0.0,0,81651
81917,2021-11-19,16:05:39.600000,0,0.0,0,81917
82187,2021-11-19,16:05:39.900000,0,0.0,0,82187
82451,2021-11-19,16:05:40.200000,0,0.0,0,82451
82717,2021-11-19,16:05:40.400000,0,0.0,0,82717
82989,2021-11-19,16:05:40.700000,0,0.0,0,82989
83256,2021-11-19,16:05:41,0,0.0,0,83256
83528,2021-11-19,16:05:41.200000,0,0.0,0,83528
83800,2021-11-19,16:05:41.500000,0,0.0,0,83800
84062,2021-11-19,16:05:41.800000,0,0.0,0,84062
84331,2021-11-19,16:05:42,0,0.0,0,84331
84594,2021-11-19,16:05:42.300000,0,0.0,0,84594
84862,2021-11-19,16:05:42.600000,0,0.0,0,84862
85132,2021-11-19,16:05:42.800000,0,0.0,0,85132
85398,2021-11-19,16:05:43.100000,0,0.0,0,85398
85664,2021-11-19,16:05:43.400000,0,0.0,0,85664
85929,2021-11-19,16:05:43.600000,0,0.0,0,85929
86202,2021-11-19,16:05:43.900000,0,0.0,0,86202
86468,2021-11-19,16:05:44.200000,0,0.0,0,86468
86733,2021-11-19,16:05:44.400000,0,0.0,0,86733
87009,2021-11-19,16:05:44.700000,0,0.0,0,87009
87272,2021-11-19,16:05:45,0,0.0,0,87272
87541,2021-11-19,16:05:45.200000,0,0.0,0,87541
87803,2021-11-19,16:05:45.500000,0,0.0,0,87803
88069,2021-11-19,16:05:45.800000,0,0.0,0,88069
88341,2021-11-19,16:05:46,0,0.0,0,88341
88607,2021-11-19,16:05:46.300000,0,0.0,0,88607
88888,2021-11-19,16:05:46.600000,0,0.0,0,88888
89155,2021-11-19,16:05:46.900000,0,0.0,0,89155
89418,2021-11-19,16:05:47.100000,0,0.0,0,89418
89687,2021-11-19,16:05:47.400000,0,0.0,0,89687
89957,2021-11-19,16:05:47.700000,0,0.0,0,89957
90224,2021-11-19,16:05:47.900000,0,0.0,0,90224
90486,2021-11-19,16:05:48.200000,0,0.0,0,90486
90757,2021-11-19,16:05:48.500000,0,0.0,0,90757
91027,2021-11-19,16:05:48.700000,0,0.0,0,91027
91289,2021-11-19,16:05:49,0,0.0,0,91289
91558,2021-11-19,16:05:49.300000,0,0.0,0,91558
91827,2021-11-19,16:05:49.500000,0,0.0,0,91827
92089,2021-11-19,16:05:49.800000,0,0.0,0,92089
92488,2021-11-19,16:05:50.200000,0,0.0,0,92488
92751,2021-11-19,16:05:50.500000,0,0.0,0,92751
93021,2021-11-19,16:05:50.700000,0,0.0,0,93021
93284,2021-11-19,16:05:51,0,0.0,0,93284
93550,2021-11-19,16:05:51.200000,0,0.0,0,93550
93816,2021-11-19,16:05:51.500000,0,0.0,0,93816
94077,2021-11-19,16:05:51.800000,0,0.0,0,94077
94354,2021-11-19,16:05:52.100000,0,0.0,0,94354
94616,2021-11-19,16:05:52.300000,0,0.0,0,94616
94878,2021-11-19,16:05:52.600000,0,0.0,0,94878
95154,2021-11-19,16:05:52.900000,0,0.0,0,95154
95417,2021-11-19,16:05:53.100000,0,0.0,0,95417
95688,2021-11-19,16:05:53.400000,0,0.0,0,95688
95955,2021-11-19,16:05:53.700000,0,0.0,0,95955
96218,2021-11-19,16:05:53.900000,0,0.0,0,96218
96492,2021-11-19,16:05:54.200000,0,0.0,0,96492
96755,2021-11-19,16:05:54.500000,0,0.0,0,96755
97027,2021-11-19,16:05:54.700000,0,0.0,0,97027
97294,2021-11-19,16:05:55,0,0.0,0,97294
97556,2021-11-19,16:05:55.300000,0,0.0,0,97556
97832,2021-11-19,16:05:55.500000,0,0.0,0,97832
98101,2021-11-19,16:05:55.800000,0,0.0,0,98101
98369,2021-11-19,16:05:56.100000,0,0.0,0,98369
98643,2021-11-19,16:05:56.300000,0,0.0,0,98643
98908,2021-11-19,16:05:56.600000,0,0.0,0,98908
99182,2021-11-19,16:05:56.900000,0,0.0,0,99182
99448,2021-11-19,16:05:57.100000,0,0.0,0,99448
99722,2021-11-19,16:05:57.400000,0,0.0,0,99722
99984,2021-11-19,16:05:57.700000,0,0.0,0,99984
100252,2021-11-19,16:05:58,0,0.0,0,100252
100521,2021-11-19,16:05:58.200000,0,0.0,0,100521
100787,2021-11-19,16:05:58.500000,0,0.0,0,100787
101053,2021-11-19,16:05:58.800000,0,0.0,0,101053
101319,2021-11-19,16:05:59,0,0.0,0,101319
101591,2021-11-19,16:05:59.300000,0,0.0,0,101591
101856,2021-11-19,16:05:59.600000,0,0.0,0,101856
102119,2021-11-19,16:05:59.800000,0,0.0,0,102119
102386,2021-11-19,16:06:00.100000,0,0.0,0,102386
102657,2021-11-19,16:06:00.400000,0,0.0,0,102657
102926,2021-11-19,16:06:00.600000,0,0.0,0,102926
103186,2021-11-19,16:06:00.900000,0,0.0,0,103186
103456,2021-11-19,16:06:01.200000,0,0.0,0,103456
103727,2021-11-19,16:06:01.400000,0,0.0,0,103727
103988,2021-11-19,16:06:01.700000,0,0.0,0,103988
104263,2021-11-19,16:06:02,0,0.0,0,104263
104526,2021-11-19,16:06:02.200000,0,0.0,0,104526
104794,2021-11-19,16:06:02.500000,0,0.0,0,104794
105065,2021-11-19,16:06:02.800000,0,0.0,0,105065
105326,2021-11-19,16:06:03,0,0.0,0,105326
105601,2021-11-19,16:06:03.300000,0,0.0,0,105601
105865,2021-11-19,16:06:03.600000,0,0.0,0,105865
106287,2021-11-19,16:06:04,0,0.0,0,106287
106559,2021-11-19,16:06:04.300000,0,0.0,0,106559
106822,2021-11-19,16:06:04.500000,0,0.0,0,106822
107091,2021-11-19,16:06:04.800000,0,0.0,0,107091
107355,2021-11-19,16:06:05.100000,0,0.0,0,107355
107622,2021-11-19,16:06:05.300000,0,0.0,0,107622
107891,2021-11-19,16:06:05.600000,0,0.0,0,107891
108160,2021-11-19,16:06:05.900000,0,0.0,0,108160
108429,2021-11-19,16:06:06.100000,0,0.0,0,108429
108692,2021-11-19,16:06:06.400000,0,0.0,0,108692
108967,2021-11-19,16:06:06.700000,0,0.0,0,108967
109230,2021-11-19,16:06:06.900000,0,0.0,0,109230
109500,2021-11-19,16:06:07.200000,0,0.0,0,109500
109762,2021-11-19,16:06:07.500000,0,0.0,0,109762
110032,2021-11-19,16:06:07.700000,0,0.0,0,110032
110300,2021-11-19,16:06:08,0,0.0,0,110300
110563,2021-11-19,16:06:08.300000,0,0.0,0,110563
110832,2021-11-19,16:06:08.500000,0,0.0,0,110832
111101,2021-11-19,16:06:08.800000,0,0.0,0,111101
111370,2021-11-19,16:06:09.100000,0,0.0,0,111370
111633,2021-11-19,16:06:09.300000,0,0.0,0,111633
111897,2021-11-19,16:06:09.600000,0,0.0,0,111897
112167,2021-11-19,16:06:09.900000,0,0.0,0,112167
112433,2021-11-19,16:06:10.100000,0,0.0,0,112433
112703,2021-11-19,16:06:10.400000,0,0.0,0,112703
112971,2021-11-19,16:06:10.700000,0,0.0,0,112971
113245,2021-11-19,16:06:10.900000,0,0.0,0,113245
113509,2021-11-19,16:06:11.200000,0,0.0,0,113509
113785,2021-11-19,16:06:11.500000,0,0.0,0,113785
114056,2021-11-19,16:06:11.800000,0,0.0,0,114056
114323,2021-11-19,16:06:12,0,0.0,0,114323
114592,2021-11-19,16:06:12.300000,0,0.0,0,114592
114861,2021-11-19,16:06:12.600000,0,0.0,0,114861
115132,2021-11-19,16:06:12.800000,0,0.0,0,115132
115399,2021-11-19,16:06:13.100000,0,0.0,0,115399
115661,2021-11-19,16:06:13.400000,0,0.0,0,115661
115937,2021-11-19,16:06:13.600000,0,0.0,0,115937
116200,2021-11-19,16:06:13.900000,0,0.0,0,116200
116469,2021-11-19,16:06:14.200000,0,0.0,0,116469
116738,2021-11-19,16:06:14.400000,0,0.0,0,116738
117004,2021-11-19,16:06:14.700000,0,0.0,0,117004
117276,2021-11-19,16:06:15,0,0.0,0,117276
117537,2021-11-19,16:06:15.200000,0,0.0,0,117537
117815,2021-11-19,16:06:15.500000,0,0.0,0,117815
118076,2021-11-19,16:06:15.800000,0,0.0,0,118076
118349,2021-11-19,16:06:16,0,0.0,0,118349
118615,2021-11-19,16:06:16.300000,0,0.0,0,118615
118877,2021-11-19,16:06:16.600000,0,0.0,0,118877
119152,2021-11-19,16:06:16.900000,0,0.0,0,119152
119415,2021-11-19,16:06:17.100000,0,0.0,0,119415
119687,2021-11-19,16:06:17.400000,0,0.0,0,119687
119953,2021-11-19,16:06:17.700000,0,0.0,0,119953
120221,2021-11-19,16:06:17.900000,0,0.0,0,120221
120492,2021-11-19,16:06:18.200000,0,0.0,0,120492
120754,2021-11-19,16:06:18.500000,0,0.0,0,120754
121026,2021-11-19,16:06:18.700000,0,0.0,0,121026
121291,2021-11-19,16:06:19,0,0.0,0,121291
121562,2021-11-19,16:06:19.300000,0,0.0,0,121562
121826,2021-11-19,16:06:19.500000,0,0.0,0,121826
122093,2021-11-19,16:06:19.800000,0,0.0,0,122093
122355,2021-11-19,16:06:20.100000,0,0.0,0,122355
122617,2021-11-19,16:06:20.300000,0,0.0,0,122617
122896,2021-11-19,16:06:20.600000,0,0.0,0,122896
123156,2021-11-19,16:06:20.900000,0,0.0,0,123156
123431,2021-11-19,16:06:21.100000,0,0.0,0,123431
123696,2021-11-19,16:06:21.400000,0,0.0,0,123696
123968,2021-11-19,16:06:21.700000,0,0.0,0,123968
124239,2021-11-19,16:06:21.900000,0,0.0,0,124239
124590,2021-11-19,16:06:22.300000,0,0.0,0,124590
124858,2021-11-19,16:06:22.600000,0,0.0,0,124858
125120,2021-11-19,16:06:22.800000,0,0.0,0,125120
125395,2021-11-19,16:06:23.100000,0,0.0,0,125395
125659,2021-11-19,16:06:23.400000,0,0.0,0,125659
125934,2021-11-19,16:06:23.600000,0,0.0,0,125934
126196,2021-11-19,16:06:23.900000,0,0.0,0,126196
126466,2021-11-19,16:06:24.200000,0,0.0,0,126466
126735,2021-11-19,16:06:24.400000,0,0.0,0,126735
126997,2021-11-19,16:06:24.700000,0,0.0,0,126997
127273,2021-11-19,16:06:25,0,0.0,0,127273
127542,2021-11-19,16:06:25.200000,0,0.0,3,127542
127818,2021-11-19,16:06:25.500000,128,7087.978997,3,127818
128088,2021-11-19,16:06:25.800000,128,4001.62924,3,128088
128362,2021-11-19,16:06:26.100000,128,2525.251744,3,128362
128627,2021-11-19,16:06:26.300000,128,39925.572234,3,128627
128898,2021-11-19,16:06:26.600000,127,37342.532987,3,128898
129177,2021-11-19,16:06:26.900000,128,35161.520777,3,129177
129452,2021-11-19,16:06:27.100000,128,34691.764301,3,129452
129723,2021-11-19,16:06:27.400000,128,33550.927145,3,129723
129989,2021-11-19,16:06:27.700000,128,33651.589247,3,129989
130267,2021-11-19,16:06:28,128,32376.535955,3,130267
130540,2021-11-19,16:06:28.200000,128,31369.914935,3,130540
130816,2021-11-19,16:06:28.500000,128,31806.117377,3,130816
131087,2021-11-19,16:06:28.800000,128,30733.00966,3,131087
131359,2021-11-19,16:06:29,129,29860.604776,3,131359
131630,2021-11-19,16:06:29.300000,129,27679.592566,3,131630
131909,2021-11-19,16:06:29.600000,129,24424.851268,3,131909
132179,2021-11-19,16:06:29.900000,129,22613.554803,3,132179
132455,2021-11-19,16:06:30.100000,128,22479.338667,3,132455
132730,2021-11-19,16:06:30.400000,129,20902.299069,3,132730
133007,2021-11-19,16:06:30.700000,128,18184.422315,3,133007
133280,2021-11-19,16:06:31,128,21707.595885,3,133280
133556,2021-11-19,16:06:31.200000,128,22747.770939,3,133556
133831,2021-11-19,16:06:31.500000,128,22143.798327,3,133831
134107,2021-11-19,16:06:31.800000,128,22278.014463,3,134107
134381,2021-11-19,16:06:32.100000,129,22143.798327,3,134381
134658,2021-11-19,16:06:32.300000,128,22814.879007,3,134658
134932,2021-11-19,16:06:32.600000,129,22076.690259,3,134932
135201,2021-11-19,16:06:32.900000,129,23552.446384,3,135201
135479,2021-11-19,16:06:33.200000,128,24089.310928,3,135479
135750,2021-11-19,16:06:33.400000,129,24928.161778,3,135750
136027,2021-11-19,16:06:33.700000,130,26303.877172,3,136027
136296,2021-11-19,16:06:34,130,28417.781314,3,136296
136571,2021-11-19,16:06:34.300000,130,29323.740232,3,136571
136841,2021-11-19,16:06:34.500000,127,28652.659552,3,136841
137116,2021-11-19,16:06:34.800000,126,31604.793173000002,3,137116
137392,2021-11-19,16:06:35.100000,127,33316.048907000004,3,137392
137661,2021-11-19,16:06:35.300000,130,34222.007825,3,137661
137930,2021-11-19,16:06:35.600000,130,35832.601457,3,137930
138200,2021-11-19,16:06:35.900000,130,37040.546681,3,138200
138481,2021-11-19,16:06:36.200000,131,39522.923826,3,138481
138757,2021-11-19,16:06:36.400000,130,40495.990812000004,3,138757
139036,2021-11-19,16:06:36.700000,129,1887.7250980000001,3,139036
139309,2021-11-19,16:06:37,128,3431.210662,3,139309
139582,2021-11-19,16:06:37.300000,130,5578.6688380000005,3,139582
139856,2021-11-19,16:06:37.500000,131,5746.439008,3,139856
140128,2021-11-19,16:06:37.800000,129,6886.654793,3,140128
140396,2021-11-19,16:06:38.100000,128,8329.478255,3,140396
140676,2021-11-19,16:06:38.400000,131,9738.747683,3,140676
140948,2021-11-19,16:06:38.600000,130,10275.612227,3,140948
141220,2021-11-19,16:06:38.900000,128,12087.530063,3,141220
141486,2021-11-19,16:06:38.200000,0,0.0,4,141486
141756,2021-11-19,16:06:38.400000,0,0.0,4,141756
142018,2021-11-19,16:06:38.700000,0,0.0,4,142018
142281,2021-11-19,16:06:39,0,0.0,4,142281
142556,2021-11-19,16:06:39.200000,0,0.0,4,142556
142819,2021-11-19,16:06:39.500000,0,0.0,4,142819
143099,2021-11-19,16:06:39.800000,0,0.0,4,143099
143364,2021-11-19,16:06:40.100000,0,0.0,4,143364
143639,2021-11-19,16:06:40.300000,0,0.0,4,143639
143901,2021-11-19,16:06:40.600000,0,0.0,4,143901
144163,2021-11-19,16:06:40.900000,0,0.0,4,144163
144439,2021-11-19,16:06:41.100000,0,0.0,4,144439
144704,2021-11-19,16:06:41.400000,0,0.0,4,144704
144971,2021-11-19,16:06:41.700000,0,0.0,4,144971
145240,2021-11-19,16:06:41.900000,0,0.0,4,145240
145542,2021-11-19,16:06:42.200000,0,0.0,4,145542
145804,2021-11-19,16:06:42.500000,0,0.0,4,145804
146066,2021-11-19,16:06:42.800000,0,0.0,4,146066
146340,2021-11-19,16:06:43,0,0.0,4,146340
146604,2021-11-19,16:06:43.300000,0,0.0,4,146604
146880,2021-11-19,16:06:43.600000,0,0.0,4,146880
147148,2021-11-19,16:06:43.800000,0,0.0,4,147148
147422,2021-11-19,16:06:44.100000,0,0.0,4,147422
147694,2021-11-19,16:06:44.400000,0,0.0,4,147694
147954,2021-11-19,16:06:44.600000,0,0.0,4,147954
148231,2021-11-19,16:06:44.900000,0,0.0,4,148231
148494,2021-11-19,16:06:45.200000,0,0.0,4,148494
148765,2021-11-19,16:06:45.400000,0,0.0,4,148765
149030,2021-11-19,16:06:45.700000,0,0.0,4,149030
149300,2021-11-19,16:06:46,0,0.0,4,149300
149569,2021-11-19,16:06:46.300000,0,0.0,4,149569
149838,2021-11-19,16:06:46.500000,0,0.0,4,149838
150115,2021-11-19,16:06:46.800000,0,0.0,4,150115
150383,2021-11-19,16:06:47.100000,0,0.0,4,150383
150652,2021-11-19,16:06:47.300000,0,0.0,4,150652
150915,2021-11-19,16:06:47.600000,0,0.0,4,150915
151181,2021-11-19,16:06:47.900000,0,0.0,4,151181
151452,2021-11-19,16:06:48.100000,0,0.0,4,151452
151715,2021-11-19,16:06:48.400000,0,0.0,4,151715
151985,2021-11-19,16:06:48.700000,0,0.0,4,151985
152254,2021-11-19,16:06:48.900000,0,0.0,4,152254
152523,2021-11-19,16:06:49.200000,0,0.0,0,152523
152785,2021-11-19,16:06:49.500000,0,0.0,0,152785
153055,2021-11-19,16:06:49.700000,0,0.0,0,153055
153324,2021-11-19,16:06:50,0,0.0,0,153324
153585,2021-11-19,16:06:50.300000,0,0.0,0,153585
153863,2021-11-19,16:06:50.500000,0,0.0,0,153863
154130,2021-11-19,16:06:50.800000,0,0.0,4,154130
154398,2021-11-19,16:06:51.100000,0,0.0,4,154398
154663,2021-11-19,16:06:51.300000,0,0.0,4,154663
154937,2021-11-19,16:06:51.600000,0,0.0,4,154937
155199,2021-11-19,16:06:51.900000,0,0.0,4,155199
155463,2021-11-19,16:06:52.100000,0,0.0,4,155463
155750,2021-11-19,16:06:52.400000,0,0.0,4,155750
156013,2021-11-19,16:06:52.700000,0,0.0,4,156013
156283,2021-11-19,16:06:53,0,0.0,4,156283
156551,2021-11-19,16:06:53.200000,0,0.0,4,156551
156819,2021-11-19,16:06:53.500000,0,0.0,4,156819
157084,2021-11-19,16:06:53.800000,0,0.0,4,157084
157352,2021-11-19,16:06:54,0,0.0,4,157352
157624,2021-11-19,16:06:54.300000,0,0.0,4,157624
157889,2021-11-19,16:06:54.600000,0,0.0,4,157889
158158,2021-11-19,16:06:54.800000,0,0.0,4,158158
158428,2021-11-19,16:06:55.100000,0,0.0,4,158428
158690,2021-11-19,16:06:55.400000,0,0.0,4,158690
158959,2021-11-19,16:06:55.600000,0,0.0,4,158959
159226,2021-11-19,16:06:55.900000,0,0.0,4,159226
159499,2021-11-19,16:06:56.200000,0,0.0,4,159499
159775,2021-11-19,16:06:56.500000,0,0.0,4,159775
160054,2021-11-19,16:06:56.700000,0,0.0,4,160054
160317,2021-11-19,16:06:57,0,0.0,4,160317
160579,2021-11-19,16:06:57.300000,0,0.0,4,160579
160856,2021-11-19,16:06:57.500000,0,0.0,4,160856
161118,2021-11-19,16:06:57.800000,0,0.0,4,161118
161404,2021-11-19,16:06:58.100000,0,0.0,4,161404
161676,2021-11-19,16:06:58.400000,0,0.0,4,161676
161952,2021-11-19,16:06:58.600000,0,0.0,4,161952
162220,2021-11-19,16:06:58.900000,0,0.0,4,162220
162483,2021-11-19,16:06:59.200000,0,0.0,4,162483
162752,2021-11-19,16:06:59.400000,0,0.0,4,162752
163013,2021-11-19,16:06:59.700000,0,0.0,4,163013
163283,2021-11-19,16:07:00,0,0.0,4,163283
163553,2021-11-19,16:07:00.200000,0,0.0,4,163553
163843,2021-11-19,16:07:00.500000,0,0.0,4,163843
164114,2021-11-19,16:07:00.800000,0,0.0,4,164114
164377,2021-11-19,16:07:01.100000,0,0.0,4,164377
164646,2021-11-19,16:07:01.300000,0,0.0,4,164646
164909,2021-11-19,16:07:01.600000,0,0.0,4,164909
165172,2021-11-19,16:07:01.900000,0,0.0,4,165172
165435,2021-11-19,16:07:02.100000,0,0.0,4,165435
165703,2021-11-19,16:07:02.400000,0,0.0,4,165703
165974,2021-11-19,16:07:02.700000,0,0.0,4,165974
166235,2021-11-19,16:07:02.900000,0,0.0,4,166235
166512,2021-11-19,16:07:03.200000,0,0.0,4,166512
166774,2021-11-19,16:07:03.500000,0,0.0,4,166774
167047,2021-11-19,16:07:03.700000,0,0.0,4,167047
167312,2021-11-19,16:07:04,0,0.0,4,167312
167574,2021-11-19,16:07:04.300000,0,0.0,4,167574
167848,2021-11-19,16:07:04.500000,0,0.0,4,167848
168112,2021-11-19,16:07:04.800000,0,0.0,4,168112
168384,2021-11-19,16:07:05.100000,0,0.0,4,168384
168650,2021-11-19,16:07:05.300000,0,0.0,4,168650
168918,2021-11-19,16:07:05.600000,0,0.0,4,168918
169184,2021-11-19,16:07:05.900000,0,0.0,4,169184
169452,2021-11-19,16:07:06.100000,0,0.0,4,169452
169725,2021-11-19,16:07:06.400000,0,0.0,4,169725
169989,2021-11-19,16:07:06.700000,0,0.0,4,169989
170258,2021-11-19,16:07:06.900000,0,0.0,4,170258
170524,2021-11-19,16:07:07.200000,0,0.0,4,170524
170796,2021-11-19,16:07:07.500000,0,0.0,4,170796
171059,2021-11-19,16:07:07.700000,0,0.0,4,171059
171325,2021-11-19,16:07:08,0,0.0,4,171325
171597,2021-11-19,16:07:08.300000,0,0.0,4,171597
171866,2021-11-19,16:07:08.500000,0,0.0,4,171866
172135,2021-11-19,16:07:08.800000,0,0.0,4,172135
172404,2021-11-19,16:07:09.100000,0,0.0,4,172404
172684,2021-11-19,16:07:09.400000,0,0.0,4,172684
172954,2021-11-19,16:07:09.600000,0,0.0,4,172954
173216,2021-11-19,16:07:09.900000,0,0.0,4,173216
173492,2021-11-19,16:07:10.200000,0,0.0,4,173492
173755,2021-11-19,16:07:10.400000,0,0.0,4,173755
174033,2021-11-19,16:07:10.700000,73,18285.084417000002,4,174033
174301,2021-11-19,16:07:11,76,19425.921573,4,174301
174596,2021-11-19,16:07:11.300000,77,18050.206179,4,174596
174871,2021-11-19,16:07:11.500000,80,20097.002253,4,174871
175145,2021-11-19,16:07:11.800000,84,16775.152887,4,175145
175409,2021-11-19,16:07:12.100000,88,15030.96449,4,175409
175678,2021-11-19,16:07:12.400000,92,15400.058864,4,175678
175954,2021-11-19,16:07:12.600000,106,15936.302037,3,175954
176225,2021-11-19,16:07:12.900000,119,15567.207663000001,3,176225
176498,2021-11-19,16:07:13.200000,122,16104.072207000001,3,176498
176768,2021-11-19,16:07:13.400000,122,16204.734309,4,176768
177046,2021-11-19,16:07:13.700000,123,18217.976349,4,177046
177311,2021-11-19,16:07:14,122,18587.070723,4,177311
177586,2021-11-19,16:07:14.300000,121,18654.178791,4,177586
177855,2021-11-19,16:07:14.500000,121,18452.854587,4,177855
178129,2021-11-19,16:07:14.800000,120,18788.394927,4,178129
178400,2021-11-19,16:07:15.100000,118,19056.827199,4,178400
178681,2021-11-19,16:07:15.400000,117,18654.178791,4,178681
178957,2021-11-19,16:07:15.600000,116,19996.340151,4,178957
179236,2021-11-19,16:07:15.900000,116,20600.312763,4,179236
179513,2021-11-19,16:07:16.200000,115,21573.379749,4,179513
179792,2021-11-19,16:07:16.500000,115,21506.271681000002,4,179792
180065,2021-11-19,16:07:16.700000,115,21573.379749,4,180065
180333,2021-11-19,16:07:17,115,21237.839409,4,180333
180615,2021-11-19,16:07:17.300000,115,21506.271681000002,4,180615
180885,2021-11-19,16:07:17.600000,115,22378.676565,4,180885
181165,2021-11-19,16:07:17.800000,115,21741.149919,4,181165
181434,2021-11-19,16:07:18.100000,115,22009.582191,4,181434
181714,2021-11-19,16:07:18.400000,116,22680.662871,4,181714
181991,2021-11-19,16:07:18.700000,117,23016.203211,4,181991
182265,2021-11-19,16:07:18.900000,118,22680.662871,4,182265
182541,2021-11-19,16:07:19.200000,119,23083.311279,4,182541
182841,2021-11-19,16:07:19.500000,121,23317.568146,4,182841
183116,2021-11-19,16:07:19.800000,123,23552.446384,4,183116
183398,2021-11-19,16:07:20.100000,124,24324.189166,4,183398
183675,2021-11-19,16:07:20.400000,125,23787.324622,4,183675
183946,2021-11-19,16:07:20.600000,126,23317.568146,4,183946
184217,2021-11-19,16:07:20.900000,127,22982.649177,4,184217
184494,2021-11-19,16:07:21.200000,127,22043.136225000002,4,184494
184768,2021-11-19,16:07:21.500000,127,22412.230599,4,184768
185036,2021-11-19,16:07:21.700000,128,22244.460429,4,185036
185346,2021-11-19,16:07:22,129,22043.136225000002,4,185346
185619,2021-11-19,16:07:22.300000,130,21372.055545,4,185619
185905,2021-11-19,16:07:22.600000,130,20868.745035,4,185905
186177,2021-11-19,16:07:22.900000,131,21707.595885,4,186177
186454,2021-11-19,16:07:23.100000,132,21036.515205,4,186454
186720,2021-11-19,16:07:23.400000,133,19727.907879,4,186720
187000,2021-11-19,16:07:23.700000,133,19123.935267,4,187000
187271,2021-11-19,16:07:24,133,19627.245777,4,187271
187540,2021-11-19,16:07:24.200000,134,19795.015947,7,187540
187814,2021-11-19,16:07:24.500000,134,19325.259471,7,187814
188090,2021-11-19,16:07:24.800000,135,17379.125499,7,188090
