,index,rpm,speed,throt_pos,engine_load,bat_volt,duration,trip_id,utcdate
110,83987,1141.0,1.8641130000000001,25,52,14.29,83987,18,2021-11-17
111,84259,1129.0,1.8641130000000001,25,52,14.39,84259,18,2021-11-17
112,84538,1144.0,1.8641130000000001,26,52,14.34,84538,18,2021-11-17
113,84808,1168.0,1.8641130000000001,26,53,14.41,84808,18,2021-11-17
114,85079,1167.0,1.8641130000000001,26,52,14.33,85079,18,2021-11-17
115,85359,1180.0,1.8641130000000001,26,52,14.44,85359,18,2021-11-17
116,85634,1199.0,1.8641130000000001,26,52,14.32,85634,18,2021-11-17
117,85905,1194.0,1.8641130000000001,26,52,14.41,85905,18,2021-11-17
118,86171,1200.0,1.8641130000000001,26,52,14.31,86171,18,2021-11-17
119,86467,1198.0,1.8641130000000001,27,55,14.27,86467,18,2021-11-17
120,86735,1211.0,1.8641130000000001,27,54,14.29,86735,18,2021-11-17
121,87011,1239.0,1.8641130000000001,27,56,14.36,87011,18,2021-11-17
122,87293,1223.0,2.485484,27,56,14.27,87293,18,2021-11-17
123,87561,1250.0,2.485484,27,54,14.38,87561,18,2021-11-17
124,87828,1267.0,2.485484,27,54,14.4,87828,18,2021-11-17
125,88093,1254.0,2.485484,27,54,14.29,88093,18,2021-11-17
126,88377,1265.0,2.485484,27,55,14.27,88377,18,2021-11-17
127,88649,1276.0,2.485484,28,54,14.38,88649,18,2021-11-17
128,88923,1277.0,2.485484,28,55,14.34,88923,18,2021-11-17
129,89194,1271.0,2.485484,28,54,14.4,89194,18,2021-11-17
130,89462,1282.0,3.106855,25,40,14.34,89462,18,2021-11-17
131,89737,1265.0,3.106855,21,34,14.34,89737,18,2021-11-17
132,90000,1045.0,3.106855,23,51,14.28,90000,18,2021-11-17
133,90278,971.0,3.106855,24,53,14.25,90278,18,2021-11-17
134,90552,991.0,2.485484,24,58,14.21,90552,18,2021-11-17
135,90827,962.0,2.485484,26,61,14.25,90827,18,2021-11-17
136,91114,1063.0,2.485484,27,58,14.29,91114,18,2021-11-17
137,91389,1182.0,2.485484,27,55,14.4,91389,18,2021-11-17
138,91669,1249.0,2.485484,20,30,14.23,91669,18,2021-11-17
139,91949,1084.0,2.485484,23,47,14.31,91949,18,2021-11-17
140,92215,1010.0,1.8641130000000001,23,50,14.35,92215,18,2021-11-17
141,92490,996.0,1.8641130000000001,25,57,14.34,92490,18,2021-11-17
142,92753,1005.0,1.8641130000000001,22,46,14.36,92753,18,2021-11-17
143,93035,950.0,1.8641130000000001,23,52,14.21,93035,18,2021-11-17
144,93310,931.0,1.242742,24,58,14.32,93310,18,2021-11-17
145,93585,999.0,1.242742,27,63,14.28,93585,18,2021-11-17
146,93854,1115.0,1.242742,28,61,14.33,93854,18,2021-11-17
147,94125,1225.0,1.242742,30,66,14.25,94125,18,2021-11-17
148,94405,1337.0,1.242742,30,58,14.25,94405,18,2021-11-17
149,94675,1389.0,1.8641130000000001,30,56,14.23,94675,18,2021-11-17
150,94950,1409.0,1.8641130000000001,29,56,14.24,94950,18,2021-11-17
151,95219,1388.0,1.8641130000000001,29,56,14.28,95219,18,2021-11-17
152,95499,1371.0,1.8641130000000001,21,29,14.21,95499,18,2021-11-17
153,95769,1198.0,1.8641130000000001,23,44,14.19,95769,18,2021-11-17
154,96145,1022.0,1.8641130000000001,23,52,14.15,96145,18,2021-11-17
155,96429,1008.0,1.8641130000000001,23,52,14.17,96429,18,2021-11-17
156,96695,996.0,1.8641130000000001,24,56,14.24,96695,18,2021-11-17
157,96979,943.0,2.485484,24,58,14.37,96979,18,2021-11-17
158,97246,927.0,2.485484,23,56,14.14,97246,18,2021-11-17
159,97526,914.0,2.485484,24,60,14.29,97526,18,2021-11-17
160,97799,905.0,1.8641130000000001,24,58,14.19,97799,18,2021-11-17
161,98076,900.0,1.8641130000000001,23,58,14.11,98076,18,2021-11-17
162,98348,916.0,1.8641130000000001,24,58,14.36,98348,18,2021-11-17
163,98622,925.0,1.8641130000000001,23,57,14.12,98622,18,2021-11-17
164,98899,904.0,1.8641130000000001,24,59,14.29,98899,18,2021-11-17
165,99172,931.0,1.8641130000000001,24,60,14.04,99172,18,2021-11-17
166,99451,928.0,2.485484,24,58,14.29,99451,18,2021-11-17
167,99723,913.0,2.485484,24,60,14.21,99723,18,2021-11-17
168,99998,915.0,2.485484,24,60,14.2,99998,18,2021-11-17
169,100274,921.0,1.8641130000000001,24,60,14.09,100274,18,2021-11-17
170,100554,928.0,0.621371,24,58,14.11,100554,18,2021-11-17
171,100831,933.0,0.621371,25,62,14.0,100831,18,2021-11-17
172,101105,932.0,0.0,25,59,14.11,101105,18,2021-11-17
173,101381,958.0,0.0,24,58,14.14,101381,18,2021-11-17
174,101650,953.0,0.0,24,55,14.17,101650,18,2021-11-17
175,101924,976.0,0.0,26,57,14.29,101924,18,2021-11-17
176,102194,1109.0,0.621371,26,56,14.21,102194,18,2021-11-17
177,102470,1078.0,0.621371,27,60,14.25,102470,18,2021-11-17
178,102745,1129.0,1.242742,28,61,14.17,102745,18,2021-11-17
179,103018,1217.0,1.8641130000000001,29,64,14.24,103018,18,2021-11-17
180,103289,1281.0,2.485484,30,60,14.35,103289,18,2021-11-17
181,103567,1405.0,2.485484,30,56,14.42,103567,18,2021-11-17
182,103834,1441.0,3.106855,30,61,14.34,103834,18,2021-11-17
183,104114,1437.0,3.7282260000000003,30,60,14.31,104114,18,2021-11-17
184,104378,1474.0,4.349597,30,61,14.27,104378,18,2021-11-17
185,104653,1497.0,4.970968,31,60,14.25,104653,18,2021-11-17
186,104928,1539.0,5.592339,31,59,14.33,104928,18,2021-11-17
187,105207,1566.0,5.592339,31,60,14.28,105207,18,2021-11-17
188,105473,1603.0,6.21371,31,58,14.31,105473,18,2021-11-17
189,105749,1640.0,6.835081,31,59,14.32,105749,18,2021-11-17
190,106019,1684.0,6.835081,31,58,14.27,106019,18,2021-11-17
191,106289,1757.0,7.4564520000000005,32,57,14.32,106289,18,2021-11-17
192,106567,1822.0,8.077823,32,55,14.29,106567,18,2021-11-17
193,106842,1878.0,8.077823,32,56,14.27,106842,18,2021-11-17
194,107119,1951.0,8.699194,32,55,14.23,107119,18,2021-11-17
195,107389,2005.0,8.699194,32,54,14.21,107389,18,2021-11-17
196,107658,2080.0,9.320565,32,53,14.23,107658,18,2021-11-17
197,107931,2142.0,9.941936,32,52,14.29,107931,18,2021-11-17
198,108213,2208.0,9.941936,32,51,14.25,108213,18,2021-11-17
199,108481,2175.0,10.563307,32,63,14.24,108481,18,2021-11-17
200,108763,1777.0,10.563307,32,65,14.21,108763,18,2021-11-17
201,109032,1759.0,11.184678,32,63,14.27,109032,18,2021-11-17
202,109326,1790.0,11.184678,32,62,14.25,109326,18,2021-11-17
203,109595,1823.0,11.806049,32,63,14.17,109595,18,2021-11-17
204,109876,1855.0,11.806049,33,62,14.23,109876,18,2021-11-17
205,110147,1884.0,12.42742,33,62,14.29,110147,18,2021-11-17
206,110430,1931.0,13.048791,33,61,14.24,110430,18,2021-11-17
207,110700,1961.0,13.048791,33,60,14.2,110700,18,2021-11-17
208,110977,1992.0,13.670162,27,33,14.19,110977,18,2021-11-17
209,111249,1888.0,13.670162,27,33,14.2,111249,18,2021-11-17
210,111524,1873.0,13.670162,25,28,14.17,111524,18,2021-11-17
211,111792,1825.0,13.670162,24,27,14.17,111792,18,2021-11-17
212,112060,1771.0,13.670162,23,25,14.17,112060,18,2021-11-17
213,112339,1715.0,13.048791,21,24,14.23,112339,18,2021-11-17
214,112611,1638.0,12.42742,21,22,14.25,112611,18,2021-11-17
215,112887,1578.0,12.42742,20,22,14.29,112887,18,2021-11-17
216,113155,1529.0,12.42742,20,23,14.29,113155,18,2021-11-17
217,113453,1503.0,12.42742,20,22,14.29,113453,18,2021-11-17
218,113724,1501.0,12.42742,20,23,14.31,113724,18,2021-11-17
219,114001,1473.0,11.806049,20,23,14.2,114001,18,2021-11-17
220,114270,1460.0,11.806049,20,23,14.19,114270,18,2021-11-17
221,114544,1440.0,11.806049,20,23,14.21,114544,18,2021-11-17
222,114812,1420.0,11.184678,20,23,14.17,114812,18,2021-11-17
223,115094,1379.0,11.184678,19,23,14.2,115094,18,2021-11-17
224,115378,1319.0,10.563307,19,24,14.24,115378,18,2021-11-17
225,115649,1246.0,9.941936,18,25,14.25,115649,18,2021-11-17
226,115927,1171.0,9.320565,18,28,14.19,115927,18,2021-11-17
227,116200,1099.0,8.699194,20,32,14.19,116200,18,2021-11-17
228,116483,1074.0,8.077823,20,33,14.2,116483,18,2021-11-17
229,116752,1051.0,7.4564520000000005,20,36,14.17,116752,18,2021-11-17
230,117019,1009.0,6.835081,21,41,14.21,117019,18,2021-11-17
231,117289,974.0,6.21371,21,46,14.25,117289,18,2021-11-17
232,117572,924.0,5.592339,21,50,14.21,117572,18,2021-11-17
233,117840,897.0,4.349597,22,50,14.17,117840,18,2021-11-17
234,118114,929.0,3.7282260000000003,22,50,14.13,118114,18,2021-11-17
235,118379,898.0,2.485484,22,52,14.14,118379,18,2021-11-17
236,118657,886.0,1.8641130000000001,22,54,14.21,118657,18,2021-11-17
237,118930,892.0,1.8641130000000001,22,52,14.21,118930,18,2021-11-17
238,119204,910.0,1.8641130000000001,22,52,14.19,119204,18,2021-11-17
239,119480,910.0,1.8641130000000001,22,51,14.27,119480,18,2021-11-17
240,119754,907.0,1.8641130000000001,22,50,14.17,119754,18,2021-11-17
241,120040,918.0,1.8641130000000001,22,50,14.32,120040,18,2021-11-17
242,120306,921.0,1.242742,22,50,14.19,120306,18,2021-11-17
243,120586,917.0,1.242742,22,52,14.1,120586,18,2021-11-17
244,120851,916.0,1.242742,22,52,14.14,120851,18,2021-11-17
245,121125,916.0,1.8641130000000001,25,58,14.21,121125,18,2021-11-17
246,121395,1061.0,2.485484,27,61,14.27,121395,18,2021-11-17
247,121674,1221.0,3.106855,29,61,14.25,121674,18,2021-11-17
248,121945,1368.0,4.349597,29,54,14.19,121945,18,2021-11-17
249,122226,1494.0,5.592339,30,52,14.25,122226,18,2021-11-17
250,122498,1579.0,6.21371,30,49,14.27,122498,18,2021-11-17
251,122775,1666.0,6.835081,31,57,14.34,122775,18,2021-11-17
252,123046,1820.0,8.077823,32,58,14.29,123046,18,2021-11-17
253,123321,1910.0,8.077823,32,58,14.29,123321,18,2021-11-17
254,123597,2060.0,8.699194,33,57,14.32,123597,18,2021-11-17
255,123872,2152.0,9.320565,33,60,14.38,123872,18,2021-11-17
256,124146,2259.0,9.941936,34,60,14.34,124146,18,2021-11-17
257,124423,2336.0,10.563307,34,65,14.35,124423,18,2021-11-17
258,124704,2213.0,11.184678,35,83,14.29,124704,18,2021-11-17
259,124973,1907.0,11.806049,35,71,14.29,124973,18,2021-11-17
260,125247,2066.0,11.806049,35,74,14.31,125247,18,2021-11-17
261,125510,2098.0,13.048791,35,74,14.33,125510,18,2021-11-17
262,125788,2147.0,13.670162,35,74,14.33,125788,18,2021-11-17
263,126058,2178.0,14.291533,36,76,14.31,126058,18,2021-11-17
264,126330,2232.0,14.912904000000001,36,75,14.29,126330,18,2021-11-17
265,126600,2304.0,15.534275000000001,36,74,14.21,126600,18,2021-11-17
266,126874,2369.0,16.155646,36,74,14.17,126874,18,2021-11-17
267,127150,2431.0,16.777017,36,73,14.29,127150,18,2021-11-17
268,127417,2498.0,17.398388,36,72,14.25,127417,18,2021-11-17
269,127682,2542.0,18.019759,36,71,14.27,127682,18,2021-11-17
270,127969,2603.0,18.019759,36,72,14.23,127969,18,2021-11-17
271,128244,2625.0,18.64113,36,72,14.25,128244,18,2021-11-17
272,128518,2558.0,18.64113,36,87,14.21,128518,18,2021-11-17
273,128789,2145.0,19.262501,37,82,14.23,128789,18,2021-11-17
274,129070,2239.0,19.262501,36,81,14.25,129070,18,2021-11-17
275,129348,2215.0,19.883872,36,81,14.32,129348,18,2021-11-17
276,129620,2245.0,19.883872,36,83,14.25,129620,18,2021-11-17
277,129890,2233.0,20.505243,36,85,14.25,129890,18,2021-11-17
278,130160,2223.0,20.505243,36,83,14.24,130160,18,2021-11-17
279,130447,2210.0,21.126614,36,85,14.32,130447,18,2021-11-17
280,130716,2196.0,21.126614,36,85,14.24,130716,18,2021-11-17
281,130992,2164.0,21.747985,36,89,14.32,130992,18,2021-11-17
282,131266,2082.0,21.747985,37,90,14.23,131266,18,2021-11-17
283,131554,2046.0,22.369356,36,93,14.25,131554,18,2021-11-17
284,131829,2016.0,22.369356,36,91,14.25,131829,18,2021-11-17
285,132105,2001.0,22.369356,36,88,14.24,132105,18,2021-11-17
286,132373,1982.0,22.990727,34,71,14.25,132373,18,2021-11-17
287,132649,1882.0,22.990727,34,69,14.29,132649,18,2021-11-17
288,132918,1890.0,22.990727,34,65,14.23,132918,18,2021-11-17
289,133193,1891.0,22.990727,32,54,14.28,133193,18,2021-11-17
290,133468,1887.0,22.990727,25,26,14.24,133468,18,2021-11-17
291,133769,1858.0,22.369356,22,21,14.25,133769,18,2021-11-17
292,134044,1848.0,22.369356,20,18,14.25,134044,18,2021-11-17
293,134325,1772.0,21.126614,19,18,14.27,134325,18,2021-11-17
294,134598,1682.0,21.126614,20,19,14.23,134598,18,2021-11-17
295,134876,1654.0,20.505243,20,19,14.29,134876,18,2021-11-17
296,135146,1622.0,20.505243,19,19,14.25,135146,18,2021-11-17
297,135420,1586.0,19.883872,19,20,14.28,135420,18,2021-11-17
298,135698,1547.0,19.262501,19,20,14.21,135698,18,2021-11-17
299,135971,1510.0,18.64113,19,21,14.29,135971,18,2021-11-17
300,136246,1461.0,18.019759,19,22,14.25,136246,18,2021-11-17
301,136518,1400.0,16.777017,19,22,14.24,136518,18,2021-11-17
302,136790,1342.0,16.155646,18,23,14.28,136790,18,2021-11-17
303,137068,1265.0,14.291533,18,24,14.25,137068,18,2021-11-17
304,137346,1142.0,12.42742,18,27,14.21,137346,18,2021-11-17
305,137610,1115.0,11.184678,18,26,14.31,137610,18,2021-11-17
306,137891,1135.0,9.320565,18,28,14.23,137891,18,2021-11-17
307,138160,1044.0,8.077823,19,32,14.24,138160,18,2021-11-17
308,138435,1012.0,6.835081,20,39,14.21,138435,18,2021-11-17
309,138698,950.0,6.21371,20,43,14.23,138698,18,2021-11-17
310,138969,995.0,6.21371,32,90,14.25,138969,18,2021-11-17
311,139239,1458.0,6.21371,32,70,14.23,139239,18,2021-11-17
312,139511,1735.0,6.835081,32,62,14.32,139511,18,2021-11-17
313,139787,1848.0,7.4564520000000005,32,60,14.27,139787,18,2021-11-17
314,140062,1898.0,8.077823,33,63,14.28,140062,18,2021-11-17
315,140346,2032.0,8.699194,33,59,14.27,140346,18,2021-11-17
316,140613,2165.0,9.320565,33,56,14.33,140613,18,2021-11-17
317,140897,2269.0,9.941936,34,58,14.25,140897,18,2021-11-17
318,141171,2393.0,10.563307,34,57,14.31,141171,18,2021-11-17
319,141446,2380.0,11.184678,34,64,14.32,141446,18,2021-11-17
320,141716,2030.0,11.806049,34,67,14.29,141716,18,2021-11-17
321,141988,1951.0,12.42742,34,65,14.28,141988,18,2021-11-17
322,142259,1978.0,12.42742,34,67,14.31,142259,18,2021-11-17
323,142531,2033.0,13.048791,34,69,14.29,142531,18,2021-11-17
324,142798,2080.0,13.670162,35,70,14.25,142798,18,2021-11-17
325,143078,2165.0,14.291533,35,72,14.33,143078,18,2021-11-17
326,143347,2227.0,14.912904000000001,35,72,14.27,143347,18,2021-11-17
327,143621,2303.0,15.534275000000001,35,70,14.25,143621,18,2021-11-17
328,143891,2353.0,16.155646,35,71,14.34,143891,18,2021-11-17
329,144173,2417.0,16.777017,35,71,14.17,144173,18,2021-11-17
330,144442,2469.0,17.398388,35,69,14.21,144442,18,2021-11-17
331,144715,2491.0,17.398388,35,69,14.23,144715,18,2021-11-17
332,144979,2501.0,17.398388,35,71,14.2,144979,18,2021-11-17
333,145261,2332.0,18.019759,36,96,14.16,145261,18,2021-11-17
334,145530,1868.0,18.019759,39,100,14.23,145530,18,2021-11-17
335,145806,1747.0,18.64113,37,100,14.17,145806,18,2021-11-17
336,146080,1656.0,19.262501,38,100,14.21,146080,18,2021-11-17
337,146356,1678.0,19.883872,39,100,14.17,146356,18,2021-11-17
338,146631,1682.0,20.505243,39,100,14.25,146631,18,2021-11-17
339,146907,1736.0,21.126614,38,100,14.17,146907,18,2021-11-17
340,147182,1786.0,21.747985,38,100,14.28,147182,18,2021-11-17
341,147457,1829.0,22.369356,37,100,14.23,147457,18,2021-11-17
342,147733,1876.0,22.990727,37,96,14.32,147733,18,2021-11-17
343,148007,1907.0,23.612098,36,93,14.31,148007,18,2021-11-17
344,148289,1955.0,23.612098,36,91,14.32,148289,18,2021-11-17
345,148558,1988.0,24.233469,35,69,14.32,148558,18,2021-11-17
346,148846,1982.0,24.233469,34,69,14.24,148846,18,2021-11-17
347,149122,2018.0,24.85484,34,69,14.25,149122,18,2021-11-17
348,149395,2026.0,24.233469,34,69,14.28,149395,18,2021-11-17
349,149659,1895.0,24.85484,36,98,14.28,149659,18,2021-11-17
350,149936,1662.0,24.85484,36,82,14.27,149936,18,2021-11-17
351,150209,1690.0,24.85484,36,92,14.31,150209,18,2021-11-17
352,150506,1712.0,24.85484,36,91,14.24,150506,18,2021-11-17
353,150772,1690.0,25.476211,36,89,14.33,150772,18,2021-11-17
354,151054,1696.0,25.476211,36,90,14.25,151054,18,2021-11-17
355,151323,1690.0,26.097582,36,89,14.21,151323,18,2021-11-17
356,151598,1703.0,26.097582,36,87,14.31,151598,18,2021-11-17
357,151867,1698.0,26.097582,36,90,14.25,151867,18,2021-11-17
358,152150,1713.0,26.718953,36,90,14.31,152150,18,2021-11-17
359,152419,1727.0,26.718953,34,79,14.33,152419,18,2021-11-17
360,152687,1678.0,27.340324,35,80,14.24,152687,18,2021-11-17
361,152963,1699.0,27.340324,35,81,14.25,152963,18,2021-11-17
362,153231,1720.0,27.340324,35,80,14.29,153231,18,2021-11-17
363,153507,1717.0,27.340324,35,80,14.32,153507,18,2021-11-17
364,153787,1735.0,27.340324,35,79,14.25,153787,18,2021-11-17
365,154064,1752.0,27.961695,35,77,14.24,154064,18,2021-11-17
366,154333,1757.0,27.961695,35,78,14.2,154333,18,2021-11-17
367,154620,1773.0,27.961695,35,77,14.23,154620,18,2021-11-17
368,154890,1784.0,28.583066,35,78,14.25,154890,18,2021-11-17
369,155168,1795.0,28.583066,35,76,14.21,155168,18,2021-11-17
370,155452,1799.0,28.583066,35,77,14.21,155452,18,2021-11-17
371,155732,1808.0,28.583066,35,76,14.21,155732,18,2021-11-17
372,156003,1814.0,29.204437,35,76,14.17,156003,18,2021-11-17
373,156277,1822.0,29.204437,35,75,14.2,156277,18,2021-11-17
374,156541,1830.0,29.204437,35,72,14.17,156541,18,2021-11-17
375,156822,1824.0,29.204437,34,66,14.21,156822,18,2021-11-17
376,157091,1809.0,29.204437,34,70,14.21,157091,18,2021-11-17
377,157371,1810.0,29.204437,34,67,14.24,157371,18,2021-11-17
378,157642,1807.0,29.204437,30,45,14.29,157642,18,2021-11-17
379,157917,1786.0,29.204437,30,47,14.28,157917,18,2021-11-17
380,158192,1781.0,28.583066,30,47,14.27,158192,18,2021-11-17
381,158468,1775.0,28.583066,30,48,14.25,158468,18,2021-11-17
382,158743,1761.0,27.961695,30,48,14.29,158743,18,2021-11-17
383,159027,1745.0,27.961695,30,48,14.29,159027,18,2021-11-17
384,159300,1740.0,27.961695,30,48,14.31,159300,18,2021-11-17
385,159569,1734.0,27.340324,30,48,14.33,159569,18,2021-11-17
386,159849,1726.0,27.340324,30,50,14.31,159849,18,2021-11-17
387,160119,1714.0,27.340324,22,23,14.28,160119,18,2021-11-17
388,160401,1784.0,26.718953,18,16,14.31,160401,18,2021-11-17
389,160670,1664.0,26.097582,19,18,14.27,160670,18,2021-11-17
390,160950,1556.0,26.097582,19,20,14.28,160950,18,2021-11-17
391,161217,1521.0,24.85484,19,20,14.23,161217,18,2021-11-17
392,161491,1470.0,24.233469,19,21,14.27,161491,18,2021-11-17
393,161759,1427.0,23.612098,19,22,14.25,161759,18,2021-11-17
394,162037,1393.0,22.990727,19,22,14.31,162037,18,2021-11-17
395,162309,1352.0,21.747985,18,22,14.23,162309,18,2021-11-17
396,162585,1298.0,21.126614,18,23,14.29,162585,18,2021-11-17
