,index,rpm,speed,throt_pos,engine_load,bat_volt,duration,trip_id,utcdate
69,68805,0.0,0.0,32,0,12.2,68805,4,2021-10-27
70,69067,0.0,0.0,32,0,12.19,69067,4,2021-10-27
71,69330,0.0,0.0,32,0,12.19,69330,4,2021-10-27
72,69599,0.0,0.0,32,0,12.19,69599,4,2021-10-27
73,69863,0.0,0.0,32,0,12.17,69863,4,2021-10-27
74,70130,0.0,0.0,32,0,12.19,70130,4,2021-10-27
75,70393,0.0,0.0,32,0,12.2,70393,4,2021-10-27
76,70657,0.0,0.0,32,0,12.19,70657,4,2021-10-27
77,70926,0.0,0.0,32,0,12.19,70926,4,2021-10-27
78,71189,0.0,0.0,32,0,12.21,71189,4,2021-10-27
79,71456,0.0,0.0,32,0,12.24,71456,4,2021-10-27
80,71720,0.0,0.0,32,0,12.24,71720,4,2021-10-27
81,71983,0.0,0.0,32,0,12.24,71983,4,2021-10-27
82,72252,0.0,0.0,32,0,12.24,72252,4,2021-10-27
83,72515,0.0,0.0,32,0,12.24,72515,4,2021-10-27
84,72782,0.0,0.0,32,0,12.25,72782,4,2021-10-27
85,73047,0.0,0.0,32,0,12.24,73047,4,2021-10-27
86,73310,0.0,0.0,32,0,12.25,73310,4,2021-10-27
87,73578,0.0,0.0,32,0,12.25,73578,4,2021-10-27
88,73841,0.0,0.0,32,0,12.25,73841,4,2021-10-27
89,74108,0.0,,,,,74108,4,2021-10-27
