,index,acc1,acc2,acc3,acc4,duration,trip_id,utcdate
86,38679,0;0;1,0;0;1,0;0;0,0;-1;0,38679,1,2021-10-25
87,38941,,,,,38941,1,2021-10-25
88,38943,-1;0;0,0;0;1,0;0;-1,0;0;1,38943,1,2021-10-25
89,39211,,,,,39211,1,2021-10-25
90,39213,0;1;0,0;-2;0,0;0;0,0;0;1,39213,1,2021-10-25
91,39473,,,,,39473,1,2021-10-25
92,39476,0;0;0,0;0;-1,-1;0;-1,0;0;-1,39476,1,2021-10-25
93,39735,,,,,39735,1,2021-10-25
94,39757,0;0;0,-2;-1;-1,0;0;0,0;0;1,39757,1,2021-10-25
95,40016,,,,,40016,1,2021-10-25
96,40018,0;0;0,0;0;0,0;0;3,0;0;1,40018,1,2021-10-25
97,40281,,,,,40281,1,2021-10-25
98,40284,0;0;0,-1;-1;3,0;0;2,-1;0;2,40284,1,2021-10-25
99,40547,,,,,40547,1,2021-10-25
100,40549,-1;-1;1,0;-2;0,0;0;0,-1;0;0,40549,1,2021-10-25
101,40817,,,,,40817,1,2021-10-25
102,40819,0;0;0,0;-1;2,0;0;1,0;-1;2,40819,1,2021-10-25
103,41081,,,,,41081,1,2021-10-25
104,41083,0;0;3,-1;0;0,0;0;2,0;0;0,41083,1,2021-10-25
105,41350,,,,,41350,1,2021-10-25
106,41367,0;-1;1,0;0;0,0;0;0,0;0;0,41367,1,2021-10-25
107,41632,,,,,41632,1,2021-10-25
108,41634,0;-1;0,-1;0;0,-1;0;0,0;0;0,41634,1,2021-10-25
109,41894,,,,,41894,1,2021-10-25
110,41903,0;0;1,-1;0;0,0;0;0,-1;0;0,41903,1,2021-10-25
111,42173,,,,,42173,1,2021-10-25
112,42176,-1;0;0,1;0;1,0;0;0,0;-1;0,42176,1,2021-10-25
113,42439,,,,,42439,1,2021-10-25
114,42441,0;0;0,0;0;1,0;0;-2,0;0;0,42441,1,2021-10-25
115,42707,,,,,42707,1,2021-10-25
116,42725,0;0;0,0;0;0,0;0;-1,0;0;0,42725,1,2021-10-25
117,42995,,,,,42995,1,2021-10-25
118,42998,0;0;0,0;0;0,0;0;-2,0;0;1,42998,1,2021-10-25
119,43270,,,,,43270,1,2021-10-25
120,43272,0;0;0,-1;0;-1,0;0;-1,0;0;0,43272,1,2021-10-25
121,43534,,,,,43534,1,2021-10-25
122,43537,0;0;0,-1;0;0,0;0;-1,0;0;0,43537,1,2021-10-25
123,43797,,,,,43797,1,2021-10-25
124,43820,0;0;0,-1;0;0,-1;0;1,0;0;0,43820,1,2021-10-25
125,44085,,,,,44085,1,2021-10-25
126,44088,0;0;-1,0;0;1,1;0;1,0;-1;0,44088,1,2021-10-25
127,44348,,,,,44348,1,2021-10-25
128,44351,0;0;1,0;0;1,0;0;0,0;0;0,44351,1,2021-10-25
129,44633,,,,,44633,1,2021-10-25
130,44636,-1;-1;0,-1;-1;-1,-1;0;-1,-1;0;0,44636,1,2021-10-25
131,44898,,,,,44898,1,2021-10-25
132,44901,0;-1;0,1;-1;1,0;0;2,0;-1;1,44901,1,2021-10-25
133,45168,,,,,45168,1,2021-10-25
134,45186,0;0;0,0;0;1,0;0;0,0;0;0,45186,1,2021-10-25
135,45463,,,,,45463,1,2021-10-25
136,45465,0;0;0,0;0;0,0;0;-2,0;0;-1,45465,1,2021-10-25
137,45734,,,,,45734,1,2021-10-25
138,45743,0;0;1,0;-1;0,0;0;0,0;-1;0,45743,1,2021-10-25
139,46012,,,,,46012,1,2021-10-25
140,46015,0;0;1,-1;0;1,0;1;3,-1;0;1,46015,1,2021-10-25
141,46274,,,,,46274,1,2021-10-25
142,46276,0;0;1,0;0;1,0;0;0,0;0;1,46276,1,2021-10-25
143,46543,,,,,46543,1,2021-10-25
144,46561,0;0;-1,0;-1;-2,-1;0;0,0;0;1,46561,1,2021-10-25
145,46825,,,,,46825,1,2021-10-25
146,46827,-1;-1;-1,-1;0;0,-1;-1;0,0;-1;0,46827,1,2021-10-25
147,47093,,,,,47093,1,2021-10-25
148,47100,-1;-1;0,-1;0;0,0;0;-1,0;-1;0,47100,1,2021-10-25
149,47363,,,,,47363,1,2021-10-25
150,47366,0;0;0,0;-2;-1,0;0;1,-1;0;0,47366,1,2021-10-25
151,47626,,,,,47626,1,2021-10-25
152,47629,0;0;-2,0;0;0,0;-1;-1,0;-1;0,47629,1,2021-10-25
153,47901,,,,,47901,1,2021-10-25
154,47919,0;0;0,0;0;0,0;0;0,0;1;0,47919,1,2021-10-25
155,48189,,,,,48189,1,2021-10-25
156,48191,0;0;0,0;0;1,0;0;1,0;0;0,48191,1,2021-10-25
157,48456,,,,,48456,1,2021-10-25
158,48459,0;0;0,0;0;0,0;0;0,1;0;0,48459,1,2021-10-25
159,48727,,,,,48727,1,2021-10-25
160,48730,0;0;0,0;0;-2,0;-1;0,-1;0;0,48730,1,2021-10-25
161,49002,,,,,49002,1,2021-10-25
162,49025,0;-2;0,0;-1;0,0;1;1,-1;-1;3,49025,1,2021-10-25
163,49290,,,,,49290,1,2021-10-25
164,49292,0;0;0,0;0;1,0;0;1,0;0;1,49292,1,2021-10-25
165,49553,,,,,49553,1,2021-10-25
166,49555,-1;-1;0,-1;0;0,-1;-1;3,0;0;3,49555,1,2021-10-25
167,49828,,,,,49828,1,2021-10-25
168,49831,0;-1;1,-1;-1;0,-1;0;-2,0;0;0,49831,1,2021-10-25
169,50104,,,,,50104,1,2021-10-25
170,50106,0;0;0,1;0;0,0;0;0,0;0;0,50106,1,2021-10-25
171,50379,,,,,50379,1,2021-10-25
172,50397,0;-1;1,0;0;-1,-1;1;0,0;0;-1,50397,1,2021-10-25
173,50665,,,,,50665,1,2021-10-25
174,50668,0;0;0,0;-1;0,-1;0;1,-1;-2;-1,50668,1,2021-10-25
175,50937,,,,,50937,1,2021-10-25
176,50945,0;0;3,-1;0;1,0;-1;1,0;0;0,50945,1,2021-10-25
177,51213,,,,,51213,1,2021-10-25
178,51215,0;0;0,-1;-1;1,0;0;1,-1;0;0,51215,1,2021-10-25
179,51482,,,,,51482,1,2021-10-25
180,51485,-1;-1;0,0;0;1,-1;-1;0,-1;1;0,51485,1,2021-10-25
181,51764,,,,,51764,1,2021-10-25
182,51780,0;0;0,0;0;0,0;0;0,0;0;0,51780,1,2021-10-25
183,52042,,,,,52042,1,2021-10-25
184,52045,0;0;0,-1;0;0,0;0;0,0;0;0,52045,1,2021-10-25
185,52305,,,,,52305,1,2021-10-25
186,52313,-1;0;0,0;0;0,0;0;0,-1;-1;0,52313,1,2021-10-25
187,52582,,,,,52582,1,2021-10-25
188,52584,0;0;0,0;0;0,1;1;0,0;-1;1,52584,1,2021-10-25
189,52855,,,,,52855,1,2021-10-25
190,52858,0;0;-1,0;-1;0,0;-2;0,0;-1;0,52858,1,2021-10-25
191,53138,,,,,53138,1,2021-10-25
192,53155,-1;0;0,-1;0;0,0;0;0,0;0;0,53155,1,2021-10-25
193,53419,,,,,53419,1,2021-10-25
194,53422,-1;-1;1,-1;1;-2,0;0;0,0;0;0,53422,1,2021-10-25
195,53687,,,,,53687,1,2021-10-25
196,53690,0;0;-2,0;0;-1,-1;0;1,-1;0;1,53690,1,2021-10-25
197,53956,,,,,53956,1,2021-10-25
198,53959,0;0;-1,0;0;2,0;0;0,0;0;1,53959,1,2021-10-25
199,54225,,,,,54225,1,2021-10-25
200,54248,0;-1;0,0;0;-1,0;0;0,0;0;0,54248,1,2021-10-25
201,54524,,,,,54524,1,2021-10-25
202,54528,0;-1;0,0;-1;-1,0;-1;0,0;-1;0,54528,1,2021-10-25
203,54795,,,,,54795,1,2021-10-25
204,54798,0;-1;2,0;0;0,0;0;2,0;0;-1,54798,1,2021-10-25
205,55072,,,,,55072,1,2021-10-25
206,55075,0;0;0,-1;0;0,0;0;0,1;-1;2,55075,1,2021-10-25
207,55344,,,,,55344,1,2021-10-25
208,55346,0;-1;-1,0;0;0,0;1;0,0;0;1,55346,1,2021-10-25
209,55614,,,,,55614,1,2021-10-25
210,55631,0;0;0,0;1;0,0;0;0,0;0;0,55631,1,2021-10-25
211,55897,,,,,55897,1,2021-10-25
212,55899,0;0;1,0;0;0,0;0;-1,0;-1;1,55899,1,2021-10-25
213,56172,,,,,56172,1,2021-10-25
214,56179,0;-1;0,0;0;0,0;-1;0,1;0;-1,56179,1,2021-10-25
215,56446,,,,,56446,1,2021-10-25
216,56450,1;0;0,0;0;-1,0;0;1,1;0;-1,56450,1,2021-10-25
217,56715,,,,,56715,1,2021-10-25
218,56718,0;0;-1,0;0;-1,0;1;-2,-1;0;0,56718,1,2021-10-25
219,56992,,,,,56992,1,2021-10-25
220,57009,0;0;0,0;0;1,0;0;1,-1;0;2,57009,1,2021-10-25
221,57272,,,,,57272,1,2021-10-25
222,57275,-1;0;1,0;0;2,0;1;1,0;0;0,57275,1,2021-10-25
223,57535,,,,,57535,1,2021-10-25
224,57542,0;0;0,-1;0;0,0;0;0,0;0;0,57542,1,2021-10-25
225,57804,,,,,57804,1,2021-10-25
226,57807,0;0;0,0;0;2,0;0;1,-1;0;1,57807,1,2021-10-25
227,58074,,,,,58074,1,2021-10-25
228,58076,0;0;0,-2;-1;2,0;0;1,0;-1;1,58076,1,2021-10-25
229,58348,,,,,58348,1,2021-10-25
230,58365,0;-1;0,0;0;-1,1;-1;1,0;-1;0,58365,1,2021-10-25
231,58636,,,,,58636,1,2021-10-25
232,58639,0;2;0,0;0;1,0;0;1,0;0;0,58639,1,2021-10-25
233,58904,,,,,58904,1,2021-10-25
234,58906,0;0;0,0;-1;1,0;0;0,0;0;0,58906,1,2021-10-25
235,59174,,,,,59174,1,2021-10-25
236,59176,-1;0;1,0;0;-1,0;0;0,0;0;0,59176,1,2021-10-25
237,59438,,,,,59438,1,2021-10-25
238,59460,0;0;1,0;-1;0,0;0;0,0;0;0,59460,1,2021-10-25
239,59725,,,,,59725,1,2021-10-25
240,59728,0;0;1,-1;0;0,0;-1;0,0;0;-1,59728,1,2021-10-25
241,59994,,,,,59994,1,2021-10-25
242,59997,0;-1;0,0;0;-2,0;0;-1,0;-2;-1,59997,1,2021-10-25
243,60272,,,,,60272,1,2021-10-25
244,60275,0;0;0,0;0;1,0;0;1,0;0;0,60275,1,2021-10-25
245,60538,,,,,60538,1,2021-10-25
246,60540,-1;1;3,0;0;1,-1;0;0,0;0;-2,60540,1,2021-10-25
247,60802,,,,,60802,1,2021-10-25
248,60824,-1;0;0,0;0;0,0;0;0,0;-1;0,60824,1,2021-10-25
249,61088,,,,,61088,1,2021-10-25
250,61091,-1;1;1,0;0;1,0;-1;1,0;0;2,61091,1,2021-10-25
251,61351,,,,,61351,1,2021-10-25
252,61353,0;0;-1,0;0;0,0;1;1,-1;0;2,61353,1,2021-10-25
253,61614,,,,,61614,1,2021-10-25
254,61617,0;-1;-1,-1;-1;1,-1;-1;2,0;1;1,61617,1,2021-10-25
255,61877,,,,,61877,1,2021-10-25
256,61880,0;0;0,1;1;1,0;0;0,0;-1;-1,61880,1,2021-10-25
257,62147,,,,,62147,1,2021-10-25
258,62163,0;-1;0,0;-1;1,0;0;0,-1;0;0,62163,1,2021-10-25
259,62434,,,,,62434,1,2021-10-25
260,62437,0;0;0,0;-1;0,0;-1;0,0;-1;0,62437,1,2021-10-25
261,62697,,,,,62697,1,2021-10-25
262,62704,0;0;1,0;0;0,-1;0;1,0;0;0,62704,1,2021-10-25
263,62965,,,,,62965,1,2021-10-25
264,62968,0;0;0,0;0;0,0;-1;0,-1;0;0,62968,1,2021-10-25
265,63234,,,,,63234,1,2021-10-25
266,63237,0;-1;0,0;0;0,0;-1;1,0;0;0,63237,1,2021-10-25
267,63516,,,,,63516,1,2021-10-25
268,63533,0;-2;1,0;0;0,0;0;-1,0;0;-2,63533,1,2021-10-25
269,63804,,,,,63804,1,2021-10-25
270,63807,-1;0;1,0;0;0,0;0;-1,1;0;0,63807,1,2021-10-25
271,64070,,,,,64070,1,2021-10-25
272,64073,0;0;1,-1;0;2,0;0;1,0;0;0,64073,1,2021-10-25
273,64342,,,,,64342,1,2021-10-25
274,64345,0;0;-1,0;0;0,0;0;1,0;0;1,64345,1,2021-10-25
275,64605,,,,,64605,1,2021-10-25
276,64627,0;-1;1,0;0;0,-1;0;0,-1;0;1,64627,1,2021-10-25
277,64891,,,,,64891,1,2021-10-25
278,64894,0;0;0,0;-1;-1,-1;-1;0,0;0;1,64894,1,2021-10-25
279,65155,,,,,65155,1,2021-10-25
280,65158,0;0;-2,0;0;-2,0;-1;0,0;0;0,65158,1,2021-10-25
281,65431,,,,,65431,1,2021-10-25
282,65434,0;-1;2,0;0;0,0;-1;1,-1;0;0,65434,1,2021-10-25
283,65702,,,,,65702,1,2021-10-25
284,65705,-1;0;0,1;0;0,0;0;0,0;-1;0,65705,1,2021-10-25
285,65968,,,,,65968,1,2021-10-25
286,65991,0;0;-1,0;0;0,0;0;0,-2;-1;0,65991,1,2021-10-25
287,66269,,,,,66269,1,2021-10-25
288,66272,0;0;1,0;0;2,0;-1;-1,0;0;1,66272,1,2021-10-25
289,66538,,,,,66538,1,2021-10-25
290,66541,0;0;0,-1;0;3,0;0;2,0;-1;1,66541,1,2021-10-25
291,66807,,,,,66807,1,2021-10-25
292,66809,0;0;0,0;0;1,0;0;0,0;0;2,66809,1,2021-10-25
293,67076,,,,,67076,1,2021-10-25
294,67079,0;-1;0,0;0;0,-1;0;1,0;0;0,67079,1,2021-10-25
295,67358,,,,,67358,1,2021-10-25
296,67388,0;0;1,0;-1;-1,0;0;0,0;0;-1,67388,1,2021-10-25
297,67658,,,,,67658,1,2021-10-25
298,67660,0;-1;0,-1;0;0,0;0;0,0;0;0,67660,1,2021-10-25
299,67924,,,,,67924,1,2021-10-25
300,67933,0;0;0,0;0;0,0;-1;1,-1;-1;0,67933,1,2021-10-25
301,68196,,,,,68196,1,2021-10-25
302,68199,0;0;0,0;0;1,0;-1;0,0;0;1,68199,1,2021-10-25
303,68470,,,,,68470,1,2021-10-25
304,68473,0;0;0,0;0;0,0;0;1,-1;-2;1,68473,1,2021-10-25
305,68742,,,,,68742,1,2021-10-25
306,68759,0;0;0,0;-1;0,0;0;-1,0;0;1,68759,1,2021-10-25
307,69027,,,,,69027,1,2021-10-25
308,69030,0;0;0,0;0;0,0;0;1,0;0;0,69030,1,2021-10-25
309,69297,,,,,69297,1,2021-10-25
310,69304,0;0;2,0;1;0,0;-1;1,-1;0;-1,69304,1,2021-10-25
311,69566,,,,,69566,1,2021-10-25
312,69569,0;0;0,0;0;0,0;-1;0,0;-1;-1,69569,1,2021-10-25
313,69835,,,,,69835,1,2021-10-25
314,69872,-1;0;2,0;0;1,0;0;2,0;0;2,69872,1,2021-10-25
315,70135,,,,,70135,1,2021-10-25
316,70137,-1;0;1,0;0;2,0;0;0,0;0;1,70137,1,2021-10-25
317,70411,,,,,70411,1,2021-10-25
318,70414,0;0;0,0;0;-1,0;-2;0,0;0;0,70414,1,2021-10-25
319,70685,,,,,70685,1,2021-10-25
320,70688,0;0;0,0;0;0,0;0;0,0;0;0,70688,1,2021-10-25
321,70958,,,,,70958,1,2021-10-25
322,70961,0;0;2,0;0;0,0;0;0,-1;0;1,70961,1,2021-10-25
323,71232,,,,,71232,1,2021-10-25
324,71255,0;0;-1,0;0;1,0;0;0,-2;0;0,71255,1,2021-10-25
325,71524,,,,,71524,1,2021-10-25
326,71527,0;-1;0,0;-1;0,0;0;-2,0;0;0,71527,1,2021-10-25
327,71787,,,,,71787,1,2021-10-25
328,71789,0;0;0,0;0;0,0;-1;0,0;0;0,71789,1,2021-10-25
329,72061,,,,,72061,1,2021-10-25
330,72065,-1;0;1,0;0;0,0;0;0,0;0;1,72065,1,2021-10-25
331,72325,,,,,72325,1,2021-10-25
332,72328,0;1;1,1;1;0,0;-1;0,-1;0;0,72328,1,2021-10-25
333,72599,,,,,72599,1,2021-10-25
334,72616,0;0;0,-1;0;0,0;0;0,1;-2;1,72616,1,2021-10-25
335,72888,,,,,72888,1,2021-10-25
336,72891,0;0;0,-1;0;0,0;-1;0,0;0;0,72891,1,2021-10-25
337,73151,,,,,73151,1,2021-10-25
338,73158,0;0;0,0;0;0,0;-2;0,-1;0;0,73158,1,2021-10-25
339,73425,,,,,73425,1,2021-10-25
340,73428,0;0;0,0;0;1,0;-1;0,-1;-1;0,73428,1,2021-10-25
341,73695,,,,,73695,1,2021-10-25
342,73698,0;1;0,0;-1;0,0;0;0,0;0;0,73698,1,2021-10-25
343,73971,,,,,73971,1,2021-10-25
344,73989,0;0;0,0;0;-1,0;0;0,0;0;0,73989,1,2021-10-25
345,74252,,,,,74252,1,2021-10-25
346,74255,0;-2;0,0;0;-2,0;0;0,-1;0;0,74255,1,2021-10-25
347,74515,,,,,74515,1,2021-10-25
348,74522,0;-1;-1,-1;0;0,-1;0;0,0;0;0,74522,1,2021-10-25
349,74789,,,,,74789,1,2021-10-25
350,74792,0;0;1,0;0;0,-1;-1;0,-1;-1;-1,74792,1,2021-10-25
351,75053,,,,,75053,1,2021-10-25
352,75056,0;0;0,-1;0;1,-1;-2;0,0;0;1,75056,1,2021-10-25
353,75328,,,,,75328,1,2021-10-25
354,75344,0;0;1,0;-1;1,-1;-1;0,0;0;-1,75344,1,2021-10-25
355,75616,,,,,75616,1,2021-10-25
356,75619,0;0;1,0;0;0,-1;0;-1,-1;0;-1,75619,1,2021-10-25
357,75882,,,,,75882,1,2021-10-25
358,75885,0;1;-1,0;0;0,0;0;0,0;0;0,75885,1,2021-10-25
359,76153,,,,,76153,1,2021-10-25
360,76156,0;0;0,0;0;0,0;-2;-1,-1;-1;0,76156,1,2021-10-25
361,76416,,,,,76416,1,2021-10-25
362,76438,0;0;0,0;0;-2,0;0;0,0;0;0,76438,1,2021-10-25
363,76704,,,,,76704,1,2021-10-25
364,76707,0;0;-1,0;1;0,0;0;0,0;0;1,76707,1,2021-10-25
365,76982,,,,,76982,1,2021-10-25
366,76984,0;0;0,0;0;-1,0;-1;0,1;0;0,76984,1,2021-10-25
367,77266,,,,,77266,1,2021-10-25
368,77270,-1;-1;0,0;0;1,-1;-1;1,0;0;1,77270,1,2021-10-25
369,77530,,,,,77530,1,2021-10-25
370,77533,0;0;1,-1;0;2,0;0;1,-1;0;2,77533,1,2021-10-25
371,77798,,,,,77798,1,2021-10-25
372,77815,-1;-1;0,0;0;0,0;0;0,0;0;1,77815,1,2021-10-25
373,78081,,,,,78081,1,2021-10-25
374,78084,0;-1;0,0;0;0,0;0;0,0;-1;0,78084,1,2021-10-25
375,78351,,,,,78351,1,2021-10-25
376,78358,-1;0;1,0;-1;0,-2;0;0,0;-1;0,78358,1,2021-10-25
377,78623,,,,,78623,1,2021-10-25
378,78626,0;0;2,0;-1;1,0;0;1,0;0;1,78626,1,2021-10-25
379,78894,,,,,78894,1,2021-10-25
380,78897,0;0;1,0;-1;0,0;-1;-1,0;0;-2,78897,1,2021-10-25
381,79164,,,,,79164,1,2021-10-25
